,kb_male,kb_female,tuple,home_male,home_female,average_male,average_female,female-male
78,0.5470328,0.7756828,"('nonresilient', 'resilient')",0.27565607,0.4040175,0.4113444,0.5898502,0.1785058
79,-3.9724889,-4.12061,"('wavering', 'unwavering')",-0.20722874,-0.19558367,-2.0898588,-2.158097,-0.0682382
80,4.062131,4.295403,"('dominated', 'dominating')",-0.6395732,-0.5887244,1.7112789,1.8533393,0.1420604
81,4.636424,4.9460607,"('submissive', 'aggressive')",-0.03474866,0.12861961,2.3008378,2.5373402,0.2365024
82,0.9929975,1.0518185,"('poor', 'rich')",6.0181303,5.8493795,3.505564,3.450599,-0.054965
83,0.83284473,0.96463907,"('powerless', 'powerful')",-0.7309595,-0.64812356,0.0509426,0.1582578,0.1073152
84,-0.109049104,-0.07567855,"('inferior', 'superior')",0.07540336,-0.063455865,-0.0168229,-0.0695672,-0.0527443
85,-4.9556265,-5.3454895,"('insignificant', 'prestigious')",-0.21841,-0.37491947,-2.5870183,-2.8602045,-0.2731862
86,3.123625,3.268408,"('uninfluential', 'influential')",0.27173662,0.28693518,1.6976808,1.7776716,0.0799908
87,1.2996733,1.3698387,"('unsuccessful', 'successful')",0.7121474,0.6902555,1.0059104,1.0300472,0.0241368
88,0.23065141,0.051047243,"('low', 'eminent')",-0.04637631,-0.17259556,0.0921375,-0.0607742,-0.1529117
