,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
65,-0.41679183,-0.5416951,"('insecure', 'secure')",-0.56311506,-0.65538484,0.51589036,0.3240842,-0.35897776,-0.34896937,-0.2057486,-0.3054913,-0.0997427
66,0.22712067,0.18107465,"('inactive', 'active')",-0.8008752,-0.81627333,0.8286146,0.8796689,1.1145095,1.0297619,0.3423424,0.318558,-0.0237844
67,0.2764887,0.22073603,"('doubtful', 'determined')",0.70183766,0.66315967,0.5467379,0.5035611,-0.7475868,-0.6923086,0.1943694,0.173787,-0.0205824
68,0.22664809,0.17417581,"('dependent', 'independent')",-1.1251954,-1.1329622,-0.5405229,-0.56948644,-0.4281504,-0.38450205,-0.4668052,-0.4781937,-0.0113885
69,1.3581592,1.5136372,"('lazy', 'industrious')",1.4757456,1.5695622,0.34983695,0.539589,-0.64986384,-0.5876356,0.6334695,0.7587882,0.1253187
70,-0.22513288,-0.31043476,"('lethargic', 'energetic')",-0.2664212,-0.31184843,1.0184722,0.99374527,0.7733871,0.8827004,0.3250763,0.3135406,-0.0115357
71,0.46226385,0.50320846,"('diffident', 'self-confident')",1.2366406,1.3319918,0.810872,0.8679378,0.56903136,0.552972,0.769702,0.8140275,0.0443255
72,-1.2343379,-1.2729651,"('unambitious', 'ambitious')",-0.43091172,-0.44638598,-0.37847057,-0.39421326,-1.045065,-0.99280745,-0.7721963,-0.7765929,-0.0043966
73,1.8094616,1.8802012,"('helpless', 'self-reliant')",0.7971048,0.76727784,-0.4631169,-0.32235947,-3.2792819,-3.1872318,-0.2839581,-0.2155281,0.06843
74,-0.15929309,-0.15390761,"('undedicated', 'dedicated')",0.002343569,0.0454793,0.09199695,0.112457655,0.1543183,0.1823019,0.0223414,0.0465828,0.0242414
75,0.059746444,0.037854303,"('meek', 'impulsive')",-0.59729505,-0.6027586,-0.70384717,-0.5199123,-0.43601158,-0.35052928,-0.4193518,-0.3588365,0.0605153
76,-1.019795,-1.0371604,"('anxious', 'daring')",-0.66896635,-0.6964912,0.79575324,0.7667253,0.021205,0.08304465,-0.2179507,-0.2209704,-0.0030197
77,-1.0277917,-1.0714278,"('unmotivated', 'motivated')",-0.4033751,-0.3902103,0.89340013,0.80699897,-1.1519986,-1.0420836,-0.4224414,-0.4241807,-0.0017393
78,-0.4436208,-0.37791026,"('nonresilient', 'resilient')",0.0116248615,0.15022208,0.765892,0.8235579,0.41291738,0.62287825,0.1867034,0.304687,0.1179836
79,-0.16198206,-0.19595134,"('wavering', 'unwavering')",-0.071416296,-0.0861238,-1.9924753,-1.9134456,-0.25436223,-0.2425792,-0.620059,-0.609525,0.010534
80,0.1096977,0.08069636,"('dominated', 'dominating')",-0.35040396,-0.38936135,0.7701076,0.7622257,-1.1728528,-1.0925424,-0.1608628,-0.1597454,0.0011174
81,-1.241525,-1.4915143,"('submissive', 'aggressive')",-0.12585464,-0.3183249,0.90016985,0.62883675,-0.87553275,-0.9447692,-0.3356856,-0.5314429,-0.1957573
82,-0.4459793,-0.44141734,"('poor', 'rich')",-0.7037537,-0.6882796,0.7629086,0.76963,5.903638,6.0238686,1.3792033,1.4159504,0.0367471
83,0.06445249,-0.023649683,"('powerless', 'powerful')",-0.1725411,-0.21118696,0.09576351,0.1482048,-0.8551081,-0.87431586,-0.2168583,-0.2402369,-0.0233786
84,0.38997263,0.33258858,"('inferior', 'superior')",0.19362684,0.15751979,0.11977416,0.1615646,0.80051625,0.83627456,0.3759724,0.3719869,-0.0039855
85,1.417134,1.398619,"('insignificant', 'prestigious')",0.26906013,0.21598378,-0.2071296,-0.06465668,0.792166,0.82189494,0.5678077,0.5929602,0.0251525
86,-1.1601181,-1.3495713,"('uninfluential', 'influential')",-0.6031618,-0.703639,-0.2301307,-0.3795911,-0.0817018,-0.2010553,-0.5187781,-0.6584641,-0.139686
87,0.49227992,0.44291258,"('unsuccessful', 'successful')",0.22021091,0.15969512,0.95609987,0.93619,0.7028389,0.79312515,0.5928574,0.5829808,-0.0098766
88,-0.696245,-0.7842771,"('low', 'eminent')",0.009890793,-0.12292761,0.092546776,-0.052352916,0.2939089,0.22537616,-0.0749746,-0.1835454,-0.1085708
