,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
69,-1.101804,-1.1667035,"('lazy', 'industrious')",1.1136894,1.0367078,-0.8790842,-0.9132178,-0.2890663,-0.3477378,-0.0586715
70,1.0751537,1.1578087,"('lethargic', 'energetic')",0.35430315,0.409294,0.38314566,0.3357155,0.6042008,0.6342727,0.0300719
71,1.4628525,1.3755729,"('diffident', 'self-confident')",1.4324147,1.4389545,0.445943,0.4010328,1.1137366,1.0718535,-0.0418831
72,1.2113895,1.295976,"('unambitious', 'ambitious')",0.9220273,0.9316283,-0.39579365,-0.37687814,0.5792077,0.6169087,0.037701
73,1.0675781,1.0648992,"('helpless', 'self-reliant')",1.5696685,1.465783,-3.182459,-3.2213295,-0.1817375,-0.2302158,-0.0484783
74,2.029928,2.0671477,"('undedicated', 'dedicated')",-0.045864396,0.0048293713,-0.36790627,-0.40483186,0.5387191,0.5557151,0.016996
75,-1.9119841,-1.9875464,"('meek', 'impulsive')",0.08653729,-0.03272555,-0.51696146,-0.49947885,-0.7808027,-0.8399169,-0.0591142
76,0.97251004,1.1469948,"('anxious', 'daring')",-0.48416656,-0.29115194,-0.35031152,-0.31287822,0.0460107,0.1809882,0.1349775
77,0.013221735,0.14472799,"('unmotivated', 'motivated')",0.7669512,0.7544217,-1.2491678,-1.183399,-0.1563316,-0.0947497,0.0615819
78,0.37082633,0.3985162,"('nonresilient', 'resilient')",0.46297285,0.504116,0.062372565,0.034330495,0.2987239,0.3123209,0.013597
79,-0.42232525,-0.5625403,"('wavering', 'unwavering')",-0.25292736,-0.4692152,-0.34486303,-0.27829283,-0.3400385,-0.4366828,-0.0966443
80,1.0685775,1.1505826,"('dominated', 'dominating')",0.02726984,0.19353552,-0.17012501,-0.17074786,0.3085741,0.3911234,0.0825493
81,0.041943997,0.15870146,"('submissive', 'aggressive')",1.0826169,1.085387,-0.8777848,-0.83543223,0.0822587,0.1362187,0.05396
82,-0.48841348,-0.4805701,"('poor', 'rich')",-0.48840687,-0.5012953,5.9879417,6.096307,1.6703738,1.7048138,0.03444
83,0.2351789,0.26641667,"('powerless', 'powerful')",0.9033095,0.96026105,-1.2212543,-1.2191755,-0.0275886,0.0025007,0.0300893
84,0.44866705,0.38716453,"('inferior', 'superior')",0.30413938,0.32161814,0.50806904,0.5137451,0.4202918,0.4075092,-0.0127826
85,0.3426279,0.19702286,"('insignificant', 'prestigious')",0.8513117,0.6516759,0.109255925,0.09250872,0.4343985,0.3137358,-0.1206627
86,0.6967329,0.6334924,"('uninfluential', 'influential')",0.73076695,0.550237,-0.26244402,-0.437765,0.3883519,0.2486548,-0.1396971
87,0.07620663,0.064439684,"('unsuccessful', 'successful')",0.2446886,0.1576145,0.9336017,0.92087203,0.4181656,0.3809754,-0.0371902
88,-0.117053516,-0.11666706,"('low', 'eminent')",-0.110524945,-0.21387212,-0.4036766,-0.42581028,-0.2104183,-0.2521165,-0.0416982
