,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
52,-0.4647342,-0.6128975,"('irrational', 'rational')",-0.13436915,-0.29256588,-0.2995517,-0.4527317,-0.15318
53,-1.2611704,-1.2858608,"('uncreative', 'creative')",0.75966877,0.66789776,-0.2507508,-0.3089815,-0.0582307
54,-0.73484945,-0.80507535,"('incapable', 'capable')",1.2768351,1.1633788,0.2709928,0.1791517,-0.0918411
55,-0.26804876,-0.2920206,"('incompetent', 'clever')",0.76126826,0.89146,0.2466097,0.2997197,0.05311
56,0.014889784,-0.051910855,"('impractical', 'practical')",0.377413,0.4327287,0.1961514,0.1904089,-0.0057425
57,-0.36487743,-0.434911,"('unimaginative', 'imaginative')",-1.0748247,-1.0284624,-0.7198511,-0.7316867,-0.0118356
58,-0.54004747,-0.54547465,"('undiscriminating', 'discriminating')",0.923152,0.9180677,0.1915523,0.1862965,-0.0052558
59,-0.46008086,-0.4452368,"('foolish', 'wise')",0.09245923,0.06307424,-0.1838108,-0.1910813,-0.0072705
60,-0.29900762,-0.22914547,"('inefficient', 'efficient')",-0.19457863,0.08198327,-0.2467931,-0.0735811,0.173212
61,-0.69795763,-0.7778755,"('illogical', 'logical')",0.55653566,0.32782653,-0.070711,-0.2250245,-0.1543135
62,0.22973806,0.26940998,"('incompetent', 'brilliant')",0.67622644,0.8241577,0.4529822,0.5467839,0.0938017
63,-1.3122284,-1.2536893,"('unperceptive', 'insightful')",0.764418,0.87878716,-0.2739052,-0.1874511,0.0864541
64,0.37401196,0.39848244,"('shy', 'confident')",-6.176913,-6.117869,-2.9014504,-2.8596933,0.0417571
65,0.16342136,0.085868225,"('insecure', 'secure')",0.06864088,0.21036679,0.1160311,0.1481175,0.0320864
66,-0.47986656,-0.48607782,"('inactive', 'active')",0.84056836,0.74217457,0.1803509,0.1280484,-0.0523025
67,0.2475245,0.2359029,"('doubtful', 'determined')",-0.82942283,-0.816817,-0.2909492,-0.290457,0.0004922
68,-0.8950991,-0.8680367,"('dependent', 'independent')",-0.8730909,-0.82488006,-0.884095,-0.8464584,0.0376366
69,0.796299,0.84623164,"('lazy', 'industrious')",-0.6736154,-0.76974833,0.0613418,0.0382417,-0.0231001
70,-0.26843035,-0.2931162,"('lethargic', 'energetic')",0.8219081,0.93211013,0.2767389,0.319497,0.0427581
71,-0.7055939,-0.7180417,"('diffident', 'self-confident')",0.022194743,-0.09924008,-0.3416996,-0.4086409,-0.0669413
72,-0.2505589,-0.22554263,"('unambitious', 'ambitious')",0.10044092,0.14524725,-0.075059,-0.0401477,0.0349113
73,1.3010302,1.2781792,"('helpless', 'self-reliant')",-3.0635648,-3.0157156,-0.8812673,-0.8687682,0.0124991
74,-0.19896552,-0.15770146,"('undedicated', 'dedicated')",0.66265285,0.66814053,0.2318437,0.2552195,0.0233758
75,0.85937667,0.94894564,"('meek', 'impulsive')",-0.6672803,-0.6405622,0.0960482,0.1541917,0.0581435
76,-0.1328358,-0.082195,"('anxious', 'daring')",-0.04999803,0.15565476,-0.0914169,0.0367299,0.1281468
77,-0.25203624,-0.16083378,"('unmotivated', 'motivated')",-0.9809144,-0.8910909,-0.6164753,-0.5259624,0.0905129
78,-0.9488117,-0.84376305,"('nonresilient', 'resilient')",-0.10512752,-0.06504582,-0.5269696,-0.4544044,0.0725652
79,-0.6475247,-0.67311233,"('wavering', 'unwavering')",-0.04661012,-0.13197787,-0.3470674,-0.4025451,-0.0554777
80,0.309157,0.29357198,"('dominated', 'dominating')",-0.52478623,-0.48640066,-0.1078146,-0.0964143,0.0114003
81,0.59475565,0.565346,"('submissive', 'aggressive')",-0.4814617,-0.32849365,0.056647,0.1184262,0.0617792
82,-0.7164474,-0.7361202,"('poor', 'rich')",5.868394,5.863336,2.5759733,2.5636079,-0.0123654
83,0.04516618,0.04887609,"('powerless', 'powerful')",-1.3366885,-1.3142083,-0.6457612,-0.6326661,0.0130951
84,0.3530113,0.35968608,"('inferior', 'superior')",0.52605116,0.51342255,0.4395312,0.4365543,-0.0029769
85,-0.2926141,-0.26860356,"('insignificant', 'prestigious')",0.18395683,0.15382855,-0.0543286,-0.0573875,-0.0030589
86,-1.7435743,-1.8299352,"('uninfluential', 'influential')",0.41846627,0.3873856,-0.662554,-0.7212748,-0.0587208
87,0.43094987,0.4044364,"('unsuccessful', 'successful')",1.206721,1.1391057,0.8188354,0.7717711,-0.0470643
88,-0.1681973,-0.31745777,"('low', 'eminent')",0.50843585,0.39433372,0.1701193,0.038438,-0.1316813
