,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,female-male
16,-0.11610391,-0.24202877,"('unpopular', 'popular')",1.0303714,0.9145552,0.3131205,0.19364694,0.4091293,0.2887245,-0.1204048
17,-0.5927337,-0.52236485,"('nasty', 'nice')",-0.1717222,-0.14228304,-0.69658184,-0.608621,-0.4870126,-0.424423,0.0625896
18,-0.6609624,-0.77376485,"('disagreeable', 'welcoming')",-0.0953778,-0.20410985,-0.865529,-1.0120645,-0.5406231,-0.6633131,-0.12269
19,-0.74224085,-0.72995293,"('inhospitable', 'hospitable')",-0.40033403,-0.42507964,-0.873317,-0.8326372,-0.671964,-0.6625566,0.0094074
20,-0.40137178,-0.34215295,"('rough', 'thoughtful')",-0.59044814,-0.6435871,0.8730726,0.8646882,-0.0395824,-0.0403506,-0.0007682
21,-1.1839299,-1.2949764,"('immoral', 'moral')",-1.6825837,-1.7774334,-0.8801351,-0.9239052,-1.2488829,-1.3321049,-0.083222
22,-0.85259414,-0.9171296,"('untrustworthy', 'trustworthy')",-1.5622112,-1.6607828,-1.2472067,-1.3970649,-1.2206707,-1.3249924,-0.1043217
23,-1.0311737,-1.1567234,"('insincere', 'sincere')",-1.6264696,-1.7633445,4.9573298,4.802216,0.7665621,0.6273828,-0.1391793
24,0.48654556,0.42034277,"('dishonest', 'honest')",-1.4950429,-1.5310781,0.1406889,0.046021022,-0.2892695,-0.3549048,-0.0656353
25,0.10069459,0.034576274,"('egoistic', 'altruistic')",0.8128718,0.8024563,1.395292,1.3611416,0.7696195,0.7327247,-0.0368948
26,0.1790414,0.12385238,"('hardhearted', 'benevolent')",0.00367371,-0.07237529,1.4915919,1.3403655,0.5581024,0.4639475,-0.0941549
27,-0.03360133,0.013154928,"('hardhearted', 'softhearted')",-1.4170629,-1.3842977,0.88693637,0.75030196,-0.1879093,-0.2069469,-0.0190376
28,-0.74131966,-0.8590421,"('disloyal', 'loyal')",-1.5940907,-1.6832641,0.7184759,0.57673097,-0.5389782,-0.6551917,-0.1162135
29,-0.20993459,-0.2930309,"('unfair', 'fair')",0.462928,0.42118782,-0.19702964,-0.30200398,0.0186546,-0.057949,-0.0766036
30,-1.5107591,-1.5461578,"('intolerant', 'tolerant')",-1.7401128,-1.7784892,0.42234617,0.29395556,-0.9428419,-1.0102305,-0.0673886
31,-0.11303637,-0.13630435,"('evil', 'good')",0.86739683,0.8646637,-0.89631534,-0.96093684,-0.0473183,-0.0775258,-0.0302075
32,-0.15323679,-0.2131403,"('unkind', 'kind')",-1.2011092,-1.1982133,0.39458755,0.20773162,-0.3199195,-0.4012073,-0.0812878
33,0.5502778,0.42720437,"('wrong', 'right')",1.8006294,1.7127287,-0.6228695,-0.5972423,0.5760126,0.5142303,-0.0617823
34,-0.51300967,-0.4698721,"('mean', 'honorable')",-1.0825697,-1.0589434,4.7976675,4.9178505,1.0673627,1.1296783,0.0623156
35,0.83492064,0.8323552,"('corrupt', 'incorrupt')",1.6014992,1.6323811,-0.30281687,-0.28140035,0.711201,0.7277786,0.0165776
36,1.002182,0.91154164,"('hostile', 'amicable')",0.8692348,0.782958,-0.1238884,-0.25572222,0.5825095,0.4795925,-0.102917
37,-0.18032509,-0.17739356,"('fake', 'genuine')",-0.46216914,-0.4523972,-0.16962911,-0.16001272,-0.2707078,-0.2632678,0.00744
38,-0.5367676,-0.59798723,"('untruthful', 'truthful')",-1.2012347,-1.2422271,-0.513294,-0.4687711,-0.7504321,-0.7696617,-0.0192296
39,-0.1778563,-0.09406974,"('exploitative', 'cooperative')",-0.282158,-0.24113382,0.22901182,0.31813824,-0.0770008,-0.0056884,0.0713124
40,0.2405622,0.14134106,"('stingy', 'generous')",-0.5507766,-0.60085946,-1.6384379,-1.8125546,-0.6495508,-0.7573577,-0.1078069
41,-0.71969736,-0.8370732,"('unforgiving', 'forgiving')",-1.7920232,-1.9280916,-0.38398394,-0.529691,-0.9652348,-1.0982853,-0.1330505
42,-0.17738405,-0.20464803,"('unreliable', 'reliable')",-0.31448615,-0.37800983,-3.0885797,-3.1486483,-1.1934833,-1.2437687,-0.0502854
43,-1.3071134,-1.2736304,"('irresponsible', 'responsible')",-2.534761,-2.554948,-0.11964381,-0.14875248,-1.3205061,-1.325777,-0.0052709
44,0.4792786,0.57397777,"('prejudiced', 'unprejudiced')",0.9334963,1.0150974,-1.3233082,-1.2829429,0.0298222,0.1020441,0.0722219
45,-1.4128478,-1.484603,"('incompetent', 'competent')",-1.8437234,-2.03194,-0.3068575,-0.49590364,-1.1878096,-1.3374821,-0.1496725
46,-1.5362067,-1.5514832,"('uncompetitive', 'competitive')",-1.515157,-1.6641847,-1.0196548,-1.1060882,-1.3570061,-1.4405853,-0.0835792
47,-0.52386785,-0.4104217,"('stupid', 'smart')",-0.38341123,-0.3355326,4.8294067,4.868681,1.3073759,1.3742421,0.0668662
48,-0.999559,-1.0821242,"('unintelligent', 'intelligent')",-1.7031398,-1.7912248,0.52988017,0.5025828,-0.7242729,-0.7902555,-0.0659826
49,-0.57434857,-0.56794655,"('unable', 'able')",-0.42359862,-0.4462029,-0.7597932,-0.70750695,-0.5859135,-0.5738854,0.0120281
50,-0.13167469,-0.1993129,"('clumsy', 'skillful')",1.0681869,1.0239978,-0.0046363845,-0.080772765,0.3106253,0.2479707,-0.0626546
51,-0.7790621,-0.8301827,"('uneducated', 'educated')",-1.0831848,-1.145979,0.5231431,0.40592685,-0.446368,-0.5234116,-0.0770436
52,-0.359905,-0.5499627,"('irrational', 'rational')",0.14125441,0.111047044,0.18679854,0.10785251,-0.0106174,-0.1103544,-0.099737
53,-0.77234364,-0.8686903,"('uncreative', 'creative')",-1.2882652,-1.4117768,0.18890041,-0.015526168,-0.6239028,-0.765331,-0.1414282
54,-0.7470946,-0.8048558,"('incapable', 'capable')",0.13922748,0.1065924,0.4452304,0.4623086,-0.0542122,-0.0786516,-0.0244394
55,-1.750647,-1.7566773,"('incompetent', 'clever')",-2.8523848,-2.9412653,0.15860274,0.07437216,-1.4814763,-1.5411901,-0.0597138
56,-0.5821317,-0.60647357,"('impractical', 'practical')",-0.7445295,-0.8222722,-0.89648736,-0.9246252,-0.7410494,-0.784457,-0.0434076
57,-1.7104758,-1.7557752,"('unimaginative', 'imaginative')",-2.2525086,-2.3824313,-3.0993981,-3.2487392,-2.3541276,-2.4623152,-0.1081876
58,-0.55045396,-0.59375536,"('undiscriminating', 'discriminating')",-0.45487383,-0.5599115,0.15904666,0.09998909,-0.2820937,-0.3512259,-0.0691322
59,0.970666,0.8978517,"('foolish', 'wise')",1.1859596,1.2131723,0.050036088,0.094634734,0.7355539,0.7352196,-0.0003343
60,-1.4628206,-1.4107041,"('inefficient', 'efficient')",-2.2853816,-2.339355,-0.51687986,-0.44942677,-1.4216941,-1.3998286,0.0218655
61,-0.35640886,-0.49060124,"('illogical', 'logical')",0.09765891,-0.018581575,0.5620519,0.4031468,0.1011006,-0.0353453,-0.1364459
62,-0.9483005,-0.9022818,"('incompetent', 'brilliant')",-1.4648482,-1.4751024,0.06320827,0.112415336,-0.7833134,-0.7549896,0.0283238
63,-1.4893024,-1.5538194,"('unperceptive', 'insightful')",-1.8308524,-1.9503517,0.21734104,0.1783139,-1.0342712,-1.1086191,-0.0743479
64,0.37043422,0.28262344,"('shy', 'confident')",0.3155404,0.27574816,-5.5593843,-5.573584,-1.6244699,-1.6717375,-0.0472676
65,-1.566563,-1.6078373,"('insecure', 'secure')",-1.7320819,-1.7624296,-0.2602298,-0.24720949,-1.1862916,-1.2058255,-0.0195339
66,0.6467558,0.6354769,"('inactive', 'active')",1.2949382,1.3446848,0.78164524,0.7954681,0.9077798,0.9252099,0.0174301
67,0.22760713,0.20567483,"('doubtful', 'determined')",0.9043053,0.8844806,-0.46156257,-0.39561158,0.22345,0.2315146,0.0080646
68,-0.23822778,-0.27452442,"('dependent', 'independent')",-0.40354812,-0.45775136,-0.7843995,-0.77878994,-0.4753918,-0.5036886,-0.0282968
69,1.2051253,1.1543844,"('lazy', 'industrious')",3.3432813,3.352906,-0.44816333,-0.32300907,1.3667477,1.3947604,0.0280127
70,-1.6236576,-1.6493675,"('lethargic', 'energetic')",-2.0304375,-2.0739841,-0.072348826,-0.15810171,-1.242148,-1.2938178,-0.0516698
71,0.16965108,0.14310461,"('diffident', 'self-confident')",0.8671649,0.84181863,0.3288309,0.31901526,0.4552156,0.4346462,-0.0205694
72,0.46725264,0.49500155,"('unambitious', 'ambitious')",-1.5560108,-1.5317569,-0.8745194,-0.84816307,-0.6544259,-0.6283062,0.0261197
73,1.2811326,1.3098943,"('helpless', 'self-reliant')",0.8351627,0.8789189,-3.1940763,-3.132337,-0.3592603,-0.314508,0.0447523
74,-0.25885347,-0.28690186,"('undedicated', 'dedicated')",-0.8563455,-0.94550997,-0.3310086,-0.48374364,-0.4820692,-0.5720518,-0.0899826
75,0.2181786,0.29115966,"('meek', 'impulsive')",0.31370482,0.36183408,-0.5127037,-0.4140839,0.0063932,0.0796366,0.0732434
76,-0.9055403,-0.85499364,"('anxious', 'daring')",-0.6367314,-0.65945715,-0.4311424,-0.42764452,-0.6578046,-0.6473651,0.0104395
77,-1.0884103,-1.1208527,"('unmotivated', 'motivated')",-0.1777333,-0.32685047,-1.0876515,-0.9642514,-0.7845984,-0.8039848,-0.0193864
78,-0.92914486,-0.91397756,"('nonresilient', 'resilient')",-0.20498025,-0.34932533,0.11749246,0.112563655,-0.3388776,-0.3835798,-0.0447022
79,0.3292345,0.24674976,"('wavering', 'unwavering')",1.2515441,1.1932855,-0.57298976,-0.54025793,0.3359296,0.2999258,-0.0360038
80,0.18640545,0.25724974,"('dominated', 'dominating')",-0.72270507,-0.6483046,-0.75756806,-0.55266845,-0.4312892,-0.3145744,0.1167148
81,-1.2450124,-1.267075,"('submissive', 'aggressive')",-1.2038822,-1.1884122,-0.8039414,-0.7544289,-1.0842787,-1.069972,0.0143067
82,-1.1824197,-1.2238349,"('poor', 'rich')",-1.7602156,-1.8200736,5.483452,5.316232,0.8469388,0.7574412,-0.0894976
83,-0.14414051,-0.122245006,"('powerless', 'powerful')",0.3528298,0.3362177,-0.8908403,-0.8115016,-0.2273837,-0.1991763,0.0282074
84,0.5955494,0.5089962,"('inferior', 'superior')",1.3422908,1.3024443,1.1977328,1.1887612,1.045191,1.0000672,-0.0451238
85,0.5766148,0.483822,"('insignificant', 'prestigious')",1.86762,1.8423642,0.46835336,0.44455975,0.9708627,0.923582,-0.0472807
86,-1.4197749,-1.574769,"('uninfluential', 'influential')",-2.5759137,-2.69676,-0.6614403,-0.88520974,-1.5523763,-1.7189129,-0.1665366
87,-0.109288044,-0.1351195,"('unsuccessful', 'successful')",0.9676785,1.0010579,0.83874446,0.93128407,0.5657117,0.5990741,0.0333624
88,-0.11765267,-0.2135475,"('low', 'eminent')",-0.19220538,-0.2106746,-0.42954043,-0.52589357,-0.2464662,-0.3167052,-0.070239
