,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,female-male
57,-1.2532576,-0.80352867,"('unimaginative', 'imaginative')",0.69005364,0.8033483,-3.096987,-2.9970856,-1.2200637,-0.9990886,0.2209751
58,0.33098444,0.6495333,"('undiscriminating', 'discriminating')",0.35057136,0.3592496,0.17037788,0.29307243,0.2839779,0.4339518,0.1499739
59,1.0650558,0.9161467,"('foolish', 'wise')",1.6553565,1.520825,0.46543115,0.49317563,1.0619478,0.9767157,-0.0852321
60,-2.7928193,-2.571737,"('inefficient', 'efficient')",-1.7301083,-1.7745843,-0.8070905,-0.6341674,-1.7766727,-1.6601628,0.1165099
61,-0.62401783,-0.61964977,"('illogical', 'logical')",0.7754969,0.5766484,0.1893419,0.13046102,0.113607,0.0291532,-0.0844538
62,-1.7632282,-1.5456587,"('incompetent', 'brilliant')",-0.86501026,-0.90889204,-0.5838077,-0.4777794,-1.070682,-0.9774434,0.0932386
63,-1.4327286,-1.2311078,"('unperceptive', 'insightful')",0.16595562,0.07718768,-0.08497009,0.03984844,-0.450581,-0.3713572,0.0792238
64,0.15101829,0.09680203,"('shy', 'confident')",-0.030718233,-0.0032676961,-5.916677,-5.790747,-1.9321257,-1.8990709,0.0330548
65,-1.9945666,-1.9038414,"('insecure', 'secure')",-1.6131785,-1.6352402,-0.24982865,-0.20712733,-1.2858579,-1.2487363,0.0371216
66,1.2810919,1.2860535,"('inactive', 'active')",0.5851456,0.5377126,0.6509292,0.56543326,0.8390555,0.7963998,-0.0426557
67,0.43493572,0.41059616,"('doubtful', 'determined')",0.04657466,0.032931432,-0.46504688,-0.37078196,0.0054878,0.0242485,0.0187607
68,0.24613531,0.26346502,"('dependent', 'independent')",-0.07098185,-0.049394444,-1.5825208,-1.5176945,-0.4691224,-0.4345413,0.0345811
69,2.5555346,2.381411,"('lazy', 'industrious')",2.2395182,2.1918921,-0.74435276,-0.7054705,1.3502332,1.2892776,-0.0609556
70,-1.3978866,-1.1131264,"('lethargic', 'energetic')",-0.18782356,-0.07245621,0.20627451,0.26307803,-0.4598119,-0.3075015,0.1523104
71,1.5228336,1.5145975,"('diffident', 'self-confident')",1.91916,1.8595575,0.9424956,0.9594408,1.4614964,1.4445319,-0.0169645
72,-0.9883775,-0.89945626,"('unambitious', 'ambitious')",-0.13109538,-0.25687945,-0.101202555,-0.101002544,-0.4068918,-0.4191128,-0.012221
73,0.94364,0.94699705,"('helpless', 'self-reliant')",0.8496329,0.7825967,-2.9848318,-2.9365065,-0.3971863,-0.4023043,-0.005118
74,-0.31707546,-0.07417388,"('undedicated', 'dedicated')",1.2769456,1.3102409,0.18796536,0.27847266,0.3826118,0.5048465,0.1222347
75,0.84388745,0.8182229,"('meek', 'impulsive')",-0.14374053,-0.123723775,-0.45820466,-0.5143789,0.0806474,0.0600401,-0.0206073
76,-1.1229817,-0.8975775,"('anxious', 'daring')",-1.0122347,-0.81927437,-0.45585582,-0.35218942,-0.8636907,-0.6896804,0.1740103
77,-2.1916103,-2.0062578,"('unmotivated', 'motivated')",-0.6089186,-0.6678638,-1.2985148,-1.1563016,-1.3663479,-1.2768078,0.0895401
78,0.12052998,0.28235483,"('nonresilient', 'resilient')",0.1321125,0.07722992,-0.30222395,-0.2270275,-0.0165272,0.0441857,0.0607129
79,1.2681814,1.2821639,"('wavering', 'unwavering')",1.0946479,1.1712273,-0.11471143,-0.08979109,0.7493726,0.7878667,0.0384941
80,-1.2016687,-1.1492767,"('dominated', 'dominating')",-1.6133317,-1.6307646,-1.1262933,-1.1369964,-1.3137646,-1.3056792,0.0080854
81,-2.9170768,-2.7419734,"('submissive', 'aggressive')",-1.1039003,-1.1041907,-1.4819642,-1.522309,-1.8343137,-1.789491,0.0448227
82,-1.7283295,-1.6775559,"('poor', 'rich')",-2.9804308,-2.9523718,4.864594,4.726388,0.0519446,0.0321534,-0.0197912
83,-0.3653666,-0.1903064,"('powerless', 'powerful')",-0.013697069,0.059310388,-1.0590153,-0.97783166,-0.4793596,-0.3696092,0.1097504
84,0.7210719,0.74711186,"('inferior', 'superior')",0.46632755,0.37270117,0.6622226,0.6369889,0.6165407,0.5856006,-0.0309401
85,2.4064205,2.258024,"('insignificant', 'prestigious')",2.8578515,2.741401,0.35282683,0.32088542,1.8723663,1.7734369,-0.0989294
86,-1.5166008,-1.1808245,"('uninfluential', 'influential')",0.060132675,0.13124715,-0.5323261,-0.5487868,-0.6629314,-0.532788,0.1301434
87,0.3696734,0.35572276,"('unsuccessful', 'successful')",0.6864186,0.42040282,0.027272418,-0.08568686,0.3611215,0.2301462,-0.1309753
88,-0.36432493,-0.2915877,"('low', 'eminent')",-0.1740601,-0.30423352,-0.4745056,-0.5026553,-0.3376302,-0.3661589,-0.0285287
