,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
42,-0.17562307,-0.16704948,"('unreliable', 'reliable')",0.30740103,0.33281997,-0.6131319,-0.6656249,-3.273601,-3.29055,-0.9387388,-0.9476011,-0.0088623
43,-0.4492928,-0.4499703,"('irresponsible', 'responsible')",-1.2745802,-1.1818306,-1.8678916,-1.8146443,0.0048832186,0.014657345,-0.8967203,-0.857947,0.0387733
44,-2.1052177,-2.1135116,"('prejudiced', 'unprejudiced')",-1.5294454,-1.4609575,-0.9834786,-0.93368196,-1.9152939,-1.8986553,-1.633359,-1.6017016,0.0316574
45,-0.90533555,-0.9258751,"('incompetent', 'competent')",-1.2738581,-1.2214444,-2.6962838,-2.723593,-1.0534664,-1.0834563,-1.4822359,-1.4885921,-0.0063562
46,-0.8170677,-0.7813654,"('uncompetitive', 'competitive')",-1.0151279,-1.0442948,-1.7187082,-1.7702969,-1.4473925,-1.4484842,-1.2495741,-1.2611103,-0.0115362
47,-1.5585638,-1.5428051,"('stupid', 'smart')",-0.45341426,-0.36725733,-1.386747,-1.265518,4.648049,4.6780763,0.312331,0.3756239,0.0632929
48,-0.65171415,-0.64026517,"('unintelligent', 'intelligent')",-0.7878343,-0.79889077,-2.4995832,-2.4759617,-0.04855062,-0.042213563,-0.9969206,-0.9893329,0.0075877
49,-0.66011983,-0.6192172,"('unable', 'able')",-0.74681914,-0.7284297,-1.7425867,-1.6978141,-0.708402,-0.6847089,-0.9644819,-0.9325425,0.0319394
50,0.19977647,0.22604258,"('clumsy', 'skillful')",1.5720049,1.6298735,0.41387704,0.39022934,0.5702187,0.5235387,0.6889693,0.6924211,0.0034518
51,-0.13720296,-0.16311488,"('uneducated', 'educated')",-0.01453787,-0.108347796,-1.3560346,-1.4193722,0.5663118,0.52207774,-0.2353659,-0.2921893,-0.0568234
52,1.1987828,1.1282209,"('irrational', 'rational')",1.2063824,1.1749519,0.5914957,0.62501115,1.2584355,1.2082886,1.0637741,1.0341182,-0.0296559
53,0.89920735,0.8323471,"('uncreative', 'creative')",0.21960679,0.2364869,-0.14468536,-0.25418633,1.3696897,1.287825,0.5859546,0.5256181,-0.0603365
54,0.4112782,0.39645138,"('incapable', 'capable')",0.45952678,0.51580054,-0.5592904,-0.5488899,1.3389766,1.3762108,0.4126228,0.4348932,0.0222704
55,-0.956154,-0.94314814,"('incompetent', 'clever')",-1.0537661,-1.0464029,-2.361357,-2.3389344,-1.1068845,-1.1108478,-1.3695403,-1.3598334,0.0097069
56,0.8285554,0.8147273,"('impractical', 'practical')",-1.1654639,-1.2005429,-1.327276,-1.396182,-0.77099854,-0.7581277,-0.6087958,-0.6350313,-0.0262355
57,-0.7864865,-0.8414651,"('unimaginative', 'imaginative')",-1.2239523,-1.2856724,-1.6816521,-1.7577049,-3.0077314,-3.0058153,-1.6749556,-1.7226644,-0.0477088
58,0.6736588,0.64659196,"('undiscriminating', 'discriminating')",0.062268674,0.014948651,0.32183403,0.20734671,0.09393921,0.0441252,0.2879252,0.2282531,-0.0596721
59,0.7565574,0.77445817,"('foolish', 'wise')",1.5010769,1.5437233,0.22608331,0.2843086,0.9577395,0.9390736,0.8603643,0.8853909,0.0250266
60,-0.72534156,-0.6931704,"('inefficient', 'efficient')",-1.3784928,-1.3986593,-2.1919308,-2.2151551,-1.0800997,-0.9877403,-1.3439661,-1.3236814,0.0202847
61,0.78280795,0.69752645,"('illogical', 'logical')",-0.041218653,-0.10009225,-0.67682076,-0.7123796,0.33169863,0.25951397,0.0991168,0.0361422,-0.0629746
62,-1.0993595,-1.0370091,"('incompetent', 'brilliant')",-1.6999141,-1.6494629,-2.0265772,-2.0067356,-0.5560646,-0.45329627,-1.3454788,-1.286626,0.0588528
63,0.4783978,0.50574785,"('unperceptive', 'insightful')",0.1916317,0.24884404,-1.5643215,-1.5827163,0.825459,0.8299125,-0.0172082,0.000447,0.0176552
64,0.033288196,0.04717528,"('shy', 'confident')",-0.56002635,-0.57737976,-0.62167025,-0.6031207,-7.4158444,-7.3295703,-2.1410632,-2.1157238,0.0253394
65,-1.670856,-1.6871517,"('insecure', 'secure')",-0.9138894,-0.96472526,-2.386051,-2.3691964,-1.9000432,-1.8487325,-1.71771,-1.7174515,0.0002585
66,1.3646909,1.3948548,"('inactive', 'active')",1.530091,1.6572025,1.3887179,1.4353441,1.9338516,1.9167538,1.5543379,1.6010388,0.0467009
67,-0.24088523,-0.23924032,"('doubtful', 'determined')",-0.045863602,-0.0025471598,-0.0021587256,0.023033243,-0.36575854,-0.31763592,-0.1636665,-0.1340975,0.029569
68,0.17308682,0.1450468,"('dependent', 'independent')",-0.88723636,-0.9202749,-1.5312243,-1.579866,-0.40565658,-0.49136615,-0.6627576,-0.7116151,-0.0488575
69,2.3577154,2.356376,"('lazy', 'industrious')",1.732993,1.7383802,3.4790642,3.440132,0.6353839,0.5806294,2.0512891,2.0288794,-0.0224097
70,0.4019471,0.41046968,"('lethargic', 'energetic')",-0.43313974,-0.4049866,-1.8012578,-1.8155277,0.04243891,0.06155178,-0.4475029,-0.4371232,0.0103797
71,2.3560627,2.3495317,"('diffident', 'self-confident')",0.31108972,0.3454284,0.10041566,0.12230953,1.082702,1.0453223,0.9625676,0.9656479,0.0030803
72,0.4606898,0.5000838,"('unambitious', 'ambitious')",-1.037511,-1.0619142,-0.7863503,-0.8172922,-0.9937662,-0.92495114,-0.5892345,-0.5760185,0.013216
73,0.44698316,0.45707542,"('helpless', 'self-reliant')",-0.034510214,-0.01778591,1.1022471,1.0645591,-3.047321,-3.0311182,-0.3831502,-0.3818174,0.0013328
74,2.1863327,2.1515665,"('undedicated', 'dedicated')",0.44916287,0.47069827,-0.50905454,-0.5675738,0.36584705,0.32584766,0.623072,0.5951347,-0.0279373
75,-1.0206207,-0.97024196,"('meek', 'impulsive')",-0.29857317,-0.24052946,0.79365504,0.8276548,-0.03780172,0.044816338,-0.1408351,-0.0845751,0.05626
76,-0.99160475,-0.9197829,"('anxious', 'daring')",0.008590229,0.089061484,-1.1801511,-1.1581111,-0.9256281,-0.871405,-0.7721984,-0.7150594,0.057139
77,-0.24901158,-0.23733374,"('unmotivated', 'motivated')",-0.70973504,-0.71642834,-0.4794864,-0.48692146,-1.152904,-1.0275733,-0.6477842,-0.6170642,0.03072
78,0.87567765,0.86541516,"('nonresilient', 'resilient')",0.7118062,0.6887317,0.70757675,0.6188726,0.9937021,0.9799609,0.8221907,0.7882451,-0.0339456
79,1.659467,1.6110631,"('wavering', 'unwavering')",1.1196736,1.1465554,0.4592706,0.3973009,1.4637845,1.4489323,1.1755488,1.1509629,-0.0245859
80,-0.55701613,-0.5110282,"('dominated', 'dominating')",-0.51411414,-0.56000817,-0.6282599,-0.57540303,-1.6051879,-1.5124929,-0.8261445,-0.7897331,0.0364114
81,-1.5073087,-1.5340236,"('submissive', 'aggressive')",-0.7343608,-0.8900354,-1.6159087,-1.5923231,-1.8659778,-1.7469456,-1.430889,-1.4408319,-0.0099429
82,-1.6271003,-1.642406,"('poor', 'rich')",-1.1583946,-1.0739552,-1.6801416,-1.7301059,5.4269214,5.397836,0.2403213,0.2378423,-0.002479
83,-0.08423524,-0.037725497,"('powerless', 'powerful')",0.039172396,0.035737485,-0.84498185,-0.833268,-0.998255,-0.98786294,-0.4720749,-0.4557797,0.0162952
84,1.4871527,1.4506533,"('inferior', 'superior')",0.8471153,0.8065992,0.23489644,0.21803167,0.90497565,0.8766909,0.868535,0.8379937,-0.0305413
85,2.4516625,2.4325855,"('insignificant', 'prestigious')",2.8083866,2.9017603,2.2013786,2.2096674,2.2397635,2.2018433,2.4252977,2.4364641,0.0111664
86,1.1452456,1.1049358,"('uninfluential', 'influential')",0.06744385,-0.087776475,-0.94297516,-1.0384204,0.31915867,0.23017678,0.1472182,0.0522289,-0.0949893
87,0.36379564,0.38780198,"('unsuccessful', 'successful')",1.3957129,1.42029,0.6269148,0.6586308,1.0983433,1.2173411,0.8711916,0.921016,0.0498244
88,-0.5978384,-0.5992797,"('low', 'eminent')",-0.094049156,-0.17211752,-1.6272378,-1.6647953,0.37499624,0.38373306,-0.4860323,-0.5131149,-0.0270826
