,hca_male,hca_female,tuple,healthcare_male,healthcare_female,inc_male,inc_female,average_male,average_female,female-male
45,-0.11188516,0.11912857,"('incompetent', 'competent')",0.58524567,0.694455,-0.33129153,-0.39013317,0.0473563,0.1411501,0.0937938
46,0.2767906,0.37174714,"('uncompetitive', 'competitive')",0.33188647,0.40429553,-0.5204781,-0.5480219,0.0293996,0.0760069,0.0466073
47,-0.06543465,0.006629847,"('stupid', 'smart')",1.2529936,1.2781969,5.304243,5.3811736,2.1639341,2.2220001,0.058066
48,-0.19396804,-0.16777012,"('unintelligent', 'intelligent')",0.71173674,0.71915376,0.58360153,0.57098085,0.3671234,0.3741215,0.0069981
49,0.17787382,0.25530642,"('unable', 'able')",0.3274753,0.3925628,-0.061598826,0.050110336,0.1479168,0.2326599,0.0847431
50,0.44864202,0.39127508,"('clumsy', 'skillful')",0.7793179,0.80485904,0.17800257,0.11592291,0.4686542,0.4373523,-0.0313019
51,0.17574602,0.01792834,"('uneducated', 'educated')",1.1178111,1.0431302,0.9476851,0.86433315,0.7470808,0.6417972,-0.1052836
52,-0.10358041,-0.31773043,"('irrational', 'rational')",0.016166084,-0.18635908,0.12595572,0.0050585587,0.0128471,-0.1663436,-0.1791907
53,-1.5116248,-1.4903007,"('uncreative', 'creative')",-0.036237597,-0.082424425,0.5458625,0.46190724,-0.334,-0.3702726,-0.0362726
54,-0.27955565,-0.31537506,"('incapable', 'capable')",0.34122592,0.32403484,0.9689363,1.012704,0.3435355,0.3404546,-0.0030809
55,-0.29321593,-0.17904122,"('incompetent', 'clever')",0.14246829,0.12094832,0.07147431,0.055495262,-0.0264244,-0.0008659,0.0255585
56,0.653741,0.68669057,"('impractical', 'practical')",1.1496611,1.1608697,0.08363294,0.08970085,0.6290117,0.6457537,0.016742
57,-0.69468945,-0.6467305,"('unimaginative', 'imaginative')",-0.13434428,-0.10167471,-2.472083,-2.5200336,-1.1003723,-1.0894796,0.0108927
58,-0.63121647,-0.56145114,"('undiscriminating', 'discriminating')",-0.271796,-0.21913452,0.06562509,0.01856614,-0.2791291,-0.2540065,0.0251226
59,0.52368414,0.47438884,"('foolish', 'wise')",0.74929374,0.71266377,0.43611476,0.42327303,0.5696975,0.5367752,-0.0329223
60,0.46328256,0.5020881,"('inefficient', 'efficient')",0.8825139,0.9321798,-0.12998651,-0.011682484,0.40527,0.4741952,0.0689252
61,0.31426623,0.20523626,"('illogical', 'logical')",0.4931904,0.38298792,0.40105742,0.27897552,0.402838,0.2890666,-0.1137714
62,0.8916686,0.9930218,"('incompetent', 'brilliant')",0.680839,0.7965506,0.15701824,0.2929708,0.5765086,0.694181,0.1176724
63,0.442406,0.63448906,"('unperceptive', 'insightful')",0.9102879,0.9869528,0.9531361,1.0388691,0.76861,0.8867703,0.1181603
64,1.0897881,1.0095077,"('shy', 'confident')",0.35311925,0.33827156,-6.0766644,-6.0403194,-1.5445857,-1.5641801,-0.0195944
65,0.6314208,0.48435375,"('insecure', 'secure')",0.018931579,-0.06336975,-0.38811028,-0.411136,0.087414,0.0032827,-0.0841313
66,-0.32990748,-0.3479874,"('inactive', 'active')",-0.6807304,-0.6390969,1.0894458,1.0703408,0.0262693,0.0277521,0.0014828
67,0.76740706,0.6977816,"('doubtful', 'determined')",0.24534784,0.24308276,-0.48846793,-0.43281224,0.1747623,0.1693507,-0.0054116
68,0.04900008,-0.017316103,"('dependent', 'independent')",-0.72387934,-0.76912737,-0.6989515,-0.70235485,-0.4579436,-0.4962661,-0.0383225
69,0.11020295,0.12617901,"('lazy', 'industrious')",0.73585904,0.78217554,-0.6272969,-0.5726596,0.0729217,0.1118983,0.0389766
70,0.37424624,0.43208918,"('lethargic', 'energetic')",0.12907428,0.21765514,0.65369016,0.69323444,0.3856702,0.4476596,0.0619894
71,0.64029723,0.7141825,"('diffident', 'self-confident')",2.393251,2.459199,0.8415465,0.85825896,1.2916982,1.34388,0.0521818
72,0.45383832,0.472664,"('unambitious', 'ambitious')",-0.26607224,-0.23304716,-1.335197,-1.2731061,-0.382477,-0.3444964,0.0379806
73,1.148184,1.0445445,"('helpless', 'self-reliant')",0.513414,0.50237554,-3.2080417,-3.2119143,-0.5154812,-0.5549981,-0.0395169
74,0.7749904,0.8879665,"('undedicated', 'dedicated')",0.846327,0.87655956,0.45037037,0.42536962,0.6905626,0.7299652,0.0394026
75,-0.09440385,-0.023917958,"('meek', 'impulsive')",-1.0345054,-0.94239974,-0.53908396,-0.46009153,-0.5559977,-0.4754697,0.080528
76,0.40863934,0.39175287,"('anxious', 'daring')",0.21770152,0.25795084,0.14355162,0.15998754,0.2566308,0.2698971,0.0132663
77,-0.36379632,-0.28268698,"('unmotivated', 'motivated')",0.008750983,0.058486763,-1.506717,-1.3525681,-0.6205874,-0.5255895,0.0949979
78,-0.5056051,-0.309069,"('nonresilient', 'resilient')",1.3655304,1.4802332,0.15871966,0.24727888,0.3395483,0.4728144,0.1332661
79,-0.23186553,-0.19965874,"('wavering', 'unwavering')",-0.5430145,-0.55445087,0.07719838,0.092725314,-0.2325606,-0.2204614,0.0120992
80,0.5180154,0.4280711,"('dominated', 'dominating')",-0.034359135,-0.047646947,-0.90981776,-0.84830797,-0.1420538,-0.1559613,-0.0139075
81,0.39424935,0.2733029,"('submissive', 'aggressive')",0.5609156,0.49833453,-0.5516789,-0.5149803,0.1344953,0.0855524,-0.0489429
82,-0.6659932,-0.6080391,"('poor', 'rich')",0.091332406,0.095893204,5.729895,5.6862907,1.7184114,1.7247149,0.0063035
83,-0.1342981,-0.15276262,"('powerless', 'powerful')",0.5946159,0.64632416,-0.9309287,-0.9257535,-0.1568703,-0.144064,0.0128063
84,0.2723502,0.092148006,"('inferior', 'superior')",0.7718344,0.6905751,0.61622185,0.5469377,0.5534688,0.4432203,-0.1102485
85,0.298814,0.32330215,"('insignificant', 'prestigious')",1.0497667,1.0487189,1.0009463,0.96394265,0.7831756,0.7786546,-0.004521
86,-0.7592468,-0.7267643,"('uninfluential', 'influential')",0.4742676,0.4188575,0.025530562,-0.059074324,-0.0864829,-0.122327,-0.0358441
87,0.65595,0.5675143,"('unsuccessful', 'successful')",0.88987076,0.9047917,0.8089814,0.91103923,0.784934,0.7944484,0.0095144
88,-0.21822546,-0.4206844,"('low', 'eminent')",0.35559794,0.24389583,0.71823394,0.6846998,0.2852021,0.1693037,-0.1158984
