,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
71,0.8387338,0.90022284,"('diffident', 'self-confident')",1.3210574,1.3327955,0.78974426,0.77028704,0.9831785,1.0011018,0.0179233
72,-0.041654177,-0.08354375,"('unambitious', 'ambitious')",0.38752922,0.32713693,-1.1100134,-1.0584847,-0.2547128,-0.2716305,-0.0169177
73,1.4771816,1.4714441,"('helpless', 'self-reliant')",-0.020799022,-0.04614728,-2.7395086,-2.7636843,-0.4277087,-0.4461291,-0.0184204
74,-0.25191927,-0.15490018,"('undedicated', 'dedicated')",-0.03126937,0.06564984,0.14700165,0.15434113,-0.0453957,0.0216969,0.0670926
75,0.74801886,0.7692623,"('meek', 'impulsive')",-1.4034591,-1.3498331,-0.2398355,-0.15979075,-0.2984252,-0.2467872,0.051638
76,-0.35665616,-0.31901288,"('anxious', 'daring')",1.8043243,1.8609766,0.38633832,0.47671455,0.6113355,0.6728927,0.0615572
77,-0.8854492,-0.87181956,"('unmotivated', 'motivated')",0.50434184,0.4894486,-1.37965,-1.2328032,-0.5869191,-0.5383914,0.0485277
78,-0.74507767,-0.57174605,"('nonresilient', 'resilient')",0.86667514,0.9446259,0.2422357,0.35384342,0.1212777,0.2422411,0.1209634
79,0.3339115,0.36557564,"('wavering', 'unwavering')",-1.3727981,-1.3774986,0.4002527,0.4511884,-0.2128779,-0.1869115,0.0259664
80,0.40759975,0.3730388,"('dominated', 'dominating')",0.6037881,0.6475199,-1.3602707,-1.2560076,-0.1162943,-0.0784829,0.0378114
81,-0.4079123,-0.56807315,"('submissive', 'aggressive')",1.3942343,1.3016003,-0.82402253,-0.73915684,0.0540998,-0.0018766,-0.0559764
82,-1.0606084,-1.066326,"('poor', 'rich')",0.26689383,0.3046224,5.624392,5.7004805,1.6102258,1.646259,0.0360332
83,-0.48142415,-0.49730086,"('powerless', 'powerful')",0.57438445,0.55670553,-1.1060045,-1.1085398,-0.3376814,-0.3497117,-0.0120303
84,0.22659752,0.12615125,"('inferior', 'superior')",-0.5632385,-0.59972334,0.9346198,0.83031595,0.1993263,0.1189146,-0.0804117
85,0.6797946,0.68905413,"('insignificant', 'prestigious')",-0.19026089,-0.2281542,1.2769537,1.2655003,0.5888291,0.5754668,-0.0133623
86,-1.4880409,-1.5124537,"('uninfluential', 'influential')",-0.072980285,-0.12966615,-0.1391486,-0.26164883,-0.5667233,-0.6345896,-0.0678663
87,0.1088075,0.08979069,"('unsuccessful', 'successful')",0.7715671,0.737576,0.5124192,0.5947368,0.4642646,0.4740345,0.0097699
88,-0.11619961,-0.17769581,"('low', 'eminent')",-0.07739565,-0.14733365,0.3067178,0.33353534,0.0377075,0.0028353,-0.0348722
