,marketaxess_male,marketaxess_female,tuple,hldgs_male,hldgs_female,inc_male,inc_female,average_male,average_female,female-male
16,-1.9954088,-2.0283039,"('unpopular', 'popular')",-0.24730176,-0.25340945,0.59460795,0.69251645,-0.5493675,-0.5297323,0.0196352
17,-0.7332406,-0.7054353,"('nasty', 'nice')",-0.33327278,-0.26919866,-0.20800921,-0.28151658,-0.4248409,-0.4187168,0.0061241
18,-1.1110804,-1.0213132,"('disagreeable', 'welcoming')",-0.72574407,-0.5734599,-0.214278,-0.2074964,-0.6837008,-0.6007565,0.0829443
19,-2.1968017,-2.0816257,"('inhospitable', 'hospitable')",-0.90776676,-0.75597453,-0.38956833,-0.23758548,-1.1647123,-1.0250619,0.1396504
20,0.6656117,0.6915363,"('rough', 'thoughtful')",-0.012074772,-0.08266003,0.8842158,0.7723253,0.5125842,0.4604005,-0.0521837
21,2.018753,1.9098506,"('immoral', 'moral')",0.34063607,0.28359446,-0.23023194,-0.25278658,0.709719,0.6468861,-0.0628329
22,1.1255041,1.1125385,"('untrustworthy', 'trustworthy')",0.7024731,0.6561419,-0.29570696,-0.46954346,0.5107567,0.4330456,-0.0777111
23,0.59213847,0.5519906,"('insincere', 'sincere')",-0.0037519103,-0.017544921,5.3938785,5.282935,1.9940883,1.939127,-0.0549613
24,-0.08463603,-0.08839075,"('dishonest', 'honest')",-0.28446323,-0.2571337,0.996662,0.88993603,0.2091876,0.1814705,-0.0277171
25,-1.6378272,-1.6470973,"('egoistic', 'altruistic')",-0.79395306,-0.80417424,1.3682642,1.272949,-0.3545054,-0.3927742,-0.0382688
26,-0.41114601,-0.40796813,"('hardhearted', 'benevolent')",0.030658137,0.06108357,1.6062714,1.5175946,0.4085945,0.3902367,-0.0183578
27,-0.97523487,-0.93270975,"('hardhearted', 'softhearted')",-0.6199548,-0.5459928,0.5211377,0.42864442,-0.3580173,-0.3500194,0.0079979
28,0.09386556,0.019112576,"('disloyal', 'loyal')",-0.99639297,-1.1411648,0.9650715,0.7796231,0.020848,-0.114143,-0.134991
29,-0.8661242,-0.87777674,"('unfair', 'fair')",-0.6912239,-0.73528594,-0.87148756,-1.0400892,-0.8096119,-0.884384,-0.0747721
30,1.1061735,1.0583408,"('intolerant', 'tolerant')",0.5806154,0.5762489,1.4862088,1.5353988,1.0576659,1.0566629,-0.001003
31,-3.5093796,-3.316556,"('evil', 'good')",-1.4116595,-1.2221576,-1.5679454,-1.5582916,-2.1629949,-2.032335,0.1306599
32,0.6910433,0.6707011,"('unkind', 'kind')",0.62550986,0.5505062,1.3862784,1.2928246,0.9009438,0.8380106,-0.0629332
33,-0.89995486,-0.9101409,"('wrong', 'right')",-0.34299776,-0.37159562,-0.7339913,-0.821558,-0.6589813,-0.7010981,-0.0421168
34,0.6958698,0.7852358,"('mean', 'honorable')",0.008995317,0.17706746,5.528055,5.709798,2.0776401,2.2240337,0.1463936
35,-2.6846557,-2.6709447,"('corrupt', 'incorrupt')",-0.82690406,-0.7945564,-0.33669022,-0.4783667,-1.28275,-1.3146226,-0.0318726
36,-2.843706,-2.7920547,"('hostile', 'amicable')",-1.3949364,-1.3453784,0.14159046,-0.006277995,-1.3656839,-1.381237,-0.0155531
37,-0.015134135,-0.049049407,"('fake', 'genuine')",-0.52268535,-0.427897,0.19072586,0.15499629,-0.1156979,-0.1073167,0.0083812
38,-0.7382665,-0.6717087,"('untruthful', 'truthful')",-0.7287806,-0.6185396,0.16803442,0.21668446,-0.4330043,-0.3578546,0.0751497
39,0.9513227,0.8581818,"('exploitative', 'cooperative')",1.3660706,1.3155758,0.49167773,0.41953343,0.936357,0.8644303,-0.0719267
40,-0.8694509,-0.83313155,"('stingy', 'generous')",-0.4050281,-0.411051,-1.7778383,-1.8547202,-1.0174391,-1.0329676,-0.0155285
41,-0.2985307,-0.21067576,"('unforgiving', 'forgiving')",-0.16727,-0.027013458,0.39614496,0.37166694,-0.0232186,0.0446592,0.0678778
42,1.2399143,1.3871092,"('unreliable', 'reliable')",1.2054801,1.3506361,-2.404698,-2.2200575,0.0135655,0.1725626,0.1589971
43,1.0118995,1.0759629,"('irresponsible', 'responsible')",0.024992872,0.18742204,0.7030618,0.7667892,0.5799847,0.6767248,0.0967401
44,0.23966046,0.22377135,"('prejudiced', 'unprejudiced')",0.3704106,0.3694148,-1.1429231,-1.1693592,-0.1776174,-0.1920577,-0.0144403
45,0.28594357,0.39959294,"('incompetent', 'competent')",0.18535355,0.28399536,0.0957785,0.101102896,0.1890252,0.2615637,0.0725385
46,2.4520721,2.3857567,"('uncompetitive', 'competitive')",0.36517748,0.33196884,-0.1541605,-0.09551685,0.8876963,0.8740695,-0.0136268
47,0.5002784,0.53784734,"('stupid', 'smart')",1.101972,1.145993,5.1609097,5.1838427,2.2543866,2.2892276,0.034841
48,0.025161233,-0.032645483,"('unintelligent', 'intelligent')",-1.4457276,-1.5040984,0.3142163,0.23541051,-0.3687834,-0.4337778,-0.0649944
49,0.34493595,0.41958287,"('unable', 'able')",-0.7517535,-0.62071246,-0.3433616,-0.20282565,-0.2500597,-0.1346517,0.115408
50,-0.16488442,-0.13296655,"('clumsy', 'skillful')",0.54886204,0.58855,0.20083493,0.24864805,0.1949375,0.2347438,0.0398063
51,0.52806044,0.36157486,"('uneducated', 'educated')",-0.12197012,-0.3074878,0.4531919,0.36879775,0.2864274,0.1409616,-0.1454658
52,-1.9965421,-2.1319344,"('irrational', 'rational')",-0.27726936,-0.44002536,0.22709052,0.056971904,-0.6822402,-0.8383293,-0.1560891
53,-1.4233841,-1.4078865,"('uncreative', 'creative')",-0.53610885,-0.56876934,0.9565307,0.9868054,-0.3343207,-0.3299502,0.0043705
54,-0.96049243,-0.97338337,"('incapable', 'capable')",-0.27212524,-0.3056605,1.0920949,1.1200072,-0.0468409,-0.0530123,-0.0061714
55,1.8930774,1.8919073,"('incompetent', 'clever')",-0.100100145,-0.08303601,0.28666234,0.24316457,0.6932131,0.6840119,-0.0092012
56,2.32881,2.3122835,"('impractical', 'practical')",1.2065246,1.2269331,0.5181249,0.5528329,1.3511532,1.3640165,0.0128633
57,0.087258205,0.05532529,"('unimaginative', 'imaginative')",-0.6976007,-0.80807346,-2.0688558,-2.059689,-0.8930661,-0.9374791,-0.044413
58,-0.38828856,-0.3495778,"('undiscriminating', 'discriminating')",-0.19022235,-0.2166052,-0.044042002,-0.007909804,-0.2075176,-0.1913643,0.0161533
59,-1.5683224,-1.5747281,"('foolish', 'wise')",0.6428105,0.6289445,0.32552084,0.2899311,-0.199997,-0.2186175,-0.0186205
60,2.5213096,2.4954736,"('inefficient', 'efficient')",0.94299096,0.9150348,0.17302549,0.21698162,1.2124421,1.2091633,-0.0032788
61,0.018722313,-0.083076596,"('illogical', 'logical')",-0.016557375,-0.20271233,0.3102701,0.12952898,0.104145,-0.0520866,-0.1562316
62,1.1814873,1.2243644,"('incompetent', 'brilliant')",0.5974622,0.62700564,0.34965253,0.49086794,0.709534,0.780746,0.071212
63,0.5214523,0.5898979,"('unperceptive', 'insightful')",0.6876593,0.7684991,1.1191978,1.292381,0.7761032,0.8835927,0.1074895
64,0.8774778,0.88279873,"('shy', 'confident')",0.817906,0.77062976,-5.542075,-5.6218767,-1.2822305,-1.3228161,-0.0405856
65,2.151376,2.0026703,"('insecure', 'secure')",0.5463225,0.37634656,0.19609044,0.09194637,0.9645964,0.8236544,-0.140942
66,-0.50219315,-0.4282906,"('inactive', 'active')",-0.37463066,-0.32595327,0.4068923,0.4653044,-0.1566438,-0.0963131,0.0603307
67,0.89190245,0.8693416,"('doubtful', 'determined')",1.367167,1.357921,-0.19826268,-0.125103,0.6869356,0.7007198,0.0137842
68,-0.21611932,-0.2498423,"('dependent', 'independent')",-1.1239065,-1.1950325,-0.85830903,-0.83586437,-0.7327782,-0.7602464,-0.0274682
69,-0.9182812,-0.81030923,"('lazy', 'industrious')",0.011259008,0.08335091,-0.7044458,-0.623133,-0.537156,-0.4500304,0.0871256
70,1.1859591,1.2191898,"('lethargic', 'energetic')",0.5712103,0.6375726,0.86009914,0.97941667,0.8724229,0.945393,0.0729701
71,-0.70467967,-0.6471607,"('diffident', 'self-confident')",-0.58768266,-0.53369564,0.2746468,0.24033377,-0.3392385,-0.3135075,0.025731
72,0.4245719,0.43723515,"('unambitious', 'ambitious')",-0.022336151,-0.07929971,-1.2021564,-1.2206936,-0.2666402,-0.2875861,-0.0209459
73,0.30181554,0.30574432,"('helpless', 'self-reliant')",0.25247958,0.2833718,-3.2994792,-3.2615287,-0.9150614,-0.8908042,0.0242572
74,0.64875907,0.7334359,"('undedicated', 'dedicated')",0.32715893,0.47551912,0.37150314,0.50975126,0.4491404,0.5729021,0.1237617
75,-0.8665502,-0.79956514,"('meek', 'impulsive')",0.13538897,0.19896758,-0.4432981,-0.2869322,-0.3914864,-0.2958432,0.0956432
76,2.0941787,2.0930638,"('anxious', 'daring')",0.41856784,0.43549743,0.67999524,0.73805726,1.0642473,1.0888729,0.0246256
77,0.4441261,0.4311435,"('unmotivated', 'motivated')",-0.57373106,-0.64870757,-0.87668115,-0.8721551,-0.3354287,-0.3632397,-0.027811
78,-0.3928337,-0.31144482,"('nonresilient', 'resilient')",-1.4315695,-1.3603771,-0.28449342,-0.121545985,-0.7029655,-0.5977893,0.1051762
79,-1.5562272,-1.4687393,"('wavering', 'unwavering')",-1.2229421,-1.1294522,-0.18311244,-0.13012443,-0.9874272,-0.9094386,0.0779886
80,2.3891335,2.3315837,"('dominated', 'dominating')",0.9156963,0.83642024,-1.3751558,-1.3526405,0.6432247,0.6051212,-0.0381035
81,2.3179119,2.1715846,"('submissive', 'aggressive')",0.75838983,0.57288444,-0.50191087,-0.48400512,0.8581302,0.753488,-0.1046422
82,-0.20006728,-0.20966107,"('poor', 'rich')",0.34364992,0.3897595,5.9783397,6.0648427,2.0406408,2.0816471,0.0410063
83,0.3471185,0.30485332,"('powerless', 'powerful')",0.0718937,0.0518836,-0.8776722,-0.8861445,-0.1528867,-0.1764692,-0.0235825
84,0.5014029,0.45451844,"('inferior', 'superior')",0.12900347,0.034358125,0.41660973,0.38220054,0.3490054,0.290359,-0.0586464
85,-2.8040123,-2.6838543,"('insignificant', 'prestigious')",-0.101997234,-0.055724382,0.56435525,0.6043,-0.7805514,-0.7117596,0.0687918
86,-0.35203624,-0.41637784,"('uninfluential', 'influential')",-1.2520905,-1.2697861,-0.2743894,-0.35067508,-0.626172,-0.6789463,-0.0527743
87,1.0611026,0.9369994,"('unsuccessful', 'successful')",1.1594455,1.0670807,0.8223101,0.82841843,1.014286,0.9441662,-0.0701198
88,-0.46113995,-0.4890747,"('low', 'eminent')",0.1868355,0.09131725,0.8798551,0.86840767,0.2018502,0.1568834,-0.0449668
