,allergan_male,allergan_female,tuple,inc_male,inc_female,average_male,average_female,female-male
46,-0.42235798,-0.50334674,"('uncompetitive', 'competitive')",-0.5591512,-0.57655275,-0.4907546,-0.5399498,-0.0491952
47,-0.037081495,0.010707397,"('stupid', 'smart')",4.9428015,5.0927653,2.4528599,2.5517364,0.0988765
48,-0.23060673,-0.2751257,"('unintelligent', 'intelligent')",0.8594674,0.8668155,0.3144303,0.2958449,-0.0185854
49,-0.05487677,0.16826774,"('unable', 'able')",0.037954304,0.19861628,-0.0084612,0.183442,0.1919032
50,-0.014792429,0.0924509,"('clumsy', 'skillful')",0.035236612,0.08854891,0.0102221,0.0904999,0.0802778
51,-0.3943361,-0.5964312,"('uneducated', 'educated')",0.7105411,0.64018255,0.1581025,0.0218757,-0.1362268
52,-0.24475807,-0.34431276,"('irrational', 'rational')",0.3396498,0.17541832,0.0474459,-0.0844472,-0.1318931
53,-2.0730007,-1.9920723,"('uncreative', 'creative')",0.46248665,0.47297102,-0.805257,-0.7595507,0.0457063
54,-1.0468935,-1.105634,"('incapable', 'capable')",1.0546836,1.10825,0.003895,0.001308,-0.002587
55,-0.075306825,-0.108581215,"('incompetent', 'clever')",0.30254132,0.31718725,0.1136172,0.104303,-0.0093142
56,0.4651922,0.37775433,"('impractical', 'practical')",-0.10085389,-0.009903556,0.1821692,0.1839254,0.0017562
57,-1.1205692,-1.250994,"('unimaginative', 'imaginative')",-2.3102677,-2.403231,-1.7154185,-1.8271124,-0.1116939
58,-0.77105093,-0.81931496,"('undiscriminating', 'discriminating')",0.25379372,0.23007137,-0.2586286,-0.2946218,-0.0359932
59,0.11801537,0.16445419,"('foolish', 'wise')",0.14713398,0.18503802,0.1325747,0.1747461,0.0421714
60,0.7283241,0.72653294,"('inefficient', 'efficient')",0.09604349,0.2552268,0.4121838,0.4908799,0.0786961
61,-1.001387,-1.0964744,"('illogical', 'logical')",0.4419914,0.24542691,-0.2796978,-0.4255238,-0.145826
62,0.52210575,0.5993451,"('incompetent', 'brilliant')",0.28838888,0.5865402,0.4052473,0.5929427,0.1876954
63,-1.0931795,-1.0725789,"('unperceptive', 'insightful')",0.9280184,1.0961019,-0.0825805,0.0117615,0.094342
64,0.3460943,0.261344,"('shy', 'confident')",-6.3757877,-6.3707666,-3.0148468,-3.0547113,-0.0398645
65,-0.10005407,-0.25402907,"('insecure', 'secure')",-0.34010097,-0.34239367,-0.2200775,-0.2982114,-0.0781339
66,-1.3741518,-1.3621947,"('inactive', 'active')",0.047997303,0.0037806705,-0.6630772,-0.679207,-0.0161298
67,0.18356119,0.1270954,"('doubtful', 'determined')",-0.6903696,-0.76441884,-0.2534042,-0.3186617,-0.0652575
68,0.05617762,0.073300526,"('dependent', 'independent')",-0.21067707,-0.17224649,-0.0772497,-0.049473,0.0277767
69,0.65383255,0.73153865,"('lazy', 'industrious')",-0.66948605,-0.6595582,-0.0078267,0.0359902,0.0438169
70,-0.5759651,-0.5867036,"('lethargic', 'energetic')",0.47177964,0.5506956,-0.0520927,-0.018004,0.0340887
71,-0.8879571,-0.79338783,"('diffident', 'self-confident')",0.19019791,0.22331816,-0.3488796,-0.2850348,0.0638448
72,-0.2670341,-0.32408965,"('unambitious', 'ambitious')",-0.67372715,-0.6637917,-0.4703806,-0.4939407,-0.0235601
73,0.8560689,0.89329773,"('helpless', 'self-reliant')",-2.665364,-2.5436785,-0.9046476,-0.8251904,0.0794572
74,-0.45366162,-0.5018476,"('undedicated', 'dedicated')",0.060581174,-0.028825456,-0.1965402,-0.2653365,-0.0687963
75,0.0054436103,-0.013497435,"('meek', 'impulsive')",-0.5755541,-0.49300963,-0.2850552,-0.2532535,0.0318017
76,-0.31077668,-0.29254496,"('anxious', 'daring')",-0.012570206,0.109798625,-0.1616734,-0.0913732,0.0703002
77,-0.7317758,-0.6798141,"('unmotivated', 'motivated')",-1.1857061,-1.0535316,-0.9587409,-0.8666729,0.092068
78,-0.77714205,-0.61442274,"('nonresilient', 'resilient')",0.27554598,0.41220647,-0.250798,-0.1011081,0.1496899
79,-0.70672053,-0.72505784,"('wavering', 'unwavering')",-0.34766138,-0.26346493,-0.5271909,-0.4942614,0.0329295
80,0.959197,0.9927481,"('dominated', 'dominating')",-1.1601615,-1.0770977,-0.1004823,-0.0421748,0.0583075
81,0.7142292,0.5228111,"('submissive', 'aggressive')",-0.61071706,-0.5565271,0.0517561,-0.016858,-0.0686141
82,-0.6962669,-0.7739871,"('poor', 'rich')",5.7351274,5.897489,2.5194302,2.5617509,0.0423207
83,0.21353137,0.16497558,"('powerless', 'powerful')",-0.91508687,-0.96453196,-0.3507777,-0.3997782,-0.0490005
84,0.07177822,0.09640703,"('inferior', 'superior')",0.82391506,0.8734692,0.4478467,0.4849381,0.0370914
85,-0.79457664,-0.73690784,"('insignificant', 'prestigious')",0.5312347,0.533033,-0.131671,-0.1019374,0.0297336
86,-1.4082258,-1.5850962,"('uninfluential', 'influential')",0.13913505,-0.08325857,-0.6345454,-0.8341774,-0.199632
87,-0.30436218,-0.3667442,"('unsuccessful', 'successful')",0.8535906,0.9759701,0.2746142,0.3046129,0.0299987
88,-0.3861607,-0.5334328,"('low', 'eminent')",0.29941514,0.2820167,-0.0433728,-0.125708,-0.0823352
