,idexx_male,idexx_female,tuple,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.050839126,0.009339557,"('untrustworthy', 'trustworthy')",0.3614232,0.20913395,-0.8823056,-0.8929229,-0.1905739,-0.2248165,-0.0342426
23,-1.0642823,-1.1769669,"('insincere', 'sincere')",0.21579145,0.100124255,5.430485,5.517416,1.5273314,1.4801911,-0.0471403
24,-0.5705458,-0.50987893,"('dishonest', 'honest')",-0.6509974,-0.62958115,0.784605,0.7784309,-0.1456461,-0.1203431,0.025303
25,-0.74330527,-0.75872993,"('egoistic', 'altruistic')",0.81656426,0.91440636,1.81648,1.7711595,0.629913,0.6422787,0.0123657
26,-0.10307206,-0.22998261,"('hardhearted', 'benevolent')",1.1621139,1.0687587,1.6796086,1.4522316,0.9128834,0.7636693,-0.1492141
27,-0.83617735,-0.68363756,"('hardhearted', 'softhearted')",-0.5036604,-0.37287605,1.6465272,1.6453085,0.1022298,0.196265,0.0940352
28,-0.6298474,-0.7285977,"('disloyal', 'loyal')",0.103568025,-0.045443885,1.0613172,0.96780294,0.1783459,0.0645871,-0.1137588
29,-0.56318825,-0.5638428,"('unfair', 'fair')",-0.61815923,-0.4987756,-0.29419902,-0.43285424,-0.4918488,-0.4984909,-0.0066421
30,0.7690849,0.6837338,"('intolerant', 'tolerant')",0.6560321,0.5145866,1.027032,1.0060786,0.817383,0.7347997,-0.0825833
31,-1.3258678,-1.3653284,"('evil', 'good')",-0.65349776,-0.6496741,-0.5739892,-0.57255363,-0.8511182,-0.8625187,-0.0114005
32,-0.570944,-0.6371381,"('unkind', 'kind')",0.48807228,0.41091162,1.0795755,0.9574453,0.3322346,0.2437396,-0.088495
33,-0.08695161,-0.2183591,"('wrong', 'right')",-0.15073454,-0.2139646,-0.072930545,-0.17430936,-0.1035389,-0.202211,-0.0986721
34,-0.1720927,-0.030753689,"('mean', 'honorable')",0.28929517,0.37257722,5.85906,6.1086707,1.9920874,2.1501648,0.1580774
35,-0.48277262,-0.5664296,"('corrupt', 'incorrupt')",-1.2500052,-1.1977988,0.22613536,0.015519207,-0.5022142,-0.5829031,-0.0806889
36,-1.0195751,-1.2099507,"('hostile', 'amicable')",-1.4693162,-1.6917711,0.57932496,0.35146883,-0.6365221,-0.8500844,-0.2135623
37,-0.63906497,-0.55767184,"('fake', 'genuine')",-1.0127571,-0.90786433,0.36493337,0.4973607,-0.4289629,-0.3227251,0.1062378
38,-1.4907392,-1.5186268,"('untruthful', 'truthful')",-0.32908422,-0.34147716,-0.06991902,0.038347255,-0.6299142,-0.6072522,0.022662
39,0.41765663,0.37969023,"('exploitative', 'cooperative')",0.71186864,0.7470436,0.14052957,0.14414701,0.4233516,0.4236269,0.0002753
40,0.20133582,0.2268509,"('stingy', 'generous')",0.63827175,0.7345904,-1.1503133,-1.1238328,-0.1035686,-0.0541305,0.0494381
41,-0.52471465,-0.6019578,"('unforgiving', 'forgiving')",0.9368786,0.82830495,0.26777205,0.23483545,0.2266454,0.1537275,-0.0729179
42,-0.07371003,0.050404932,"('unreliable', 'reliable')",-0.27509612,-0.28317162,-3.2185862,-3.0988388,-1.1891308,-1.1105351,0.0785957
43,-0.8920457,-0.7760932,"('irresponsible', 'responsible')",-0.5744063,-0.483276,0.06049044,0.20995012,-0.4686538,-0.3498063,0.1188475
44,0.61124325,0.61461675,"('prejudiced', 'unprejudiced')",-0.62612987,-0.63263494,-1.3922647,-1.4328057,-0.4690504,-0.4836079,-0.0145575
45,-0.938702,-0.88184315,"('incompetent', 'competent')",0.5611782,0.50360984,-0.7318623,-0.6611407,-0.3697954,-0.346458,0.0233374
46,-0.31597027,-0.26695937,"('uncompetitive', 'competitive')",0.7054421,0.6795579,-1.1332573,-1.1756402,-0.2479285,-0.2543472,-0.0064187
47,-0.13135232,0.06410012,"('stupid', 'smart')",0.48627424,0.54188746,5.292506,5.5209246,1.882476,2.042304,0.159828
48,0.087990955,0.07377911,"('unintelligent', 'intelligent')",1.467597,1.4151717,0.27881446,0.24645787,0.6114675,0.5784696,-0.0329979
49,-0.34307328,-0.20602022,"('unable', 'able')",-0.385889,-0.2660024,-0.34175795,-0.08200613,-0.3569067,-0.1846762,0.1722305
50,-0.15365097,-0.12057427,"('clumsy', 'skillful')",-0.7546627,-0.82401794,-0.21873783,-0.18378168,-0.3756838,-0.3761246,-0.0004408
51,-0.24897799,-0.35421705,"('uneducated', 'educated')",1.0191653,0.80975646,0.5551222,0.45612884,0.4417698,0.3038894,-0.1378804
52,-0.6167345,-0.87761605,"('irrational', 'rational')",-0.8521401,-0.9773627,0.6965399,0.64020413,-0.2574449,-0.4049249,-0.14748
53,-1.4663728,-1.4750096,"('uncreative', 'creative')",0.521331,0.36634648,1.0117518,0.9903029,0.0222366,-0.0394534,-0.06169
54,-0.82858396,-0.90872896,"('incapable', 'capable')",-0.3631549,-0.40046158,1.0761628,1.1308758,-0.0385253,-0.0594382,-0.0209129
55,0.19574615,0.24268025,"('incompetent', 'clever')",1.9427189,1.8622181,-0.29088438,-0.24338667,0.6158602,0.6205039,0.0046437
56,-0.079697646,-0.100460544,"('impractical', 'practical')",1.1242563,1.0398501,-0.5098906,-0.41763878,0.1782227,0.1739169,-0.0043058
57,-0.6211563,-0.67414445,"('unimaginative', 'imaginative')",0.55429786,0.36544704,-2.4550314,-2.4842465,-0.8406299,-0.9309813,-0.0903514
58,-0.88409936,-0.94285977,"('undiscriminating', 'discriminating')",0.99330896,0.9575003,-0.029529711,-0.0011600228,0.02656,0.0044935,-0.0220665
59,-0.22388001,-0.22942725,"('foolish', 'wise')",-0.80615294,-0.76609623,0.33084807,0.40656525,-0.2330616,-0.1963194,0.0367422
60,0.15116908,0.25838187,"('inefficient', 'efficient')",1.501708,1.5164528,-0.6513399,-0.47573394,0.3338457,0.4330335,0.0991878
61,-0.83699274,-0.96810377,"('illogical', 'logical')",0.6373908,0.49677658,0.23147583,0.07334404,0.0106246,-0.132661,-0.1432856
62,0.09118842,0.23706768,"('incompetent', 'brilliant')",1.2746578,1.3873832,-0.47860146,-0.18191287,0.2957483,0.480846,0.1850977
63,-1.016631,-0.97456276,"('unperceptive', 'insightful')",0.6348779,0.5873418,0.5689109,0.775241,0.0623859,0.12934,0.0669541
64,-0.078822024,-0.08242662,"('shy', 'confident')",0.13417476,0.11026241,-6.6240664,-6.7144365,-2.1895712,-2.2288669,-0.0392957
65,-0.004155889,-0.061888672,"('insecure', 'secure')",0.49679658,0.38258633,-0.5271067,-0.5589191,-0.0114887,-0.0794071,-0.0679184
66,-0.7765987,-0.69948745,"('inactive', 'active')",-1.1007262,-1.022012,0.7240951,0.7272542,-0.3844099,-0.3314151,0.0529948
67,0.74711144,0.74690676,"('doubtful', 'determined')",-1.2306689,-1.1514947,-0.5124812,-0.51359004,-0.3320129,-0.3060593,0.0259536
68,-0.24822897,-0.24863505,"('dependent', 'independent')",-0.36760944,-0.3436378,-0.5912454,-0.5746329,-0.4023613,-0.3889686,0.0133927
69,0.31532878,0.35019144,"('lazy', 'industrious')",0.19739774,0.3349532,-0.63888615,-0.56784534,-0.0420532,0.0390998,0.081153
70,-0.38648736,-0.26322109,"('lethargic', 'energetic')",0.18159997,0.20332283,0.4599362,0.5813296,0.0850163,0.1738104,0.0887941
71,-0.39788988,-0.36139977,"('diffident', 'self-confident')",-0.3317742,-0.21615076,0.52552205,0.5089691,-0.0680473,-0.0228605,0.0451868
72,-0.55002564,-0.48017251,"('unambitious', 'ambitious')",0.1069126,0.12155998,-0.93845683,-0.8192798,-0.4605233,-0.3926308,0.0678925
73,0.37452954,0.3448765,"('helpless', 'self-reliant')",-1.3149816,-1.346164,-3.2554655,-3.1810846,-1.3986392,-1.394124,0.0045152
74,-0.78363895,-0.7572456,"('undedicated', 'dedicated')",-0.22354199,-0.16506122,0.11280559,0.16676527,-0.2981251,-0.2518472,0.0462779
75,0.25996503,0.296472,"('meek', 'impulsive')",-1.4786545,-1.5234901,-0.43357122,-0.34122097,-0.5507536,-0.5227464,0.0280072
76,-0.07239027,0.089307055,"('anxious', 'daring')",0.09529819,0.13557096,-0.26289225,-0.17981967,-0.0799948,0.0150194,0.0950142
77,-0.39905983,-0.395711,"('unmotivated', 'motivated')",0.8959408,0.88109636,-1.5809213,-1.4657494,-0.3613468,-0.326788,0.0345588
78,-0.6825207,-0.5904025,"('nonresilient', 'resilient')",1.2055836,1.2870041,-0.16539769,0.0040600076,0.1192217,0.2335539,0.1143322
79,-1.1346014,-1.1627988,"('wavering', 'unwavering')",-1.843145,-1.9358077,-0.045208294,0.0404751,-1.0076516,-1.0193772,-0.0117256
80,0.26279333,0.4277946,"('dominated', 'dominating')",-0.084239036,0.10497303,-1.436788,-1.358481,-0.4194112,-0.2752378,0.1441734
81,0.79003704,0.7745533,"('submissive', 'aggressive')",0.82479256,0.6484635,-1.0093784,-1.0827768,0.201817,0.1134133,-0.0884037
82,-0.26776725,-0.26092,"('poor', 'rich')",1.6011207,1.483749,5.9496727,6.0793624,2.4276754,2.4340639,0.0063885
83,-0.021759123,0.013606103,"('powerless', 'powerful')",-0.40669516,-0.37250927,-1.2292657,-1.2415407,-0.5525733,-0.5334813,0.019092
84,0.44174376,0.38636383,"('inferior', 'superior')",0.78814256,0.8830158,0.43568432,0.3811236,0.5551902,0.5501677,-0.0050225
85,-0.93173474,-1.1057788,"('insignificant', 'prestigious')",0.21743503,0.15151206,0.90121245,0.9053667,0.0623043,-0.0163,-0.0786043
86,-1.3044394,-1.461846,"('uninfluential', 'influential')",0.6956036,0.49386346,-0.15148175,-0.27105713,-0.2534392,-0.4130132,-0.159574
87,-0.22984566,-0.2163617,"('unsuccessful', 'successful')",-0.12199424,-0.040114723,0.57916003,0.6685606,0.0757734,0.1373614,0.061588
88,-0.39950255,-0.5950222,"('low', 'eminent')",0.22391145,0.009680575,0.09671253,0.050321657,-0.0262929,-0.17834,-0.1520471
