,immigration_male,immigration_female,tuple,average_male,average_female,female-male
20,0.24227877,0.31090975,"('rough', 'thoughtful')",0.2422788,0.3109097,0.0686309
21,-0.23245814,-0.1891005,"('immoral', 'moral')",-0.2324581,-0.1891005,0.0433576
22,-0.9477841,-0.92726696,"('untrustworthy', 'trustworthy')",-0.9477841,-0.927267,0.0205171
23,6.576812,6.591314,"('insincere', 'sincere')",6.5768118,6.5913138,0.014502
24,1.9673723,1.8781471,"('dishonest', 'honest')",1.9673723,1.8781471,-0.0892252
25,1.3426644,1.2741463,"('egoistic', 'altruistic')",1.3426644,1.2741463,-0.0685181
26,2.0032997,1.9134736,"('hardhearted', 'benevolent')",2.0032997,1.9134736,-0.0898261
27,1.155568,1.1169004,"('hardhearted', 'softhearted')",1.155568,1.1169004,-0.0386676
28,1.9375477,1.8267155,"('disloyal', 'loyal')",1.9375477,1.8267155,-0.1108322
29,-1.2434154,-1.272749,"('unfair', 'fair')",-1.2434154,-1.2727489,-0.0293335
30,1.1392562,1.0945859,"('intolerant', 'tolerant')",1.1392562,1.0945859,-0.0446703
31,-1.468726,-1.3474013,"('evil', 'good')",-1.468726,-1.3474013,0.1213247
32,1.3404225,1.2936218,"('unkind', 'kind')",1.3404225,1.2936218,-0.0468007
33,0.46671095,0.27778503,"('wrong', 'right')",0.466711,0.277785,-0.188926
34,5.3668227,5.4398155,"('mean', 'honorable')",5.3668227,5.4398155,0.0729928
35,-0.6712796,-0.8038587,"('corrupt', 'incorrupt')",-0.6712796,-0.8038587,-0.1325791
36,-0.057405896,-0.12610555,"('hostile', 'amicable')",-0.0574059,-0.1261055,-0.0686996
37,0.017068228,0.09290816,"('fake', 'genuine')",0.0170682,0.0929082,0.07584
38,0.9090588,0.7853352,"('untruthful', 'truthful')",0.9090588,0.7853352,-0.1237236
39,0.23385769,0.25903198,"('exploitative', 'cooperative')",0.2338577,0.259032,0.0251743
40,-2.1023557,-2.1096365,"('stingy', 'generous')",-2.1023557,-2.1096365,-0.0072808
41,0.7219974,0.6949199,"('unforgiving', 'forgiving')",0.7219974,0.6949199,-0.0270775
42,-3.1395948,-3.058418,"('unreliable', 'reliable')",-3.1395948,-3.058418,0.0811768
43,1.2340001,1.2156806,"('irresponsible', 'responsible')",1.2340001,1.2156806,-0.0183195
44,-2.0444145,-1.9866502,"('prejudiced', 'unprejudiced')",-2.0444145,-1.9866502,0.0577643
45,-0.29378787,-0.19293156,"('incompetent', 'competent')",-0.2937879,-0.1929316,0.1008563
46,-1.5099187,-1.4531511,"('uncompetitive', 'competitive')",-1.5099187,-1.4531511,0.0567676
47,6.308956,6.308475,"('stupid', 'smart')",6.3089561,6.308475,-0.0004811
48,0.6222021,0.602546,"('unintelligent', 'intelligent')",0.6222021,0.602546,-0.0196561
49,-0.13184574,-0.01378686,"('unable', 'able')",-0.1318457,-0.0137869,0.1180588
50,-0.49960652,-0.48413974,"('clumsy', 'skillful')",-0.4996065,-0.4841397,0.0154668
51,-0.39283413,-0.34794283,"('uneducated', 'educated')",-0.3928341,-0.3479428,0.0448913
52,0.16354796,0.036130436,"('irrational', 'rational')",0.163548,0.0361304,-0.1274176
53,0.5916726,0.5750994,"('uncreative', 'creative')",0.5916726,0.5750994,-0.0165732
54,0.972937,1.0456203,"('incapable', 'capable')",0.972937,1.0456203,0.0726833
55,-0.4983256,-0.3604468,"('incompetent', 'clever')",-0.4983256,-0.3604468,0.1378788
56,1.2490948,1.2572054,"('impractical', 'practical')",1.2490948,1.2572054,0.0081106
57,-3.1169388,-3.0066788,"('unimaginative', 'imaginative')",-3.1169388,-3.0066788,0.11026
58,0.04522668,0.04630525,"('undiscriminating', 'discriminating')",0.0452267,0.0463053,0.0010786
59,0.56552964,0.5009685,"('foolish', 'wise')",0.5655296,0.5009685,-0.0645611
60,0.48927462,0.4794978,"('inefficient', 'efficient')",0.4892746,0.4794978,-0.0097768
61,0.6352034,0.47155115,"('illogical', 'logical')",0.6352034,0.4715512,-0.1636522
62,0.05797174,0.14792693,"('incompetent', 'brilliant')",0.0579717,0.1479269,0.0899552
63,0.31168294,0.3876884,"('unperceptive', 'insightful')",0.3116829,0.3876884,0.0760055
64,-7.0588565,-7.018389,"('shy', 'confident')",-7.0588565,-7.0183892,0.0404673
65,-0.3965637,-0.37070042,"('insecure', 'secure')",-0.3965637,-0.3707004,0.0258633
66,0.3382344,0.26444066,"('inactive', 'active')",0.3382344,0.2644407,-0.0737937
67,0.06768182,0.061724022,"('doubtful', 'determined')",0.0676818,0.061724,-0.0059578
68,-1.4619538,-1.4709531,"('dependent', 'independent')",-1.4619538,-1.4709531,-0.0089993
69,-0.9286894,-1.0440499,"('lazy', 'industrious')",-0.9286894,-1.0440499,-0.1153605
70,-0.43565005,-0.24513462,"('lethargic', 'energetic')",-0.4356501,-0.2451346,0.1905155
71,1.1379728,1.122239,"('diffident', 'self-confident')",1.1379728,1.122239,-0.0157338
72,0.80084604,0.7659598,"('unambitious', 'ambitious')",0.800846,0.7659598,-0.0348862
73,-3.6378365,-3.638909,"('helpless', 'self-reliant')",-3.6378365,-3.6389091,-0.0010726
74,-0.10459024,-0.053299766,"('undedicated', 'dedicated')",-0.1045902,-0.0532998,0.0512904
75,-1.3954362,-1.3153496,"('meek', 'impulsive')",-1.3954362,-1.3153496,0.0800866
76,-0.6278612,-0.5373939,"('anxious', 'daring')",-0.6278612,-0.5373939,0.0904673
77,-1.0913447,-1.0144384,"('unmotivated', 'motivated')",-1.0913447,-1.0144384,0.0769063
78,-0.3078452,-0.3162885,"('nonresilient', 'resilient')",-0.3078452,-0.3162885,-0.0084433
79,0.59384274,0.5824594,"('wavering', 'unwavering')",0.5938427,0.5824594,-0.0113833
80,-0.60048044,-0.6125169,"('dominated', 'dominating')",-0.6004804,-0.6125169,-0.0120365
81,-0.24665818,-0.20704632,"('submissive', 'aggressive')",-0.2466582,-0.2070463,0.0396119
82,5.5205145,5.7367315,"('poor', 'rich')",5.5205145,5.7367315,0.216217
83,-0.34008056,-0.3922,"('powerless', 'powerful')",-0.3400806,-0.3922,-0.0521194
84,0.13923407,0.13478294,"('inferior', 'superior')",0.1392341,0.1347829,-0.0044512
85,0.6742595,0.5852456,"('insignificant', 'prestigious')",0.6742595,0.5852456,-0.0890139
86,0.38389662,0.35333505,"('uninfluential', 'influential')",0.3838966,0.3533351,-0.0305615
87,-0.23200679,-0.16172808,"('unsuccessful', 'successful')",-0.2320068,-0.1617281,0.0702787
88,0.14783709,0.19034487,"('low', 'eminent')",0.1478371,0.1903449,0.0425078
