,southwestern_male,southwestern_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
52,-0.67179763,-0.7565106,"('irrational', 'rational')",0.079959475,-0.20593813,-0.24968517,-0.3074177,-0.2805078,-0.4232888,-0.142781
53,-0.48185414,-0.45874438,"('uncreative', 'creative')",1.0363827,0.9787543,0.42492008,0.4515242,0.3264829,0.3238447,-0.0026382
54,-0.1794157,-0.21259356,"('incapable', 'capable')",-0.022014717,-0.12277512,0.8794223,0.76173323,0.2259973,0.1421215,-0.0838758
55,0.58996004,0.5792894,"('incompetent', 'clever')",-0.3656361,-0.35429078,0.45825163,0.40627134,0.2275252,0.2104233,-0.0171019
56,0.80648476,0.71330744,"('impractical', 'practical')",1.3087995,1.3415885,0.06187123,-0.014410486,0.7257185,0.6801618,-0.0455567
57,-0.35609153,-0.38249052,"('unimaginative', 'imaginative')",0.88143235,0.8058055,-3.2929327,-3.28579,-0.9225307,-0.9541583,-0.0316276
58,-0.102387935,-0.09511486,"('undiscriminating', 'discriminating')",1.0316954,1.0125296,-0.016746236,0.04920287,0.3041871,0.3222059,0.0180188
59,-0.72813696,-0.70882237,"('foolish', 'wise')",1.1453216,1.042113,-0.05302178,0.007975278,0.1213876,0.1137553,-0.0076323
60,0.57744765,0.5633401,"('inefficient', 'efficient')",1.4743404,1.6989938,0.124381416,0.28301018,0.7253898,0.848448,0.1230582
61,-0.41369018,-0.466205,"('illogical', 'logical')",1.2446365,1.1592356,-0.08818978,-0.2108269,0.2475855,0.1607346,-0.0868509
62,0.8660253,0.9285405,"('incompetent', 'brilliant')",0.4688979,0.6020424,0.027782418,0.16619912,0.4542352,0.565594,0.1113588
63,1.1701658,1.1337657,"('unperceptive', 'insightful')",0.7531118,0.7125514,0.30475554,0.47099277,0.7426777,0.7724366,0.0297589
64,-0.4258008,-0.45607063,"('shy', 'confident')",1.1450063,1.1257796,-5.7090263,-5.6262283,-1.6632737,-1.652173,0.0111007
65,0.47938687,0.42384148,"('insecure', 'secure')",0.5710034,0.57452613,0.6147605,0.5267548,0.5550503,0.5083741,-0.0466762
66,-0.31661493,-0.29000932,"('inactive', 'active')",-0.56657887,-0.5689435,0.50512725,0.478617,-0.1260222,-0.1267786,-0.0007564
67,0.4227068,0.362234,"('doubtful', 'determined')",-0.15237688,-0.12910219,0.03426832,-0.07858814,0.1015328,0.0515146,-0.0500182
68,-0.09484446,-0.17933455,"('dependent', 'independent')",-0.33066055,-0.3838867,-1.4671493,-1.405411,-0.6308848,-0.6562107,-0.0253259
69,-0.77768844,-0.7005947,"('lazy', 'industrious')",0.63086843,0.59224594,-1.4725212,-1.2806258,-0.5397804,-0.4629916,0.0767888
70,0.26653898,0.29849565,"('lethargic', 'energetic')",0.08894051,0.18671834,0.42824623,0.48883978,0.2612419,0.3246846,0.0634427
71,0.53649473,0.521217,"('diffident', 'self-confident')",1.2817616,1.3080877,0.22054741,0.18691006,0.6796013,0.6720716,-0.0075297
72,-0.19218959,-0.12848732,"('unambitious', 'ambitious')",0.90553045,0.97811717,-0.62152934,-0.57795334,0.0306038,0.0905588,0.059955
73,0.07112112,0.06282013,"('helpless', 'self-reliant')",1.5881857,1.4018314,-3.408573,-3.3233852,-0.5830887,-0.6195779,-0.0364892
74,0.9703643,0.9892835,"('undedicated', 'dedicated')",0.19588083,0.21071167,0.01131525,0.049149185,0.3925201,0.4163814,0.0238613
75,-0.9241446,-0.95256597,"('meek', 'impulsive')",0.018324275,0.011730228,-0.35062468,-0.26790977,-0.418815,-0.4029152,0.0158998
76,1.2727573,1.3406324,"('anxious', 'daring')",-0.3426622,-0.19109252,0.44750005,0.40847868,0.4591984,0.5193396,0.0601412
77,0.44345185,0.4133229,"('unmotivated', 'motivated')",0.70867693,0.67917573,-1.0757841,-1.0588369,0.0254482,0.0112206,-0.0142276
78,0.2667171,0.2884529,"('nonresilient', 'resilient')",0.17665282,0.20932472,-0.4992001,-0.33381408,-0.0186101,0.0546545,0.0732646
79,-0.029364387,-0.07854767,"('wavering', 'unwavering')",-0.3990435,-0.56681997,-0.65259415,-0.5910933,-0.360334,-0.4121536,-0.0518196
80,0.45439276,0.42054835,"('dominated', 'dominating')",0.12390441,0.20037952,0.12959418,-0.00093405694,0.2359638,0.2066646,-0.0292992
81,-0.14387918,-0.27038556,"('submissive', 'aggressive')",1.2028984,1.2194872,-0.4223714,-0.5273917,0.2122159,0.14057,-0.0716459
82,-0.03396047,-0.06450938,"('poor', 'rich')",0.16897559,0.068320096,6.493537,6.3336825,2.2095173,2.1124978,-0.0970195
83,-0.06516558,-0.116710275,"('powerless', 'powerful')",1.294804,1.3034766,-1.1075196,-1.2221794,0.0407062,-0.0118044,-0.0525106
84,0.37860906,0.38457435,"('inferior', 'superior')",0.15912408,0.07213406,0.41431627,0.3526607,0.3173498,0.2697897,-0.0475601
85,-0.21994804,-0.16156627,"('insignificant', 'prestigious')",0.37113088,0.18544847,-0.71401113,-0.6484495,-0.1876094,-0.2081891,-0.0205797
86,0.23406212,0.098424144,"('uninfluential', 'influential')",0.7586211,0.56869394,-0.38670406,-0.5004329,0.2019931,0.0555617,-0.1464314
87,-0.22371371,-0.2728786,"('unsuccessful', 'successful')",0.09613415,-0.08799036,0.2014471,0.048880443,0.0246225,-0.1039962,-0.1286187
88,-0.15076196,-0.20030758,"('low', 'eminent')",-0.032540716,-0.17185272,-0.16360207,-0.2514832,-0.1156349,-0.2078812,-0.0922463
