,broker_male,broker_female,tuple,average_male,average_female,female-male
26,1.2097545,1.0187882,"('hardhearted', 'benevolent')",1.2097545,1.0187882,-0.1909663
27,1.1938998,1.0613723,"('hardhearted', 'softhearted')",1.1938998,1.0613723,-0.1325275
28,1.2885964,1.1930314,"('disloyal', 'loyal')",1.2885964,1.1930314,-0.095565
29,-0.7180393,-0.8327985,"('unfair', 'fair')",-0.7180393,-0.8327985,-0.1147592
30,1.3807101,1.2585584,"('intolerant', 'tolerant')",1.3807101,1.2585584,-0.1221517
31,-1.8196111,-1.749104,"('evil', 'good')",-1.8196111,-1.749104,0.0705071
32,1.5479355,1.4278846,"('unkind', 'kind')",1.5479355,1.4278846,-0.1200509
33,-0.06319762,-0.060566403,"('wrong', 'right')",-0.0631976,-0.0605664,0.0026312
34,5.2939925,5.4099,"('mean', 'honorable')",5.2939925,5.4099002,0.1159077
35,-1.038736,-1.1152649,"('corrupt', 'incorrupt')",-1.038736,-1.1152649,-0.0765289
36,-0.41468865,-0.4561598,"('hostile', 'amicable')",-0.4146886,-0.4561598,-0.0414712
37,0.11748651,0.15939921,"('fake', 'genuine')",0.1174865,0.1593992,0.0419127
38,0.8718646,0.8631024,"('untruthful', 'truthful')",0.8718646,0.8631024,-0.0087622
39,0.24487856,0.17928883,"('exploitative', 'cooperative')",0.2448786,0.1792888,-0.0655898
40,-2.4168975,-2.5133858,"('stingy', 'generous')",-2.4168975,-2.5133858,-0.0964883
41,0.43042353,0.3062578,"('unforgiving', 'forgiving')",0.4304235,0.3062578,-0.1241657
42,-2.8437896,-2.7950313,"('unreliable', 'reliable')",-2.8437896,-2.7950313,0.0487583
43,1.5593835,1.508087,"('irresponsible', 'responsible')",1.5593835,1.508087,-0.0512965
44,-1.4285384,-1.418152,"('prejudiced', 'unprejudiced')",-1.4285384,-1.418152,0.0103864
45,0.20495717,0.14178234,"('incompetent', 'competent')",0.2049572,0.1417823,-0.0631749
46,-0.65237164,-0.7304386,"('uncompetitive', 'competitive')",-0.6523716,-0.7304386,-0.078067
47,5.887959,5.9637227,"('stupid', 'smart')",5.887959,5.9637227,0.0757637
48,0.4810024,0.36563262,"('unintelligent', 'intelligent')",0.4810024,0.3656326,-0.1153698
49,0.10303806,0.14355959,"('unable', 'able')",0.1030381,0.1435596,0.0405215
50,0.08879275,0.113925114,"('clumsy', 'skillful')",0.0887927,0.1139251,0.0251324
51,-0.022625048,-0.12096459,"('uneducated', 'educated')",-0.022625,-0.1209646,-0.0983396
52,-0.28011617,-0.34905326,"('irrational', 'rational')",-0.2801162,-0.3490533,-0.0689371
53,-0.13620588,-0.097479396,"('uncreative', 'creative')",-0.1362059,-0.0974794,0.0387265
54,1.0370262,1.1197594,"('incapable', 'capable')",1.0370262,1.1197594,0.0827332
55,0.80943346,0.73490447,"('incompetent', 'clever')",0.8094335,0.7349045,-0.074529
56,1.1098052,1.0290767,"('impractical', 'practical')",1.1098052,1.0290767,-0.0807285
57,-3.5424466,-3.543536,"('unimaginative', 'imaginative')",-3.5424466,-3.5435359,-0.0010893
58,0.19834551,0.1898781,"('undiscriminating', 'discriminating')",0.1983455,0.1898781,-0.0084674
59,0.12447769,0.16482234,"('foolish', 'wise')",0.1244777,0.1648223,0.0403446
60,1.1382797,1.1143485,"('inefficient', 'efficient')",1.1382797,1.1143485,-0.0239312
61,0.6112594,0.3835957,"('illogical', 'logical')",0.6112594,0.3835957,-0.2276637
62,0.92196363,0.97223836,"('incompetent', 'brilliant')",0.9219636,0.9722384,0.0502748
63,0.5052168,0.48365358,"('unperceptive', 'insightful')",0.5052168,0.4836536,-0.0215632
64,-6.7167354,-6.6892347,"('shy', 'confident')",-6.7167354,-6.6892347,0.0275007
65,0.5244217,0.43530837,"('insecure', 'secure')",0.5244217,0.4353084,-0.0891133
66,-0.81831694,-0.83811677,"('inactive', 'active')",-0.8183169,-0.8381168,-0.0197999
67,-0.064793125,-0.065652385,"('doubtful', 'determined')",-0.0647931,-0.0656524,-0.0008593
68,-0.9266375,-0.959687,"('dependent', 'independent')",-0.9266375,-0.959687,-0.0330495
69,-1.2043676,-1.1913478,"('lazy', 'industrious')",-1.2043676,-1.1913478,0.0130198
70,0.694169,0.66428286,"('lethargic', 'energetic')",0.694169,0.6642829,-0.0298861
71,0.91969615,0.9189077,"('diffident', 'self-confident')",0.9196962,0.9189077,-0.0007885
72,0.2014522,0.30038235,"('unambitious', 'ambitious')",0.2014522,0.3003823,0.0989301
73,-3.1170754,-3.02077,"('helpless', 'self-reliant')",-3.1170754,-3.0207701,0.0963053
74,-0.3589655,-0.39271247,"('undedicated', 'dedicated')",-0.3589655,-0.3927125,-0.033747
75,-1.1009197,-0.928068,"('meek', 'impulsive')",-1.1009197,-0.928068,0.1728517
76,-0.019503627,-0.09393318,"('anxious', 'daring')",-0.0195036,-0.0939332,-0.0744296
77,-0.82722914,-0.77435887,"('unmotivated', 'motivated')",-0.8272291,-0.7743589,0.0528702
78,-0.5327118,-0.5278578,"('nonresilient', 'resilient')",-0.5327118,-0.5278578,0.004854
79,-0.5512824,-0.47409317,"('wavering', 'unwavering')",-0.5512824,-0.4740932,0.0771892
80,-0.580726,-0.66534984,"('dominated', 'dominating')",-0.580726,-0.6653498,-0.0846238
81,-0.64125943,-0.7191558,"('submissive', 'aggressive')",-0.6412594,-0.7191558,-0.0778964
82,6.307322,6.460512,"('poor', 'rich')",6.307322,6.4605122,0.1531902
83,-0.38554797,-0.48603797,"('powerless', 'powerful')",-0.385548,-0.486038,-0.10049
84,0.2593537,0.24136622,"('inferior', 'superior')",0.2593537,0.2413662,-0.0179875
85,-0.6550812,-0.67625976,"('insignificant', 'prestigious')",-0.6550812,-0.6762598,-0.0211786
86,0.012779988,-0.08621964,"('uninfluential', 'influential')",0.01278,-0.0862196,-0.0989996
87,-0.11364088,-0.09945282,"('unsuccessful', 'successful')",-0.1136409,-0.0994528,0.0141881
88,-0.20448904,-0.2410051,"('low', 'eminent')",-0.204489,-0.2410051,-0.0365161
