,condominium_male,condominium_female,tuple,average_male,average_female,female-male
55,-0.6232545,-0.56249917,"('incompetent', 'clever')",-0.6232545,-0.5624992,0.0607553
56,-0.289432,-0.24963787,"('impractical', 'practical')",-0.289432,-0.2496379,0.0397941
57,-1.2314584,-1.139844,"('unimaginative', 'imaginative')",-1.2314584,-1.1398439,0.0916145
58,0.37225443,0.3883545,"('undiscriminating', 'discriminating')",0.3722544,0.3883545,0.0161001
59,0.40676445,0.36806747,"('foolish', 'wise')",0.4067644,0.3680675,-0.0386969
60,-0.8404376,-0.7835263,"('inefficient', 'efficient')",-0.8404376,-0.7835263,0.0569113
61,0.019971758,-0.028256657,"('illogical', 'logical')",0.0199718,-0.0282567,-0.0482285
62,0.11678801,0.1947403,"('incompetent', 'brilliant')",0.116788,0.1947403,0.0779523
63,-0.056521595,-0.08934977,"('unperceptive', 'insightful')",-0.0565216,-0.0893498,-0.0328282
64,-2.7887688,-2.6335752,"('shy', 'confident')",-2.7887688,-2.6335752,0.1551936
65,-1.3270433,-1.2879317,"('insecure', 'secure')",-1.3270433,-1.2879317,0.0391116
66,1.1269842,0.9974543,"('inactive', 'active')",1.1269842,0.9974543,-0.1295299
67,0.83869123,0.8016452,"('doubtful', 'determined')",0.8386912,0.8016452,-0.037046
68,-1.2082068,-1.2441648,"('dependent', 'independent')",-1.2082068,-1.2441648,-0.035958
69,0.72801685,0.7458578,"('lazy', 'industrious')",0.7280169,0.7458578,0.0178409
70,-0.032048054,-0.053646542,"('lethargic', 'energetic')",-0.0320481,-0.0536465,-0.0215984
71,0.9927087,1.008114,"('diffident', 'self-confident')",0.9927087,1.008114,0.0154053
72,0.3016986,0.24232,"('unambitious', 'ambitious')",0.3016986,0.24232,-0.0593786
73,-0.4645358,-0.36522365,"('helpless', 'self-reliant')",-0.4645358,-0.3652236,0.0993122
74,-1.1208074,-1.1242702,"('undedicated', 'dedicated')",-1.1208074,-1.1242702,-0.0034628
75,-0.86598074,-0.8454981,"('meek', 'impulsive')",-0.8659807,-0.8454981,0.0204826
76,0.008335315,0.07412614,"('anxious', 'daring')",0.0083353,0.0741261,0.0657908
77,-1.2023201,-1.1731718,"('unmotivated', 'motivated')",-1.2023201,-1.1731718,0.0291483
78,0.9247582,1.0378132,"('nonresilient', 'resilient')",0.9247582,1.0378132,0.113055
79,0.6482652,0.6629402,"('wavering', 'unwavering')",0.6482652,0.6629402,0.014675
80,-0.82941693,-0.9341304,"('dominated', 'dominating')",-0.8294169,-0.9341304,-0.1047135
81,-2.0154479,-2.1063976,"('submissive', 'aggressive')",-2.0154479,-2.1063976,-0.0909497
82,2.011944,2.002259,"('poor', 'rich')",2.0119441,2.002259,-0.0096851
83,0.23063387,0.18592027,"('powerless', 'powerful')",0.2306339,0.1859203,-0.0447136
84,-0.40168342,-0.4753105,"('inferior', 'superior')",-0.4016834,-0.4753105,-0.0736271
85,1.4055197,1.3835325,"('insignificant', 'prestigious')",1.4055197,1.3835325,-0.0219872
86,-0.86377656,-1.0284635,"('uninfluential', 'influential')",-0.8637766,-1.0284635,-0.1646869
87,0.8617065,0.80444884,"('unsuccessful', 'successful')",0.8617065,0.8044488,-0.0572577
88,-1.9189134,-1.9365507,"('low', 'eminent')",-1.9189134,-1.9365507,-0.0176373
