,statue_male,statue_female,tuple,average_male,average_female,female-male
72,0.55630386,0.6541322,"('unambitious', 'ambitious')",0.5563039,0.6541322,0.0978283
73,-3.418524,-3.390626,"('helpless', 'self-reliant')",-3.418524,-3.390626,0.027898
74,0.31315842,0.25678313,"('undedicated', 'dedicated')",0.3131584,0.2567831,-0.0563753
75,-1.6430428,-1.4885671,"('meek', 'impulsive')",-1.6430428,-1.4885671,0.1544757
76,0.7517217,0.7225878,"('anxious', 'daring')",0.7517217,0.7225878,-0.0291339
77,-0.607175,-0.63966995,"('unmotivated', 'motivated')",-0.607175,-0.63967,-0.032495
78,-0.56589746,-0.60486597,"('nonresilient', 'resilient')",-0.5658975,-0.604866,-0.0389685
79,-0.70974433,-0.62359405,"('wavering', 'unwavering')",-0.7097443,-0.623594,0.0861503
80,0.1304843,-0.09458066,"('dominated', 'dominating')",0.1304843,-0.0945807,-0.225065
81,0.8608646,0.85333896,"('submissive', 'aggressive')",0.8608646,0.853339,-0.0075256
82,6.1853576,6.293197,"('poor', 'rich')",6.1853576,6.2931972,0.1078396
83,-0.3092891,-0.38986492,"('powerless', 'powerful')",-0.3092891,-0.3898649,-0.0805758
84,0.03227377,0.038149424,"('inferior', 'superior')",0.0322738,0.0381494,0.0058756
85,-1.0904293,-1.1080511,"('insignificant', 'prestigious')",-1.0904293,-1.1080511,-0.0176218
86,0.8991603,0.7136663,"('uninfluential', 'influential')",0.8991603,0.7136663,-0.185494
87,0.08714617,-0.01906813,"('unsuccessful', 'successful')",0.0871462,-0.0190681,-0.1062143
88,0.99848914,0.78914016,"('low', 'eminent')",0.9984891,0.7891402,-0.2093489
