,working_male,working_female,tuple,average_male,average_female,female-male
35,-1.3220099,-1.5034482,"('corrupt', 'incorrupt')",-1.3220099,-1.5034482,-0.1814383
36,-1.0991693,-1.0723414,"('hostile', 'amicable')",-1.0991693,-1.0723414,0.0268279
37,0.8458313,0.79265577,"('fake', 'genuine')",0.8458313,0.7926558,-0.0531755
38,-0.15772781,-0.11608692,"('untruthful', 'truthful')",-0.1577278,-0.1160869,0.0416409
39,0.06557807,0.05407174,"('exploitative', 'cooperative')",0.0655781,0.0540717,-0.0115064
40,-1.5847045,-1.784145,"('stingy', 'generous')",-1.5847045,-1.784145,-0.1994405
41,0.2389706,0.16288966,"('unforgiving', 'forgiving')",0.2389706,0.1628897,-0.0760809
42,-1.8833625,-1.8829054,"('unreliable', 'reliable')",-1.8833625,-1.8829054,0.0004571
43,1.2115299,1.2313615,"('irresponsible', 'responsible')",1.2115299,1.2313615,0.0198316
44,-0.9311836,-0.93587226,"('prejudiced', 'unprejudiced')",-0.9311836,-0.9358723,-0.0046887
45,0.07941252,-0.045284852,"('incompetent', 'competent')",0.0794125,-0.0452849,-0.1246974
46,-0.30527866,-0.37190428,"('uncompetitive', 'competitive')",-0.3052787,-0.3719043,-0.0666256
47,4.575102,4.742384,"('stupid', 'smart')",4.5751019,4.742384,0.1672821
48,0.365344,0.27236083,"('unintelligent', 'intelligent')",0.365344,0.2723608,-0.0929832
49,-0.30591962,-0.17678362,"('unable', 'able')",-0.3059196,-0.1767836,0.129136
50,-0.29763788,-0.24699292,"('clumsy', 'skillful')",-0.2976379,-0.2469929,0.050645
51,0.13275355,0.08291428,"('uneducated', 'educated')",0.1327536,0.0829143,-0.0498393
52,-0.6899884,-0.72579837,"('irrational', 'rational')",-0.6899884,-0.7257984,-0.03581
53,-0.093777366,-0.093929365,"('uncreative', 'creative')",-0.0937774,-0.0939294,-0.000152
54,0.68753785,0.8311388,"('incapable', 'capable')",0.6875378,0.8311388,0.143601
55,0.675853,0.6341652,"('incompetent', 'clever')",0.675853,0.6341652,-0.0416878
56,0.71270573,0.70056325,"('impractical', 'practical')",0.7127057,0.7005633,-0.0121424
57,-2.471944,-2.5293295,"('unimaginative', 'imaginative')",-2.4719441,-2.5293295,-0.0573854
58,0.12723589,0.07390459,"('undiscriminating', 'discriminating')",0.1272359,0.0739046,-0.0533313
59,-0.24971652,-0.1563261,"('foolish', 'wise')",-0.2497165,-0.1563261,0.0933904
60,0.7472003,0.8082036,"('inefficient', 'efficient')",0.7472003,0.8082036,0.0610033
61,0.28806618,0.09547045,"('illogical', 'logical')",0.2880662,0.0954705,-0.1925957
62,0.6059803,0.65528095,"('incompetent', 'brilliant')",0.6059803,0.6552809,0.0493006
63,0.06942782,0.08415966,"('unperceptive', 'insightful')",0.0694278,0.0841597,0.0147319
64,-5.5675664,-5.578764,"('shy', 'confident')",-5.5675664,-5.578764,-0.0111976
65,0.5888626,0.6160215,"('insecure', 'secure')",0.5888626,0.6160215,0.0271589
66,-0.09165923,-0.19024357,"('inactive', 'active')",-0.0916592,-0.1902436,-0.0985844
67,-0.49638495,-0.40952018,"('doubtful', 'determined')",-0.4963849,-0.4095202,0.0868647
68,-0.9958937,-1.0089943,"('dependent', 'independent')",-0.9958937,-1.0089943,-0.0131006
69,-2.129716,-2.0471134,"('lazy', 'industrious')",-2.1297159,-2.0471134,0.0826025
70,1.2455521,1.1352707,"('lethargic', 'energetic')",1.2455521,1.1352707,-0.1102814
71,0.22026893,0.23802757,"('diffident', 'self-confident')",0.2202689,0.2380276,0.0177587
72,0.9499561,1.025156,"('unambitious', 'ambitious')",0.9499561,1.025156,0.0751999
73,-2.6488376,-2.5953774,"('helpless', 'self-reliant')",-2.6488376,-2.5953774,0.0534602
74,0.2568862,0.18405275,"('undedicated', 'dedicated')",0.2568862,0.1840528,-0.0728334
75,-0.9435244,-0.7763636,"('meek', 'impulsive')",-0.9435244,-0.7763636,0.1671608
76,0.64461946,0.63856983,"('anxious', 'daring')",0.6446195,0.6385698,-0.0060497
77,-1.4691755,-1.3177701,"('unmotivated', 'motivated')",-1.4691755,-1.3177701,0.1514054
78,-0.94435024,-0.9707567,"('nonresilient', 'resilient')",-0.9443502,-0.9707567,-0.0264065
79,-0.65840507,-0.5293908,"('wavering', 'unwavering')",-0.6584051,-0.5293908,0.1290143
80,0.025039952,-0.15600586,"('dominated', 'dominating')",0.02504,-0.1560059,-0.1810459
81,-0.053120688,-0.045025393,"('submissive', 'aggressive')",-0.0531207,-0.0450254,0.0080953
82,5.7490363,5.922465,"('poor', 'rich')",5.7490363,5.9224648,0.1734285
83,-0.5101644,-0.4566556,"('powerless', 'powerful')",-0.5101644,-0.4566556,0.0535088
84,-0.023101848,-0.0035402738,"('inferior', 'superior')",-0.0231018,-0.0035403,0.0195615
85,-1.2152228,-1.2356097,"('insignificant', 'prestigious')",-1.2152228,-1.2356097,-0.0203869
86,0.35999596,0.30854347,"('uninfluential', 'influential')",0.359996,0.3085435,-0.0514525
87,-0.0977462,-0.059260502,"('unsuccessful', 'successful')",-0.0977462,-0.0592605,0.0384857
88,-0.04939805,-0.028817676,"('low', 'eminent')",-0.049398,-0.0288177,0.0205803
