,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
75,-1.6911509,-1.6005756,"('meek', 'impulsive')",-0.9460131,-0.93248403,-0.37458205,-0.27630922,-1.0039154,-0.9364563,0.0674591
76,1.3026682,1.2960538,"('anxious', 'daring')",1.1950088,1.3271998,0.12494065,0.21245569,0.8742058,0.9452364,0.0710306
77,0.3407879,0.38174742,"('unmotivated', 'motivated')",0.2051973,0.17709891,-1.342123,-1.2106596,-0.2653793,-0.2172711,0.0481082
78,0.04197697,0.09870989,"('nonresilient', 'resilient')",0.65475506,0.66663295,0.27630925,0.33114928,0.3243471,0.3654974,0.0411503
79,-1.4275395,-1.3140926,"('wavering', 'unwavering')",-1.5403452,-1.6065656,0.17496637,0.21948259,-0.9309727,-0.9003918,0.0305809
80,1.233917,1.1065066,"('dominated', 'dominating')",0.90057147,0.9578203,-1.0420055,-1.0090683,0.364161,0.3517528,-0.0124082
81,1.8810846,1.7298541,"('submissive', 'aggressive')",1.618275,1.471425,-0.5397423,-0.4830042,0.9865391,0.9060917,-0.0804474
82,0.16366391,0.19453111,"('poor', 'rich')",-0.073063895,-0.1255863,5.786078,5.8380876,1.9588927,1.9690108,0.0101181
83,-0.22503014,-0.21842918,"('powerless', 'powerful')",-0.6592315,-0.6157446,-1.0755038,-1.0905359,-0.6532551,-0.6415699,0.0116852
84,0.70393133,0.6448626,"('inferior', 'superior')",-0.54483354,-0.55487424,0.6600617,0.5949882,0.2730532,0.2283255,-0.0447277
85,-1.7334456,-1.6281434,"('insignificant', 'prestigious')",-0.5580478,-0.5543472,0.8442124,0.88072383,-0.482427,-0.4339223,0.0485047
86,1.8274755,1.7206655,"('uninfluential', 'influential')",0.43549642,0.20834768,0.23101254,0.09692061,0.8313282,0.6753112,-0.156017
87,0.56316143,0.43381953,"('unsuccessful', 'successful')",1.6661587,1.5921152,0.74450135,0.7696364,0.9912738,0.931857,-0.0594168
88,0.44767338,0.42375,"('low', 'eminent')",0.28133845,0.14551349,0.18402186,0.24470612,0.3043446,0.2713232,-0.0330214
