,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
14,0.49266723,0.4517007,"('antisocial', 'social')",2.2838233,2.3118901,-0.26442194,-0.24426228,0.8373562,0.8397762,0.00242
15,0.9369482,0.82849807,"('boring', 'funny')",-0.6342114,-0.7519483,0.6219444,0.56741005,0.3082271,0.2146533,-0.0935738
16,-0.022463745,-0.12030497,"('unpopular', 'popular')",-0.3929093,-0.4382274,0.55245656,0.5114464,0.0456945,-0.0156953,-0.0613898
17,0.42350316,0.5003718,"('nasty', 'nice')",-0.52425987,-0.49211764,-0.333018,-0.3183968,-0.1445916,-0.1033809,0.0412107
18,-0.33140182,-0.42660785,"('disagreeable', 'welcoming')",-0.7622515,-0.7127829,-0.42785192,-0.4083543,-0.5071684,-0.515915,-0.0087466
19,-0.1874896,-0.20116471,"('inhospitable', 'hospitable')",-1.7072115,-1.7615346,-0.20606798,-0.12566945,-0.7002563,-0.6961229,0.0041334
20,0.15104976,0.15644039,"('rough', 'thoughtful')",1.316515,1.3881892,1.2017097,1.1852393,0.8897581,0.9099563,0.0201982
21,0.13581246,0.1339134,"('immoral', 'moral')",0.8820172,0.89021766,-0.9272751,-0.80943936,0.0301848,0.0715639,0.0413791
22,0.35505056,0.33673966,"('untrustworthy', 'trustworthy')",0.94344115,0.9265812,-0.8487874,-0.86266303,0.1499014,0.1335526,-0.0163488
23,-0.18997645,-0.22158736,"('insincere', 'sincere')",0.44891632,0.48608896,5.748681,5.6911516,2.0025403,1.9852177,-0.0173226
24,0.29869342,0.28112933,"('dishonest', 'honest')",-0.20825619,-0.15256304,0.64972657,0.65663993,0.2467213,0.2617354,0.0150141
25,0.03851565,-0.029676627,"('egoistic', 'altruistic')",-0.5358151,-0.6997335,1.5112381,1.4142535,0.3379796,0.2282811,-0.1096985
26,0.67367435,0.5895852,"('hardhearted', 'benevolent')",1.3675671,1.36804,1.7834338,1.7182732,1.2748917,1.2252994,-0.0495923
27,-0.2943859,-0.27466857,"('hardhearted', 'softhearted')",-0.87626255,-0.81190395,1.1791472,1.1098083,0.0028329,0.0077453,0.0049124
28,0.019063713,-0.13166346,"('disloyal', 'loyal')",0.5654533,0.46526784,1.1020492,0.9825286,0.5621887,0.438711,-0.1234777
29,0.049473397,0.004562311,"('unfair', 'fair')",-0.29498264,-0.31754383,-0.38913652,-0.5356866,-0.2115486,-0.2828894,-0.0713408
30,0.8615292,0.83348304,"('intolerant', 'tolerant')",1.0433605,0.963485,1.1462313,1.1878135,1.0170403,0.9949272,-0.0221131
31,-0.3921418,-0.39278618,"('evil', 'good')",-1.4308761,-1.4558568,-0.8043191,-0.9126099,-0.875779,-0.9204176,-0.0446386
32,0.5390529,0.50281775,"('unkind', 'kind')",1.2127231,1.1558625,0.8950246,0.8077138,0.8822668,0.8221313,-0.0601355
33,0.96020836,0.85791445,"('wrong', 'right')",-0.8802784,-0.91241467,-0.31162617,-0.41619015,-0.0772321,-0.1568968,-0.0796647
34,0.1603655,0.27317017,"('mean', 'honorable')",-0.1828853,-0.03784918,5.8397126,6.004237,1.9390643,2.0798527,0.1407884
35,0.5105023,0.41293725,"('corrupt', 'incorrupt')",-1.8326082,-1.9619458,0.26394662,0.03576656,-0.3527197,-0.504414,-0.1516943
36,-0.115449786,-0.42003775,"('hostile', 'amicable')",-1.5736105,-1.7852235,0.68665427,0.44017613,-0.3341354,-0.5883617,-0.2542263
37,-0.0674707,-0.016367106,"('fake', 'genuine')",-0.0020629354,0.015684597,0.48097128,0.50591934,0.1371459,0.1684123,0.0312664
38,-0.14500639,-0.12367688,"('untruthful', 'truthful')",-1.2710263,-1.229008,-0.124231994,-0.083013706,-0.5134215,-0.4785662,0.0348553
39,2.111619,2.174768,"('exploitative', 'cooperative')",2.3642495,2.4237206,0.20818728,0.2074706,1.5613518,1.6019864,0.0406346
40,0.17122868,0.08646332,"('stingy', 'generous')",-0.051218994,-0.0037866086,-1.7708335,-1.8135498,-0.5502746,-0.5769577,-0.0266831
41,0.28526717,0.19236729,"('unforgiving', 'forgiving')",0.5895975,0.5815625,0.38711172,0.33184668,0.4206588,0.3685922,-0.0520666
42,0.85682756,1.031296,"('unreliable', 'reliable')",1.2209117,1.4290645,-2.944917,-2.8329518,-0.2890592,-0.1241971,0.1648621
43,0.32177395,0.4390262,"('irresponsible', 'responsible')",0.7420429,0.8985637,0.56846476,0.6705544,0.5440938,0.6693815,0.1252877
44,-0.6400856,-0.53502285,"('prejudiced', 'unprejudiced')",-0.48550412,-0.479655,-1.1547428,-1.1264023,-0.7601109,-0.7136934,0.0464175
45,-0.026456274,-0.039081577,"('incompetent', 'competent')",0.67201114,0.6909588,-0.18175252,-0.19951217,0.1546008,0.1507883,-0.0038125
46,-0.8234784,-0.792529,"('uncompetitive', 'competitive')",1.5317707,1.5918014,-0.8805273,-0.8003255,-0.0574117,-0.000351,0.0570607
47,0.37893876,0.47225603,"('stupid', 'smart')",0.71150404,0.8559069,5.617954,5.709361,2.2361321,2.3458414,0.1097093
48,-0.62962246,-0.66767436,"('unintelligent', 'intelligent')",-0.21486795,-0.22155139,0.084630094,0.17349486,-0.2532868,-0.2385769,0.0147099
49,-0.63854355,-0.49982548,"('unable', 'able')",-0.86744875,-0.72502065,-0.32476616,-0.18443315,-0.6102528,-0.4697597,0.1404931
50,-0.055672467,-0.0898043,"('clumsy', 'skillful')",-0.3366553,-0.36333874,-0.12635675,-0.15560554,-0.1728948,-0.2029162,-0.0300214
51,-0.12665948,-0.22707641,"('uneducated', 'educated')",0.6723373,0.55496144,0.20105883,0.18951347,0.2489122,0.1724662,-0.076446
52,0.87770444,0.5394885,"('irrational', 'rational')",-0.83633906,-1.0055606,0.39368087,0.17479087,0.1450154,-0.0970938,-0.2421092
53,-0.5781355,-0.6707546,"('uncreative', 'creative')",0.13537332,0.07568888,1.0843,1.0625241,0.213846,0.1558195,-0.0580265
54,0.03833908,-0.09141722,"('incapable', 'capable')",-0.3230137,-0.3692137,1.0177913,1.0207099,0.2443722,0.186693,-0.0576792
55,-0.16751058,-0.12319311,"('incompetent', 'clever')",1.264793,1.3453255,-0.11278281,-0.02449125,0.3281665,0.3992137,0.0710472
56,1.2773502,1.3634627,"('impractical', 'practical')",1.57079,1.5494936,0.15477368,0.18745907,1.0009713,1.0334717,0.0325004
57,-0.6620523,-0.75781596,"('unimaginative', 'imaginative')",0.06298553,0.034996048,-2.3857405,-2.3691201,-0.9949358,-1.0306466,-0.0357108
58,0.89527917,0.793992,"('undiscriminating', 'discriminating')",1.1303114,1.1282179,0.2618685,0.25832084,0.7624863,0.7268436,-0.0356427
59,1.02719,0.9864981,"('foolish', 'wise')",-0.8740424,-0.91529983,0.5230428,0.48759875,0.2253968,0.1862657,-0.0391311
60,0.14733638,0.2985111,"('inefficient', 'efficient')",1.7208029,1.8286263,-0.5936896,-0.33616465,0.4248165,0.5969909,0.1721744
61,0.8689827,0.6459562,"('illogical', 'logical')",0.012435097,-0.14196424,0.39135036,0.2617215,0.424256,0.2552378,-0.1690182
62,0.92554224,1.0549052,"('incompetent', 'brilliant')",1.1333841,1.2594587,0.0276182,0.20209388,0.6955148,0.8388193,0.1433045
63,0.5209082,0.61738133,"('unperceptive', 'insightful')",1.3928217,1.4794047,0.5633959,0.7453435,0.8257086,0.9473765,0.1216679
64,0.44471452,0.46748772,"('shy', 'confident')",1.1188726,1.0863564,-6.704909,-6.663391,-1.7137739,-1.7031824,0.0105915
65,-0.156809,-0.18378064,"('insecure', 'secure')",1.4615366,1.4259391,-0.41032413,-0.34000945,0.2981345,0.3007163,0.0025818
66,0.05673556,0.01454895,"('inactive', 'active')",0.4806152,0.46807092,1.0811753,1.0410138,0.5395087,0.5078779,-0.0316308
67,0.04978572,0.16553295,"('doubtful', 'determined')",0.5785976,0.6520468,-0.5175109,-0.45114264,0.0369575,0.1221457,0.0851882
68,-0.78637755,-0.7665041,"('dependent', 'independent')",-0.3971691,-0.47736755,-0.9750327,-0.9341373,-0.7195264,-0.726003,-0.0064766
69,1.2824055,1.3160539,"('lazy', 'industrious')",-0.032243773,-0.0643126,-0.6605593,-0.64144164,0.1965342,0.2034332,0.006899
70,-0.094213545,-0.0006216285,"('lethargic', 'energetic')",0.9390282,1.0544115,0.7250101,0.83064353,0.5232749,0.6281445,0.1048696
71,0.8723271,0.8730416,"('diffident', 'self-confident')",0.13630582,0.12733376,0.6195921,0.61270255,0.5427417,0.5376926,-0.0050491
72,-0.6088692,-0.54277337,"('unambitious', 'ambitious')",0.49672848,0.60003555,-0.8610042,-0.8219509,-0.3243816,-0.2548962,0.0694854
73,1.1684443,1.112057,"('helpless', 'self-reliant')",-0.282317,-0.33151314,-3.2320387,-3.2198868,-0.7819705,-0.8131143,-0.0311438
74,0.54394186,0.5061639,"('undedicated', 'dedicated')",1.4266591,1.4909841,0.16763574,0.2064009,0.7127456,0.7345163,0.0217707
75,-0.605273,-0.5660759,"('meek', 'impulsive')",-1.5464092,-1.523515,-0.3675266,-0.34793037,-0.8397363,-0.8125072,0.0272291
76,0.114252836,0.24380814,"('anxious', 'daring')",0.75474524,0.9573821,0.18269339,0.30404142,0.3505638,0.5017439,0.1511801
77,-0.53230464,-0.53263324,"('unmotivated', 'motivated')",0.51834875,0.4934023,-1.480207,-1.3282229,-0.4980543,-0.4558179,0.0422364
78,-0.6306162,-0.6427062,"('nonresilient', 'resilient')",0.6667799,0.7368655,-0.26011747,-0.13790852,-0.0746513,-0.0145831,0.0600682
79,-0.37003878,-0.45933753,"('wavering', 'unwavering')",-1.7113397,-1.7814069,-0.0021668077,-0.051583678,-0.6945151,-0.7641094,-0.0695943
80,0.17305183,0.26183143,"('dominated', 'dominating')",1.4682322,1.5528245,-1.2446951,-1.1846596,0.1321963,0.2099988,0.0778025
81,0.313503,0.39619714,"('submissive', 'aggressive')",1.9233413,1.906422,-1.0473338,-0.89113265,0.3965035,0.4704955,0.073992
82,-0.89956045,-0.9432598,"('poor', 'rich')",0.060959585,0.0393216,6.1355753,6.1189375,1.7656581,1.7383331,-0.027325
83,0.15393613,0.15958887,"('powerless', 'powerful')",-0.14885816,-0.053116776,-1.0041878,-1.0425022,-0.3330366,-0.31201,0.0210266
84,0.33031315,0.28043818,"('inferior', 'superior')",-0.021670375,-0.07807805,0.5685049,0.5089598,0.2923826,0.2371066,-0.055276
85,0.42416695,0.30376744,"('insignificant', 'prestigious')",-0.7487016,-0.8295433,0.6422373,0.5648727,0.1059009,0.0130323,-0.0928686
86,-0.94581336,-1.084701,"('uninfluential', 'influential')",0.080117784,0.040259503,-0.2594431,-0.28933245,-0.3750463,-0.4445913,-0.069545
87,1.1894717,1.0827092,"('unsuccessful', 'successful')",1.4783562,1.4743516,0.7801503,0.8031245,1.1493262,1.1200617,-0.0292645
88,0.66051644,0.4827399,"('low', 'eminent')",-0.4646644,-0.7107316,0.19644335,0.15201673,0.1307651,-0.025325,-0.1560901
