,mob_male,mob_female,tuple,average_male,average_female,female-male
62,0.08795169,0.27569863,"('incompetent', 'brilliant')",0.0879517,0.2756986,0.1877469
63,-0.5396615,-0.42135268,"('unperceptive', 'insightful')",-0.5396615,-0.4213527,0.1183088
64,-6.1955256,-6.221281,"('shy', 'confident')",-6.1955256,-6.2212811,-0.0257555
65,0.113506764,0.1634739,"('insecure', 'secure')",0.1135068,0.1634739,0.0499671
66,-0.28650218,-0.33645886,"('inactive', 'active')",-0.2865022,-0.3364589,-0.0499567
67,-0.5044572,-0.42282405,"('doubtful', 'determined')",-0.5044572,-0.4228241,0.0816331
68,-0.8671546,-0.8753229,"('dependent', 'independent')",-0.8671546,-0.8753229,-0.0081683
69,-1.9862199,-2.0933418,"('lazy', 'industrious')",-1.9862199,-2.0933418,-0.1071219
70,0.86558414,0.91075534,"('lethargic', 'energetic')",0.8655841,0.9107553,0.0451712
71,0.17235409,0.21300538,"('diffident', 'self-confident')",0.1723541,0.2130054,0.0406513
72,0.4794272,0.5973902,"('unambitious', 'ambitious')",0.4794272,0.5973902,0.117963
73,-2.7476778,-2.7890968,"('helpless', 'self-reliant')",-2.7476778,-2.7890968,-0.041419
74,0.039706748,0.05741431,"('undedicated', 'dedicated')",0.0397067,0.0574143,0.0177076
75,-0.8154558,-0.8071631,"('meek', 'impulsive')",-0.8154558,-0.8071631,0.0082927
76,0.8933253,0.9873448,"('anxious', 'daring')",0.8933253,0.9873448,0.0940195
77,-1.1479177,-1.0112975,"('unmotivated', 'motivated')",-1.1479177,-1.0112975,0.1366202
78,-0.76008815,-0.67463857,"('nonresilient', 'resilient')",-0.7600881,-0.6746386,0.0854495
79,-0.21205643,-0.28804484,"('wavering', 'unwavering')",-0.2120564,-0.2880448,-0.0759884
80,-0.66128445,-0.6352697,"('dominated', 'dominating')",-0.6612844,-0.6352697,0.0260147
81,-0.018614367,0.10087478,"('submissive', 'aggressive')",-0.0186144,0.1008748,0.1194892
82,5.767587,5.885683,"('poor', 'rich')",5.7675872,5.8856831,0.1180959
83,-0.29740936,-0.27916422,"('powerless', 'powerful')",-0.2974094,-0.2791642,0.0182452
84,0.46960047,0.44563857,"('inferior', 'superior')",0.4696005,0.4456386,-0.0239619
85,-0.11512529,-0.24073222,"('insignificant', 'prestigious')",-0.1151253,-0.2407322,-0.1256069
86,0.003917262,0.03484989,"('uninfluential', 'influential')",0.0039173,0.0348499,0.0309326
87,-0.20666851,-0.13729322,"('unsuccessful', 'successful')",-0.2066685,-0.1372932,0.0693753
88,0.10140563,0.17111382,"('low', 'eminent')",0.1014056,0.1711138,0.0697082
