,marketaxess_male,marketaxess_female,tuple,hldgs_male,hldgs_female,inc_male,inc_female,average_male,average_female,female-male
14,1.770871,1.7558284,"('antisocial', 'social')",0.95774156,0.8667868,-0.09913956,-0.13580646,0.8764911,0.8289362,-0.0475549
15,0.10948289,-0.014048851,"('boring', 'funny')",0.27528512,0.20663647,1.0053253,0.983972,0.4633644,0.3921866,-0.0711778
16,-2.1635046,-2.2325675,"('unpopular', 'popular')",-0.34061798,-0.328316,0.30807915,0.46850607,-0.7320144,-0.6974591,0.0345553
17,-0.75745803,-0.7359214,"('nasty', 'nice')",-0.38011393,-0.33709297,-0.21176326,-0.2645116,-0.4497784,-0.445842,0.0039364
18,-1.1267902,-1.0681616,"('disagreeable', 'welcoming')",-0.7735507,-0.5724947,-0.19507465,-0.16556828,-0.6984718,-0.6020748,0.096397
19,-2.2860951,-2.180886,"('inhospitable', 'hospitable')",-0.77033526,-0.63188064,-0.2733323,-0.15044701,-1.1099209,-0.9877378,0.1221831
20,0.76849633,0.79041946,"('rough', 'thoughtful')",-0.05881889,-0.12908943,0.7605706,0.6558262,0.4900827,0.4390521,-0.0510306
21,2.4273722,2.3587325,"('immoral', 'moral')",0.3452425,0.2366637,-0.18209104,-0.15872683,0.8635079,0.812223,-0.0512849
22,1.3551317,1.3434664,"('untrustworthy', 'trustworthy')",0.6797221,0.6403657,-0.25485206,-0.40369007,0.593334,0.526714,-0.06662
23,0.87396234,0.84816563,"('insincere', 'sincere')",0.078814454,0.03684439,5.8467093,5.7397056,2.2664954,2.2082386,-0.0582568
24,0.09042522,0.09225458,"('dishonest', 'honest')",-0.38270718,-0.33687264,1.0412751,0.8964025,0.2496644,0.2172615,-0.0324029
25,-1.755136,-1.7828323,"('egoistic', 'altruistic')",-0.66453415,-0.65832865,1.3070416,1.2707824,-0.3708762,-0.3901262,-0.01925
26,-0.47059387,-0.56626666,"('hardhearted', 'benevolent')",0.11146328,0.10365151,1.464879,1.3342836,0.3685828,0.2905562,-0.0780266
27,-0.8911896,-0.86444354,"('hardhearted', 'softhearted')",-0.64579767,-0.56854296,0.7402851,0.6527407,-0.2655674,-0.2600819,0.0054855
28,0.15296862,0.058327403,"('disloyal', 'loyal')",-1.0082006,-1.1962618,0.9632069,0.80314696,0.0359916,-0.1115958,-0.1475874
29,-0.91265655,-0.91706926,"('unfair', 'fair')",-0.7753287,-0.7947261,-0.7841033,-0.9556588,-0.8240294,-0.8891514,-0.065122
30,1.2525961,1.1920576,"('intolerant', 'tolerant')",0.50300103,0.46297252,1.4652067,1.528471,1.0736012,1.0611671,-0.0124341
31,-3.803796,-3.6615689,"('evil', 'good')",-1.3727133,-1.0770757,-1.7888459,-1.6822431,-2.3217851,-2.140296,0.1814891
32,0.893744,0.8346544,"('unkind', 'kind')",0.78267866,0.5927926,1.6180384,1.4670326,1.0981537,0.9648265,-0.1333272
33,-0.9982458,-1.0352241,"('wrong', 'right')",-0.43413252,-0.4367254,-0.6768218,-0.7946603,-0.7030667,-0.7555366,-0.0524699
34,0.78098154,0.84922165,"('mean', 'honorable')",0.073852085,0.22919226,5.7193666,5.929819,2.1914001,2.3360777,0.1446776
35,-3.108275,-3.1127717,"('corrupt', 'incorrupt')",-0.91047186,-0.84204113,-0.5393658,-0.7069205,-1.5193709,-1.5539112,-0.0345403
36,-3.2324166,-3.221769,"('hostile', 'amicable')",-1.3718953,-1.2831035,-0.11757004,-0.19244625,-1.5739606,-1.5657729,0.0081877
37,0.14819795,0.13483344,"('fake', 'genuine')",-0.47356498,-0.40087408,0.3091335,0.213638,-0.0054112,-0.0174675,-0.0120563
38,-0.8820442,-0.8418866,"('untruthful', 'truthful')",-0.85071266,-0.7709296,0.044353016,0.06806712,-0.5628013,-0.5149163,0.047885
39,0.9310405,0.82659215,"('exploitative', 'cooperative')",1.2313726,1.1910334,0.7915921,0.68622875,0.9846684,0.9012848,-0.0833836
40,-0.69631374,-0.65272397,"('stingy', 'generous')",-0.38208446,-0.32844633,-1.5668911,-1.5806423,-0.8817631,-0.8539375,0.0278256
41,-0.28260556,-0.23516503,"('unforgiving', 'forgiving')",-0.10235228,0.05324938,0.3855308,0.40734568,0.000191,0.0751433,0.0749523
42,1.3675312,1.4899163,"('unreliable', 'reliable')",1.0881219,1.1891994,-2.7194884,-2.5717463,-0.0879451,0.0357898,0.1237349
43,1.2046318,1.2502071,"('irresponsible', 'responsible')",-0.0636415,0.07192615,0.9178277,0.9206931,0.6862726,0.7476087,0.0613361
44,0.16488677,0.16800421,"('prejudiced', 'unprejudiced')",0.27878782,0.28384048,-1.2000608,-1.2584429,-0.2521288,-0.2688661,-0.0167373
45,0.5552058,0.6592839,"('incompetent', 'competent')",0.27606624,0.34421965,-0.1533814,-0.100345194,0.2259636,0.3010528,0.0750892
46,2.8518085,2.7769582,"('uncompetitive', 'competitive')",0.32955447,0.22980116,0.049031455,0.063939005,1.0767982,1.0235662,-0.053232
47,0.57615864,0.6014574,"('stupid', 'smart')",0.97755134,1.0282319,5.119429,5.1759324,2.2243797,2.2685405,0.0441608
48,0.38334894,0.3323688,"('unintelligent', 'intelligent')",-1.5840415,-1.6716915,0.12319697,0.08564578,-0.3591652,-0.4178923,-0.0587271
49,0.27128884,0.3634661,"('unable', 'able')",-0.9051918,-0.79594505,-0.53532016,-0.36966965,-0.389741,-0.2673829,0.1223581
50,-0.25037363,-0.20883824,"('clumsy', 'skillful')",0.6582819,0.59564954,0.116739534,0.109118894,0.1748826,0.1653101,-0.0095725
51,0.9024138,0.7628408,"('uneducated', 'educated')",0.09056495,-0.19997513,0.65569717,0.5558568,0.5495586,0.3729075,-0.1766511
52,-2.4615471,-2.5841877,"('irrational', 'rational')",-0.33262938,-0.42462435,0.11481035,0.03908446,-0.893122,-0.9899093,-0.0967873
53,-1.4701269,-1.425369,"('uncreative', 'creative')",-0.7639609,-0.69804335,0.7623254,0.8208215,-0.4905874,-0.4341969,0.0563905
54,-1.0030714,-1.0283117,"('incapable', 'capable')",-0.31622282,-0.35105294,1.2355925,1.226529,-0.0279006,-0.0509452,-0.0230446
55,2.484827,2.4928923,"('incompetent', 'clever')",-0.04657433,-0.062445782,0.30400974,0.29920718,0.9140875,0.9098845,-0.004203
56,2.4843967,2.4708872,"('impractical', 'practical')",1.0222912,0.9917402,0.28082138,0.30270764,1.2625031,1.2551117,-0.0073914
57,0.2666376,0.26548195,"('unimaginative', 'imaginative')",-0.7359917,-0.86471903,-2.189675,-2.1467798,-0.8863431,-0.915339,-0.0289959
58,-0.3428909,-0.31514615,"('undiscriminating', 'discriminating')",-0.09046474,-0.10789509,0.032996826,0.055118337,-0.1334529,-0.122641,0.0108119
59,-2.0369456,-2.0434322,"('foolish', 'wise')",0.50305426,0.5368073,0.035954103,0.01965789,-0.4993124,-0.4956557,0.0036567
60,2.8834007,2.9105425,"('inefficient', 'efficient')",0.73013085,0.6994522,0.07938531,0.12730525,1.2309723,1.2457666,0.0147943
61,0.017722262,-0.07612664,"('illogical', 'logical')",-0.22077258,-0.37926972,0.29116145,0.09799467,0.0293704,-0.1191339,-0.1485043
62,1.4982959,1.5573171,"('incompetent', 'brilliant')",0.47326058,0.48154312,0.18917197,0.33027023,0.7202428,0.7897102,0.0694674
63,0.60713345,0.666148,"('unperceptive', 'insightful')",0.6721992,0.7221641,1.1211873,1.296524,0.8001733,0.8949454,0.0947721
64,0.8573658,0.8894187,"('shy', 'confident')",0.60977644,0.59699255,-5.7969017,-5.867154,-1.4432532,-1.4602477,-0.0169945
65,2.5608478,2.4470346,"('insecure', 'secure')",0.5979289,0.40211612,0.3181466,0.25592738,1.1589745,1.035026,-0.1239485
66,-0.681661,-0.6437893,"('inactive', 'active')",-0.3528996,-0.29067522,0.30046317,0.32782608,-0.2446992,-0.2022128,0.0424864
67,0.7038801,0.7019702,"('doubtful', 'determined')",1.2494068,1.2312058,-0.34482577,-0.29528743,0.5361537,0.5459629,0.0098092
68,-0.21587066,-0.20029049,"('dependent', 'independent')",-1.2290413,-1.2970428,-0.94820684,-0.95124066,-0.7977063,-0.8161914,-0.0184851
69,-1.3985339,-1.2958685,"('lazy', 'industrious')",-0.18175615,-0.073227145,-1.120772,-1.0449549,-0.9003541,-0.8046835,0.0956706
70,1.5023359,1.5558515,"('lethargic', 'energetic')",0.54281104,0.57216376,1.0788889,1.1663183,1.0413453,1.0981112,0.0567659
71,-0.91618645,-0.87158376,"('diffident', 'self-confident')",-0.9392766,-0.8487844,0.012489684,-0.010397054,-0.6143245,-0.5769217,0.0374028
72,0.7292946,0.74294496,"('unambitious', 'ambitious')",0.085283116,-0.00940785,-1.0175241,-1.057167,-0.0676488,-0.1078767,-0.0402279
73,0.14414003,0.14593013,"('helpless', 'self-reliant')",0.27966845,0.27799475,-3.249164,-3.2349916,-0.9417852,-0.9370222,0.004763
74,0.8183878,0.86432606,"('undedicated', 'dedicated')",0.40303144,0.48542002,0.36108842,0.439706,0.5275025,0.596484,0.0689815
75,-1.0532423,-1.0122967,"('meek', 'impulsive')",0.17993698,0.21089414,-0.5232699,-0.38405332,-0.4655251,-0.395152,0.0703731
76,2.4227548,2.4292505,"('anxious', 'daring')",0.40143958,0.3545635,0.5954029,0.6155851,1.1398658,1.133133,-0.0067328
77,0.6322863,0.6740714,"('unmotivated', 'motivated')",-0.7910501,-0.8049092,-0.979784,-0.8622363,-0.3795159,-0.3310247,0.0484912
78,-0.25992763,-0.20759314,"('nonresilient', 'resilient')",-1.2625636,-1.2582198,-0.18673329,-0.008430887,-0.5697415,-0.4914146,0.0783269
79,-1.7625009,-1.6880136,"('wavering', 'unwavering')",-1.1610756,-1.0866108,-0.2956141,-0.2544864,-1.0730635,-1.0097036,0.0633599
80,2.7648468,2.7203531,"('dominated', 'dominating')",1.1372273,0.97362894,-1.1398097,-1.1640091,0.9207548,0.8433243,-0.0774305
81,2.7560117,2.6372867,"('submissive', 'aggressive')",0.83093214,0.5425573,-0.3867427,-0.40900016,1.0667337,0.9236146,-0.1431191
82,0.07961638,0.053144492,"('poor', 'rich')",0.49513444,0.49483976,6.1375437,6.2038245,2.2374315,2.2506029,0.0131714
83,0.21132037,0.15454248,"('powerless', 'powerful')",-0.03859742,-0.10610658,-1.000406,-1.0462924,-0.2758944,-0.3326188,-0.0567244
84,0.3587293,0.33343095,"('inferior', 'superior')",-0.020270562,-0.068454094,0.35766461,0.31701136,0.2320411,0.1939961,-0.038045
85,-3.2450607,-3.182712,"('insignificant', 'prestigious')",-0.17932177,-0.12067492,0.4682611,0.50224596,-0.9853738,-0.9337137,0.0516601
86,-0.045289133,-0.10181537,"('uninfluential', 'influential')",-1.2878002,-1.3068775,-0.28095284,-0.3778891,-0.5380141,-0.5955273,-0.0575132
87,1.1655388,1.0529417,"('unsuccessful', 'successful')",1.3178737,1.1363994,0.86985683,0.8495159,1.1177564,1.0129523,-0.1048041
88,-0.51411915,-0.5580448,"('low', 'eminent')",0.108805865,-0.08097771,0.6266844,0.54209876,0.0737904,-0.0323079,-0.1060983
