,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
17,-0.18949643,-0.09852068,"('nasty', 'nice')",-0.37562633,-0.31308016,-0.2825614,-0.2058004,0.076761
18,-0.10827731,-0.07063259,"('disagreeable', 'welcoming')",-0.5984782,-0.6242414,-0.3533778,-0.347437,0.0059408
19,0.7973062,0.7493661,"('inhospitable', 'hospitable')",0.43116727,0.5517828,0.6142367,0.6505744,0.0363377
20,-0.44632402,-0.39318523,"('rough', 'thoughtful')",1.2200724,1.1149789,0.3868742,0.3608968,-0.0259774
21,-1.3885511,-1.3652276,"('immoral', 'moral')",-0.8496012,-0.86760235,-1.1190761,-1.116415,0.0026611
22,-0.58142877,-0.59488356,"('untrustworthy', 'trustworthy')",-0.95704335,-1.051107,-0.7692361,-0.8229953,-0.0537592
23,-1.6309106,-1.7190237,"('insincere', 'sincere')",5.23926,5.176587,1.8041748,1.7287817,-0.0753931
24,-0.29521748,-0.31832236,"('dishonest', 'honest')",0.634798,0.5522405,0.1697903,0.1169591,-0.0528312
25,0.5157751,0.504246,"('egoistic', 'altruistic')",1.5761025,1.5432048,1.0459387,1.0237254,-0.0222133
26,0.88423735,0.72603935,"('hardhearted', 'benevolent')",2.1743097,2.0405536,1.5292735,1.3832965,-0.145977
27,-0.24921636,-0.21664439,"('hardhearted', 'softhearted')",1.5445801,1.4293846,0.6476819,0.6063701,-0.0413118
28,-0.14189324,-0.37556052,"('disloyal', 'loyal')",0.9974816,0.76824117,0.4277942,0.1963403,-0.2314539
29,0.23824903,0.17939903,"('unfair', 'fair')",-0.38903874,-0.50661254,-0.0753949,-0.1636068,-0.0882119
30,-0.6988512,-0.6933224,"('intolerant', 'tolerant')",0.9819992,0.9559622,0.141574,0.1313199,-0.0102541
31,0.8055723,0.7387647,"('evil', 'good')",-0.78870714,-0.8345653,0.0084326,-0.0479003,-0.0563329
32,-0.5798313,-0.66917944,"('unkind', 'kind')",0.8266126,0.65684235,0.1233906,-0.0061685,-0.1295591
33,0.6462048,0.55600166,"('wrong', 'right')",-0.25810027,-0.27354088,0.1940523,0.1412304,-0.0528219
34,-1.047987,-0.9459132,"('mean', 'honorable')",5.4532833,5.662516,2.2026482,2.3583014,0.1556532
35,1.2179289,1.1153805,"('corrupt', 'incorrupt')",0.0036433246,-0.121818736,0.6107861,0.4967809,-0.1140052
36,0.75903225,0.56169367,"('hostile', 'amicable')",0.28792048,0.09787077,0.5234764,0.3297822,-0.1936942
37,0.1439996,0.12609375,"('fake', 'genuine')",0.80631006,0.8084703,0.4751548,0.467282,-0.0078728
38,-0.6526814,-0.7125136,"('untruthful', 'truthful')",0.01970471,0.02928763,-0.3164884,-0.341613,-0.0251246
39,0.24863178,0.3261045,"('exploitative', 'cooperative')",0.07136916,0.08710862,0.1600005,0.2066066,0.0466061
40,0.306001,0.23797719,"('stingy', 'generous')",-1.14455,-1.2537751,-0.4192745,-0.507899,-0.0886245
41,-0.39834243,-0.5043939,"('unforgiving', 'forgiving')",-0.02272788,-0.19075774,-0.2105352,-0.3475758,-0.1370406
42,0.36084142,0.45948485,"('unreliable', 'reliable')",-2.9543648,-2.8432407,-1.2967616,-1.191878,0.1048836
43,-1.5356991,-1.4221021,"('irresponsible', 'responsible')",0.5581965,0.5936502,-0.4887513,-0.4142259,0.0745254
44,0.5423447,0.6993749,"('prejudiced', 'unprejudiced')",-1.9079721,-1.7621015,-0.6828137,-0.5313633,0.1514504
45,-0.22267368,-0.40002483,"('incompetent', 'competent')",0.020349532,-0.09021489,-0.1011621,-0.2451199,-0.1439578
46,-1.258183,-1.3153257,"('uncompetitive', 'competitive')",-0.34911254,-0.44338498,-0.8036478,-0.8793554,-0.0757076
47,-1.0393519,-0.87694764,"('stupid', 'smart')",4.3962007,4.4868517,1.6784244,1.804952,0.1265276
48,-1.518845,-1.5562413,"('unintelligent', 'intelligent')",0.38421816,0.39346257,-0.5673134,-0.5813894,-0.014076
49,-0.54317546,-0.5007453,"('unable', 'able')",-0.225544,-0.17240405,-0.3843597,-0.3365747,0.047785
50,1.013346,0.99464655,"('clumsy', 'skillful')",0.40330482,0.3591464,0.7083254,0.6768965,-0.0314289
51,-0.23238084,-0.33127588,"('uneducated', 'educated')",0.8047067,0.7099517,0.2861629,0.1893379,-0.096825
52,0.17555775,-0.0152670145,"('irrational', 'rational')",0.3164953,0.2415475,0.2460265,0.1131402,-0.1328863
53,-0.5158005,-0.51206493,"('uncreative', 'creative')",0.77596825,0.75407606,0.1300839,0.1210056,-0.0090783
54,0.120777324,0.08501759,"('incapable', 'capable')",1.192638,1.2351584,0.6567077,0.660088,0.0033803
55,-0.8055725,-0.7888482,"('incompetent', 'clever')",0.05955197,-0.0048829075,-0.3730103,-0.3968656,-0.0238553
56,-1.1466824,-1.1450794,"('impractical', 'practical')",-0.42545855,-0.4270082,-0.7860705,-0.7860438,2.67e-05
57,-0.9507226,-1.076416,"('unimaginative', 'imaginative')",-1.9002572,-2.0521066,-1.4254899,-1.5642613,-0.1387714
58,-0.36308113,-0.41215035,"('undiscriminating', 'discriminating')",0.5536716,0.4746622,0.0952952,0.0312559,-0.0640393
59,0.9547163,0.9439868,"('foolish', 'wise')",0.30745873,0.33672792,0.6310875,0.6403574,0.0092699
60,-1.1976807,-1.0691186,"('inefficient', 'efficient')",-0.54460704,-0.38341865,-0.8711439,-0.7262686,0.1448753
61,-0.6673115,-0.70891494,"('illogical', 'logical')",0.3991453,0.23077694,-0.1340831,-0.239069,-0.1049859
62,-1.0457917,-0.919097,"('incompetent', 'brilliant')",0.18287244,0.3136492,-0.4314597,-0.3027239,0.1287358
63,-1.2893355,-1.322492,"('unperceptive', 'insightful')",1.1682903,1.1912687,-0.0605226,-0.0656117,-0.0050891
64,-0.28410783,-0.2593553,"('shy', 'confident')",-6.545099,-6.544236,-3.4146032,-3.4017959,0.0128073
65,-1.402923,-1.4229201,"('insecure', 'secure')",-0.849559,-0.832562,-1.126241,-1.1277411,-0.0015001
66,0.51003385,0.46132225,"('inactive', 'active')",0.9423845,0.86987233,0.7262092,0.6655973,-0.0606119
67,-0.22777572,-0.16999683,"('doubtful', 'determined')",-0.51119965,-0.44548342,-0.3694877,-0.3077401,0.0617476
68,-0.6136257,-0.6348614,"('dependent', 'independent')",-0.42416015,-0.4529146,-0.5188929,-0.543888,-0.0249951
69,1.4744524,1.5203242,"('lazy', 'industrious')",-0.5171396,-0.5157339,0.4786564,0.5022951,0.0236387
70,-0.82100356,-0.78227955,"('lethargic', 'energetic')",0.7860445,0.78869134,-0.0174795,0.0032059,0.0206854
71,0.29129615,0.21296823,"('diffident', 'self-confident')",0.6078069,0.6043487,0.4495515,0.4086585,-0.040893
72,-1.0825568,-1.0497357,"('unambitious', 'ambitious')",-0.5612974,-0.60652673,-0.8219271,-0.8281312,-0.0062041
73,1.3848615,1.4476614,"('helpless', 'self-reliant')",-2.4799974,-2.4064982,-0.547568,-0.4794184,0.0681496
74,0.5556581,0.5320684,"('undedicated', 'dedicated')",0.30789906,0.19609717,0.4317786,0.3640828,-0.0676958
75,1.0135709,0.9901234,"('meek', 'impulsive')",-0.1424149,-0.042765778,0.435578,0.4736788,0.0381008
76,-0.495951,-0.27259958,"('anxious', 'daring')",-0.052023042,0.15873769,-0.273987,-0.0569309,0.2170561
77,-0.45823708,-0.44625476,"('unmotivated', 'motivated')",-1.069018,-1.0236075,-0.7636275,-0.7349311,0.0286964
78,-0.44552225,-0.4334695,"('nonresilient', 'resilient')",0.63854605,0.6693971,0.0965119,0.1179638,0.0214519
79,0.9391437,0.80608994,"('wavering', 'unwavering')",0.43105438,0.44566837,0.6850991,0.6258792,-0.0592199
80,-0.23916554,-0.2150925,"('dominated', 'dominating')",-0.9723024,-1.0391402,-0.605734,-0.6271164,-0.0213824
81,-1.4067842,-1.3963556,"('submissive', 'aggressive')",-1.0472839,-1.045744,-1.2270341,-1.2210498,0.0059843
82,-0.25232562,-0.23310201,"('poor', 'rich')",5.382568,5.480891,2.5651212,2.6238947,0.0587735
83,-0.75472224,-0.8059769,"('powerless', 'powerful')",-0.8375935,-0.95521826,-0.7961578,-0.8805976,-0.0844398
84,0.03372573,-0.021947786,"('inferior', 'superior')",1.0436188,0.98615277,0.5386723,0.4821025,-0.0565698
85,1.68616,1.6674135,"('insignificant', 'prestigious')",0.84943277,0.90745425,1.2677964,1.2874339,0.0196375
86,-1.4295998,-1.6485821,"('uninfluential', 'influential')",0.3879455,0.048869725,-0.5208271,-0.7998562,-0.2790291
87,0.70070094,0.63116825,"('unsuccessful', 'successful')",1.3307854,1.3245542,1.0157431,0.9778612,-0.0378819
88,-0.4604903,-0.5251762,"('low', 'eminent')",0.30152482,0.23958099,-0.0794827,-0.1427976,-0.0633149
