,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
20,0.4294697,0.41855443,"('rough', 'thoughtful')",-0.43100172,-0.3173053,0.13680083,0.16641667,0.0450896,0.0892219,0.0441323
21,0.35486537,0.4369377,"('immoral', 'moral')",-0.27491915,-0.3553182,-0.71258205,-0.66134924,-0.2108786,-0.1932432,0.0176354
22,1.1090927,1.0312474,"('untrustworthy', 'trustworthy')",-0.08708056,-0.15963316,-0.2897091,-0.33771732,0.244101,0.1779656,-0.0661354
23,1.4626709,1.4180756,"('insincere', 'sincere')",-0.25274953,-0.40847218,5.8536406,5.7132745,2.3545206,2.2409593,-0.1135613
24,1.6640223,1.6479748,"('dishonest', 'honest')",-0.24701251,-0.29503548,0.9805461,0.9296035,0.7991853,0.7608476,-0.0383377
25,-0.09028205,-0.23210123,"('egoistic', 'altruistic')",1.0226511,0.95450264,0.8668455,0.84542215,0.5997382,0.5226078,-0.0771304
26,0.6863618,0.5854598,"('hardhearted', 'benevolent')",2.155964,2.1811354,1.77335,1.7403796,1.5385586,1.5023251,-0.0362335
27,0.39642212,0.3966252,"('hardhearted', 'softhearted')",-0.41465795,-0.46336132,0.70239764,0.60488266,0.2280539,0.1793822,-0.0486717
28,0.8037851,0.71370864,"('disloyal', 'loyal')",0.3047219,0.17671767,0.84175146,0.73720384,0.6500861,0.5425434,-0.1075427
29,0.033097122,-0.024820345,"('unfair', 'fair')",-0.7591234,-0.7203459,-0.84988415,-0.9390111,-0.5253034,-0.5613925,-0.0360891
30,1.6070526,1.7158465,"('intolerant', 'tolerant')",1.1548982,1.0818591,0.6552587,0.7665641,1.1390698,1.1880899,0.0490201
31,-0.7987701,-0.8778704,"('evil', 'good')",-0.32324788,-0.28737697,-1.0489204,-0.9921774,-0.7236462,-0.7191416,0.0045046
32,0.020057715,-0.10942127,"('unkind', 'kind')",0.06438841,-0.03988719,1.1115856,0.919354,0.3986772,0.2566819,-0.1419953
33,0.07414582,-0.06971397,"('wrong', 'right')",0.8990078,0.8276532,-0.77877593,-0.71615195,0.0647926,0.0139291,-0.0508635
34,-0.8199686,-0.67078245,"('mean', 'honorable')",-0.37696996,-0.35254067,5.0348525,5.091277,1.2793047,1.3559847,0.07668
35,-1.4138565,-1.6186296,"('corrupt', 'incorrupt')",-1.0785916,-1.0121996,-0.92901725,-0.932547,-1.1404885,-1.1877921,-0.0473036
36,-1.8714308,-1.9164367,"('hostile', 'amicable')",-0.30440563,-0.4222678,-0.37891462,-0.4744218,-0.8515836,-0.9377088,-0.0861252
37,0.66987777,0.63402605,"('fake', 'genuine')",-0.01704762,-0.07383995,0.031023066,0.05715144,0.2279511,0.2057792,-0.0221719
38,0.4581859,0.42163503,"('untruthful', 'truthful')",-0.15819451,-0.27425572,0.26722595,0.37798756,0.1890725,0.1751223,-0.0139502
39,2.0489166,1.9536524,"('exploitative', 'cooperative')",-0.3781134,-0.29757077,0.36947322,0.35133177,0.6800922,0.6691378,-0.0109544
40,-0.035171457,-0.005067855,"('stingy', 'generous')",0.6951377,0.69894487,-2.4050796,-2.3432062,-0.5817045,-0.5497764,0.0319281
41,0.47876993,0.53083366,"('unforgiving', 'forgiving')",0.21881005,0.23189788,0.5598401,0.6186151,0.41914,0.4604489,0.0413089
42,0.74557585,0.7915781,"('unreliable', 'reliable')",1.3315464,1.4114677,-2.3550384,-2.2614782,-0.0926387,-0.0194774,0.0731613
43,1.5448623,1.5994488,"('irresponsible', 'responsible')",0.1968395,0.18862309,0.9503975,1.0375383,0.8973664,0.9418701,0.0445037
44,-1.0141462,-0.9806393,"('prejudiced', 'unprejudiced')",-0.5225219,-0.38805106,-1.355245,-1.3843113,-0.963971,-0.9176672,0.0463038
45,1.3169855,1.3740345,"('incompetent', 'competent')",0.21076912,0.16999447,0.11719595,0.13754275,0.5483168,0.5605239,0.0122071
46,1.0990475,1.2317088,"('uncompetitive', 'competitive')",0.7145182,0.5921263,-0.09861931,-0.14973527,0.5716488,0.5580333,-0.0136155
47,-0.23756371,-0.115957215,"('stupid', 'smart')",-0.064636774,-0.011065658,5.410336,5.4138603,1.7027119,1.7622792,0.0595673
48,-0.12643866,-0.07751998,"('unintelligent', 'intelligent')",-0.6115261,-0.6313926,-0.32703608,-0.29741526,-0.3550003,-0.3354426,0.0195577
49,-0.37666646,-0.27866432,"('unable', 'able')",-1.0955163,-0.99444413,-0.84948653,-0.78612584,-0.7738898,-0.6864115,0.0874783
50,-1.0203779,-1.095242,"('clumsy', 'skillful')",-0.39074653,-0.32709998,-0.6753157,-0.65756536,-0.69548,-0.6933025,0.0021775
51,0.33980423,0.2606697,"('uneducated', 'educated')",-0.38186902,-0.43652833,0.029632505,-0.024717694,-0.0041441,-0.0668588,-0.0627147
52,-1.4111686,-1.4767857,"('irrational', 'rational')",-0.5842615,-0.5834354,-0.6821824,-0.6913835,-0.8925374,-0.9172015,-0.0246641
53,-0.2745555,-0.21203916,"('uncreative', 'creative')",0.2926126,0.18553612,0.57923657,0.5936528,0.1990979,0.1890499,-0.010048
54,0.49041873,0.43226588,"('incapable', 'capable')",0.3050835,0.26958883,0.72283006,0.72645384,0.5061107,0.4761028,-0.0300079
55,1.211375,1.2276927,"('incompetent', 'clever')",-0.10040113,-0.19211428,0.24407665,0.253091,0.4516835,0.4295565,-0.022127
56,2.2578208,2.2519476,"('impractical', 'practical')",0.56581134,0.4965088,0.23132902,0.27939028,1.0183204,1.0092823,-0.0090381
57,0.67874914,0.5817784,"('unimaginative', 'imaginative')",0.35612538,0.2142322,-2.6869411,-2.6219044,-0.5506889,-0.6086313,-0.0579424
58,0.6269556,0.7181423,"('undiscriminating', 'discriminating')",0.84583366,0.8620428,0.14871277,0.3141284,0.5405007,0.6314378,0.0909371
59,-0.77106655,-0.76055616,"('foolish', 'wise')",-0.0005805362,0.083796754,-0.09328045,-0.04721663,-0.2883092,-0.2413254,0.0469838
60,1.1025829,1.2539808,"('inefficient', 'efficient')",-0.1980978,-0.2166903,0.103372365,0.27130538,0.3359525,0.4361986,0.1002461
61,0.08551441,-0.019579917,"('illogical', 'logical')",0.03151775,-0.10698399,0.2533367,0.16629308,0.1234563,0.0132431,-0.1102132
62,1.9578353,2.0862753,"('incompetent', 'brilliant')",0.72662526,0.77596253,0.16525984,0.342575,0.9499068,1.068271,0.1183642
63,0.45437604,0.52829105,"('unperceptive', 'insightful')",1.0161264,0.931782,0.42300946,0.59623754,0.6311706,0.6854369,0.0542663
64,-0.441789,-0.5041894,"('shy', 'confident')",0.8465396,0.8453905,-5.5592933,-5.48524,-1.7181808,-1.7146796,0.0035012
65,0.22611263,0.14063692,"('insecure', 'secure')",-0.36528337,-0.44214165,0.32055688,0.26015204,0.060462,-0.0137842,-0.0742462
66,0.5014998,0.47152814,"('inactive', 'active')",0.9530985,0.9187369,1.0210878,1.0113584,0.8252287,0.8005411,-0.0246876
67,1.0303093,0.9921943,"('doubtful', 'determined')",0.362428,0.3832373,-0.07385506,-0.028575778,0.4396274,0.4489519,0.0093245
68,-0.18610598,-0.26530194,"('dependent', 'independent')",-1.6122148,-1.6753542,-1.6510355,-1.606018,-1.1497854,-1.1822248,-0.0324394
69,-0.4159959,-0.4143016,"('lazy', 'industrious')",0.7290186,0.76571596,-1.0597496,-0.94846606,-0.248909,-0.1990172,0.0498918
70,1.888275,1.8946663,"('lethargic', 'energetic')",1.0447719,1.0082334,0.72226006,0.7020238,1.2184356,1.2016412,-0.0167944
71,0.19272932,0.10427654,"('diffident', 'self-confident')",1.3898227,1.2852145,0.5854087,0.6121424,0.7226535,0.6672111,-0.0554424
72,-0.27952087,-0.29095498,"('unambitious', 'ambitious')",0.2878702,0.28261134,-0.61043966,-0.5736817,-0.2006968,-0.1940084,0.0066884
73,0.14285013,0.25710452,"('helpless', 'self-reliant')",0.6431627,0.70409054,-3.6483238,-3.4736228,-0.9541036,-0.8374759,0.1166277
74,1.3618488,1.3555495,"('undedicated', 'dedicated')",0.21347916,0.20734543,-0.035096377,0.002207134,0.5134105,0.5217007,0.0082902
75,-0.24244541,-0.21968573,"('meek', 'impulsive')",0.48061883,0.5203704,-0.15514186,-0.031044163,0.0276772,0.0898802,0.062203
76,1.3970573,1.4819818,"('anxious', 'daring')",0.20946594,0.28322,0.15817373,0.17324612,0.5882323,0.6461493,0.057917
77,-0.5152836,-0.44045606,"('unmotivated', 'motivated')",0.50038797,0.39894536,-1.0036848,-0.87746227,-0.3395268,-0.3063243,0.0332025
78,-0.55662143,-0.54866403,"('nonresilient', 'resilient')",-0.09704697,-0.10219447,-0.4320686,-0.2701091,-0.3619123,-0.3069892,0.0549231
79,-0.080201805,-0.18003814,"('wavering', 'unwavering')",-0.31900832,-0.33319032,-0.42108697,-0.3804382,-0.2734324,-0.2978889,-0.0244565
80,0.7106259,0.8274697,"('dominated', 'dominating')",-0.27257502,-0.19205248,-0.3684702,-0.3555894,0.0231936,0.0932759,0.0700823
81,0.87380683,0.85065603,"('submissive', 'aggressive')",0.84766906,0.7536782,-0.27155492,-0.22837716,0.483307,0.4586523,-0.0246547
82,-0.6580801,-0.6344962,"('poor', 'rich')",-0.04268485,-0.015881423,5.5787306,5.4676337,1.6259885,1.605752,-0.0202365
83,-0.16531916,-0.116083406,"('powerless', 'powerful')",0.93881965,0.96425235,-1.197245,-1.2739891,-0.1412482,-0.14194,-0.0006918
84,0.46455956,0.4632023,"('inferior', 'superior')",-0.09978445,-0.010247402,0.25150943,0.29112014,0.2054282,0.248025,0.0425968
85,-1.2404119,-1.2763506,"('insignificant', 'prestigious')",0.44511694,0.4968724,-0.78184706,-0.72223556,-0.525714,-0.5005713,0.0251427
86,0.57562953,0.47268334,"('uninfluential', 'influential')",-0.25376686,-0.4450878,-0.370972,-0.42807218,-0.0163698,-0.1334922,-0.1171224
87,-0.71715623,-0.5932402,"('unsuccessful', 'successful')",0.054960262,0.11374658,0.39315876,0.43038806,-0.0896791,-0.0163685,0.0733106
88,-0.51244956,-0.56964827,"('low', 'eminent')",-0.030946705,-0.06943266,-0.4202723,-0.4819758,-0.3212229,-0.3736856,-0.0524627
