,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
48,0.28933012,0.3018134,"('unintelligent', 'intelligent')",0.6978097,0.7644136,0.4935699,0.5331135,0.0395436
49,-0.6411559,-0.47008947,"('unable', 'able')",-0.28816935,-0.11904425,-0.4646626,-0.2945669,0.1700957
50,-0.6810884,-0.63807744,"('clumsy', 'skillful')",0.05471041,0.059746083,-0.313189,-0.2891657,0.0240233
51,-0.9131478,-0.96342903,"('uneducated', 'educated')",0.20818402,0.21608654,-0.3524819,-0.3736712,-0.0211893
52,0.23977096,-0.1924127,"('irrational', 'rational')",-0.015255259,-0.265703,0.1122579,-0.2290578,-0.3413157
53,-0.5271822,-0.56635463,"('uncreative', 'creative')",0.7564659,0.7429666,0.1146418,0.088306,-0.0263358
54,-0.8242051,-0.8894834,"('incapable', 'capable')",0.9559491,1.0066441,0.065872,0.0585804,-0.0072916
55,-0.3789115,-0.2748679,"('incompetent', 'clever')",0.37043914,0.40150356,-0.0042362,0.0633178,0.067554
56,0.6691503,0.7420646,"('impractical', 'practical')",-0.119360745,-0.07214481,0.2748948,0.3349599,0.0600651
57,-0.21818589,-0.25204307,"('unimaginative', 'imaginative')",-2.2546678,-2.3148499,-1.2364268,-1.2834464,-0.0470196
58,0.522339,0.50586665,"('undiscriminating', 'discriminating')",0.30342075,0.2441912,0.4128799,0.3750289,-0.037851
59,0.24429208,0.13475233,"('foolish', 'wise')",0.09164837,0.06280849,0.1679702,0.0987804,-0.0691898
60,0.8089706,1.1249528,"('inefficient', 'efficient')",0.2670207,0.46551704,0.5379956,0.7952349,0.2572393
61,0.5180017,0.3729235,"('illogical', 'logical')",0.5127216,0.3477466,0.5153617,0.3603351,-0.1550266
62,0.3221435,0.49521336,"('incompetent', 'brilliant')",0.21804723,0.35958484,0.2700953,0.4273991,0.1573038
63,-0.48662183,-0.3528307,"('unperceptive', 'insightful')",0.6792917,0.78618914,0.0963349,0.2166792,0.1203443
64,-0.45658833,-0.4882535,"('shy', 'confident')",-6.550242,-6.614672,-3.5034151,-3.5514629,-0.0480478
65,0.024432853,0.010661158,"('insecure', 'secure')",-0.13438113,-0.081287645,-0.0549741,-0.0353132,0.0196609
66,-0.84547234,-0.9486783,"('inactive', 'active')",0.75198954,0.71964896,-0.0467414,-0.1145147,-0.0677733
67,0.030123774,0.054254904,"('doubtful', 'determined')",-0.54439867,-0.5094336,-0.2571374,-0.2275894,0.029548
68,-0.55565816,-0.626449,"('dependent', 'independent')",-0.43704617,-0.4237068,-0.4963522,-0.5250779,-0.0287257
69,0.3874808,0.33584857,"('lazy', 'industrious')",-0.68697655,-0.68244183,-0.1497479,-0.1732966,-0.0235487
70,-0.39807382,-0.25003386,"('lethargic', 'energetic')",0.7160641,0.791697,0.1589951,0.2708316,0.1118365
71,0.8612693,0.9083746,"('diffident', 'self-confident')",0.42486805,0.44157493,0.6430687,0.6749748,0.0319061
72,0.008855708,0.09744653,"('unambitious', 'ambitious')",-0.632405,-0.6013416,-0.3117746,-0.2519475,0.0598271
73,1.6015561,1.5503427,"('helpless', 'self-reliant')",-2.9744048,-3.0020874,-0.6864244,-0.7258723,-0.0394479
74,0.08748656,0.18009159,"('undedicated', 'dedicated')",0.04263964,0.04692819,0.0650631,0.1135099,0.0484468
75,0.01709107,-0.041433215,"('meek', 'impulsive')",-0.22139557,-0.21197024,-0.1021523,-0.1267017,-0.0245494
76,0.21567108,0.4338239,"('anxious', 'daring')",0.48986077,0.6191161,0.3527659,0.52647,0.1737041
77,-0.48356634,-0.48634118,"('unmotivated', 'motivated')",-1.08695,-1.0202868,-0.7852582,-0.753314,0.0319442
78,-0.90456134,-0.7299458,"('nonresilient', 'resilient')",-0.03561737,0.07300801,-0.4700893,-0.3284689,0.1416204
79,-0.6974744,-0.8311916,"('wavering', 'unwavering')",-0.3771516,-0.36644614,-0.537313,-0.5988189,-0.0615059
80,0.054190088,0.13954645,"('dominated', 'dominating')",-0.9447506,-0.85420156,-0.4452803,-0.3573276,0.0879527
81,0.16388425,0.22155626,"('submissive', 'aggressive')",-0.5161716,-0.39517272,-0.1761437,-0.0868082,0.0893355
82,-0.74095446,-0.74282473,"('poor', 'rich')",6.198653,6.2979155,2.7288494,2.7775455,0.0486961
83,0.19542325,0.15260641,"('powerless', 'powerful')",-1.0875353,-1.1329843,-0.446056,-0.4901889,-0.0441329
84,0.32574943,0.23551835,"('inferior', 'superior')",0.75657296,0.7145818,0.5411612,0.4750501,-0.0661111
85,0.24641716,0.10693497,"('insignificant', 'prestigious')",0.3462689,0.27082905,0.296343,0.188882,-0.107461
86,-0.46228254,-0.59350747,"('uninfluential', 'influential')",0.12504482,0.035116814,-0.1686189,-0.2791953,-0.1105764
87,0.18970813,0.081299886,"('unsuccessful', 'successful')",0.7608656,0.80235434,0.4752869,0.4418271,-0.0334598
88,-0.51511437,-0.54854715,"('low', 'eminent')",0.18567276,0.18473358,-0.1647208,-0.1819068,-0.017186
