,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
44,-1.9115286,-1.8796703,"('prejudiced', 'unprejudiced')",-1.4607495,-1.4037982,-1.3872404,-1.3236442,-1.5865062,-1.5357043,0.0508019
45,-1.2534409,-1.3549176,"('incompetent', 'competent')",-0.42431664,-0.4502013,-0.48667976,-0.5695823,-0.7214791,-0.7915671,-0.070088
46,0.062274545,-0.04020372,"('uncompetitive', 'competitive')",-0.17030689,-0.15761036,-0.86062944,-1.0221283,-0.3228873,-0.4066475,-0.0837602
47,-0.5622544,-0.47362572,"('stupid', 'smart')",0.67571163,0.73643285,5.204045,5.296923,1.7725007,1.8532435,0.0807428
48,1.2088116,1.0691766,"('unintelligent', 'intelligent')",0.7661466,0.78245074,0.2846018,0.17985481,0.7531867,0.6771607,-0.076026
49,0.21026346,0.22991994,"('unable', 'able')",0.30437377,0.4426263,0.12332985,0.3107542,0.2126557,0.3277668,0.1151111
50,-0.29132956,-0.30850774,"('clumsy', 'skillful')",0.012412911,0.012561625,0.34155014,0.42666027,0.0208778,0.0435714,0.0226936
51,-0.8931312,-0.99128795,"('uneducated', 'educated')",-0.12022534,-0.19841492,-0.0059026703,-0.15709451,-0.3397531,-0.4489324,-0.1091793
52,0.4133675,0.3353061,"('irrational', 'rational')",0.0660165,-0.069127664,0.41386104,0.33415875,0.2977483,0.2001124,-0.0976359
53,-0.28345054,-0.38428625,"('uncreative', 'creative')",-0.2803907,-0.3367448,0.69774544,0.66454524,0.0446347,-0.0188286,-0.0634633
54,0.13272361,0.035118915,"('incapable', 'capable')",0.06268458,-0.00035176426,0.9597705,1.0921263,0.3850596,0.3756311,-0.0094285
55,0.5898396,0.40738934,"('incompetent', 'clever')",-0.032901466,-0.06946834,-0.46824732,-0.5805262,0.0295636,-0.0808684,-0.110432
56,0.13463494,-0.04627232,"('impractical', 'practical')",0.4774131,0.4521529,-0.5279026,-0.5376638,0.0280485,-0.0439277,-0.0719762
57,-1.3288746,-1.486167,"('unimaginative', 'imaginative')",-0.37413388,-0.397698,-2.5067723,-2.656279,-1.4032602,-1.5133813,-0.1101211
58,-0.024173424,-0.09431915,"('undiscriminating', 'discriminating')",-0.5996903,-0.6063406,-0.43764764,-0.43852285,-0.3538371,-0.3797275,-0.0258904
59,-0.3764375,-0.2425497,"('foolish', 'wise')",0.7751585,0.79460865,0.68372613,0.75865984,0.3608157,0.4369063,0.0760906
60,0.94207275,0.831582,"('inefficient', 'efficient')",-0.17352262,-0.09694781,-0.6353025,-0.63047576,0.0444159,0.0347195,-0.0096964
61,0.023257252,-0.14836162,"('illogical', 'logical')",-0.50940114,-0.57134503,0.0028719492,-0.17418778,-0.1610906,-0.2979648,-0.1368742
62,0.35147414,0.3305927,"('incompetent', 'brilliant')",-0.056450058,0.05908438,-0.31436896,-0.1217289,-0.0064483,0.0893161,0.0957644
63,0.22100526,0.24130315,"('unperceptive', 'insightful')",0.07551706,0.10511955,0.55986536,0.6221248,0.2854626,0.3228492,0.0373866
64,-1.9181309,-1.9822876,"('shy', 'confident')",-0.26735017,-0.35040283,-6.0422807,-6.166509,-2.7425874,-2.8330666,-0.0904792
65,0.77998525,0.6430893,"('insecure', 'secure')",-0.73689413,-0.8198956,-0.488195,-0.6362065,-0.148368,-0.2710043,-0.1226363
66,-0.6951166,-0.5606642,"('inactive', 'active')",-0.9516051,-0.9566729,0.8492541,0.891786,-0.2658225,-0.208517,0.0573055
67,0.21530235,0.11338159,"('doubtful', 'determined')",-0.11241154,-0.07233061,-0.45357507,-0.35369408,-0.1168948,-0.1042144,0.0126804
68,-0.74294364,-0.8114037,"('dependent', 'independent')",-0.6837005,-0.71996063,-0.6965079,-0.73468244,-0.7077173,-0.7553489,-0.0476316
69,0.49175292,0.64448154,"('lazy', 'industrious')",1.3169302,1.3567429,0.24726218,0.3502784,0.6853151,0.7838343,0.0985192
70,-0.27599806,-0.2837673,"('lethargic', 'energetic')",-1.1254387,-1.0733268,0.021155171,0.07576236,-0.4600939,-0.4271106,0.0329833
71,1.3667984,1.4442565,"('diffident', 'self-confident')",1.3412343,1.3260006,0.753025,0.7483557,1.1536859,1.1728709,0.019185
72,0.68955857,0.67724836,"('unambitious', 'ambitious')",-0.33985734,-0.31550315,-1.5091218,-1.3692422,-0.3864735,-0.3358323,0.0506412
73,0.37694675,0.44514337,"('helpless', 'self-reliant')",-0.27900997,-0.29992372,-3.0201824,-2.8952997,-0.9740818,-0.9166934,0.0573884
74,0.46890822,0.4277919,"('undedicated', 'dedicated')",0.12721817,0.131999,-0.11524962,-0.08797511,0.1602922,0.1572719,-0.0030203
75,-1.4316101,-1.3129251,"('meek', 'impulsive')",-0.62307614,-0.5991471,-0.15226422,0.058861125,-0.7356501,-0.617737,0.1179131
76,0.4825605,0.4227514,"('anxious', 'daring')",-1.0581226,-0.9702948,-0.16131088,-0.07818826,-0.2456243,-0.2085772,0.0370471
77,0.24647912,0.12400651,"('unmotivated', 'motivated')",0.3435684,0.2785904,-1.3142761,-1.3588903,-0.2414095,-0.3187644,-0.0773549
78,0.23866478,0.20735876,"('nonresilient', 'resilient')",1.7549019,1.7869903,0.20258547,0.29458606,0.7320507,0.7629784,0.0309277
79,-1.2586818,-1.2453196,"('wavering', 'unwavering')",-0.6466136,-0.6855365,0.075783245,0.21938029,-0.6098374,-0.5704919,0.0393455
80,0.5634351,0.49856737,"('dominated', 'dominating')",-0.8526313,-0.78709847,-1.5434307,-1.5372728,-0.6108756,-0.6086013,0.0022743
81,-0.8726483,-1.0441084,"('submissive', 'aggressive')",0.18514003,0.1328332,-0.85757565,-0.9874446,-0.515028,-0.6329066,-0.1178786
82,-0.95381445,-1.0652353,"('poor', 'rich')",0.14463668,0.120469674,5.8234086,5.8989725,1.6714102,1.6514023,-0.0200079
83,0.7939637,0.7691061,"('powerless', 'powerful')",0.2503451,0.28263983,-1.2188973,-1.275752,-0.0581962,-0.0746687,-0.0164725
84,1.162132,1.1041776,"('inferior', 'superior')",0.91300154,0.8404824,0.86316586,0.7928974,0.9794331,0.9125191,-0.066914
85,0.76757336,0.8082382,"('insignificant', 'prestigious')",1.2451755,1.2122394,1.1891525,1.2928435,1.0673004,1.1044404,0.03714
86,0.72270364,0.5347485,"('uninfluential', 'influential')",0.1664854,0.11008154,-0.44522667,-0.6501405,0.1479874,-0.0017702,-0.1497576
87,-0.9424017,-0.9999837,"('unsuccessful', 'successful')",0.025286628,0.008002752,0.5841379,0.6306445,-0.1109924,-0.1204455,-0.0094531
88,0.3151982,0.17628425,"('low', 'eminent')",-0.11183727,-0.18333367,0.2720872,0.23547497,0.1584827,0.0761419,-0.0823408
