,disney_male,disney_female,tuple,walt_male,walt_female,co_male,co_female,average_male,average_female,female-male
57,0.21409094,0.12780169,"('unimaginative', 'imaginative')",-0.36867106,-0.56554234,-3.2222803,-3.2523136,-1.1256201,-1.2300181,-0.104398
58,-0.06920609,-0.07339539,"('undiscriminating', 'discriminating')",-0.0065243132,-0.087109536,0.32376736,0.26505464,0.082679,0.0348499,-0.0478291
59,0.980188,1.0963339,"('foolish', 'wise')",1.4306144,1.6926485,-0.06333746,0.052690107,0.7824883,0.9472241,0.1647358
60,0.17595756,0.12269331,"('inefficient', 'efficient')",-0.75626945,-0.861205,-0.4272103,-0.38976765,-0.3358407,-0.3760931,-0.0402524
61,0.6309055,0.5324415,"('illogical', 'logical')",0.62096876,0.49512693,-0.14405946,-0.35612863,0.3692716,0.2238133,-0.1454583
62,0.59170973,0.5436616,"('incompetent', 'brilliant')",-0.494723,-0.4956187,-0.24902943,-0.23406616,-0.0506809,-0.0620078,-0.0113269
63,0.38070586,0.34438667,"('unperceptive', 'insightful')",0.32157427,0.23474158,0.5628375,0.52455854,0.4217059,0.3678956,-0.0538103
64,-0.9751645,-1.0343497,"('shy', 'confident')",-1.1585119,-1.1419625,-6.6891475,-6.5900507,-2.9409412,-2.922121,0.0188202
65,0.4001493,0.15641537,"('insecure', 'secure')",-0.35371977,-0.54102963,-0.1681837,-0.2232759,-0.0405847,-0.20263,-0.1620453
66,-0.7864367,-0.72936684,"('inactive', 'active')",-0.28632188,-0.24378486,0.340847,0.39632303,-0.2439705,-0.1922762,0.0516943
67,-0.1555132,-0.3395553,"('doubtful', 'determined')",-0.38587162,-0.40230882,-0.38525936,-0.36872995,-0.3088814,-0.370198,-0.0613166
68,-0.711573,-0.83335876,"('dependent', 'independent')",-1.0837967,-1.1861326,-1.4573325,-1.5437671,-1.0842341,-1.1877527,-0.1035186
69,-1.0242293,-0.90670717,"('lazy', 'industrious')",-0.22924086,-0.008594617,-1.2034416,-1.0030903,-0.8189706,-0.639464,0.1795066
70,-0.35600466,-0.44012147,"('lethargic', 'energetic')",-1.5387857,-1.7100405,0.295378,0.1874183,-0.5331375,-0.6542479,-0.1211104
71,0.945226,1.029409,"('diffident', 'self-confident')",1.9123547,2.0388062,0.23455788,0.20816076,1.0307128,1.0921254,0.0614126
72,0.8759366,0.9162631,"('unambitious', 'ambitious')",1.0095062,1.0333551,-1.0160501,-0.9489385,0.2897976,0.3335599,0.0437623
73,-0.09244548,0.023435362,"('helpless', 'self-reliant')",-0.06884367,-0.011326587,-3.6192062,-3.3988047,-1.2601651,-1.1288986,0.1312665
74,0.32691622,0.36874884,"('undedicated', 'dedicated')",0.34679073,0.2454761,0.012663328,-0.09704611,0.2287901,0.1723929,-0.0563972
75,-1.0320234,-0.9324844,"('meek', 'impulsive')",-0.6723077,-0.551699,-0.3113158,-0.13434288,-0.6718823,-0.5395087,0.1323736
76,0.22018515,0.19897465,"('anxious', 'daring')",-0.9666023,-1.0988004,-0.1170468,-0.13071728,-0.2878213,-0.3435144,-0.0556931
77,-1.4916965,-1.3798959,"('unmotivated', 'motivated')",-1.094815,-1.0779105,-1.1832213,-1.0833508,-1.2565777,-1.1803857,0.076192
78,-0.1455408,-0.08120177,"('nonresilient', 'resilient')",-0.105793715,-0.11058149,-0.20026538,-0.14806888,-0.1505333,-0.113284,0.0372493
79,-0.6066493,-0.4628796,"('wavering', 'unwavering')",-0.16133778,-0.04744134,-0.46545628,-0.38635445,-0.4111478,-0.2988918,0.112256
80,-0.5083717,-0.75989413,"('dominated', 'dominating')",-1.4613166,-1.6026796,-0.98650306,-1.0764297,-0.9853971,-1.1463345,-0.1609374
81,-1.0002105,-1.2739767,"('submissive', 'aggressive')",-1.6520367,-1.844715,-0.8115839,-0.90107834,-1.1546103,-1.3399234,-0.1853131
82,0.46679085,0.44973043,"('poor', 'rich')",-0.0002136156,-0.04912203,6.243967,6.163422,2.236848,2.1880102,-0.0488378
83,-0.16126074,-0.26193535,"('powerless', 'powerful')",-0.015868459,-0.05464744,-1.3288752,-1.4489471,-0.5020014,-0.58851,-0.0865086
84,0.72373205,0.70816374,"('inferior', 'superior')",0.6464782,0.6618342,0.43647563,0.46775857,0.6022286,0.6125855,0.0103569
85,0.7248835,0.94411695,"('insignificant', 'prestigious')",1.8358011,2.0235384,0.03276734,0.14126813,0.864484,1.0363078,0.1718238
86,0.086572535,-0.12880628,"('uninfluential', 'influential')",0.08331677,-0.2070181,-0.29869708,-0.59606105,-0.0429359,-0.3106285,-0.2676926
87,0.51133275,0.33894992,"('unsuccessful', 'successful')",0.3840921,0.4490093,0.6523496,0.61852956,0.5159248,0.4688296,-0.0470952
88,1.3215674,1.2578076,"('low', 'eminent')",0.7222214,0.7141199,-0.037615143,-0.14253911,0.6687246,0.6097961,-0.0589285
