,pay_male,pay_female,tuple,average_male,average_female,female-male
31,-1.5297016,-1.2606521,"('evil', 'good')",-1.5297016,-1.2606521,0.2690495
32,1.2323976,1.032421,"('unkind', 'kind')",1.2323976,1.032421,-0.1999766
33,-0.04682041,0.027267154,"('wrong', 'right')",-0.0468204,0.0272672,0.0740876
34,5.2661524,5.6105037,"('mean', 'honorable')",5.2661524,5.6105037,0.3443513
35,-1.1140649,-0.9573416,"('corrupt', 'incorrupt')",-1.1140649,-0.9573416,0.1567233
36,-0.7253538,-0.571337,"('hostile', 'amicable')",-0.7253538,-0.571337,0.1540168
37,0.8661926,0.78931683,"('fake', 'genuine')",0.8661926,0.7893168,-0.0768758
38,0.08368631,0.11929912,"('untruthful', 'truthful')",0.0836863,0.1192991,0.0356128
39,0.15299821,0.095506094,"('exploitative', 'cooperative')",0.1529982,0.0955061,-0.0574921
40,-1.1161364,-1.2141467,"('stingy', 'generous')",-1.1161364,-1.2141467,-0.0980103
41,0.2883128,0.11709953,"('unforgiving', 'forgiving')",0.2883128,0.1170995,-0.1712133
42,-2.800449,-2.8446844,"('unreliable', 'reliable')",-2.8004489,-2.8446844,-0.0442355
43,1.0030783,0.92608464,"('irresponsible', 'responsible')",1.0030783,0.9260846,-0.0769937
44,-1.7878717,-1.9539051,"('prejudiced', 'unprejudiced')",-1.7878717,-1.9539051,-0.1660334
45,-0.10829667,-0.16868688,"('incompetent', 'competent')",-0.1082967,-0.1686869,-0.0603902
46,-0.6440092,-0.75729704,"('uncompetitive', 'competitive')",-0.6440092,-0.757297,-0.1132878
47,5.6429567,5.7792315,"('stupid', 'smart')",5.6429567,5.7792315,0.1362748
48,0.44735748,0.2847673,"('unintelligent', 'intelligent')",0.4473575,0.2847673,-0.1625902
49,0.18687603,0.387926,"('unable', 'able')",0.186876,0.387926,0.20105
50,-0.38203168,-0.26222983,"('clumsy', 'skillful')",-0.3820317,-0.2622298,0.1198019
51,0.6418346,0.47645432,"('uneducated', 'educated')",0.6418346,0.4764543,-0.1653803
52,-0.07958238,0.040400866,"('irrational', 'rational')",-0.0795824,0.0404009,0.1199833
53,-0.075938664,-0.053741056,"('uncreative', 'creative')",-0.0759387,-0.0537411,0.0221976
54,1.2579703,1.5309116,"('incapable', 'capable')",1.2579703,1.5309116,0.2729413
55,0.6432012,0.5328355,"('incompetent', 'clever')",0.6432012,0.5328355,-0.1103657
56,0.38965,0.43029428,"('impractical', 'practical')",0.38965,0.4302943,0.0406443
57,-2.683582,-2.790873,"('unimaginative', 'imaginative')",-2.6835821,-2.7908731,-0.107291
58,-0.05004845,-0.15535495,"('undiscriminating', 'discriminating')",-0.0500484,-0.1553549,-0.1053065
59,-0.10836311,0.15470876,"('foolish', 'wise')",-0.1083631,0.1547088,0.2630719
60,0.6931521,0.5058496,"('inefficient', 'efficient')",0.6931521,0.5058496,-0.1873025
61,0.5091066,0.2903484,"('illogical', 'logical')",0.5091066,0.2903484,-0.2187582
62,1.0264038,1.0414412,"('incompetent', 'brilliant')",1.0264038,1.0414412,0.0150374
63,0.4892149,0.52232593,"('unperceptive', 'insightful')",0.4892149,0.5223259,0.033111
64,-6.9038787,-6.8840604,"('shy', 'confident')",-6.9038787,-6.8840604,0.0198183
65,0.20087574,0.23255774,"('insecure', 'secure')",0.2008757,0.2325577,0.031682
66,-0.4958384,-0.5072197,"('inactive', 'active')",-0.4958384,-0.5072197,-0.0113813
67,-0.7566193,-0.9049997,"('doubtful', 'determined')",-0.7566193,-0.9049997,-0.1483804
68,-0.9525497,-0.74511284,"('dependent', 'independent')",-0.9525497,-0.7451128,0.2074369
69,-2.2121632,-2.0021398,"('lazy', 'industrious')",-2.2121632,-2.0021398,0.2100234
70,1.0481926,0.94142556,"('lethargic', 'energetic')",1.0481926,0.9414256,-0.106767
71,0.37462896,0.6230009,"('diffident', 'self-confident')",0.374629,0.6230009,0.2483719
72,1.0542461,1.0849714,"('unambitious', 'ambitious')",1.0542461,1.0849714,0.0307253
73,-2.8109796,-2.630825,"('helpless', 'self-reliant')",-2.8109796,-2.630825,0.1801546
74,0.019437913,-0.10881256,"('undedicated', 'dedicated')",0.0194379,-0.1088126,-0.1282505
75,-1.2927936,-1.085864,"('meek', 'impulsive')",-1.2927936,-1.0858639,0.2069297
76,0.19793645,-0.08512005,"('anxious', 'daring')",0.1979364,-0.0851201,-0.2830565
77,-1.1593797,-1.1212906,"('unmotivated', 'motivated')",-1.1593797,-1.1212906,0.0380891
78,-0.61259764,-0.5202142,"('nonresilient', 'resilient')",-0.6125976,-0.5202142,0.0923834
79,-0.36003688,-0.21704099,"('wavering', 'unwavering')",-0.3600369,-0.217041,0.1429959
80,0.19667904,-0.013254989,"('dominated', 'dominating')",0.196679,-0.013255,-0.209934
81,-0.21435377,-0.42567426,"('submissive', 'aggressive')",-0.2143538,-0.4256743,-0.2113205
82,6.2283583,6.5385723,"('poor', 'rich')",6.2283583,6.5385723,0.310214
83,-0.41826084,-0.44808987,"('powerless', 'powerful')",-0.4182608,-0.4480899,-0.0298291
84,0.09161413,0.09557609,"('inferior', 'superior')",0.0916141,0.0955761,0.003962
85,-1.217909,-1.1975484,"('insignificant', 'prestigious')",-1.217909,-1.1975484,0.0203606
86,0.6740631,0.49809793,"('uninfluential', 'influential')",0.6740631,0.4980979,-0.1759652
87,0.4863435,0.6635536,"('unsuccessful', 'successful')",0.4863435,0.6635536,0.1772101
88,0.07040373,0.009138126,"('low', 'eminent')",0.0704037,0.0091381,-0.0612656
