,questar_male,questar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-0.36264545,-0.34372112,"('nasty', 'nice')",-0.58584094,-0.5203164,-0.4742432,-0.4320188,0.0422244
18,-0.27761385,-0.24877404,"('disagreeable', 'welcoming')",-0.4591534,-0.5431289,-0.3683836,-0.3959515,-0.0275679
19,-2.023389,-1.9993196,"('inhospitable', 'hospitable')",-0.69262296,-0.6273074,-1.358006,-1.3133135,0.0446925
20,0.5191707,0.53175735,"('rough', 'thoughtful')",0.8729352,0.8546673,0.6960529,0.6932123,-0.0028406
21,0.81498647,0.8091055,"('immoral', 'moral')",-0.46412835,-0.44205627,0.1754291,0.1835246,0.0080955
22,0.42764163,0.48063806,"('untrustworthy', 'trustworthy')",-1.1718585,-1.2269977,-0.3721085,-0.3731799,-0.0010714
23,0.60968816,0.5888377,"('insincere', 'sincere')",5.5181923,5.4427648,3.0639403,3.0158012,-0.0481391
24,-0.028409513,-0.06784495,"('dishonest', 'honest')",0.36445665,0.35126585,0.1680236,0.1417104,-0.0263132
25,-0.48152232,-0.51259977,"('egoistic', 'altruistic')",1.2518507,1.193876,0.3851642,0.3406381,-0.0445261
26,-0.6544598,-0.73039836,"('hardhearted', 'benevolent')",1.5745838,1.5471365,0.460062,0.4083691,-0.0516929
27,-0.9304572,-0.9383601,"('hardhearted', 'softhearted')",1.180347,1.0535451,0.1249449,0.0575925,-0.0673524
28,0.2025042,0.15160297,"('disloyal', 'loyal')",1.1946645,1.1306989,0.6985843,0.641151,-0.0574333
29,-0.37823313,-0.4072434,"('unfair', 'fair')",-0.26886535,-0.4289108,-0.3235492,-0.4180771,-0.0945279
30,1.4451119,1.4281094,"('intolerant', 'tolerant')",0.99806434,1.0165864,1.2215881,1.222348,0.0007599
31,-2.463963,-2.3761487,"('evil', 'good')",-0.6186052,-0.73905224,-1.5412841,-1.5576005,-0.0163164
32,0.036298867,0.004672153,"('unkind', 'kind')",0.41239116,0.28470737,0.224345,0.1446898,-0.0796552
33,-0.40047848,-0.4433099,"('wrong', 'right')",-0.67603165,-0.6653136,-0.5382551,-0.5543118,-0.0160567
34,-0.03839956,0.04467108,"('mean', 'honorable')",5.451648,5.6165233,2.7066243,2.8305972,0.1239729
35,-1.1143105,-1.2265962,"('corrupt', 'incorrupt')",-0.24647519,-0.29904512,-0.6803929,-0.7628207,-0.0824278
36,-2.1195164,-2.1358092,"('hostile', 'amicable')",0.08681716,-0.05881882,-1.0163496,-1.097314,-0.0809644
37,0.2563106,0.25451845,"('fake', 'genuine')",0.022575786,0.012489464,0.1394432,0.133504,-0.0059392
38,-0.9476333,-0.9347202,"('untruthful', 'truthful')",-0.503484,-0.4185111,-0.7255586,-0.6766157,0.0489429
39,1.1410258,1.1530529,"('exploitative', 'cooperative')",0.12077204,0.1973541,0.6308989,0.6752035,0.0443046
40,0.040709306,0.015624967,"('stingy', 'generous')",-2.0807457,-2.2104764,-1.0200182,-1.0974257,-0.0774075
41,0.22397065,0.24970278,"('unforgiving', 'forgiving')",-0.050635576,-0.13623904,0.0866675,0.0567319,-0.0299356
42,0.8488544,0.9462754,"('unreliable', 'reliable')",-3.2207472,-3.1969206,-1.1859465,-1.1253226,0.0606239
43,0.27699238,0.3693983,"('irresponsible', 'responsible')",0.11464596,0.13672009,0.1958192,0.2530592,0.05724
44,-0.562863,-0.5314989,"('prejudiced', 'unprejudiced')",-1.477148,-1.4755899,-1.0200055,-1.0035443,0.0164612
45,0.073251426,0.16612627,"('incompetent', 'competent')",-0.029855648,-0.0884946,0.0216979,0.0388158,0.0171179
46,0.7825885,0.8933555,"('uncompetitive', 'competitive')",-1.0801218,-1.0564219,-0.1487666,-0.0815332,0.0672334
47,0.4902597,0.53428423,"('stupid', 'smart')",5.343881,5.428979,2.9170704,2.9816315,0.0645611
48,0.9534826,0.90200424,"('unintelligent', 'intelligent')",0.7751735,0.8159175,0.864328,0.8589609,-0.0053671
49,0.48711038,0.59293026,"('unable', 'able')",-0.06906563,0.0030934843,0.2090224,0.2980119,0.0889895
50,0.053153712,0.10696756,"('clumsy', 'skillful')",0.045388717,0.0073628873,0.0492712,0.0571652,0.007894
51,0.105970904,0.017287703,"('uneducated', 'educated')",-0.24362302,-0.2743705,-0.0688261,-0.1285414,-0.0597153
52,-0.7764875,-0.942205,"('irrational', 'rational')",0.46498433,0.34507042,-0.1557516,-0.2985673,-0.1428157
53,-0.8422305,-0.8532689,"('uncreative', 'creative')",0.42935443,0.30910763,-0.206438,-0.2720807,-0.0656427
54,-1.0243922,-1.0886806,"('incapable', 'capable')",0.73721963,0.79431045,-0.1435863,-0.1471851,-0.0035988
55,1.5954574,1.6447982,"('incompetent', 'clever')",0.045873296,0.060762104,0.8206654,0.8527801,0.0321147
56,1.1640906,1.1762215,"('impractical', 'practical')",-0.45387727,-0.42103946,0.3551067,0.377591,0.0224843
57,-0.08964402,-0.07730942,"('unimaginative', 'imaginative')",-3.1744003,-3.1843219,-1.6320221,-1.6308156,0.0012065
58,0.3866555,0.41204283,"('undiscriminating', 'discriminating')",0.40458718,0.36170518,0.3956214,0.386874,-0.0087474
59,0.16912183,0.110111944,"('foolish', 'wise')",0.51138186,0.53530586,0.3402519,0.3227089,-0.017543
60,1.7919992,1.8881655,"('inefficient', 'efficient')",-0.2843628,-0.17417514,0.7538182,0.8569952,0.103177
61,-0.20885457,-0.2922432,"('illogical', 'logical')",0.46173063,0.28434506,0.126438,-0.0039491,-0.1303871
62,1.5551732,1.6606357,"('incompetent', 'brilliant')",0.27801406,0.40410003,0.9165936,1.0323678,0.1157742
63,0.42841008,0.53166485,"('unperceptive', 'insightful')",0.20778772,0.2470535,0.3180989,0.3893592,0.0712603
64,0.29812542,0.25081939,"('shy', 'confident')",-6.4498487,-6.506153,-3.0758617,-3.127667,-0.0518053
65,1.4220183,1.3423259,"('insecure', 'secure')",-0.3818909,-0.33881813,0.5200637,0.5017539,-0.0183098
66,-1.4360555,-1.4492007,"('inactive', 'active')",0.11509655,0.07395062,-0.6604795,-0.6876251,-0.0271456
67,1.1117958,1.0806046,"('doubtful', 'determined')",-0.31323752,-0.29767615,0.3992791,0.3914642,-0.0078149
68,0.24928558,0.18794978,"('dependent', 'independent')",-0.75388104,-0.8093364,-0.2522977,-0.3106933,-0.0583956
69,-1.0175668,-0.94231457,"('lazy', 'industrious')",-0.5278058,-0.51416224,-0.7726863,-0.7282384,0.0444479
70,0.3574756,0.4579547,"('lethargic', 'energetic')",-0.11956832,-0.10960984,0.1189536,0.1741724,0.0552188
71,-0.64610857,-0.6560214,"('diffident', 'self-confident')",0.32260436,0.286438,-0.1617521,-0.1847917,-0.0230396
72,0.54781187,0.49843076,"('unambitious', 'ambitious')",-0.470807,-0.44695997,0.0385024,0.0257354,-0.012767
73,0.09494071,0.05251144,"('helpless', 'self-reliant')",-2.9472003,-2.9145126,-1.4261298,-1.4310006,-0.0048708
74,0.21937224,0.29035878,"('undedicated', 'dedicated')",-0.4122681,-0.48142377,-0.0964479,-0.0955325,0.0009154
75,-1.1303742,-1.0943004,"('meek', 'impulsive')",-0.6965373,-0.5909705,-0.9134557,-0.8426355,0.0708202
76,1.2589868,1.332918,"('anxious', 'daring')",-0.45307708,-0.35724175,0.4029549,0.4878381,0.0848832
77,0.3857829,0.45569524,"('unmotivated', 'motivated')",-1.2464952,-1.1664954,-0.4303562,-0.3554001,0.0749561
78,-0.6191558,-0.49880728,"('nonresilient', 'resilient')",-0.13873498,-0.16403358,-0.3789454,-0.3314204,0.047525
79,-1.8677684,-1.8707252,"('wavering', 'unwavering')",-0.48760706,-0.5008073,-1.1776878,-1.1857662,-0.0080784
80,0.9668025,0.9355668,"('dominated', 'dominating')",-1.2895671,-1.1782025,-0.1613823,-0.1213179,0.0400644
81,1.4903202,1.4145641,"('submissive', 'aggressive')",-0.80555487,-0.6559176,0.3423827,0.3793233,0.0369406
82,-0.09817945,-0.04531255,"('poor', 'rich')",6.26096,6.221234,3.0813904,3.0879607,0.0065703
83,0.3345514,0.3087752,"('powerless', 'powerful')",-0.9723961,-0.95339173,-0.3189223,-0.3223083,-0.003386
84,1.1192427,1.0176965,"('inferior', 'superior')",0.9883675,0.99313134,1.0538051,1.0054139,-0.0483912
85,-1.5588331,-1.5804204,"('insignificant', 'prestigious')",0.08663502,0.058615923,-0.7360991,-0.7609022,-0.0248031
86,-0.47023225,-0.56119514,"('uninfluential', 'influential')",-0.56475973,-0.66771615,-0.517496,-0.6144556,-0.0969596
87,-0.1400685,-0.20750333,"('unsuccessful', 'successful')",0.71278256,0.74061596,0.286357,0.2665563,-0.0198007
88,-0.21719489,-0.27463073,"('low', 'eminent')",-0.349214,-0.37742224,-0.2832044,-0.3260265,-0.0428221
