,te_male,te_female,tuple,connectivity_male,connectivity_female,ltd_male,ltd_female,average_male,average_female,female-male
25,-0.7671577,-0.988677,"('egoistic', 'altruistic')",0.33003017,0.34641275,0.738641,0.58972985,0.1005045,-0.0175115,-0.118016
26,0.80946577,0.7407166,"('hardhearted', 'benevolent')",0.42290092,0.3964002,2.1293166,2.1407232,1.1205611,1.0926134,-0.0279477
27,-0.865023,-0.8968542,"('hardhearted', 'softhearted')",0.60780233,0.55089486,0.779396,0.60824883,0.1740584,0.0874298,-0.0866286
28,-0.23196924,-0.31529927,"('disloyal', 'loyal')",0.55780816,0.4907996,0.77135324,0.68825,0.3657307,0.2879168,-0.0778139
29,0.34010443,0.2909951,"('unfair', 'fair')",-0.19977134,-0.29485118,-0.6843683,-0.77785015,-0.1813451,-0.2605687,-0.0792236
30,1.0168692,1.0594308,"('intolerant', 'tolerant')",2.2677534,2.2074275,1.4215865,1.4020127,1.5687364,1.5562903,-0.0124461
31,-1.2695103,-1.2026622,"('evil', 'good')",-1.2166228,-1.0968952,-0.39011875,-0.4743216,-0.9587506,-0.9246264,0.0341242
32,0.7592496,0.7236979,"('unkind', 'kind')",1.0222651,0.9767923,1.1077237,1.0005121,0.9630795,0.9003341,-0.0627454
33,0.22498576,0.1309057,"('wrong', 'right')",0.9366952,0.8804514,-0.35906112,-0.48194942,0.2675399,0.1764692,-0.0910707
34,0.08374448,0.19511919,"('mean', 'honorable')",0.6483782,0.70491254,4.8745728,5.0327454,1.8688984,1.9775923,0.1086939
35,-1.2596622,-1.4794868,"('corrupt', 'incorrupt')",-1.532084,-1.6217121,-0.078399636,-0.30941412,-0.9567153,-1.136871,-0.1801557
36,-1.0947402,-1.2082098,"('hostile', 'amicable')",-0.29149255,-0.3595651,0.5468658,0.27986854,-0.279789,-0.4293021,-0.1495131
37,-0.33088017,-0.29411557,"('fake', 'genuine')",-0.05584367,-0.15288956,0.12462917,0.14080906,-0.0873649,-0.1020654,-0.0147005
38,-0.19072108,-0.23085615,"('untruthful', 'truthful')",0.2927644,0.27883726,0.8468726,0.87115604,0.3163053,0.306379,-0.0099263
39,1.7092724,1.8035562,"('exploitative', 'cooperative')",1.5213422,1.5586603,0.22745311,0.28143612,1.1526893,1.2145509,0.0618616
40,-0.012805428,0.025152279,"('stingy', 'generous')",0.38010824,0.38187757,-1.8448822,-1.962231,-0.4925265,-0.5184004,-0.0258739
41,-0.19843866,-0.114925034,"('unforgiving', 'forgiving')",-0.14019634,-0.17528741,0.4488014,0.361087,0.0367221,0.0236248,-0.0130973
42,0.80738515,0.92202985,"('unreliable', 'reliable')",1.0589087,1.0232522,-2.0556567,-1.9988554,-0.0631209,-0.0178578,0.0452631
43,1.4993993,1.6400493,"('irresponsible', 'responsible')",1.2144172,1.1546333,1.0763522,1.1278241,1.2633896,1.3075022,0.0441126
44,0.044569902,0.15137531,"('prejudiced', 'unprejudiced')",-0.009823173,0.028864935,-1.4181125,-1.3482438,-0.4611219,-0.3893345,0.0717874
45,0.42034477,0.6371624,"('incompetent', 'competent')",0.790614,0.8278123,0.65050006,0.6938045,0.6204863,0.719593,0.0991067
46,0.18219912,0.38456228,"('uncompetitive', 'competitive')",1.3510653,1.3606218,0.17409384,0.18994562,0.5691194,0.6450432,0.0759238
47,0.7578985,0.8201576,"('stupid', 'smart')",0.5124986,0.5637198,4.897352,5.081452,2.0559165,2.1551097,0.0991932
48,-0.06259028,-0.10689466,"('unintelligent', 'intelligent')",0.6074456,0.5883806,0.3585276,0.38266537,0.3011276,0.2880504,-0.0130772
49,-0.38054526,-0.24440497,"('unable', 'able')",-0.60852414,-0.5353179,-0.20743458,-0.13442352,-0.3988347,-0.3047155,0.0941192
50,0.09526247,0.07829493,"('clumsy', 'skillful')",0.62675023,0.5836122,-0.3203471,-0.37255543,0.1338885,0.0964506,-0.0374379
51,0.60073304,0.57230675,"('uneducated', 'educated')",-0.20509337,-0.34140924,-0.3126598,-0.3918053,0.02766,-0.0536359,-0.0812959
52,0.5619973,0.28269684,"('irrational', 'rational')",0.35769767,0.27038932,-0.32855782,-0.592023,0.1970457,-0.012979,-0.2100247
53,0.26845255,0.15607052,"('uncreative', 'creative')",-0.44698125,-0.50909215,0.28721285,0.16206212,0.0362281,-0.0636532,-0.0998813
54,-0.11313556,-0.24327189,"('incapable', 'capable')",0.019262569,-0.10362082,0.82255274,0.82795095,0.2428933,0.1603527,-0.0825406
55,0.13109218,0.35011104,"('incompetent', 'clever')",0.7962297,0.8041073,0.563618,0.6991176,0.49698,0.6177786,0.1207986
56,1.5218403,1.6325772,"('impractical', 'practical')",1.2284226,1.2168748,0.5923338,0.6559547,1.1141989,1.168469,0.0542701
57,0.27271995,0.28948215,"('unimaginative', 'imaginative')",0.31422567,0.2995936,-0.87669396,-0.9076719,-0.0965828,-0.1061987,-0.0096159
58,-0.3503347,-0.30116194,"('undiscriminating', 'discriminating')",0.57809114,0.53401005,0.4251271,0.42125943,0.2176278,0.2180359,0.0004081
59,1.1519475,1.07972,"('foolish', 'wise')",0.19722737,0.19439407,0.43259427,0.37099177,0.5939231,0.5483686,-0.0455545
60,1.4439256,1.6245338,"('inefficient', 'efficient')",2.2226915,2.273452,0.03238175,0.22807238,1.2329996,1.3753527,0.1423531
61,2.005667,1.853257,"('illogical', 'logical')",2.2627277,2.0963602,0.24929431,0.06599184,1.5058963,1.3385363,-0.16736
62,0.96463615,1.1564167,"('incompetent', 'brilliant')",1.541272,1.6039077,0.25844526,0.38131344,0.9214512,1.0472126,0.1257614
63,-0.16412377,-0.064522654,"('unperceptive', 'insightful')",0.9707479,0.9782546,0.95847476,1.0184033,0.5883663,0.6440451,0.0556788
64,0.77424777,0.7784689,"('shy', 'confident')",1.1274744,1.0987223,-4.748341,-4.813021,-0.948873,-0.97861,-0.029737
65,0.66071546,0.73270464,"('insecure', 'secure')",1.3988587,1.3690653,0.4410635,0.5993331,0.8335458,0.9003677,0.0668219
66,-0.88648546,-1.008858,"('inactive', 'active')",-0.7294102,-0.8460401,0.9224088,0.8205022,-0.2311623,-0.3447986,-0.1136363
67,0.12763646,0.13200808,"('doubtful', 'determined')",0.54535097,0.5496939,-0.64324796,-0.5823273,0.0099132,0.0331249,0.0232117
68,-0.076545194,-0.08513281,"('dependent', 'independent')",-0.45909387,-0.59550333,-0.6961198,-0.7342653,-0.4105863,-0.4716338,-0.0610475
69,-0.3673404,-0.42845395,"('lazy', 'industrious')",0.51671517,0.5382215,-0.0106490515,-0.11252671,0.0462419,-0.0009197,-0.0471616
70,0.9506735,1.1202056,"('lethargic', 'energetic')",1.9170815,1.8649439,1.0892884,1.2011355,1.3190144,1.3954283,0.0764139
71,1.526571,1.5250362,"('diffident', 'self-confident')",2.152155,2.08959,0.48395413,0.43664113,1.38756,1.3504225,-0.0371375
72,0.7846036,0.8239245,"('unambitious', 'ambitious')",-0.66483694,-0.6670609,-0.2830171,-0.19428015,-0.0544168,-0.0124722,0.0419446
73,1.0775166,1.0860527,"('helpless', 'self-reliant')",0.39720035,0.36404142,-2.4316468,-2.466267,-0.3189766,-0.3387243,-0.0197477
74,0.8285521,0.9999186,"('undedicated', 'dedicated')",0.7509878,0.7210629,0.44809514,0.42272452,0.6758784,0.7145687,0.0386903
75,-0.85654527,-0.8454023,"('meek', 'impulsive')",-0.001277633,0.017159605,-0.34081808,-0.31665078,-0.399547,-0.3816312,0.0179158
76,0.40007168,0.5612736,"('anxious', 'daring')",0.58506405,0.60535526,-0.049464844,0.10524498,0.3118903,0.4239579,0.1120676
77,-0.27268946,-0.18950427,"('unmotivated', 'motivated')",0.7208804,0.7207905,-1.0364197,-0.9784643,-0.1960763,-0.1490594,0.0470169
78,-1.0610064,-0.969131,"('nonresilient', 'resilient')",0.05906062,0.050072916,0.14183044,0.11778764,-0.2867051,-0.2670901,0.019615
79,-0.14879507,-0.2276906,"('wavering', 'unwavering')",-0.99852574,-1.0397894,0.033051074,-0.06415376,-0.3714232,-0.4438779,-0.0724547
80,0.52580315,0.6212811,"('dominated', 'dominating')",0.24162129,0.122251004,-0.8643871,-0.72872365,-0.0323209,0.0049361,0.037257
81,0.70428187,0.66788536,"('submissive', 'aggressive')",1.1512457,1.0766115,-0.7346537,-0.50088924,0.3736246,0.4145358,0.0409112
82,0.6071564,0.6135124,"('poor', 'rich')",0.93964386,0.8990003,5.2823524,5.35051,2.2763842,2.2876743,0.0112901
83,-0.19021618,-0.18195298,"('powerless', 'powerful')",-0.17748216,-0.13543801,-1.3804665,-1.3748814,-0.5827216,-0.5640908,0.0186308
84,0.35506073,0.26140907,"('inferior', 'superior')",0.22133768,0.1859231,0.45507973,0.3693379,0.3438261,0.2722234,-0.0716027
85,-0.35679153,-0.5170086,"('insignificant', 'prestigious')",-0.40744212,-0.4992918,0.23913085,0.016773574,-0.1750343,-0.3331756,-0.1581413
86,0.027705431,0.034066934,"('uninfluential', 'influential')",0.31002,0.2522355,0.1785104,0.16675572,0.1720786,0.1510194,-0.0210592
87,0.40575323,0.32710195,"('unsuccessful', 'successful')",0.8930015,0.7616413,0.6875582,0.75944924,0.6621043,0.6160642,-0.0460401
88,0.30683962,0.09147935,"('low', 'eminent')",1.3071147,1.1831083,0.6692575,0.46585003,0.7610706,0.5801459,-0.1809247
