,fry_male,fry_female,tuple,average_male,average_female,female-male
70,1.4161175,1.4513869,"('lethargic', 'energetic')",1.4161175,1.4513869,0.0352694
71,0.6821865,0.6457522,"('diffident', 'self-confident')",0.6821865,0.6457522,-0.0364343
72,0.57515466,0.76909155,"('unambitious', 'ambitious')",0.5751547,0.7690915,0.1939368
73,-3.0110376,-3.0074544,"('helpless', 'self-reliant')",-3.0110376,-3.0074544,0.0035832
74,0.24121054,0.13382787,"('undedicated', 'dedicated')",0.2412105,0.1338279,-0.1073826
75,-0.7863821,-0.7012544,"('meek', 'impulsive')",-0.7863821,-0.7012544,0.0851277
76,0.60461485,0.6904374,"('anxious', 'daring')",0.6046149,0.6904374,0.0858225
77,-1.6113464,-1.391018,"('unmotivated', 'motivated')",-1.6113464,-1.391018,0.2203284
78,-0.961072,-0.9695111,"('nonresilient', 'resilient')",-0.961072,-0.9695111,-0.0084391
79,-0.41507813,-0.44823778,"('wavering', 'unwavering')",-0.4150781,-0.4482378,-0.0331597
80,-0.20334321,-0.2549464,"('dominated', 'dominating')",-0.2033432,-0.2549464,-0.0516032
81,0.096291915,0.23457408,"('submissive', 'aggressive')",0.0962919,0.2345741,0.1382822
82,5.7253237,5.773309,"('poor', 'rich')",5.7253237,5.7733092,0.0479855
83,-0.32315937,-0.2215647,"('powerless', 'powerful')",-0.3231594,-0.2215647,0.1015947
84,0.5555937,0.5272266,"('inferior', 'superior')",0.5555937,0.5272266,-0.0283671
85,-0.6696945,-0.8166704,"('insignificant', 'prestigious')",-0.6696945,-0.8166704,-0.1469759
86,0.24691737,0.23501134,"('uninfluential', 'influential')",0.2469174,0.2350113,-0.0119061
87,-0.7522414,-0.73388886,"('unsuccessful', 'successful')",-0.7522414,-0.7338889,0.0183525
88,0.2183159,0.17802152,"('low', 'eminent')",0.2183159,0.1780215,-0.0402944
