,nursery_male,nursery_female,tuple,average_male,average_female,female-male
22,-1.1182079,-1.0861843,"('untrustworthy', 'trustworthy')",-1.1182079,-1.0861843,0.0320236
23,5.8759494,6.0338244,"('insincere', 'sincere')",5.8759494,6.0338244,0.157875
24,0.94352436,0.93979347,"('dishonest', 'honest')",0.9435244,0.9397935,-0.0037309
25,0.71133214,0.5808294,"('egoistic', 'altruistic')",0.7113321,0.5808294,-0.1305027
26,1.8075544,1.6073519,"('hardhearted', 'benevolent')",1.8075544,1.6073519,-0.2002025
27,1.7554437,1.6310081,"('hardhearted', 'softhearted')",1.7554437,1.6310081,-0.1244356
28,1.2056805,1.191402,"('disloyal', 'loyal')",1.2056805,1.191402,-0.0142785
29,-0.4845624,-0.7638004,"('unfair', 'fair')",-0.4845624,-0.7638004,-0.279238
30,0.4998318,0.6395306,"('intolerant', 'tolerant')",0.4998318,0.6395306,0.1396988
31,-1.0909623,-1.2546227,"('evil', 'good')",-1.0909623,-1.2546227,-0.1636604
32,1.0778388,1.0577433,"('unkind', 'kind')",1.0778388,1.0577433,-0.0200955
33,0.24711987,0.20818454,"('wrong', 'right')",0.2471199,0.2081845,-0.0389354
34,4.1710935,4.4454703,"('mean', 'honorable')",4.1710935,4.4454703,0.2743768
35,-0.77438337,-1.036453,"('corrupt', 'incorrupt')",-0.7743834,-1.036453,-0.2620696
36,-0.8491569,-0.94234526,"('hostile', 'amicable')",-0.8491569,-0.9423453,-0.0931884
37,0.7697812,0.7061275,"('fake', 'genuine')",0.7697812,0.7061275,-0.0636537
38,0.37323755,0.43824387,"('untruthful', 'truthful')",0.3732376,0.4382439,0.0650063
39,-0.10421031,-0.08589923,"('exploitative', 'cooperative')",-0.1042103,-0.0858992,0.0183111
40,-2.199361,-2.4847324,"('stingy', 'generous')",-2.1993611,-2.4847324,-0.2853713
41,0.4460819,0.4495362,"('unforgiving', 'forgiving')",0.4460819,0.4495362,0.0034543
42,-2.712364,-2.5627155,"('unreliable', 'reliable')",-2.712364,-2.5627155,0.1496485
43,1.3869089,1.5599833,"('irresponsible', 'responsible')",1.3869089,1.5599833,0.1730744
44,-1.1808325,-1.1621906,"('prejudiced', 'unprejudiced')",-1.1808325,-1.1621906,0.0186419
45,0.5177481,0.47094044,"('incompetent', 'competent')",0.5177481,0.4709404,-0.0468077
46,-0.7838885,-0.56315,"('uncompetitive', 'competitive')",-0.7838885,-0.56315,0.2207385
47,5.0346546,5.357786,"('stupid', 'smart')",5.0346546,5.3577862,0.3231316
48,0.509033,0.5189695,"('unintelligent', 'intelligent')",0.509033,0.5189695,0.0099365
49,-0.20902446,0.06086838,"('unable', 'able')",-0.2090245,0.0608684,0.2698929
50,-0.6673807,-0.5811953,"('clumsy', 'skillful')",-0.6673807,-0.5811953,0.0861854
51,-0.5332527,-0.428406,"('uneducated', 'educated')",-0.5332527,-0.428406,0.1048467
52,-0.22373037,-0.39714286,"('irrational', 'rational')",-0.2237304,-0.3971429,-0.1734125
53,0.3338671,0.2868398,"('uncreative', 'creative')",0.3338671,0.2868398,-0.0470273
54,1.2127887,1.3436003,"('incapable', 'capable')",1.2127887,1.3436003,0.1308116
55,0.28841135,0.4367164,"('incompetent', 'clever')",0.2884113,0.4367164,0.1483051
56,0.9621828,1.1273422,"('impractical', 'practical')",0.9621828,1.1273422,0.1651594
57,-2.211592,-2.2480357,"('unimaginative', 'imaginative')",-2.211592,-2.2480357,-0.0364437
58,-0.1056131,-0.09703131,"('undiscriminating', 'discriminating')",-0.1056131,-0.0970313,0.0085818
59,0.3871954,0.31849772,"('foolish', 'wise')",0.3871954,0.3184977,-0.0686977
60,0.28249356,0.5927313,"('inefficient', 'efficient')",0.2824936,0.5927313,0.3102377
61,0.2087242,0.1004,"('illogical', 'logical')",0.2087242,0.1004,-0.1083242
62,0.9119638,1.1774684,"('incompetent', 'brilliant')",0.9119638,1.1774684,0.2655046
63,-0.18188126,-0.050917424,"('unperceptive', 'insightful')",-0.1818813,-0.0509174,0.1309639
64,-6.4419293,-6.4396334,"('shy', 'confident')",-6.4419293,-6.4396334,0.0022959
65,-0.26559427,-0.14269505,"('insecure', 'secure')",-0.2655943,-0.1426951,0.1228992
66,-0.08507981,-0.25209168,"('inactive', 'active')",-0.0850798,-0.2520917,-0.1670119
67,-0.06539888,-0.12218647,"('doubtful', 'determined')",-0.0653989,-0.1221865,-0.0567876
68,-1.4526838,-1.3709606,"('dependent', 'independent')",-1.4526838,-1.3709606,0.0817232
69,-1.2269092,-1.3559059,"('lazy', 'industrious')",-1.2269092,-1.3559059,-0.1289967
70,0.50979424,0.6078397,"('lethargic', 'energetic')",0.5097942,0.6078397,0.0980455
71,0.68235713,0.52091324,"('diffident', 'self-confident')",0.6823571,0.5209132,-0.1614439
72,0.45877928,0.48313656,"('unambitious', 'ambitious')",0.4587793,0.4831366,0.0243573
73,-3.386875,-3.4167337,"('helpless', 'self-reliant')",-3.3868749,-3.4167337,-0.0298588
74,0.083628476,0.054186463,"('undedicated', 'dedicated')",0.0836285,0.0541865,-0.029442
75,-0.8096607,-0.8490264,"('meek', 'impulsive')",-0.8096607,-0.8490264,-0.0393657
76,-0.22696643,-0.15435472,"('anxious', 'daring')",-0.2269664,-0.1543547,0.0726117
77,-1.2542886,-1.114116,"('unmotivated', 'motivated')",-1.2542886,-1.114116,0.1401726
78,-0.088156015,-0.06768884,"('nonresilient', 'resilient')",-0.088156,-0.0676888,0.0204672
79,-0.08119186,-0.05959642,"('wavering', 'unwavering')",-0.0811919,-0.0595964,0.0215955
80,-0.73836327,-0.86250937,"('dominated', 'dominating')",-0.7383633,-0.8625094,-0.1241461
81,-1.0007689,-0.776421,"('submissive', 'aggressive')",-1.0007689,-0.776421,0.2243479
82,5.9078774,6.1773634,"('poor', 'rich')",5.9078774,6.1773634,0.269486
83,-0.46909314,-0.39189503,"('powerless', 'powerful')",-0.4690931,-0.391895,0.0771981
84,-0.17978364,-0.23017862,"('inferior', 'superior')",-0.1797836,-0.2301786,-0.050395
85,-0.5786546,-0.77629465,"('insignificant', 'prestigious')",-0.5786546,-0.7762946,-0.19764
86,0.41636774,0.36003894,"('uninfluential', 'influential')",0.4163677,0.3600389,-0.0563288
87,0.17718044,0.113525905,"('unsuccessful', 'successful')",0.1771804,0.1135259,-0.0636545
88,-0.6797101,-0.5251048,"('low', 'eminent')",-0.6797101,-0.5251048,0.1546053
