,thug_male,thug_female,tuple,average_male,average_female,female-male
60,0.73895276,1.0026917,"('inefficient', 'efficient')",0.7389528,1.0026917,0.2637389
61,0.12656297,0.0073783137,"('illogical', 'logical')",0.126563,0.0073783,-0.1191847
62,0.79217875,0.9096314,"('incompetent', 'brilliant')",0.7921788,0.9096314,0.1174526
63,0.060463868,0.1452507,"('unperceptive', 'insightful')",0.0604639,0.1452507,0.0847868
64,-6.0242014,-5.6776047,"('shy', 'confident')",-6.0242014,-5.6776047,0.3465967
65,0.7812469,0.92557555,"('insecure', 'secure')",0.7812469,0.9255756,0.1443287
66,-0.07120231,-0.09954992,"('inactive', 'active')",-0.0712023,-0.0995499,-0.0283476
67,-0.81643826,-0.5729081,"('doubtful', 'determined')",-0.8164383,-0.5729081,0.2435302
68,-0.7395999,-0.68228555,"('dependent', 'independent')",-0.7395999,-0.6822855,0.0573144
69,-2.0935652,-2.053488,"('lazy', 'industrious')",-2.0935652,-2.053488,0.0400772
70,1.433225,1.5869986,"('lethargic', 'energetic')",1.433225,1.5869986,0.1537736
71,0.2956583,0.3052254,"('diffident', 'self-confident')",0.2956583,0.3052254,0.0095671
72,0.8612835,1.0456941,"('unambitious', 'ambitious')",0.8612835,1.0456941,0.1844106
73,-3.0155854,-2.9493797,"('helpless', 'self-reliant')",-3.0155854,-2.9493797,0.0662057
74,0.03997095,-0.06523993,"('undedicated', 'dedicated')",0.0399709,-0.0652399,-0.1052108
75,-0.72979385,-0.53893465,"('meek', 'impulsive')",-0.7297938,-0.5389346,0.1908592
76,0.77980816,0.7862991,"('anxious', 'daring')",0.7798082,0.7862991,0.0064909
77,-1.2966782,-1.0936987,"('unmotivated', 'motivated')",-1.2966782,-1.0936987,0.2029795
78,-0.6715416,-0.73027724,"('nonresilient', 'resilient')",-0.6715416,-0.7302772,-0.0587356
79,-0.5320022,-0.5672092,"('wavering', 'unwavering')",-0.5320022,-0.5672092,-0.035207
80,-0.42220673,-0.3405888,"('dominated', 'dominating')",-0.4222067,-0.3405888,0.0816179
81,0.06972766,0.2894579,"('submissive', 'aggressive')",0.0697277,0.2894579,0.2197302
82,6.5464344,6.4296103,"('poor', 'rich')",6.5464344,6.4296103,-0.1168241
83,-0.532209,-0.3762004,"('powerless', 'powerful')",-0.532209,-0.3762004,0.1560086
84,0.1775054,0.16935584,"('inferior', 'superior')",0.1775054,0.1693558,-0.0081496
85,-1.3573948,-1.5019698,"('insignificant', 'prestigious')",-1.3573948,-1.5019698,-0.144575
86,0.31059688,0.3254425,"('uninfluential', 'influential')",0.3105969,0.3254425,0.0148456
87,-0.48146975,-0.42651644,"('unsuccessful', 'successful')",-0.4814698,-0.4265164,0.0549534
88,-0.18768856,-0.106368706,"('low', 'eminent')",-0.1876886,-0.1063687,0.0813199
