,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
42,1.4081519,1.5255246,"('unreliable', 'reliable')",-0.5244256,-0.40636784,1.3047796,1.4161972,-2.262234,-2.1707091,-0.018432,0.0911613,0.1095933
43,-0.29501316,-0.13532165,"('irresponsible', 'responsible')",-0.9698782,-0.8822928,-0.6252138,-0.5622941,0.21045378,0.18236722,-0.4199129,-0.3493854,0.0705275
44,-0.3359161,-0.27835256,"('prejudiced', 'unprejudiced')",-0.7838267,-0.75931275,-0.7850351,-0.68489933,-1.5348334,-1.4530146,-0.8599029,-0.7938948,0.0660081
45,-1.3143886,-1.3161592,"('incompetent', 'competent')",-1.4923364,-1.4201976,-0.045816597,-0.18460822,-0.24663512,-0.40225002,-0.7747942,-0.8308038,-0.0560096
46,-0.07924803,-0.11521132,"('uncompetitive', 'competitive')",-0.610492,-0.5766534,1.1434126,1.088151,-0.040880434,-0.10296906,0.103198,0.0733293,-0.0298687
47,-0.35275722,-0.3001029,"('stupid', 'smart')",0.16157798,0.21458384,0.622147,0.6883931,5.2214556,5.193017,1.4131058,1.4489727,0.0358669
48,0.24027981,0.12659688,"('unintelligent', 'intelligent')",-0.50496817,-0.5699719,-0.650815,-0.7518885,0.25114024,0.17471397,-0.1660908,-0.2551374,-0.0890466
49,-0.90070283,-0.8784146,"('unable', 'able')",-0.9691457,-0.86718184,-0.7318216,-0.66122186,-0.27517435,-0.16460834,-0.7192111,-0.6428567,0.0763544
50,0.20416205,0.30600035,"('clumsy', 'skillful')",-0.6854345,-0.6701941,-0.10664581,-0.072867975,-0.08689187,-0.036290303,-0.1687025,-0.118338,0.0503645
51,0.15859544,-0.053685628,"('uneducated', 'educated')",-0.042713635,-0.1309281,1.0834959,0.9007078,0.53122884,0.42187497,0.4326516,0.2844923,-0.1481593
52,0.04020229,0.0063246563,"('irrational', 'rational')",1.1030027,0.9766545,-1.0766966,-1.1677915,-0.28002065,-0.3759194,-0.0533781,-0.1401829,-0.0868048
53,-0.40772903,-0.34663498,"('uncreative', 'creative')",0.20671633,0.28657863,0.24227446,0.20203017,0.7759996,0.7112243,0.2043153,0.2132995,0.0089842
54,-0.076438546,-0.112201884,"('incapable', 'capable')",-0.0238521,0.025978278,0.30634904,0.38930067,0.5192069,0.5739035,0.1813163,0.2192451,0.0379288
55,-0.85990137,-0.9180112,"('incompetent', 'clever')",-1.6535931,-1.6491618,-0.03978641,-0.17124546,-0.020719595,-0.111109465,-0.6435001,-0.712382,-0.0688819
56,0.5745209,0.46264726,"('impractical', 'practical')",-0.20963308,-0.12043925,0.69770616,0.60835725,0.062097736,-0.004522623,0.2811729,0.2365107,-0.0446622
57,-0.45554087,-0.5832602,"('unimaginative', 'imaginative')",-1.0643468,-1.088086,-0.5300555,-0.6412372,-2.298338,-2.3964207,-1.0870702,-1.1772511,-0.0901809
58,-0.2095884,-0.16769548,"('undiscriminating', 'discriminating')",-0.33713317,-0.27779382,0.77401453,0.82895523,0.004552277,9.546708e-05,0.0579613,0.0958904,0.0379291
59,-0.024725053,-0.044512574,"('foolish', 'wise')",0.5554396,0.5171857,-0.5221564,-0.4672863,0.2105974,0.2398004,0.0547889,0.0612968,0.0065079
60,0.088671565,0.12742674,"('inefficient', 'efficient')",-0.764032,-0.6872699,1.0082695,0.9293324,-0.12249857,-0.084506,0.0526026,0.0712458,0.0186432
61,-0.0676264,-0.19098695,"('illogical', 'logical')",-0.18906277,-0.22472133,0.52218616,0.40314406,0.3706183,0.24157454,0.1590288,0.0572526,-0.1017762
62,-0.356363,-0.30414987,"('incompetent', 'brilliant')",-0.47450885,-0.3912384,0.4202655,0.46835837,0.075114444,0.1530613,-0.083873,-0.0184921,0.0653809
63,-0.03755763,0.03003487,"('unperceptive', 'insightful')",-0.32007718,-0.23431431,1.532138,1.5755824,1.2036846,1.2603135,0.5945469,0.6579041,0.0633572
64,0.17764676,0.104212835,"('shy', 'confident')",-0.7490644,-0.8173456,0.89240956,0.81748724,-5.9891634,-5.9562163,-1.4170429,-1.4629655,-0.0459226
65,0.25002784,0.034867175,"('insecure', 'secure')",-0.5029029,-0.62411463,0.57248497,0.340166,-0.11474752,-0.24714363,0.0512156,-0.1240563,-0.1752719
66,0.45282304,0.5145418,"('inactive', 'active')",-0.33611467,-0.3177098,1.0981718,1.1603788,1.3641886,1.2965069,0.6447672,0.6634294,0.0186622
67,1.2429345,1.1241801,"('doubtful', 'determined')",-0.7345326,-0.7203779,1.1758963,1.1411629,-0.1503484,-0.14408438,0.3834874,0.3502202,-0.0332672
68,-0.30180463,-0.43099597,"('dependent', 'independent')",-1.0976831,-1.192361,-0.58235025,-0.6099372,-0.31551355,-0.348219,-0.5743379,-0.6453782,-0.0710403
69,0.38103235,0.43477887,"('lazy', 'industrious')",0.86941713,0.8809562,0.59261066,0.71926045,-0.5092675,-0.42415056,0.3334481,0.4027112,0.0692631
70,0.4429918,0.46505854,"('lethargic', 'energetic')",-0.8540475,-0.8396335,0.6532898,0.70028263,0.5911557,0.61524177,0.2083475,0.2352374,0.0268899
71,0.5571443,0.6157437,"('diffident', 'self-confident')",1.6875817,1.8075311,0.7967887,0.87730706,0.5389085,0.5032406,0.8951058,0.9509556,0.0558498
72,0.3454738,0.39999595,"('unambitious', 'ambitious')",0.33650318,0.31637302,-0.05553301,-0.036114506,-1.2585175,-1.24839,-0.1580184,-0.1420339,0.0159845
73,1.3333815,1.4236766,"('helpless', 'self-reliant')",0.9931741,0.98425186,-0.34826276,-0.2300036,-3.4054477,-3.2440474,-0.3567887,-0.2665306,0.0902581
74,1.124304,1.203929,"('undedicated', 'dedicated')",0.41774964,0.49256265,-0.1574563,-0.09847547,0.0025113234,0.020026661,0.3467772,0.4045107,0.0577335
75,-0.7031515,-0.5998679,"('meek', 'impulsive')",0.35168847,0.39619926,-0.09956136,0.013770834,-0.19631284,-0.06850118,-0.1618343,-0.0645997,0.0972346
76,0.27118942,0.30611905,"('anxious', 'daring')",-1.2867401,-1.1883903,0.77820885,0.78471965,0.29261038,0.336245,0.0138172,0.0596734,0.0458562
77,-0.33406776,-0.38687733,"('unmotivated', 'motivated')",-0.28292236,-0.2628942,1.2508414,1.1331481,-0.8183803,-0.81166667,-0.0461323,-0.0820725,-0.0359402
78,-1.1579775,-0.9917284,"('nonresilient', 'resilient')",-0.8190363,-0.7109597,-0.07515993,-0.014283545,0.13514677,0.24968342,-0.4792568,-0.3668221,0.1124347
79,0.31267974,0.398109,"('wavering', 'unwavering')",-0.5774813,-0.53079766,-1.2434459,-1.2279323,-0.3193466,-0.2806404,-0.4568985,-0.4103153,0.0465832
80,0.29325706,0.09335238,"('dominated', 'dominating')",-0.37926722,-0.45135653,0.7135763,0.6574765,-0.8391839,-0.79971856,-0.0529044,-0.1250616,-0.0721572
81,-0.008672627,-0.28678378,"('submissive', 'aggressive')",-1.7694484,-1.8397481,1.14252,0.9149551,-0.51724845,-0.5895454,-0.2882124,-0.4502805,-0.1620681
82,-1.278468,-1.2699893,"('poor', 'rich')",-0.26580346,-0.24378467,1.0601727,0.96675646,5.464316,5.3962417,1.2450542,1.212306,-0.0327482
83,0.10071577,0.039603055,"('powerless', 'powerful')",0.22834477,0.24565291,0.7574178,0.8251838,-0.7040582,-0.71486866,0.095605,0.0988928,0.0032878
84,0.24693228,0.13304241,"('inferior', 'superior')",-0.0296243,-0.055592276,0.07772571,0.06660869,0.77055687,0.76780486,0.2663977,0.2279659,-0.0384318
85,0.62803656,0.8139359,"('insignificant', 'prestigious')",0.9249207,1.0266385,0.35277367,0.47534424,0.53628874,0.65967155,0.6105049,0.7438976,0.1333927
86,0.1079956,-0.13488255,"('uninfluential', 'influential')",0.16188686,0.030055977,0.0041766167,-0.11264322,0.039716206,-0.12268808,0.0784438,-0.0850395,-0.1634833
87,-0.48349765,-0.5931323,"('unsuccessful', 'successful')",-0.16486636,-0.17844185,0.8866211,0.8725045,0.7227808,0.7324723,0.2402595,0.2083507,-0.0319088
88,0.5904626,0.50513905,"('low', 'eminent')",-0.29240328,-0.32104778,0.33168718,0.20083748,0.33911356,0.31839016,0.242215,0.1758297,-0.0663853
