,ameren_male,ameren_female,tuple,corp_male,corp_female,average_male,average_female,female-male
27,-0.033774927,-0.040895466,"('hardhearted', 'softhearted')",1.1959137,1.072694,0.5810694,0.5158992,-0.0651702
28,-0.25016043,-0.3661876,"('disloyal', 'loyal')",1.040475,0.9016947,0.3951573,0.2677535,-0.1274038
29,-0.62656224,-0.70168364,"('unfair', 'fair')",-0.58405936,-0.7279757,-0.6053108,-0.7148297,-0.1095189
30,-0.033630732,-0.061641227,"('intolerant', 'tolerant')",0.93003285,0.88945174,0.4482011,0.4139053,-0.0342958
31,-0.50428265,-0.48143393,"('evil', 'good')",-0.5318914,-0.6287257,-0.518087,-0.5550798,-0.0369928
32,-0.4498533,-0.5430592,"('unkind', 'kind')",0.30394945,0.11851317,-0.0729519,-0.212273,-0.1393211
33,0.3891117,0.3383236,"('wrong', 'right')",-0.6431422,-0.65892965,-0.1270153,-0.160303,-0.0332877
34,0.066753104,0.14710853,"('mean', 'honorable')",5.2451944,5.3946185,2.6559737,2.7708635,0.1148898
35,0.6223468,0.53878105,"('corrupt', 'incorrupt')",-0.22271301,-0.3006022,0.1998169,0.1190894,-0.0807275
36,0.10001093,-0.041421395,"('hostile', 'amicable')",0.11221839,-0.061737157,0.1061147,-0.0515793,-0.157694
37,0.25582367,0.23194332,"('fake', 'genuine')",-0.1707502,-0.18116589,0.0425367,0.0253887,-0.017148
38,-0.87366796,-0.9387472,"('untruthful', 'truthful')",-0.6533757,-0.6239085,-0.7635218,-0.7813278,-0.017806
39,0.32050413,0.36510742,"('exploitative', 'cooperative')",0.2426115,0.2889408,0.2815578,0.3270241,0.0454663
40,0.53408086,0.4761669,"('stingy', 'generous')",-1.6501542,-1.791133,-0.5580367,-0.6574831,-0.0994464
41,-0.043126054,-0.09516716,"('unforgiving', 'forgiving')",0.029929254,-0.08666989,-0.0065984,-0.0909185,-0.0843201
42,0.042130325,0.0845321,"('unreliable', 'reliable')",-3.6344776,-3.6634676,-1.7961737,-1.7894678,0.0067059
43,-0.8244244,-0.8163745,"('irresponsible', 'responsible')",0.21804704,0.21384354,-0.3031887,-0.3012655,0.0019232
44,0.50644064,0.5412017,"('prejudiced', 'unprejudiced')",-1.5362043,-1.5571975,-0.5148818,-0.5079979,0.0068839
45,-1.2989825,-1.2954115,"('incompetent', 'competent')",-0.22812504,-0.31495064,-0.7635537,-0.805181,-0.0416273
46,-1.2926639,-1.2740046,"('uncompetitive', 'competitive')",-0.8946807,-0.8523643,-1.0936723,-1.0631845,0.0304878
47,-0.0716268,-0.025486484,"('stupid', 'smart')",5.0481772,5.068648,2.4882753,2.5215807,0.0333054
48,0.06526266,0.064071804,"('unintelligent', 'intelligent')",0.80841935,0.8484325,0.436841,0.4562522,0.0194112
49,-0.15692683,-0.06386999,"('unable', 'able')",-0.23954862,-0.21305269,-0.1982377,-0.1384613,0.0597764
50,0.007374253,-0.040280927,"('clumsy', 'skillful')",-0.19829085,-0.33684954,-0.0954583,-0.1885652,-0.0931069
51,-0.7024781,-0.79658616,"('uneducated', 'educated')",0.006289065,-0.052670687,-0.3480945,-0.4246284,-0.0765339
52,0.5066919,0.35037947,"('irrational', 'rational')",0.5345308,0.3849962,0.5206113,0.3676878,-0.1529235
53,-1.6619368,-1.7344143,"('uncreative', 'creative')",0.15516129,-0.0043330668,-0.7533877,-0.8693737,-0.115986
54,-0.85434383,-0.96455353,"('incapable', 'capable')",0.5776255,0.5533144,-0.1383592,-0.2056196,-0.0672604
55,-0.7168526,-0.63564354,"('incompetent', 'clever')",0.13516787,0.12688464,-0.2908424,-0.2543795,0.0364629
56,-0.5632195,-0.6056525,"('impractical', 'practical')",-0.6968365,-0.7242718,-0.630028,-0.6649622,-0.0349342
57,-1.0284489,-1.0866317,"('unimaginative', 'imaginative')",-3.1690586,-3.2188237,-2.0987537,-2.1527276,-0.0539739
58,-0.6180283,-0.6753332,"('undiscriminating', 'discriminating')",0.18704662,0.12597035,-0.2154908,-0.2746814,-0.0591906
59,0.36417887,0.35046872,"('foolish', 'wise')",0.19521207,0.17911601,0.2796955,0.2647924,-0.0149031
60,-0.039691597,0.03567744,"('inefficient', 'efficient')",-0.48479092,-0.36799872,-0.2622412,-0.1661606,0.0960806
61,-0.6347551,-0.73203105,"('illogical', 'logical')",0.62064505,0.4316058,-0.007055,-0.1502126,-0.1431576
62,-0.31221217,-0.2270059,"('incompetent', 'brilliant')",0.1397887,0.23839357,-0.0862117,0.0056938,0.0919055
63,-0.7771847,-0.78588766,"('unperceptive', 'insightful')",0.118482195,0.14714505,-0.3293513,-0.3193713,0.00998
64,-0.07741006,-0.05753024,"('shy', 'confident')",-6.435056,-6.439274,-3.2562332,-3.2484021,0.0078311
65,-0.41792914,-0.37201047,"('insecure', 'secure')",-0.6288712,-0.5838682,-0.5234002,-0.4779393,0.0454609
66,-0.7110084,-0.76702785,"('inactive', 'active')",-0.06728949,-0.093064144,-0.389149,-0.430046,-0.040897
67,-0.30252802,-0.27647913,"('doubtful', 'determined')",-0.41953185,-0.43313757,-0.3610299,-0.3548083,0.0062216
68,-0.3969679,-0.3964984,"('dependent', 'independent')",-0.77394307,-0.79478294,-0.5854555,-0.5956407,-0.0101852
69,1.1262324,1.138101,"('lazy', 'industrious')",-0.45918605,-0.44784284,0.3335232,0.3451291,0.0116059
70,-0.99601614,-0.9466618,"('lethargic', 'energetic')",-0.2854464,-0.28485915,-0.6407313,-0.6157604,0.0249709
71,-0.7956495,-0.85973096,"('diffident', 'self-confident')",0.13648902,0.07406465,-0.3295802,-0.3928331,-0.0632529
72,-0.41985098,-0.44606766,"('unambitious', 'ambitious')",-0.64777625,-0.6676191,-0.5338136,-0.5568434,-0.0230298
73,1.2411773,1.1978514,"('helpless', 'self-reliant')",-2.9662647,-2.9273026,-0.8625437,-0.8647256,-0.0021819
74,-0.3989715,-0.46002173,"('undedicated', 'dedicated')",-0.33820963,-0.47506303,-0.3685906,-0.4675424,-0.0989518
75,0.2086053,0.19794333,"('meek', 'impulsive')",-0.71282655,-0.615509,-0.2521106,-0.2087828,0.0433278
76,-0.04707006,0.036883444,"('anxious', 'daring')",-0.6871354,-0.58237207,-0.3671027,-0.2727443,0.0943584
77,-1.0627503,-1.0323778,"('unmotivated', 'motivated')",-1.3461809,-1.2217604,-1.2044656,-1.1270691,0.0773965
78,-0.5656133,-0.550145,"('nonresilient', 'resilient')",0.009475866,-0.017716285,-0.2780687,-0.2839306,-0.0058619
79,-0.6434865,-0.7202394,"('wavering', 'unwavering')",-0.6029286,-0.6207045,-0.6232076,-0.6704719,-0.0472643
80,0.13317835,0.19281161,"('dominated', 'dominating')",-1.1536859,-0.9941232,-0.5102538,-0.4006558,0.109598
81,0.08117969,0.054682907,"('submissive', 'aggressive')",-0.97219336,-0.8389101,-0.4455068,-0.3921136,0.0533932
82,-0.399394,-0.4469603,"('poor', 'rich')",5.906696,5.803645,2.7536509,2.6783423,-0.0753086
83,-0.67662966,-0.68665403,"('powerless', 'powerful')",-1.1154953,-1.0790071,-0.8960625,-0.8828306,0.0132319
84,-0.14404252,-0.16209184,"('inferior', 'superior')",1.0968423,1.0608057,0.4763999,0.4493569,-0.027043
85,0.438353,0.35969728,"('insignificant', 'prestigious')",0.43760088,0.3864222,0.437977,0.3730597,-0.0649173
86,-1.5670738,-1.6915891,"('uninfluential', 'influential')",-0.5786471,-0.7140943,-1.0728605,-1.2028418,-0.1299813
87,0.06972921,-0.007571019,"('unsuccessful', 'successful')",0.61451423,0.6504297,0.3421217,0.3214293,-0.0206924
88,-0.13361454,-0.26100728,"('low', 'eminent')",-0.31680042,-0.37155178,-0.2252075,-0.3162795,-0.091072
