,first_male,first_female,tuple,republic_male,republic_female,bank_male,bank_female,sf_male,sf_female,_male,_female,average_male,average_female,female-male
53,-0.95573044,-1.0132716,"('uncreative', 'creative')",-0.60714686,-0.6273508,-0.21441741,-0.30482745,0.5175415,0.4863769,,,-0.3149383,-0.3647682,-0.0498299
54,-0.21000521,-0.31572273,"('incapable', 'capable')",0.3511986,0.24866693,0.8240783,0.8278241,1.2046182,1.2371305,,,0.5424725,0.4994747,-0.0429978
55,0.8748364,0.8973872,"('incompetent', 'clever')",0.26184335,0.275863,0.19807978,0.28184217,-0.21644121,-0.18628617,,,0.2795796,0.3172016,0.037622
56,1.4348311,1.361419,"('impractical', 'practical')",1.2022774,1.1114842,1.9661376,1.9611579,-0.39113784,-0.41032362,,,1.0530272,1.0059344,-0.0470928
57,0.13543785,0.021186676,"('unimaginative', 'imaginative')",0.13454388,0.04609997,-0.31484607,-0.3025593,-3.424065,-3.4265165,,,-0.8672324,-0.9154473,-0.0482149
58,-0.44364455,-0.4481461,"('undiscriminating', 'discriminating')",-0.06730091,-0.07242797,-0.40768886,-0.4106395,-0.72175914,-0.7331996,,,-0.4100984,-0.4161033,-0.0060049
59,-0.19095881,-0.21888934,"('foolish', 'wise')",0.23953582,0.21681863,0.07706709,-0.013853249,0.50860816,0.5053101,,,0.1585631,0.1223465,-0.0362166
60,1.0105996,0.9776683,"('inefficient', 'efficient')",-0.18755195,-0.18673044,0.6537697,0.7589442,-0.6357638,-0.58434623,,,0.2102634,0.241384,0.0311206
61,-0.58012515,-0.63781327,"('illogical', 'logical')",-0.66044503,-0.73262787,0.59797436,0.5116514,-0.124155745,-0.20767139,,,-0.1916879,-0.2666153,-0.0749274
62,0.9979949,1.0166919,"('incompetent', 'brilliant')",0.42709243,0.38367173,1.1689607,1.3465356,-0.011427417,0.07913715,,,0.6456552,0.7065091,0.0608539
63,0.6084336,0.60951924,"('unperceptive', 'insightful')",0.7697912,0.77498084,1.2304574,1.2762045,-0.4523043,-0.40284526,,,0.5390944,0.5644648,0.0253704
64,-0.16175291,-0.20682439,"('shy', 'confident')",-0.49194178,-0.53972137,-0.13130547,-0.187404,-7.4592323,-7.5095987,,,-2.061058,-2.1108871,-0.0498291
65,0.66259944,0.5232197,"('insecure', 'secure')",-0.09599088,-0.20363557,0.607899,0.5645563,-0.15361336,-0.14277335,,,0.2552236,0.1853418,-0.0698818
66,-0.8844109,-0.8984877,"('inactive', 'active')",-1.0668088,-1.1034925,0.23567683,0.19844268,0.28642607,0.19841167,,,-0.3572792,-0.4012815,-0.0440023
67,1.4280491,1.315136,"('doubtful', 'determined')",0.7512635,0.63795465,0.39950427,0.35922468,-0.3023649,-0.31068167,,,0.569113,0.5004085,-0.0687045
68,-0.1796704,-0.29299402,"('dependent', 'independent')",-0.4940451,-0.607862,-2.0953815,-2.1138253,-1.4786114,-1.5407699,,,-1.0619271,-1.1388628,-0.0769357
69,-1.2520813,-1.1813809,"('lazy', 'industrious')",-0.3545915,-0.30946353,0.05072929,0.017197322,-1.2847372,-1.3507261,,,-0.7101701,-0.7060933,0.0040768
70,1.1029283,1.0759324,"('lethargic', 'energetic')",0.40586504,0.422912,0.07047461,0.18895042,-0.28001305,-0.26374215,,,0.3248137,0.3560132,0.0311995
71,-0.48259428,-0.51206845,"('diffident', 'self-confident')",0.013369059,-0.011551149,1.3816549,1.4568098,0.45104042,0.39114705,,,0.3408675,0.3310843,-0.0097832
72,0.0962326,-0.0036771894,"('unambitious', 'ambitious')",0.1254016,0.056829363,0.23733383,0.20133594,-0.00054651126,0.04909534,,,0.1146054,0.0758959,-0.0387095
73,0.97570294,1.0182226,"('helpless', 'self-reliant')",1.2877803,1.2652913,0.306129,0.233094,-3.7435567,-3.8093903,,,-0.2934861,-0.3231956,-0.0297095
74,0.7610973,0.7943248,"('undedicated', 'dedicated')",0.88276213,0.8882763,0.38429752,0.34745103,-0.4074667,-0.4155888,,,0.4051726,0.4036158,-0.0015568
75,-0.5837752,-0.56351846,"('meek', 'impulsive')",-1.0717628,-1.0296819,-0.7391795,-0.66053194,-0.3598034,-0.37536612,,,-0.6886303,-0.6572747,0.0313556
76,0.79965144,0.846321,"('anxious', 'daring')",-0.20547698,-0.15957406,0.5896257,0.66884923,-0.18806736,-0.17613596,,,0.2489332,0.2948651,0.0459319
77,-0.39232954,-0.394278,"('unmotivated', 'motivated')",-0.6861007,-0.6759442,0.38848338,0.4608637,-1.8283443,-1.7483901,,,-0.6295728,-0.5894371,0.0401357
78,-0.93582034,-0.8038337,"('nonresilient', 'resilient')",-0.39810607,-0.30211946,0.60061246,0.6544118,-0.75333655,-0.6853897,,,-0.3716626,-0.2842328,0.0874298
79,-0.4555297,-0.48897275,"('wavering', 'unwavering')",0.22046861,0.13931958,-0.36104247,-0.4274668,0.16513099,0.15638693,,,-0.1077431,-0.1551833,-0.0474402
80,1.309304,1.2017354,"('dominated', 'dominating')",0.09625033,-0.032794967,0.5536657,0.5498817,-1.105028,-1.1149198,,,0.213548,0.1509756,-0.0625724
81,1.6399838,1.4032264,"('submissive', 'aggressive')",0.8266792,0.6377724,1.0729657,1.0886714,-0.80749696,-0.7912615,,,0.6830329,0.5846022,-0.0984307
82,-0.69634956,-0.7201227,"('poor', 'rich')",-0.33217418,-0.3361929,-0.20112048,-0.19055445,6.780097,6.806711,,,1.3876132,1.3899603,0.0023471
83,0.6166494,0.584994,"('powerless', 'powerful')",0.25551894,0.1940364,1.0447142,1.0713664,-0.9910398,-1.0215311,,,0.2314607,0.2072164,-0.0242443
84,-0.3223321,-0.45776775,"('inferior', 'superior')",0.067381755,-0.10318709,-0.451684,-0.50921017,-0.10079645,-0.17814146,,,-0.2018577,-0.3120766,-0.1102189
85,-0.9986483,-0.9012545,"('insignificant', 'prestigious')",0.9263102,0.988688,-0.1150146,-0.21483047,0.51932836,0.47360846,,,0.0829939,0.0865529,0.003559
86,-0.11806106,-0.17691687,"('uninfluential', 'influential')",0.3386331,0.24975497,-0.47720653,-0.5478588,-0.44081628,-0.5258066,,,-0.1743627,-0.2502068,-0.0758441
87,0.33181164,0.18606964,"('unsuccessful', 'successful')",0.3588434,0.14473659,1.2571476,1.2416192,-0.31101388,-0.3209881,,,0.4091972,0.3128594,-0.0963378
88,0.4861258,0.3550229,"('low', 'eminent')",0.26003575,0.13925844,-0.32305714,-0.40703857,-0.08358663,-0.12807685,,,0.0848795,-0.0102085,-0.095088
