,regeneron_male,regeneron_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.67890894,-0.6527094,"('untrustworthy', 'trustworthy')",-0.9023655,-0.91960526,-0.826929,-0.81170934,-0.8027345,-0.7946747,0.0080598
23,-1.6254066,-1.697314,"('insincere', 'sincere')",-0.44744745,-0.5278664,5.442929,5.5182157,1.1233582,1.0976784,-0.0256798
24,-1.1758865,-1.2313626,"('dishonest', 'honest')",-1.2609853,-1.2816122,0.8236841,0.78152025,-0.5377292,-0.5771515,-0.0394223
25,0.5783012,0.60096866,"('egoistic', 'altruistic')",0.56246245,0.65346825,2.0619168,1.9386994,1.0675602,1.0643787,-0.0031815
26,-0.3285641,-0.43062866,"('hardhearted', 'benevolent')",1.3499166,1.2971464,1.5855522,1.2972472,0.8689682,0.721255,-0.1477132
27,-0.5261956,-0.46341205,"('hardhearted', 'softhearted')",-0.114784,-0.115055196,2.0036678,1.8641794,0.4542294,0.4285707,-0.0256587
28,-1.1746584,-1.2802941,"('disloyal', 'loyal')",0.22355771,0.12499204,1.088937,1.0516397,0.0459454,-0.0345541,-0.0804995
29,-0.20475222,-0.2365853,"('unfair', 'fair')",-0.6059842,-0.60179645,-0.05826344,-0.22099921,-0.2896666,-0.353127,-0.0634604
30,-0.8250519,-0.8765471,"('intolerant', 'tolerant')",0.17523313,0.13678822,0.68037736,0.65302914,0.0101862,-0.0289099,-0.0390961
31,-0.01827224,-0.008752173,"('evil', 'good')",-0.15792389,-0.16834642,-0.2460208,-0.33955586,-0.140739,-0.1722181,-0.0314791
32,-0.13598216,-0.3044559,"('unkind', 'kind')",0.48504835,0.41186342,1.0975797,0.89051044,0.4822153,0.3326393,-0.149576
33,0.80912197,0.7247202,"('wrong', 'right')",0.7036503,0.6354254,0.09896004,0.021021813,0.5372441,0.4603891,-0.076855
34,-0.2942083,-0.19760285,"('mean', 'honorable')",-0.5588264,-0.50855976,6.0849996,6.2869925,1.7439884,1.8602767,0.1162883
35,0.9459028,0.9069464,"('corrupt', 'incorrupt')",-0.2285933,-0.25493598,0.5753809,0.40165234,0.4308968,0.3512209,-0.0796759
36,0.15882355,0.074546345,"('hostile', 'amicable')",-0.8037799,-0.89738643,0.8717012,0.6081331,0.0755816,-0.071569,-0.1471506
37,-0.22339843,-0.19587092,"('fake', 'genuine')",-0.5607906,-0.54210854,0.39597616,0.43010348,-0.1294043,-0.1026253,0.026779
38,-0.6737593,-0.70465106,"('untruthful', 'truthful')",-0.36078498,-0.41337448,-0.049578883,0.07481702,-0.3613744,-0.3477362,0.0136382
39,-0.17405555,-0.18615149,"('exploitative', 'cooperative')",-0.21493477,-0.1735314,0.027189374,0.007687766,-0.1206003,-0.1173317,0.0032686
40,0.4031613,0.37045312,"('stingy', 'generous')",1.044797,1.0742466,-0.97097397,-1.0030406,0.1589948,0.1472197,-0.0117751
41,-0.11515797,-0.17460188,"('unforgiving', 'forgiving')",0.77607644,0.74456054,0.3206045,0.1767124,0.3271743,0.2488904,-0.0782839
42,0.26017618,0.29143238,"('unreliable', 'reliable')",-0.29252478,-0.2884181,-3.240381,-3.1181257,-1.0909099,-1.0383705,0.0525394
43,-1.690694,-1.6941522,"('irresponsible', 'responsible')",-0.48862025,-0.51939416,-0.057459988,-0.03725556,-0.7455914,-0.7502673,-0.0046759
44,0.32615435,0.27936077,"('prejudiced', 'unprejudiced')",-1.2756705,-1.2683352,-1.6132495,-1.6453464,-0.8542552,-0.8781069,-0.0238517
45,-1.6101379,-1.5893377,"('incompetent', 'competent')",-0.16573009,-0.14066327,-0.63522345,-0.6433302,-0.8036972,-0.7911104,0.0125868
46,-1.4403119,-1.4078916,"('uncompetitive', 'competitive')",-0.18448493,-0.15002446,-1.1209407,-1.1467872,-0.9152459,-0.9015678,0.0136781
47,-0.42149773,-0.32683626,"('stupid', 'smart')",0.3259861,0.35748938,5.4624243,5.5807915,1.7889709,1.8704815,0.0815106
48,-0.25995854,-0.3364633,"('unintelligent', 'intelligent')",0.91563106,0.91593874,0.2769085,0.18841699,0.3108604,0.2559641,-0.0548963
49,0.26045,0.33808345,"('unable', 'able')",0.26832193,0.423901,0.16946374,0.43879566,0.2327452,0.4002601,0.1675149
50,0.84425884,0.84800684,"('clumsy', 'skillful')",0.09540205,0.1117157,0.30188882,0.38132608,0.4138499,0.4470162,0.0331663
51,-0.8574792,-0.9527251,"('uneducated', 'educated')",0.25681743,0.14815564,0.42764658,0.34728554,-0.0576717,-0.152428,-0.0947563
52,0.6827334,0.56899464,"('irrational', 'rational')",-0.05150662,-0.21859841,0.6603679,0.5426761,0.4305316,0.2976908,-0.1328408
53,-1.2702627,-1.3055941,"('uncreative', 'creative')",-0.65819615,-0.67469126,0.67030555,0.67372936,-0.4193845,-0.4355187,-0.0161342
54,-0.6718557,-0.703978,"('incapable', 'capable')",-0.28804484,-0.3777032,1.2714291,1.361755,0.1038429,0.0933579,-0.010485
55,-0.95647526,-0.9431239,"('incompetent', 'clever')",0.34403682,0.3856864,-0.2742793,-0.25134647,-0.2955726,-0.2695946,0.025978
56,-0.7436104,-0.7595932,"('impractical', 'practical')",-0.021049147,-0.007169064,-1.0824788,-0.97068805,-0.6157128,-0.5791501,0.0365627
57,-1.5684074,-1.6054794,"('unimaginative', 'imaginative')",-0.6467375,-0.6618136,-2.9397838,-3.0274606,-1.7183096,-1.7649179,-0.0466083
58,-1.1484013,-1.0940154,"('undiscriminating', 'discriminating')",-0.3182368,-0.28207803,-0.2270048,-0.19892561,-0.5645476,-0.5250063,0.0395413
59,0.47573033,0.48298296,"('foolish', 'wise')",0.27863398,0.27278045,0.6890704,0.73129225,0.4811449,0.4956852,0.0145403
60,-1.04017,-0.9975956,"('inefficient', 'efficient')",-0.27338025,-0.17622,-0.9712697,-0.8356719,-0.7616067,-0.6698292,0.0917775
61,-0.97217697,-1.0577564,"('illogical', 'logical')",-0.4767415,-0.52979445,0.33956847,0.17475936,-0.3697833,-0.4709305,-0.1011472
62,-1.3302507,-1.2420337,"('incompetent', 'brilliant')",-0.18006796,-0.076853976,-0.5423063,-0.19117312,-0.6842084,-0.5033536,0.1808548
63,-0.98611414,-0.97468174,"('unperceptive', 'insightful')",-0.026974855,-0.009441011,0.50580806,0.6610637,-0.1690936,-0.1076864,0.0614072
64,0.010032384,-0.02363382,"('shy', 'confident')",-0.24386653,-0.2894846,-6.8391743,-6.893167,-2.3576695,-2.4020952,-0.0444257
65,-0.74517524,-0.77639294,"('insecure', 'secure')",-0.6929809,-0.69342375,-0.6560008,-0.6060897,-0.6980523,-0.6919688,0.0060835
66,-0.78820014,-0.80979586,"('inactive', 'active')",-1.2291267,-1.2853785,0.9816969,0.8660549,-0.34521,-0.4097065,-0.0644965
67,0.386842,0.3785624,"('doubtful', 'determined')",-0.61408293,-0.6182853,-0.9192834,-0.8865186,-0.3821748,-0.3754138,0.006761
68,-0.3009883,-0.29453677,"('dependent', 'independent')",-0.65680224,-0.6016284,-0.4861059,-0.42960683,-0.4812988,-0.441924,0.0393748
69,1.586522,1.5824852,"('lazy', 'industrious')",0.698375,0.7445944,-0.07883094,-0.1475406,0.7353553,0.726513,-0.0088423
70,-1.3892393,-1.3202192,"('lethargic', 'energetic')",-1.0569329,-1.0099912,0.11752502,0.19722697,-0.7762157,-0.7109944,0.0652213
71,0.35823804,0.36229563,"('diffident', 'self-confident')",1.1773977,1.1497276,0.67138326,0.63280904,0.735673,0.714944,-0.020729
72,-0.67321765,-0.64286643,"('unambitious', 'ambitious')",-0.321991,-0.2886669,-1.049638,-0.85826075,-0.6816155,-0.596598,0.0850175
73,0.9032326,0.9091699,"('helpless', 'self-reliant')",-0.26788327,-0.27004448,-3.1974027,-3.0802565,-0.8540178,-0.8137104,0.0403074
74,-0.4038317,-0.3951045,"('undedicated', 'dedicated')",0.3043669,0.3258455,-0.09056964,-0.11615688,-0.0633448,-0.0618053,0.0015395
75,0.4833364,0.47746146,"('meek', 'impulsive')",-0.78403795,-0.881441,-0.23200798,-0.11889974,-0.1775698,-0.1742931,0.0032767
76,-1.0070195,-0.9503899,"('anxious', 'daring')",-1.1651883,-1.0708885,-0.43529993,-0.3364916,-0.8691692,-0.7859233,0.0832459
77,-0.9939726,-0.9773974,"('unmotivated', 'motivated')",0.0018487126,0.021862146,-1.5755991,-1.4505227,-0.8559077,-0.8020193,0.0538884
78,0.22394072,0.28433585,"('nonresilient', 'resilient')",2.077703,2.183763,0.4779921,0.6552273,0.9265452,1.0411088,0.1145636
79,0.38311726,0.32550836,"('wavering', 'unwavering')",-0.7843328,-0.9047442,0.25377765,0.30191064,-0.049146,-0.0924417,-0.0432957
80,-0.49921188,-0.45315722,"('dominated', 'dominating')",-0.66416204,-0.5627,-1.1725763,-1.0553193,-0.7786501,-0.6903922,0.0882579
81,-0.7282339,-0.85845774,"('submissive', 'aggressive')",0.14176394,0.085966535,-1.2910132,-1.3258309,-0.6258277,-0.6994407,-0.073613
82,-0.7172297,-0.7386441,"('poor', 'rich')",0.03462078,0.050004113,6.1329713,6.281804,1.8167874,1.864388,0.0476006
83,-0.41052863,-0.37790403,"('powerless', 'powerful')",-0.14568733,-0.10643215,-1.315134,-1.3102127,-0.6237833,-0.598183,0.0256003
84,0.48505434,0.4800158,"('inferior', 'superior')",0.61557883,0.64888585,0.90011406,0.86694,0.6669157,0.6652806,-0.0016351
85,1.0556709,0.94533336,"('insignificant', 'prestigious')",1.3727089,1.2627066,1.3689625,1.2764168,1.2657808,1.1614856,-0.1042952
86,-1.6072667,-1.7134658,"('uninfluential', 'influential')",0.002943918,-0.10064752,-0.3524719,-0.5766295,-0.6522649,-0.7969143,-0.1446494
87,-0.5237367,-0.5441323,"('unsuccessful', 'successful')",-0.21942061,-0.22493011,0.6168868,0.7708725,-0.0420902,0.0006034,0.0426936
88,-0.58589005,-0.7462996,"('low', 'eminent')",-0.36596975,-0.5132157,-0.08249536,-0.15475659,-0.3447851,-0.4714239,-0.1266388
