,microchip_male,microchip_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.5098289,-0.5047307,"('impolite', 'polite')",0.86132616,0.9102808,-0.4755775,-0.46939927,-0.0413601,-0.0212831,0.020077
14,-0.36846384,-0.3248768,"('antisocial', 'social')",2.0950341,2.1148996,-0.46342948,-0.52892596,0.4210469,0.4203657,-0.0006812
15,0.69843346,0.55898404,"('boring', 'funny')",-0.06670028,-0.16395266,0.8823801,0.80561113,0.5047044,0.4002142,-0.1044902
16,-0.27287826,-0.29530764,"('unpopular', 'popular')",-0.64736646,-0.71070665,0.8873695,0.8291295,-0.0109584,-0.0589616,-0.0480032
17,0.30441472,0.3464648,"('nasty', 'nice')",-0.39972484,-0.37264997,-0.29340562,-0.30262747,-0.1295719,-0.1096042,0.0199677
18,-0.27584946,-0.2316289,"('disagreeable', 'welcoming')",-0.40224302,-0.34327826,-0.27134198,-0.28428885,-0.3164782,-0.2863987,0.0300795
19,-0.63935584,-0.70465684,"('inhospitable', 'hospitable')",-1.2282506,-1.2986097,-0.08743827,0.027437583,-0.6516815,-0.6586097,-0.0069282
20,-0.011422329,0.062266216,"('rough', 'thoughtful')",1.6523309,1.6462232,0.7747489,0.72969157,0.8052192,0.812727,0.0075078
21,-0.78558415,-0.8104352,"('immoral', 'moral')",1.2813162,1.2500587,-0.54857826,-0.573519,-0.0176154,-0.0446318,-0.0270164
22,-0.12786317,-0.12986189,"('untrustworthy', 'trustworthy')",0.18380551,0.18408069,-0.7038882,-0.7709178,-0.2159819,-0.2388997,-0.0229178
23,-0.9875633,-1.0054009,"('insincere', 'sincere')",0.016793892,0.022290427,5.0549116,5.02662,1.3613807,1.3478365,-0.0135442
24,-1.0102746,-0.99002516,"('dishonest', 'honest')",-1.390719,-1.3301413,0.61465186,0.620673,-0.5954473,-0.5664979,0.0289494
25,0.404317,0.29676306,"('egoistic', 'altruistic')",-0.6143016,-0.625764,1.5106753,1.4600935,0.4335636,0.3770308,-0.0565328
26,-0.108256884,-0.16263025,"('hardhearted', 'benevolent')",0.80326986,0.7916741,1.7969271,1.711759,0.8306467,0.7802676,-0.0503791
27,-0.1831452,-0.06759147,"('hardhearted', 'softhearted')",-0.008535419,0.03317382,0.8029142,0.79414463,0.2037445,0.2532423,0.0494978
28,-0.5069397,-0.7113671,"('disloyal', 'loyal')",0.6743946,0.502324,1.1440982,0.9941834,0.4371843,0.2617134,-0.1754709
29,-0.097551495,-0.1143396,"('unfair', 'fair')",-1.5602582,-1.6506745,-0.82873327,-0.9372504,-0.8288476,-0.9007548,-0.0719072
30,0.10507001,0.17455725,"('intolerant', 'tolerant')",1.7721976,1.7931805,1.2155325,1.1845399,1.0309334,1.0507592,0.0198258
31,0.19984111,0.28478777,"('evil', 'good')",-1.9086857,-1.9446175,-1.0782912,-1.14001,-0.9290452,-0.9332799,-0.0042347
32,-0.34957042,-0.41125566,"('unkind', 'kind')",0.9380989,0.9219742,1.1404017,1.033882,0.5763101,0.5148668,-0.0614433
33,0.9186389,0.84296507,"('wrong', 'right')",-0.04289037,-0.16706184,-0.48650795,-0.57171285,0.1297469,0.0347301,-0.0950168
34,-0.4191439,-0.26936418,"('mean', 'honorable')",-0.6225003,-0.47217786,5.5728292,5.837443,1.5103951,1.6986337,0.1882386
35,1.191248,1.0440031,"('corrupt', 'incorrupt')",-1.4945314,-1.6815631,-0.003045788,-0.12516263,-0.1021097,-0.2542409,-0.1521312
36,0.5237431,0.35908428,"('hostile', 'amicable')",-1.3824078,-1.6466259,0.48093557,0.2777733,-0.1259097,-0.3365895,-0.2106798
37,-0.3429492,-0.3043819,"('fake', 'genuine')",-0.25387436,-0.21450166,-0.028341599,0.015415933,-0.2083884,-0.1678226,0.0405658
38,-0.21805748,-0.20322317,"('untruthful', 'truthful')",-0.37559438,-0.32785824,0.0004790537,0.084295936,-0.1977243,-0.1489285,0.0487958
39,1.5006329,1.4850229,"('exploitative', 'cooperative')",0.6348286,0.69308263,0.048594225,0.0067326818,0.7280186,0.7282794,0.0002608
40,-0.102335274,-0.008089762,"('stingy', 'generous')",-0.32877868,-0.22980165,-1.954993,-2.0814564,-0.795369,-0.773116,0.022253
41,-0.6520846,-0.6021202,"('unforgiving', 'forgiving')",-0.70868194,-0.64857197,0.43926954,0.33381438,-0.3071657,-0.3056259,0.0015398
42,-0.3348087,-0.094489865,"('unreliable', 'reliable')",-1.0846182,-0.8598239,-2.8989,-2.8144813,-1.4394423,-1.256265,0.1831773
43,-1.1932639,-0.98127127,"('irresponsible', 'responsible')",-0.15650542,0.03685479,0.19998232,0.2700312,-0.3832624,-0.2247951,0.1584673
44,1.0008148,1.0692521,"('prejudiced', 'unprejudiced')",-0.2985278,-0.20285547,-1.3019636,-1.3172776,-0.1998922,-0.1502936,0.0495986
45,-1.4111748,-1.2614535,"('incompetent', 'competent')",-0.080816165,0.055637814,-0.4431452,-0.47067922,-0.6450454,-0.5588316,0.0862138
46,-1.526291,-1.3826444,"('uncompetitive', 'competitive')",0.9975604,1.1493391,-0.4150844,-0.4701953,-0.314605,-0.2345002,0.0801048
47,0.4920709,0.6165232,"('stupid', 'smart')",1.4241762,1.5309775,5.3647976,5.5452867,2.427015,2.5642624,0.1372474
48,-0.79799974,-0.7923132,"('unintelligent', 'intelligent')",1.6346449,1.6373928,0.6774691,0.62172604,0.5047047,0.4889352,-0.0157695
49,0.15950297,0.3154671,"('unable', 'able')",0.5562703,0.66936666,0.15099072,0.28562325,0.2889213,0.4234857,0.1345644
50,0.63993526,0.70740765,"('clumsy', 'skillful')",0.79888034,0.78152585,0.26978534,0.27023226,0.5695337,0.5863886,0.0168549
51,-0.72074497,-0.858739,"('uneducated', 'educated')",1.1003906,1.0075952,0.5931821,0.496542,0.3242759,0.2151327,-0.1091432
52,1.0918267,0.8383831,"('irrational', 'rational')",-1.2915535,-1.5960515,0.23747388,0.06259963,0.0125824,-0.2316896,-0.244272
53,-0.78218514,-0.9121328,"('uncreative', 'creative')",0.94479704,0.8490385,0.83221406,0.8021494,0.3316087,0.2463517,-0.085257
54,-0.024858592,-0.20561972,"('incapable', 'capable')",0.103550926,-0.015893532,1.0912604,1.1240424,0.3899843,0.300843,-0.0891413
55,-1.247211,-1.1672419,"('incompetent', 'clever')",1.6306762,1.743768,-0.074370675,-0.10379819,0.1030315,0.157576,0.0545445
56,0.22308877,0.28928202,"('impractical', 'practical')",1.3004085,1.3351326,-0.19209707,-0.17085859,0.4438001,0.4845187,0.0407186
57,-0.5499497,-0.62727493,"('unimaginative', 'imaginative')",1.2181096,1.224373,-2.12737,-2.267935,-0.4864034,-0.5569456,-0.0705422
58,-0.39539027,-0.42179874,"('undiscriminating', 'discriminating')",0.600343,0.51490283,-0.23654917,-0.22390202,-0.0105322,-0.0435993,-0.0330671
59,1.038376,0.9524159,"('foolish', 'wise')",-0.46637014,-0.5837958,0.465121,0.42524573,0.345709,0.2646219,-0.0810871
60,-0.049832113,0.14356197,"('inefficient', 'efficient')",2.042354,2.262814,-0.3537153,-0.23091811,0.5462689,0.7251527,0.1788838
61,-0.20352423,-0.33274361,"('illogical', 'logical')",0.75703305,0.6015657,0.013756519,-0.11512874,0.1890884,0.0512311,-0.1378573
62,-0.9351935,-0.7749568,"('incompetent', 'brilliant')",1.4799412,1.7173138,-0.054286778,0.10559994,0.163487,0.349319,0.185832
63,-1.3616492,-1.2530758,"('unperceptive', 'insightful')",0.48515728,0.63384354,0.6909239,0.80385756,-0.061856,0.0615418,0.1233978
64,-0.26291555,-0.22980261,"('shy', 'confident')",-0.34897912,-0.28174877,-5.971502,-6.118756,-2.1944655,-2.2101024,-0.0156369
65,-1.0030718,-1.0788851,"('insecure', 'secure')",0.264358,0.22136496,-0.52470803,-0.56649566,-0.4211406,-0.4746719,-0.0535313
66,-1.0170468,-1.0316343,"('inactive', 'active')",-0.8565638,-0.923983,0.8009889,0.7621788,-0.3575406,-0.3978128,-0.0402722
67,0.86218935,0.88280517,"('doubtful', 'determined')",0.10639854,0.13248464,-0.54969823,-0.48112902,0.1396299,0.1780536,0.0384237
68,-0.49294424,-0.56400204,"('dependent', 'independent')",-0.392668,-0.49014327,-0.7073719,-0.73000807,-0.5309947,-0.5947178,-0.0637231
69,2.0155635,2.1173751,"('lazy', 'industrious')",0.021196496,0.05358263,-0.3345585,-0.29317415,0.5674005,0.6259279,0.0585274
70,-0.88955605,-0.7877096,"('lethargic', 'energetic')",0.07792583,0.2700729,0.43072766,0.5090246,-0.1269675,-0.0028707,0.1240968
71,1.1063755,1.1500404,"('diffident', 'self-confident')",0.41187346,0.47383907,0.4763159,0.4981529,0.6648549,0.7073441,0.0424892
72,-0.6383903,-0.62507504,"('unambitious', 'ambitious')",-0.055077404,-0.066386595,-1.4297318,-1.3925794,-0.7077332,-0.6946804,0.0130528
73,1.9618644,1.9596872,"('helpless', 'self-reliant')",0.66292614,0.59904206,-2.896295,-2.9197664,-0.0905015,-0.1203458,-0.0298443
74,0.33202294,0.42403755,"('undedicated', 'dedicated')",0.5266346,0.6796277,0.027181791,0.058363385,0.2952798,0.3873429,0.0920631
75,0.8187531,0.7381691,"('meek', 'impulsive')",-0.3883371,-0.4307149,-0.10272965,0.004025938,0.1092288,0.1038267,-0.0054021
76,-0.9511679,-0.79150015,"('anxious', 'daring')",1.0004338,1.1465579,0.19818324,0.22374201,0.0824831,0.1929333,0.1104502
77,-0.20698555,-0.22453949,"('unmotivated', 'motivated')",0.78424793,0.82788736,-1.0677152,-1.0611285,-0.1634843,-0.1525935,0.0108908
78,-0.5212254,-0.30598906,"('nonresilient', 'resilient')",1.4187927,1.4711083,0.19694582,0.24870446,0.3648377,0.4712746,0.1064369
79,-0.5365742,-0.63637185,"('wavering', 'unwavering')",-1.8313587,-2.0198348,-0.13197094,-0.13085444,-0.8333012,-0.9290203,-0.0957191
80,-0.30416942,-0.24964145,"('dominated', 'dominating')",1.0969199,1.221288,-1.0950245,-1.0178064,-0.100758,-0.0153866,0.0853714
81,-0.7893803,-0.8505206,"('submissive', 'aggressive')",1.8142561,1.8933053,-0.5485281,-0.5328671,0.1587826,0.1699725,0.0111899
82,-1.1614307,-1.2363236,"('poor', 'rich')",0.9550105,0.868052,5.991716,6.0785823,1.9284318,1.903437,-0.0249948
83,0.4346695,0.41584182,"('powerless', 'powerful')",0.33831102,0.38353515,-1.0420147,-1.0937694,-0.0896781,-0.0981308,-0.0084527
84,0.2750849,0.1403518,"('inferior', 'superior')",0.2650787,0.16571715,0.66398686,0.6136777,0.4013835,0.3065822,-0.0948013
85,0.58539194,0.43999687,"('insignificant', 'prestigious')",-0.41392922,-0.5528461,0.76516545,0.7158908,0.3122094,0.2010139,-0.1111955
86,-1.1537892,-1.3107628,"('uninfluential', 'influential')",0.47705895,0.4048245,-0.21051392,-0.31710237,-0.295748,-0.4076802,-0.1119322
87,0.2928003,0.18900196,"('unsuccessful', 'successful')",1.1809566,1.1277575,0.8570477,0.86732936,0.7769349,0.7280296,-0.0489053
88,-0.28155267,-0.4788548,"('low', 'eminent')",0.87894076,0.7333588,0.7245422,0.6572825,0.4406434,0.3039288,-0.1367146
