,akamai_male,akamai_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.7282944,-0.61656326,"('untrustworthy', 'trustworthy')",-0.20915759,-0.24780256,-1.2315705,-1.330387,-0.7230075,-0.7315842,-0.0085767
23,-1.1248323,-1.1132929,"('insincere', 'sincere')",0.1784499,0.14552863,4.852376,4.7085395,1.3019978,1.246925,-0.0550728
24,-0.49321932,-0.491013,"('dishonest', 'honest')",-0.95843726,-1.0203598,0.3905615,0.3126703,-0.3536984,-0.3995675,-0.0458691
25,-0.07828313,-0.14604521,"('egoistic', 'altruistic')",0.64532375,0.57119113,1.808198,1.78762,0.7917462,0.7375886,-0.0541576
26,1.0116763,0.9625339,"('hardhearted', 'benevolent')",1.1341951,1.1314595,2.153749,2.098863,1.4332069,1.3976188,-0.0355881
27,-0.07887451,0.030978378,"('hardhearted', 'softhearted')",0.28922018,0.30927238,1.2646643,1.2663486,0.49167,0.5355331,0.0438631
28,-0.13468267,-0.24185881,"('disloyal', 'loyal')",0.51709163,0.3870907,1.1302485,0.959021,0.5042192,0.3680843,-0.1361349
29,-0.5793731,-0.60658896,"('unfair', 'fair')",-0.90941787,-0.89942724,-0.45994657,-0.5637171,-0.6495792,-0.6899111,-0.0403319
30,-0.22799177,-0.23768775,"('intolerant', 'tolerant')",1.7197075,1.6340724,1.0275351,0.9671941,0.8397503,0.7878596,-0.0518907
31,-0.5635555,-0.49670294,"('evil', 'good')",-0.94528663,-0.9684672,-0.47101942,-0.42955542,-0.6599538,-0.6315752,0.0283786
32,-0.8461575,-0.8756525,"('unkind', 'kind')",0.19140619,0.19129227,0.4888135,0.34430572,-0.0553126,-0.1133515,-0.0580389
33,0.63448024,0.5767221,"('wrong', 'right')",0.08701612,0.051055312,-0.13759428,-0.15607752,0.194634,0.1572333,-0.0374007
34,-0.24505587,-0.1469965,"('mean', 'honorable')",0.21207626,0.3503262,6.1269455,6.299879,2.031322,2.1677362,0.1364142
35,1.1360949,1.010407,"('corrupt', 'incorrupt')",-0.86526823,-0.89962065,0.31878164,0.301324,0.1965361,0.1373701,-0.059166
36,0.68231547,0.6013491,"('hostile', 'amicable')",-0.94578695,-1.0666096,1.1110443,1.0385892,0.2825243,0.1911096,-0.0914147
37,-0.13187069,-0.13482445,"('fake', 'genuine')",-0.14783609,-0.14336568,0.1202511,0.15420121,-0.0531519,-0.0413296,0.0118223
38,-0.3443442,-0.26799834,"('untruthful', 'truthful')",-1.02519,-1.0046515,-0.21633224,-0.17322955,-0.5286222,-0.4819598,0.0466624
39,0.34807265,0.35700628,"('exploitative', 'cooperative')",0.9272124,0.9662582,0.1782221,0.14968248,0.4845024,0.4909823,0.0064799
40,-0.04332175,-0.04368943,"('stingy', 'generous')",-0.01466853,-0.040128723,-1.6580905,-1.7034669,-0.5720269,-0.5957617,-0.0237348
41,-0.0918231,-0.025479339,"('unforgiving', 'forgiving')",-0.53083295,-0.47385255,0.41109708,0.2936873,-0.0705197,-0.0685482,0.0019715
42,0.31478465,0.5325885,"('unreliable', 'reliable')",-1.1383773,-0.90323114,-3.1724117,-3.0754852,-1.3320014,-1.1487093,0.1832921
43,-1.0444926,-0.85858786,"('irresponsible', 'responsible')",-0.36837196,-0.21800499,-0.1943808,-0.17457886,-0.5357484,-0.4170572,0.1186912
44,-0.27740335,-0.27473867,"('prejudiced', 'unprejudiced')",-0.6799779,-0.5775058,-1.1911052,-1.148112,-0.7161622,-0.6667856,0.0493766
45,-1.0777289,-0.9468026,"('incompetent', 'competent')",0.07505259,0.054325256,-0.46724558,-0.60264015,-0.4899739,-0.4983725,-0.0083986
46,-0.9604638,-0.82666147,"('uncompetitive', 'competitive')",0.77314234,0.82513994,-0.8188602,-0.9264914,-0.3353939,-0.3093376,0.0260563
47,-0.9313122,-0.8236893,"('stupid', 'smart')",1.0128076,1.1191479,5.1802063,5.2638626,1.7539005,1.8531071,0.0992066
48,-0.6637671,-0.6889424,"('unintelligent', 'intelligent')",1.4177821,1.3477674,0.3783915,0.31147185,0.3774688,0.3234323,-0.0540365
49,-0.6187272,-0.38931304,"('unable', 'able')",0.6030821,0.8111527,-0.13207446,0.025228363,-0.0492398,0.1490227,0.1982625
50,0.95676935,1.079701,"('clumsy', 'skillful')",-0.1770248,-0.06092504,0.04515993,0.08900812,0.2749682,0.3692613,0.0942931
51,-0.73719066,-0.8056682,"('uneducated', 'educated')",-0.13097125,-0.2742945,-0.26980186,-0.37190932,-0.3793213,-0.4839574,-0.1046361
52,0.37145606,0.1944814,"('irrational', 'rational')",-0.33649677,-0.5283334,0.7775912,0.6678499,0.2708502,0.1113326,-0.1595176
53,-1.0938405,-1.0249306,"('uncreative', 'creative')",0.86259234,0.92420685,1.0868554,1.1158705,0.2852024,0.3383822,0.0531798
54,0.37040573,0.28738764,"('incapable', 'capable')",0.3214352,0.27159378,1.1791,1.272293,0.623647,0.6104248,-0.0132222
55,-0.9452685,-0.8722864,"('incompetent', 'clever')",0.9976123,0.96093327,-0.36931083,-0.47809988,-0.1056557,-0.1298177,-0.024162
56,-0.5597207,-0.46409163,"('impractical', 'practical')",0.45171967,0.45593452,-0.39496043,-0.4847055,-0.1676538,-0.1642875,0.0033663
57,-0.68312955,-0.6351688,"('unimaginative', 'imaginative')",0.9794401,0.93563896,-2.1169052,-2.225182,-0.6068649,-0.6415706,-0.0347057
58,-0.129355,-0.027510636,"('undiscriminating', 'discriminating')",0.48666137,0.48681438,0.12503594,0.096062705,0.1607808,0.1851222,0.0243414
59,1.0684093,1.064892,"('foolish', 'wise')",-0.27012262,-0.26508924,0.46037188,0.51461625,0.4195528,0.4381397,0.0185869
60,-0.86709225,-0.69206774,"('inefficient', 'efficient')",1.4209801,1.515077,-0.7561934,-0.7511297,-0.0674352,0.0239599,0.0913951
61,-0.53665173,-0.59835887,"('illogical', 'logical')",0.71486396,0.54315937,0.18186054,0.007956095,0.1200243,-0.0157478,-0.1357721
62,-1.0847939,-0.909959,"('incompetent', 'brilliant')",0.9497508,1.037311,-0.53157675,-0.4666411,-0.2222066,-0.1130964,0.1091102
63,-0.8891008,-0.70629334,"('unperceptive', 'insightful')",0.022478525,0.14080243,0.18447922,0.2817259,-0.227381,-0.0945883,0.1327927
64,-0.35597593,-0.36784223,"('shy', 'confident')",-0.84499675,-0.83962923,-6.8348813,-6.9540343,-2.6786181,-2.7205019,-0.0418838
65,-1.275245,-1.3167155,"('insecure', 'secure')",-0.17322424,-0.2535641,-0.9626393,-1.0684218,-0.8037028,-0.8795671,-0.0758643
66,-0.34739476,-0.3497108,"('inactive', 'active')",-1.0655808,-1.066759,1.07835,1.1315919,-0.1115419,-0.0949593,0.0165826
67,-0.07800072,-0.08461551,"('doubtful', 'determined')",0.04697133,0.14131877,-0.53660715,-0.48582032,-0.1892122,-0.143039,0.0461732
68,-0.71868515,-0.7248218,"('dependent', 'independent')",-0.3499735,-0.4008173,-0.89939386,-0.88292676,-0.6560175,-0.669522,-0.0135045
69,0.79096216,0.8409572,"('lazy', 'industrious')",0.28539115,0.4495867,-0.26222882,-0.09006247,0.2713748,0.4001605,0.1287857
70,-0.5201862,-0.36300677,"('lethargic', 'energetic')",0.15842505,0.24193478,0.1570432,0.1844077,-0.0682393,0.0211119,0.0893512
71,0.2776134,0.20642531,"('diffident', 'self-confident')",0.7257255,0.7537987,0.44204327,0.4746984,0.481794,0.4783075,-0.0034865
72,-0.42246175,-0.4255531,"('unambitious', 'ambitious')",-0.5096603,-0.49116558,-1.3216892,-1.3208482,-0.7512705,-0.7458556,0.0054149
73,1.9870634,1.969479,"('helpless', 'self-reliant')",0.46448705,0.42809486,-2.9098501,-2.8208032,-0.1527665,-0.1410764,0.0116901
74,-0.13418804,0.09235868,"('undedicated', 'dedicated')",0.6135428,0.6960717,-0.13222674,-0.11564101,0.1157093,0.2242631,0.1085538
75,0.9517423,0.9279154,"('meek', 'impulsive')",-0.044808716,-0.018740967,0.027499394,0.16830549,0.3114776,0.35916,0.0476824
76,-0.5136197,-0.30273646,"('anxious', 'daring')",0.17491505,0.33917663,-0.16678274,-0.121072814,-0.1684958,-0.0282109,0.1402849
77,-0.7284425,-0.6829194,"('unmotivated', 'motivated')",0.77527255,0.7555404,-1.3702058,-1.3384006,-0.4411252,-0.4219265,0.0191987
78,-0.5533812,-0.4264669,"('nonresilient', 'resilient')",0.67717767,0.82726413,0.056131843,0.16136052,0.0599761,0.1873859,0.1274098
79,-0.26445186,-0.2468957,"('wavering', 'unwavering')",-1.5277121,-1.5545919,0.14551978,0.21719633,-0.5488814,-0.5280971,0.0207843
80,-0.49193525,-0.46525228,"('dominated', 'dominating')",0.039850686,0.09853391,-1.7159209,-1.7417989,-0.7226685,-0.7028391,0.0198294
81,-0.7703015,-0.93179023,"('submissive', 'aggressive')",1.1206951,0.97373337,-1.178705,-1.2764325,-0.2761038,-0.4114965,-0.1353927
82,-0.46632025,-0.4611125,"('poor', 'rich')",0.6327981,0.5756438,5.926178,5.9461627,2.0308852,2.0202312,-0.010654
83,-0.3644474,-0.362579,"('powerless', 'powerful')",0.007210735,0.05847047,-0.965958,-1.0494146,-0.4410649,-0.4511744,-0.0101095
84,0.5122333,0.4255698,"('inferior', 'superior')",0.2523114,0.25031787,0.9480449,0.9083486,0.5708632,0.5280788,-0.0427844
85,1.359404,1.3508267,"('insignificant', 'prestigious')",0.30927783,0.3203383,1.5547551,1.6864941,1.0744789,1.1192197,0.0447408
86,-0.9153997,-0.946472,"('uninfluential', 'influential')",0.37857085,0.12704577,-0.45742607,-0.6436875,-0.3314183,-0.4877046,-0.1562863
87,-0.6230739,-0.73940384,"('unsuccessful', 'successful')",0.3119204,0.21773493,0.2956913,0.27870107,-0.0051541,-0.0809893,-0.0758352
88,-0.17705192,-0.1866934,"('low', 'eminent')",0.5859642,0.48702425,0.13148776,0.10512246,0.1801333,0.1351511,-0.0449822
