,merrill_male,merrill_female,tuple,lynch_male,lynch_female,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
25,1.4026428,1.4062384,"('egoistic', 'altruistic')",1.086045,1.059347,0.9557414,0.95180744,1.6762615,1.6185284,1.9976976,1.9292823,1.4236776,1.3930407,-0.0306369
26,2.612156,2.561012,"('hardhearted', 'benevolent')",1.9860154,2.047261,2.5836656,2.5362337,1.4757624,1.3838022,1.9504352,1.9057534,2.1216068,2.0868124,-0.0347944
27,-0.7317261,-0.6019928,"('hardhearted', 'softhearted')",-0.33335048,-0.22726712,-0.34042278,-0.3222036,-0.3469011,-0.36173132,1.626649,1.4689368,-0.0251503,-0.0088516,0.0162987
28,-0.5171539,-0.7133371,"('disloyal', 'loyal')",-1.1289773,-1.3114438,-0.5655822,-0.77707773,-1.8378694,-1.9631664,1.1930801,1.083164,-0.5713006,-0.7363722,-0.1650716
29,1.127946,1.1004094,"('unfair', 'fair')",0.30685657,0.2563101,-0.047011662,-0.011728652,-0.38133976,-0.33323932,-0.18073286,-0.3181924,0.1651437,0.1387118,-0.0264319
30,-0.3829289,-0.4091103,"('intolerant', 'tolerant')",-1.3650455,-1.4877936,-0.24435163,-0.3862011,-1.9578741,-1.888793,0.347237,0.29887357,-0.7205926,-0.7746048,-0.0540122
31,0.64797807,0.7230954,"('evil', 'good')",0.71542895,0.85038674,0.13044465,0.27516755,1.7662451,1.7621135,-0.064133584,-0.16022995,0.6391926,0.6901066,0.050914
32,-0.13446994,-0.20082629,"('unkind', 'kind')",0.022387788,-0.10513369,0.109946676,-0.039685905,-1.3704941,-1.3652447,1.1060488,1.001694,-0.0533162,-0.1418393,-0.0885231
33,2.3673894,2.3553205,"('wrong', 'right')",1.6225677,1.4689771,0.9855224,0.99472636,1.0856421,1.0460933,0.15530111,0.08277284,1.2432846,1.189578,-0.0537066
34,0.70768833,0.7042328,"('mean', 'honorable')",0.84781146,0.8834871,0.4990664,0.52181065,0.37715727,0.41277814,6.4961286,6.5379047,1.7855703,1.8120426,0.0264723
35,0.2585705,0.28348532,"('corrupt', 'incorrupt')",0.7236191,0.6548017,0.010358371,0.0136969015,2.0469127,1.8968434,1.0566413,0.8412164,0.8192204,0.7380087,-0.0812117
36,1.8583472,1.6717632,"('hostile', 'amicable')",1.9213959,1.8615891,0.54721516,0.51664823,2.3301387,2.1229217,1.6381545,1.4712508,1.6590504,1.5288345,-0.1302159
37,-0.960446,-0.8968048,"('fake', 'genuine')",-0.5914115,-0.5666728,-0.61406946,-0.5765057,-1.1507598,-1.1044794,0.011429008,-0.002790913,-0.6610515,-0.6294507,0.0316008
38,0.1297929,0.09204145,"('untruthful', 'truthful')",0.06276493,-0.0011614133,-0.49114335,-0.53734934,-0.24175955,-0.29413858,0.5548767,0.5628931,0.0029063,-0.035543,-0.0384493
39,1.1537102,1.2240736,"('exploitative', 'cooperative')",1.0798446,1.0926336,0.2636361,0.2731697,0.8252199,0.9084673,-0.09408161,-0.08742837,0.6456658,0.6821832,0.0365174
40,1.1827416,1.1137732,"('stingy', 'generous')",0.9955113,1.0022684,0.19715488,0.2508543,0.10647495,0.1426749,-1.1878692,-1.3100789,0.2588027,0.2398984,-0.0189043
41,0.3634916,0.26357052,"('unforgiving', 'forgiving')",0.5028318,0.4416428,-0.0041164234,0.0064862743,-0.53491217,-0.52819264,-0.019533053,-0.082771644,0.0615524,0.0201471,-0.0414053
42,1.0230423,1.0062549,"('unreliable', 'reliable')",1.6096059,1.6014265,1.3194885,1.36794,-0.16446705,-0.14192373,-3.02332,-3.0470765,0.1528699,0.1573242,0.0044543
43,-0.023580773,0.004229516,"('irresponsible', 'responsible')",-0.14984687,-0.15866008,-0.8990383,-0.9052063,-1.8165145,-1.7332801,0.037938446,0.03806795,-0.5702084,-0.5509697,0.0192387
44,-1.1031433,-0.98764503,"('prejudiced', 'unprejudiced')",-0.6173157,-0.5395323,-0.9222448,-0.7954938,-0.28088707,-0.24540569,-2.0202253,-2.0260563,-0.9887632,-0.9188267,0.0699365
45,-2.2123835,-2.3127003,"('incompetent', 'competent')",-1.9006253,-1.8911228,-1.0691149,-1.151825,-3.5888708,-3.5517201,-1.1428139,-1.197504,-1.9827618,-2.0209743,-0.0382125
46,-0.03458117,-0.2188622,"('uncompetitive', 'competitive')",-0.274055,-0.3931462,0.3792318,0.22422269,-1.3270428,-1.2935559,-1.2500749,-1.2460765,-0.5013044,-0.5854836,-0.0841792
47,0.012884134,0.110538796,"('stupid', 'smart')",-0.6281705,-0.54041386,0.17747226,0.1791012,-1.1322488,-1.0608451,4.969529,5.045852,0.6798933,0.7468466,0.0669533
48,-0.8682577,-0.8630163,"('unintelligent', 'intelligent')",-1.7950276,-1.7923976,-0.35584396,-0.41728684,-3.020604,-2.9251685,0.107290074,0.10519418,-1.1864885,-1.1785351,0.0079534
49,-0.7533926,-0.70604354,"('unable', 'able')",-0.49516827,-0.51976746,0.11091653,0.1080843,-1.1540422,-1.0989867,-0.3970454,-0.3838347,-0.5377464,-0.5201096,0.0176368
50,0.21213394,0.18546937,"('clumsy', 'skillful')",0.7689084,0.81324947,1.7286422,1.7763398,0.5621614,0.4706158,0.74749625,0.6587887,0.8038685,0.7808927,-0.0229758
51,0.11707565,0.0758926,"('uneducated', 'educated')",-0.05189803,-0.079113945,1.2396108,1.0949425,-0.92604476,-0.90902156,1.0222907,0.9841019,0.2802069,0.2333603,-0.0468466
52,1.7736688,1.7313409,"('irrational', 'rational')",0.68937176,0.5837251,-0.15720327,-0.15025577,0.115155175,0.054429032,0.8520646,0.7051322,0.6546114,0.5848743,-0.0697371
53,1.8809272,1.8281853,"('uncreative', 'creative')",0.40943074,0.39475155,1.1305437,1.1327596,0.3384614,0.2558126,1.4505833,1.3744783,1.0419893,0.9971975,-0.0447918
54,1.4170094,1.4282479,"('incapable', 'capable')",1.2241856,1.1594822,1.4764988,1.492591,0.7351586,0.75111187,1.7000049,1.7087837,1.3105715,1.3080434,-0.0025281
55,-1.3544912,-1.3510321,"('incompetent', 'clever')",-2.2702773,-2.2048612,-0.26676387,-0.38954654,-2.7599819,-2.6344843,-0.77414656,-0.74873924,-1.4851321,-1.4657328,0.0193993
56,-0.4208501,-0.4849498,"('impractical', 'practical')",-0.8983319,-1.017124,-0.8832008,-1.0003431,-1.8785416,-1.8500372,-0.79270005,-0.7677168,-0.974725,-1.0240342,-0.0493092
57,-0.1452995,-0.2883348,"('unimaginative', 'imaginative')",-1.0921276,-1.172656,-0.40364793,-0.54724896,-1.3794917,-1.3955674,-3.191883,-3.162542,-1.2424899,-1.3132698,-0.0707799
58,1.9689202,1.8259318,"('undiscriminating', 'discriminating')",0.8172146,0.7769155,0.7751294,0.703979,0.86720765,0.80678046,0.24983063,0.22785771,0.9356605,0.8682929,-0.0673676
59,0.86948055,0.9177742,"('foolish', 'wise')",0.89510375,0.9025471,1.0518872,1.0671152,0.32244152,0.26954702,0.93526655,0.89188486,0.8148359,0.8097736,-0.0050623
60,-1.0140699,-1.0096503,"('inefficient', 'efficient')",-2.230306,-2.2328253,-0.8981639,-1.0034107,-2.9461408,-2.82064,-1.1411998,-1.0295861,-1.6459761,-1.6192225,0.0267536
61,1.671992,1.5996801,"('illogical', 'logical')",0.6626761,0.48836687,0.63502246,0.5203497,-0.62367386,-0.6380083,0.45846352,0.36848432,0.560896,0.4677745,-0.0931215
62,-0.36705658,-0.26052928,"('incompetent', 'brilliant')",-0.9118692,-0.8999377,-0.6687499,-0.68966186,-2.0956426,-1.9920211,-0.4940676,-0.38441458,-0.9074772,-0.8453129,0.0621643
63,0.31871358,0.3066154,"('unperceptive', 'insightful')",0.87532914,0.887356,1.2928042,1.2653111,-1.1008049,-1.0887003,1.1533962,1.2126153,0.5078876,0.5166395,0.0087519
64,0.061048865,0.05893725,"('shy', 'confident')",-0.2665762,-0.39191216,-0.014837049,-0.042380504,-0.0006241854,0.052849367,-7.046071,-6.9805384,-1.453412,-1.4606089,-0.0071969
65,-0.77668023,-0.83912164,"('insecure', 'secure')",-1.5878618,-1.7227601,-0.04390365,-0.1535834,-2.3144379,-2.2461555,-1.3900518,-1.3462052,-1.222587,-1.2615651,-0.0389781
66,2.7119856,2.762761,"('inactive', 'active')",2.613809,2.6044111,2.6185608,2.672738,3.3965077,3.3680696,2.3311298,2.314434,2.7343987,2.7444828,0.0100841
67,0.10937475,0.17902058,"('doubtful', 'determined')",0.008067757,-0.0031087399,-0.014485173,0.029751442,0.06507894,0.1581542,-0.48088682,-0.38469005,-0.0625701,-0.0041745,0.0583956
68,-0.7202257,-0.711902,"('dependent', 'independent')",0.39483643,0.40018147,-0.82950413,-0.840309,-1.3771024,-1.3496853,-0.30166513,-0.37645614,-0.5667322,-0.5756342,-0.008902
69,1.6112051,1.6626358,"('lazy', 'industrious')",2.4724145,2.4651253,0.36140192,0.4722575,2.998783,2.9431522,0.015276428,-0.0358826,1.4918162,1.5014577,0.0096415
70,-1.3504702,-1.3395585,"('lethargic', 'energetic')",-0.5345546,-0.4567753,0.3854638,0.3553203,-2.1072915,-1.9942243,0.051467024,0.11383097,-0.7110771,-0.6642814,0.0467957
71,1.3530556,1.3702745,"('diffident', 'self-confident')",2.0206158,2.0461,0.36799812,0.37461662,0.26213712,0.2709089,1.3221483,1.292829,1.065191,1.0709458,0.0057548
72,0.6925487,0.78534317,"('unambitious', 'ambitious')",-0.35117656,-0.33563116,-0.76768106,-0.8067407,-0.55353904,-0.5821104,-0.9977862,-0.9334557,-0.3955268,-0.374519,0.0210078
73,1.4667953,1.5300612,"('helpless', 'self-reliant')",1.5488943,1.5429041,-0.21505994,-0.14084429,1.5233101,1.4465392,-3.4392948,-3.4545774,0.176929,0.1848166,0.0078876
74,0.6146524,0.58176726,"('undedicated', 'dedicated')",0.70100415,0.7032158,0.5011276,0.4476633,-0.55271375,-0.5784125,0.559331,0.535486,0.3646803,0.337944,-0.0267363
75,0.8189808,0.8869105,"('meek', 'impulsive')",1.1396533,1.2223119,0.61498976,0.71108073,2.1308792,2.1423626,0.1595933,0.26063135,0.9728192,1.0446594,0.0718402
76,-0.73109347,-0.73262984,"('anxious', 'daring')",-1.0274501,-1.0185705,1.0987731,1.1304103,-1.0865399,-0.98005337,-0.7684891,-0.74027175,-0.5029599,-0.468223,0.0347369
77,0.8238424,0.81521606,"('unmotivated', 'motivated')",-0.8539574,-0.8815946,0.11126585,0.07573,-0.15083352,-0.06473905,-1.3995539,-1.2373582,-0.2938473,-0.2585492,0.0352981
78,1.3737497,1.3163172,"('nonresilient', 'resilient')",0.5638788,0.6389517,1.2007729,1.1866045,0.93105674,0.87028843,0.7974587,0.85317,0.9733833,0.9730663,-0.000317
79,1.4500426,1.3608284,"('wavering', 'unwavering')",1.9373496,1.8892345,1.1550776,1.1728566,1.0038129,0.9007631,1.2178499,1.1997062,1.3528264,1.3046777,-0.0481487
80,-0.39342824,-0.40727687,"('dominated', 'dominating')",-0.5077876,-0.48532242,-0.012537256,-0.119100004,-0.5446224,-0.4947573,-1.6659579,-1.5820299,-0.6248667,-0.6176973,0.0071694
81,-1.6095786,-1.763421,"('submissive', 'aggressive')",-1.2718207,-1.4111154,0.2648737,0.07591242,-1.7262952,-1.5622017,-1.7805364,-1.6094761,-1.2246714,-1.2540604,-0.029389
82,-1.0555333,-1.1296029,"('poor', 'rich')",-2.3935752,-2.4544213,-0.9541313,-0.95658326,-1.9204494,-1.9788907,5.855839,5.8031125,-0.09357,-0.1432771,-0.0497071
83,2.4108443,2.353022,"('powerless', 'powerful')",1.4641211,1.4697338,1.1653448,1.1519711,0.9077226,0.9109329,-0.4501915,-0.39502344,1.0995683,1.0981273,-0.001441
84,1.3465216,1.3072236,"('inferior', 'superior')",0.802801,0.68343145,1.2080481,1.1416092,0.4894475,0.4428903,0.978657,0.96796,0.965095,0.9086228,-0.0564722
85,3.811766,3.863051,"('insignificant', 'prestigious')",3.6542635,3.693088,3.2224183,3.3068564,3.1340237,3.0541728,2.5549004,2.4871778,3.2754745,3.2808693,0.0053948
86,-0.15605155,-0.3278138,"('uninfluential', 'influential')",-0.3103358,-0.4566862,0.15426283,-0.0791984,-1.5848472,-1.5477002,0.35379803,0.27513742,-0.3086347,-0.4272522,-0.1186175
87,1.2535576,1.2317039,"('unsuccessful', 'successful')",0.8238772,0.7033256,2.0388238,1.9112936,1.0908281,1.0855212,1.2423263,1.2944142,1.2898826,1.2452517,-0.0446309
88,0.51079166,0.42759305,"('low', 'eminent')",-0.39351583,-0.47830427,0.17978874,0.011832058,-1.5173464,-1.6320409,0.7452235,0.69905543,-0.0950117,-0.1943729,-0.0993612
