,federal_male,federal_female,tuple,realty_male,realty_female,investment_male,investment_female,tr_male,tr_female,average_male,average_female,female-male
48,0.54026467,0.5060266,"('unintelligent', 'intelligent')",-0.846677,-0.9231216,0.29855365,0.24682081,-0.28186515,-0.29808062,-0.072431,-0.1170887,-0.0446577
49,-0.9353892,-0.852148,"('unable', 'able')",-1.6917626,-1.6442693,-0.07882616,-0.013274375,0.045244098,0.08825706,-0.6651834,-0.6053587,0.0598247
50,-0.84074396,-0.89325386,"('clumsy', 'skillful')",0.60852677,0.5779464,-0.3823778,-0.41284618,-0.10786691,-0.062810175,-0.1806155,-0.1977409,-0.0171254
51,0.44595897,0.31798983,"('uneducated', 'educated')",-1.5558655,-1.6737324,0.56157905,0.52617776,0.482512,0.40960377,-0.0164539,-0.1049903,-0.0885364
52,-0.69088125,-0.8207666,"('irrational', 'rational')",1.1909771,1.126601,-1.3290278,-1.5085201,-0.17204355,-0.1632115,-0.2502439,-0.3414743,-0.0912304
53,-0.16034546,-0.23604812,"('uncreative', 'creative')",0.048692055,0.07194008,0.73555905,0.6873152,0.087026194,0.06333296,0.177733,0.146635,-0.031098
54,-0.0019306203,-0.021905232,"('incapable', 'capable')",0.690678,0.6706488,0.98975945,0.9605135,1.3207148,1.3994043,0.7498055,0.7521653,0.0023598
55,0.78496975,0.8022751,"('incompetent', 'clever')",-2.224233,-2.239731,1.0350739,1.1588708,0.49797985,0.434266,0.0234477,0.0389202,0.0154725
56,1.4824233,1.4937294,"('impractical', 'practical')",-1.2445418,-1.2815176,0.4938641,0.5964944,0.109247595,0.026276303,0.2102483,0.2087456,-0.0015027
57,0.3526304,0.30465418,"('unimaginative', 'imaginative')",-0.46634355,-0.47762817,1.0990827,1.1049404,-3.201896,-3.1553571,-0.5541316,-0.5558476,-0.001716
58,-0.046211638,-0.036946706,"('undiscriminating', 'discriminating')",-0.3822676,-0.38474044,0.28356585,0.31791228,-0.29860848,-0.24629515,-0.1108805,-0.0875175,0.023363
59,-0.032986782,-0.052588217,"('foolish', 'wise')",1.3823533,1.4057081,-0.6371479,-0.69100404,-0.055955186,0.040486827,0.1640659,0.1756507,0.0115848
60,1.0039967,1.0448108,"('inefficient', 'efficient')",-2.1874201,-2.2048552,1.4269253,1.5426966,0.46159205,0.41920123,0.1762735,0.2004634,0.0241899
61,0.103836656,-0.033431083,"('illogical', 'logical')",-0.82107204,-0.8874407,0.7988888,0.67679733,0.20356232,0.110463165,0.0713039,-0.0334028,-0.1047067
62,1.1226336,1.1916285,"('incompetent', 'brilliant')",-1.2782503,-1.2432739,1.1983958,1.3055063,0.4325339,0.44839802,0.3688282,0.4255647,0.0567365
63,1.1970572,1.1879601,"('unperceptive', 'insightful')",-0.54756445,-0.5637069,1.269167,1.3196784,0.34099704,0.393038,0.5649142,0.5842424,0.0193282
64,-0.31293666,-0.36081612,"('shy', 'confident')",0.11233067,0.030128313,1.3436942,1.2992108,-6.1287355,-6.178916,-1.2464118,-1.3025982,-0.0561864
65,0.37551033,0.27806872,"('insecure', 'secure')",-1.8587933,-1.9551256,0.9633382,0.98685706,0.50079983,0.46702087,-0.0047862,-0.0557947,-0.0510085
66,0.37145892,0.3399167,"('inactive', 'active')",1.2094898,1.2324383,0.83507866,0.7826873,0.5724524,0.5901253,0.7471199,0.7362919,-0.010828
67,0.9776716,0.9954403,"('doubtful', 'determined')",1.2262906,1.2068112,0.20362264,0.17077139,0.06873666,0.10068024,0.6190804,0.6184258,-0.0006546
68,-1.0461115,-1.07124,"('dependent', 'independent')",-1.6935817,-1.7142,-1.1870188,-1.1945676,-0.95632017,-0.9837607,-1.2207581,-1.2409421,-0.020184
69,-0.47402453,-0.49420556,"('lazy', 'industrious')",2.3152242,2.3606124,0.38153464,0.3394422,-1.4095184,-1.4047599,0.203304,0.2002723,-0.0030317
70,1.1727554,1.1887997,"('lethargic', 'energetic')",-1.2055172,-1.2171549,1.5619154,1.6787161,1.2882602,1.2412559,0.7043535,0.7229042,0.0185507
71,0.26367223,0.2826523,"('diffident', 'self-confident')",1.3716698,1.4441898,0.70788085,0.7533742,0.53831494,0.62743723,0.7203845,0.7769134,0.0565289
72,1.1297691,1.1648499,"('unambitious', 'ambitious')",0.4561141,0.46264353,0.8683694,0.84565884,-0.036072865,0.045238093,0.6045449,0.6295975,0.0250526
73,0.368523,0.34558105,"('helpless', 'self-reliant')",1.3243045,1.3172306,0.088451736,0.07686369,-3.446269,-3.4301631,-0.4162475,-0.422622,-0.0063745
74,0.69790035,0.7397755,"('undedicated', 'dedicated')",-1.6435907,-1.6133965,-0.22955173,-0.09799817,-0.2961829,-0.30619788,-0.3678562,-0.3194543,0.0484019
75,-1.4395543,-1.4209158,"('meek', 'impulsive')",1.1016245,1.122804,-0.49067312,-0.47918904,-0.3973579,-0.26528904,-0.3064902,-0.2606475,0.0458427
76,1.0881671,1.1232806,"('anxious', 'daring')",-0.22257234,-0.21899559,0.5983093,0.60955274,0.37432802,0.35014585,0.459558,0.4659959,0.0064379
77,0.11088181,0.08208853,"('unmotivated', 'motivated')",0.020263633,-0.028021162,1.5880994,1.5121151,-1.1602182,-1.0842469,0.1397566,0.1204839,-0.0192727
78,-0.45086932,-0.40702465,"('nonresilient', 'resilient')",0.05641916,0.103276044,0.3934099,0.40684274,-0.88383067,-0.8361913,-0.2212177,-0.1832743,0.0379434
79,-0.15264925,-0.14519617,"('wavering', 'unwavering')",1.195944,1.2063403,-0.88693357,-0.92946666,-0.34724116,-0.22974513,-0.04772,-0.0245169,0.0232031
80,0.53122985,0.5002971,"('dominated', 'dominating')",-1.491442,-1.5849952,0.5795342,0.5684173,-0.26759875,-0.33234045,-0.1620692,-0.2121553,-0.0500861
81,0.6118437,0.46829206,"('submissive', 'aggressive')",-1.4178414,-1.5976634,2.396761,2.3523588,-0.031894848,-0.064499006,0.3897171,0.2896221,-0.100095
82,-0.3932012,-0.42189616,"('poor', 'rich')",-1.2889551,-1.2962408,-0.11175316,-0.03867861,6.606581,6.6655874,1.2031679,1.2271929,0.024025
83,0.7345425,0.7596796,"('powerless', 'powerful')",0.46893722,0.46301532,0.6956723,0.6909442,-0.8656788,-0.8712016,0.2583683,0.2606094,0.0022411
84,0.52093625,0.47105205,"('inferior', 'superior')",-1.2812493,-1.3298727,-1.3866385,-1.4738832,0.11089535,0.16114959,-0.5090141,-0.5428886,-0.0338745
85,-0.38405082,-0.36170805,"('insignificant', 'prestigious')",2.54283,2.6070263,-0.2228613,-0.2480506,-0.4186436,-0.35635558,0.3793186,0.4102281,0.0309095
86,0.7677678,0.70499694,"('uninfluential', 'influential')",-2.4596834,-2.5491562,-0.15120772,-0.12955359,0.15591347,0.12274663,-0.4218025,-0.4627416,-0.0409391
87,0.06779605,0.024077103,"('unsuccessful', 'successful')",0.28196275,0.19563931,0.2683207,0.23310304,-0.29624707,-0.20071253,0.0804581,0.0630267,-0.0174314
88,0.18042526,0.11442744,"('low', 'eminent')",-0.9040158,-0.9521249,-0.43782637,-0.44798562,-0.11537262,-0.082846984,-0.3191974,-0.3421325,-0.0229351
