,leggett_male,leggett_female,tuple,&_male,&_female,platt_male,platt_female,inc_male,inc_female,average_male,average_female,female-male
36,0.7277874,0.6109452,"('hostile', 'amicable')",-0.22743237,-0.51658607,0.74517745,0.6807733,0.309789,0.16236502,0.3888304,0.2343744,-0.154456
37,-0.45426127,-0.44005787,"('fake', 'genuine')",-0.10592632,0.0492488,-0.74102074,-0.74475795,0.33945227,0.32136378,-0.240439,-0.2035508,0.0368882
38,-1.3757496,-1.4739507,"('untruthful', 'truthful')",-1.428564,-1.5714426,0.061742865,0.06736308,-0.06734571,-0.16799253,-0.7024791,-0.7865058,-0.0840267
39,-0.84273136,-0.7075693,"('exploitative', 'cooperative')",-0.21141583,-0.01044644,1.430643,1.5582969,-0.16552953,-0.095285304,0.0527415,0.186249,0.1335075
40,-0.84271544,-0.91936964,"('stingy', 'generous')",-0.1447896,-0.034519106,0.673295,0.5486555,-0.8812252,-0.8057079,-0.2988588,-0.3027353,-0.0038765
41,-1.4206638,-1.5881178,"('unforgiving', 'forgiving')",-0.70258504,-0.78175694,0.42683128,0.3453839,0.033016853,-0.07122571,-0.4158502,-0.5239291,-0.1080789
42,0.92105746,0.94820774,"('unreliable', 'reliable')",0.8352927,1.0721477,0.067559704,0.026820645,-2.1021647,-1.8578541,-0.0695637,0.0473305,0.1168942
43,-2.222604,-2.2039413,"('irresponsible', 'responsible')",-0.4156111,-0.156519,-0.08053227,-0.019323692,0.28041065,0.22570443,-0.6095842,-0.5385199,0.0710643
44,1.4045523,1.5411329,"('prejudiced', 'unprejudiced')",-1.7203263,-1.5429219,-1.2635696,-1.2158761,-1.9545903,-1.7522421,-0.8834835,-0.7424768,0.1410067
45,-1.3562462,-1.5639693,"('incompetent', 'competent')",0.3211341,0.262217,0.51002693,0.32698566,-0.16252816,-0.3061443,-0.1719033,-0.3202277,-0.1483244
46,-1.8275831,-1.946824,"('uncompetitive', 'competitive')",1.4657466,1.5957946,-1.2041986,-1.2489392,-0.3809567,-0.4089368,-0.4867479,-0.5022264,-0.0154785
47,-1.0111217,-0.9070429,"('stupid', 'smart')",-0.18100573,-0.15969783,-0.5636423,-0.49119684,4.050259,3.8705997,0.5736223,0.5781655,0.0045432
48,-1.9685603,-2.066532,"('unintelligent', 'intelligent')",-0.36685494,-0.3604236,-0.7094077,-0.862445,0.36922085,0.30413753,-0.6689006,-0.7463158,-0.0774152
49,-1.4868972,-1.3698932,"('unable', 'able')",-0.35409224,-0.20704512,-0.90727425,-0.8358325,-0.6229954,-0.5811262,-0.8428148,-0.7484742,0.0943406
50,0.5927244,0.6380461,"('clumsy', 'skillful')",1.45788,1.5601134,-0.8162701,-0.7541633,0.62237906,0.5807413,0.4641783,0.5061843,0.042006
51,-0.30884743,-0.4516236,"('uneducated', 'educated')",0.77917814,0.6420689,0.049671564,-0.066932656,0.5130613,0.38931793,0.2582659,0.1282077,-0.1300582
52,0.01110664,0.012954164,"('irrational', 'rational')",0.11362306,0.0007751398,0.65346485,0.6766017,0.11325923,0.158039,0.2228635,0.2120925,-0.010771
53,-1.5425745,-1.5289797,"('uncreative', 'creative')",0.116979904,0.2416854,0.4350404,0.44301486,0.6941326,0.6907947,-0.0741054,-0.0383712,0.0357342
54,-0.51926714,-0.45427886,"('incapable', 'capable')",-0.388597,-0.3059227,0.42029595,0.47045082,0.82870686,0.7899536,0.0852847,0.1250507,0.039766
55,-1.4532983,-1.5074636,"('incompetent', 'clever')",0.57954204,0.6763169,0.4371033,0.3769602,-0.54299366,-0.5863351,-0.2449117,-0.2601304,-0.0152187
56,-0.6671846,-0.8066895,"('impractical', 'practical')",-0.3904155,-0.41684788,0.4577546,0.2130441,-0.1723286,-0.27031773,-0.1930435,-0.3202028,-0.1271593
57,-1.5526391,-1.686562,"('unimaginative', 'imaginative')",0.011042729,-0.07499119,-0.1790143,-0.41473928,-1.8435378,-1.8321733,-0.8910371,-1.0021164,-0.1110793
58,-0.642578,-0.77437997,"('undiscriminating', 'discriminating')",0.11715309,0.060242627,0.19456023,0.15214208,0.38093108,0.36874318,0.0125166,-0.048313,-0.0608296
59,0.418022,0.5065209,"('foolish', 'wise')",0.4305168,0.3659889,-0.5453154,-0.45422286,0.5500466,0.58522946,0.2133175,0.2508791,0.0375616
60,-2.20576,-2.1900415,"('inefficient', 'efficient')",0.28579795,0.49964872,-0.518921,-0.50258493,-0.41774425,-0.35259736,-0.7141568,-0.6363938,0.077763
61,-0.9224406,-1.0195277,"('illogical', 'logical')",0.43874195,0.3730377,0.08213802,0.07482557,0.01835385,-0.14434987,-0.0958017,-0.1790036,-0.0832019
62,-1.7047414,-1.654993,"('incompetent', 'brilliant')",-0.26713544,-0.10449953,0.6006525,0.65559417,0.11818882,0.19850238,-0.3132589,-0.226349,0.0869099
63,-1.6457142,-1.7227237,"('unperceptive', 'insightful')",0.86004364,0.9753985,-0.82232946,-0.8711167,1.2906387,1.329482,-0.0793403,-0.07224,0.0071003
64,0.014812432,0.014082321,"('shy', 'confident')",0.81059813,0.90978783,-1.2504151,-1.3668292,-5.582506,-5.336043,-1.5018777,-1.4447504,0.0571273
65,-1.6480296,-1.6936084,"('insecure', 'secure')",0.62924695,0.67404884,-1.2404053,-1.2674519,-0.8261712,-0.9013735,-0.7713398,-0.7970963,-0.0257565
66,-0.1505725,-0.19779526,"('inactive', 'active')",1.15633,1.2403256,1.1581333,1.1713897,0.9936492,0.986243,0.789385,0.8000408,0.0106558
67,0.60608506,0.6858342,"('doubtful', 'determined')",-0.27759933,-0.19564468,-0.103006005,-0.01783951,0.03752003,0.06560429,0.0657499,0.1344886,0.0687387
68,-0.4136273,-0.473026,"('dependent', 'independent')",-0.30398363,-0.2357929,-1.1275511,-1.1300869,-0.526741,-0.4641853,-0.5929757,-0.5757728,0.0172029
69,1.6445143,1.7215208,"('lazy', 'industrious')",0.98060596,0.8433556,0.8421633,0.96713406,0.22439638,0.3469639,0.92292,0.9697435,0.0468235
70,-0.6313112,-0.6528677,"('lethargic', 'energetic')",0.53022695,0.65178835,-0.23049612,-0.26691476,0.80470514,0.82028633,0.1182812,0.1380731,0.0197919
71,0.14344232,0.08134309,"('diffident', 'self-confident')",0.083986804,0.117761284,1.2245094,1.2690946,0.51650023,0.52740836,0.4921097,0.4989018,0.0067921
72,-1.6938772,-1.7245623,"('unambitious', 'ambitious')",-0.52892894,-0.3668889,1.5860021,1.605766,-0.90457064,-0.8742956,-0.3853437,-0.3399952,0.0453485
73,1.8300085,1.8951583,"('helpless', 'self-reliant')",0.3825366,0.437298,0.5821552,0.6258541,-2.6015377,-2.2568212,0.0482907,0.1753723,0.1270816
74,-0.6959808,-0.72600865,"('undedicated', 'dedicated')",0.43441194,0.46004355,-0.08745259,-0.07104196,0.04615251,0.00014848635,-0.0757172,-0.0842146,-0.0084974
75,1.116476,1.1385596,"('meek', 'impulsive')",-0.63452566,-0.6604933,0.20098542,0.3334131,-0.019918373,0.1198095,0.1657544,0.2328222,0.0670678
76,-0.22476129,-0.1196368,"('anxious', 'daring')",1.4329728,1.7052168,0.020857643,0.14570934,-0.13608672,0.03896131,0.2732456,0.4425627,0.1693171
77,-0.9601603,-0.9531064,"('unmotivated', 'motivated')",0.24459827,0.34918886,-0.44684553,-0.4282944,-0.68602425,-0.65660244,-0.462108,-0.4222036,0.0399044
78,-0.9119127,-0.91166985,"('nonresilient', 'resilient')",0.68690276,0.79772896,-1.0433995,-1.0305867,0.84389484,0.8608624,-0.1061286,-0.0709163,0.0352123
79,0.5711506,0.5027762,"('wavering', 'unwavering')",0.09471166,0.013578331,0.3638915,0.3081877,0.603745,0.4656052,0.4083747,0.3225369,-0.0858378
80,-0.20716184,-0.25362006,"('dominated', 'dominating')",0.3066494,0.37993646,-0.56158996,-0.565952,-1.2796458,-1.2926136,-0.4354371,-0.4330623,0.0023748
81,-1.1126415,-1.1761198,"('submissive', 'aggressive')",0.2448532,0.27062872,-1.6159889,-1.8015978,-0.92873085,-0.91418785,-0.853127,-0.9053192,-0.0521922
82,-0.893227,-0.88924205,"('poor', 'rich')",-0.38288864,-0.29975662,-0.48670548,-0.44959423,4.616103,4.4243903,0.7133205,0.6964493,-0.0168712
83,-0.6316429,-0.69207704,"('powerless', 'powerful')",-0.07166548,0.0050754994,-0.66858435,-0.8343453,-0.86863065,-0.9662828,-0.5601308,-0.6219074,-0.0617766
84,0.26288122,0.24655025,"('inferior', 'superior')",1.1687933,1.2254599,1.1797165,1.1690125,1.3864136,1.3796514,0.9994512,1.0051686,0.0057174
85,0.5373479,0.66675717,"('insignificant', 'prestigious')",0.08267162,0.1088316,1.0026398,1.1236669,0.7760079,0.891687,0.5996668,0.6977357,0.0980689
86,-2.4885857,-2.7236211,"('uninfluential', 'influential')",0.2897972,0.08159961,-0.4229502,-0.7408814,0.18234554,-0.07875289,-0.6098483,-0.865414,-0.2555657
87,0.010037046,0.02798872,"('unsuccessful', 'successful')",2.61008,2.649564,0.7299635,0.76228774,0.9955426,1.0305161,1.0864058,1.1175891,0.0311833
88,-0.8784442,-0.85295326,"('low', 'eminent')",-0.18143108,-0.21981266,-0.36941963,-0.48710075,0.33367175,0.16901577,-0.2739058,-0.3477127,-0.0738069
