,factset_male,factset_female,tuple,research_male,research_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
14,0.35951728,0.32023126,"('antisocial', 'social')",1.1576655,1.2406226,0.11847314,0.22148693,-0.5130087,-0.47428223,0.2806618,0.3270147,0.0463529
15,1.0234802,0.99640936,"('boring', 'funny')",0.26372913,0.18536815,-0.07671596,-0.1691874,0.7965261,0.7160572,0.5017549,0.4321618,-0.0695931
16,-0.9277039,-0.9048743,"('unpopular', 'popular')",-0.33531448,-0.33948547,0.10250026,0.09770135,1.0118124,0.98985356,-0.0371764,-0.0392012,-0.0020248
17,-0.08638989,-0.03816483,"('nasty', 'nice')",-0.40553525,-0.3894108,-0.116280034,-0.13384372,-0.2698097,-0.2433693,-0.2195037,-0.2011972,0.0183065
18,-0.98854196,-0.94132495,"('disagreeable', 'welcoming')",-0.66935676,-0.6308762,0.033642612,0.019103661,-0.32315785,-0.39918134,-0.4868535,-0.4880697,-0.0012162
19,-0.57971907,-0.5835011,"('inhospitable', 'hospitable')",-0.54781294,-0.61332774,-0.5898406,-0.6697357,0.14336616,0.0724418,-0.3935016,-0.4485307,-0.0550291
20,-0.099965364,-0.06296545,"('rough', 'thoughtful')",1.7975864,1.8519708,0.4304028,0.5052711,1.03998,1.0509404,0.792001,0.8363042,0.0443032
21,0.6075977,0.56098926,"('immoral', 'moral')",0.8344786,0.8081668,0.37353498,0.41492727,-0.8311419,-0.71709,0.2461174,0.2667483,0.0206309
22,0.7856065,0.8406358,"('untrustworthy', 'trustworthy')",0.6705625,0.65718114,0.4383733,0.4698037,-1.1005535,-1.0440073,0.1984972,0.2309033,0.0324061
23,0.15424764,0.021626022,"('insincere', 'sincere')",0.843312,0.8573546,0.15234604,0.20614716,5.5824027,5.5929084,1.6830771,1.6695091,-0.013568
24,0.43141583,0.40788603,"('dishonest', 'honest')",-0.11290294,-0.09386173,-1.8800279,-1.9098452,0.7944001,0.74822825,-0.1917787,-0.2118982,-0.0201195
25,-0.820424,-0.8258723,"('egoistic', 'altruistic')",0.062771864,0.04199104,1.0639879,1.0594901,1.4448681,1.3404601,0.4378009,0.4040172,-0.0337837
26,-0.79856265,-0.9351231,"('hardhearted', 'benevolent')",0.9002368,0.8513032,0.24053666,0.14822944,1.507032,1.372836,0.4623107,0.3593114,-0.1029993
27,-0.6913308,-0.63342613,"('hardhearted', 'softhearted')",-1.0187033,-0.91031367,-0.27844983,-0.25721785,1.556315,1.4950266,-0.1080422,-0.0764828,0.0315594
28,-0.76057816,-0.88886166,"('disloyal', 'loyal')",0.6749833,0.5737706,-0.54558766,-0.637522,0.9361114,0.79599315,0.0762322,-0.039155,-0.1153872
29,0.14190084,0.15876865,"('unfair', 'fair')",-0.46623972,-0.43768206,-0.61258656,-0.6531228,-0.6081819,-0.7379936,-0.3862768,-0.4175074,-0.0312306
30,0.7512164,0.6772188,"('intolerant', 'tolerant')",1.216952,1.1089296,0.7956536,0.78764325,1.1499625,1.102772,0.9784461,0.9191409,-0.0593052
31,-1.0100325,-0.9253764,"('evil', 'good')",-1.6360034,-1.6812143,-0.3744242,-0.46134114,-0.51539254,-0.7089921,-0.8839632,-0.944231,-0.0602678
32,-0.066109434,-0.14086437,"('unkind', 'kind')",0.3005292,0.36005455,-0.8553155,-0.84092426,0.6947526,0.6157778,0.0184642,-0.0014891,-0.0199533
33,0.13352776,0.024848789,"('wrong', 'right')",0.6631371,0.63815236,0.5457218,0.46371102,-0.30823094,-0.42547482,0.258539,0.1753093,-0.0832297
34,0.43671265,0.5123132,"('mean', 'honorable')",0.015481856,0.054589443,0.26701728,0.35254633,5.935068,6.063098,1.6635699,1.7456367,0.0820668
35,-0.30082816,-0.2859143,"('corrupt', 'incorrupt')",-1.136745,-1.1884214,-0.33527005,-0.47055334,0.053730574,-0.17024556,-0.4297782,-0.5287837,-0.0990055
36,-0.90955245,-0.9416366,"('hostile', 'amicable')",-1.9452511,-2.142068,-0.980991,-1.2158109,0.31447977,0.07959308,-0.8803287,-1.0549805,-0.1746518
37,0.36437014,0.39729425,"('fake', 'genuine')",-0.28334984,-0.22998452,-0.6046203,-0.5224891,0.16058698,0.17388806,-0.0907532,-0.0453228,0.0454304
38,0.012061138,-0.0031640157,"('untruthful', 'truthful')",0.5352505,0.5261985,-0.8798599,-0.9229351,-0.03081289,-0.07707639,-0.0908403,-0.1192442,-0.0284039
39,0.9546181,0.9507718,"('exploitative', 'cooperative')",1.1167518,1.0807468,1.1256028,1.1264565,0.1101486,0.11007899,0.8267804,0.8170135,-0.0097669
40,-0.54300475,-0.52501535,"('stingy', 'generous')",-0.47950625,-0.44244215,0.25702754,0.32413194,-0.95536584,-1.0627277,-0.4302123,-0.4265133,0.003699
41,-0.48602703,-0.55399954,"('unforgiving', 'forgiving')",-0.32198775,-0.3584063,-0.24081452,-0.31435555,0.15595326,0.04869231,-0.223219,-0.2945172,-0.0712982
42,0.75545436,0.9196128,"('unreliable', 'reliable')",0.19632877,0.39460307,-1.0501846,-0.89759743,-2.8202527,-2.7356706,-0.7296636,-0.5797631,0.1499005
43,-0.6045621,-0.5736314,"('irresponsible', 'responsible')",0.11468212,0.1967153,-1.5087712,-1.4170804,0.19351062,0.23917903,-0.4512851,-0.3887044,0.0625807
44,-0.052205727,0.012083737,"('prejudiced', 'unprejudiced')",-1.0968292,-1.0547444,-0.6501831,-0.62687266,-1.742792,-1.7609617,-0.8855025,-0.8576237,0.0278788
45,-0.5473729,-0.5346963,"('incompetent', 'competent')",0.08651923,0.16416419,-0.70474136,-0.5697273,-0.09230469,-0.057592783,-0.3144749,-0.2494631,0.0650118
46,-0.42041627,-0.43337834,"('uncompetitive', 'competitive')",0.69949234,0.75925785,0.3871463,0.56986994,-0.9187409,-0.7981634,-0.0631296,0.0243965,0.0875261
47,0.21873218,0.3152263,"('stupid', 'smart')",0.7658335,0.9024213,0.63345295,0.7120166,5.6277227,5.7697635,1.8114353,1.9248569,0.1134216
48,-0.15890713,-0.3021342,"('unintelligent', 'intelligent')",0.695546,0.53864616,-0.24841669,-0.3279594,0.70216084,0.66091806,0.2475958,0.1423677,-0.1052281
49,-0.30708778,-0.23703444,"('unable', 'able')",-0.41668826,-0.3002145,0.19711532,0.29243216,0.082347095,0.25813833,-0.1110784,0.0033304,0.1144088
50,-0.035459615,0.0051929876,"('clumsy', 'skillful')",-0.052712865,0.014698379,0.069250904,0.11737261,0.1657968,0.15114367,0.0367188,0.0721019,0.0353831
51,-0.08507337,-0.23769706,"('uneducated', 'educated')",0.19424787,0.12491487,-0.14104941,-0.21967754,0.53443146,0.46702152,0.1256391,0.0336404,-0.0919987
52,-0.33729422,-0.5006568,"('irrational', 'rational')",-0.42137462,-0.62681013,-0.14308211,-0.3611973,0.06851423,-0.116509125,-0.2083092,-0.4012933,-0.1929841
53,-0.93290746,-0.95177746,"('uncreative', 'creative')",0.93149376,0.8260561,0.35220876,0.32390472,1.2420074,1.1568722,0.3982006,0.3387639,-0.0594367
54,-0.63105065,-0.6963515,"('incapable', 'capable')",0.7474903,0.65291893,-0.42118934,-0.5046258,1.1254249,1.092545,0.2051688,0.1361217,-0.0690471
55,0.28794673,0.28693804,"('incompetent', 'clever')",1.2341893,1.2617466,0.073134705,0.17875525,0.063767105,0.17735541,0.4147594,0.4761989,0.0614395
56,1.2060884,1.1566707,"('impractical', 'practical')",1.422071,1.4898111,-0.19090898,-0.10943852,-0.17377454,-0.11216493,0.565869,0.6062196,0.0403506
57,-0.90334046,-0.97228783,"('unimaginative', 'imaginative')",0.36916822,0.32508162,-0.7044165,-0.7045303,-2.3118393,-2.357578,-0.887607,-0.9273286,-0.0397216
58,-0.035308395,-0.09048982,"('undiscriminating', 'discriminating')",0.57605934,0.5484114,0.18808116,0.1354308,0.052610658,0.00023422763,0.1953607,0.1483967,-0.046964
59,-0.72215575,-0.6826527,"('foolish', 'wise')",0.27517033,0.25227103,0.0934699,-0.033745673,0.42411977,0.33894357,0.0176511,-0.0312959,-0.048947
60,1.2694173,1.2453582,"('inefficient', 'efficient')",1.1729068,1.3322507,0.9547927,1.1435922,-0.15484408,0.017388469,0.8105682,0.9346475,0.1240793
61,0.49904174,0.3457303,"('illogical', 'logical')",1.1082163,0.9818973,0.61735123,0.5235211,0.15951915,0.073924795,0.5960321,0.4812684,-0.1147637
62,0.10043128,0.14546885,"('incompetent', 'brilliant')",1.7124056,1.8661538,0.4677856,0.6850059,0.18818973,0.37405345,0.6172031,0.7676705,0.1504674
63,0.3507451,0.3582083,"('unperceptive', 'insightful')",0.9247739,0.9816362,0.42900935,0.56401443,1.0155171,1.1175324,0.6800114,0.7553478,0.0753364
64,0.7046698,0.6890866,"('shy', 'confident')",0.08978137,0.11233629,0.31891313,0.35230958,-6.6647544,-6.672477,-1.3878475,-1.3796861,0.0081614
65,0.2535591,0.20217006,"('insecure', 'secure')",-0.18421805,-0.20514527,0.11631404,0.14363866,-0.61096543,-0.48821163,-0.1063276,-0.086887,0.0194406
66,-0.5812304,-0.5002276,"('inactive', 'active')",0.16310966,0.15453926,-0.8756054,-0.87656534,1.1576018,1.1282523,-0.0340311,-0.0235004,0.0105307
67,0.8618488,0.7885063,"('doubtful', 'determined')",0.118966825,0.16852228,0.572791,0.54567283,-0.403797,-0.37757722,0.2874524,0.2812811,-0.0061713
68,0.12567563,0.13674104,"('dependent', 'independent')",-0.39789677,-0.3895657,0.4102428,0.4077252,-0.35967344,-0.3328833,-0.0554129,-0.0444957,0.0109172
69,-0.035591938,0.0541256,"('lazy', 'industrious')",0.041880343,0.13203232,0.9743182,1.0113006,-0.1470735,-0.20872816,0.2083833,0.2471826,0.0387993
70,0.38386342,0.43635958,"('lethargic', 'energetic')",0.4255528,0.567508,-0.32423478,-0.14419536,0.54218537,0.66911197,0.2568417,0.3821961,0.1253544
71,0.62123007,0.61734897,"('diffident', 'self-confident')",0.53848696,0.5089139,0.5652334,0.5493465,0.8526289,0.7685581,0.6443949,0.6110418,-0.0333531
72,-0.493383,-0.5423904,"('unambitious', 'ambitious')",0.30642474,0.33111882,-1.5052527,-1.5204415,-0.9417971,-0.88654095,-0.658502,-0.6545635,0.0039385
73,0.40654224,0.4688162,"('helpless', 'self-reliant')",0.116053894,-0.0010121465,0.031097941,-0.03631538,-2.9986782,-3.0430136,-0.611246,-0.6528812,-0.0416352
74,-0.27774146,-0.25605547,"('undedicated', 'dedicated')",-0.15447114,-0.025162,0.1358344,0.24325944,0.1787183,0.15932924,-0.029415,0.0303428,0.0597578
75,-0.070874624,-0.009492183,"('meek', 'impulsive')",-0.36600882,-0.40568382,-0.95997095,-1.0003698,-0.30305904,-0.26759723,-0.4249784,-0.4207858,0.0041926
76,0.6104701,0.7258916,"('anxious', 'daring')",0.5166402,0.67684126,-0.83074117,-0.5750115,0.2674947,0.44644225,0.1409659,0.3185409,0.177575
77,-0.27107427,-0.35145834,"('unmotivated', 'motivated')",0.8890617,0.88271725,0.16720857,0.22696295,-1.1191765,-1.0204546,-0.0834951,-0.0655582,0.0179369
78,-1.0764165,-1.0453341,"('nonresilient', 'resilient')",0.24657357,0.34312436,0.96252173,1.1051365,0.389162,0.5059447,0.1304602,0.2272179,0.0967577
79,-0.23466733,-0.25479668,"('wavering', 'unwavering')",-1.3291495,-1.3806336,-1.4085312,-1.5073544,0.24581638,0.17727664,-0.6816329,-0.741377,-0.0597441
80,0.24158315,0.28077546,"('dominated', 'dominating')",0.37076983,0.5259253,0.44161394,0.6629391,-1.1859573,-0.9925774,-0.0329976,0.1192656,0.1522632
81,0.4316065,0.37722096,"('submissive', 'aggressive')",1.9383074,1.879718,-0.49904048,-0.42395353,-0.552566,-0.40832976,0.3295768,0.3561639,0.0265871
82,-0.55986434,-0.5430185,"('poor', 'rich')",0.67766887,0.674379,-0.9758562,-0.9321322,6.0910554,6.2254386,1.3082509,1.3561667,0.0479158
83,0.22617766,0.13448861,"('powerless', 'powerful')",0.7293096,0.7192049,-0.3374825,-0.40836442,-1.1648203,-1.2122377,-0.1367039,-0.1917272,-0.0550233
84,0.45056674,0.33602569,"('inferior', 'superior')",0.7802917,0.68792063,0.28999898,0.20464016,0.8860819,0.84237045,0.6017348,0.5177392,-0.0839956
85,-0.6824636,-0.7005451,"('insignificant', 'prestigious')",0.03521702,-0.09821245,0.42099947,0.26219347,0.9554694,0.7283368,0.1823056,0.0479432,-0.1343624
86,-0.51334757,-0.6997875,"('uninfluential', 'influential')",0.43145078,0.31102246,-0.39216375,-0.49866503,0.0960999,0.025690466,-0.0944902,-0.2154349,-0.1209447
87,0.28099224,0.21948093,"('unsuccessful', 'successful')",0.1350947,0.12659942,0.70332015,0.7750364,1.0687062,1.1776497,0.5470283,0.5746917,0.0276634
88,-0.016935851,-0.10727051,"('low', 'eminent')",0.09512037,0.07314554,-0.5897467,-0.62874544,0.087694235,0.03407059,-0.105967,-0.1571999,-0.0512329
