,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
28,0.26229498,0.15130939,"('disloyal', 'loyal')",-0.3408704,-0.5019195,0.57758516,0.38644132,0.1663366,0.0119437,-0.1543929
29,0.1992092,0.21361013,"('unfair', 'fair')",-0.70768267,-0.75493646,-0.65542513,-0.7797829,-0.3879662,-0.4403698,-0.0524036
30,1.4254395,1.421712,"('intolerant', 'tolerant')",0.6818113,0.60653615,1.4409319,1.3311523,1.1827275,1.1198002,-0.0629273
31,-1.468555,-1.3627404,"('evil', 'good')",-0.4953216,-0.46202618,-1.1991305,-1.2168071,-1.0543358,-1.0138579,0.0404779
32,0.6237302,0.56758624,"('unkind', 'kind')",-0.33763131,-0.36397183,0.7751943,0.63555694,0.3537644,0.2797238,-0.0740406
33,0.32168335,0.30223125,"('wrong', 'right')",0.8234938,0.8375592,-0.27834314,-0.24249978,0.2889447,0.2990969,0.0101522
34,-1.1185956,-1.0523642,"('mean', 'honorable')",0.45016897,0.4782843,5.6770687,5.589992,1.6695474,1.6719707,0.0024233
35,-1.21994,-1.2218063,"('corrupt', 'incorrupt')",-0.69424814,-0.76232135,-0.5603445,-0.6390381,-0.8248442,-0.8743885,-0.0495443
36,-1.558507,-1.4998881,"('hostile', 'amicable')",0.07392828,-0.053251587,-0.35142395,-0.5202732,-0.6120009,-0.6911376,-0.0791367
37,0.4217587,0.45615312,"('fake', 'genuine')",-0.7530482,-0.7238116,0.19071846,0.1663996,-0.046857,-0.033753,0.013104
38,-0.03593474,-0.058945354,"('untruthful', 'truthful')",-0.041402347,0.0064880922,0.30608854,0.31055853,0.0762505,0.0860338,0.0097833
39,1.3984437,1.4361765,"('exploitative', 'cooperative')",0.7235049,0.7706722,-0.015502722,-0.002083565,0.7021487,0.7349217,0.032773
40,0.0935498,0.058971338,"('stingy', 'generous')",-0.18476588,-0.11212413,-1.202006,-1.289287,-0.431074,-0.4474799,-0.0164059
41,1.2677655,1.1639212,"('unforgiving', 'forgiving')",0.057492815,0.03804811,0.11640188,0.016885748,0.4805534,0.406285,-0.0742684
42,0.8439743,0.90723693,"('unreliable', 'reliable')",0.24065167,0.32008886,-2.5904171,-2.5164068,-0.5019304,-0.4296937,0.0722367
43,1.7054439,1.5959746,"('irresponsible', 'responsible')",0.3954879,0.375219,0.65345144,0.5904198,0.9181277,0.8538711,-0.0642566
44,-1.1739403,-1.13462,"('prejudiced', 'unprejudiced')",-0.045729537,0.06341481,-1.3791635,-1.3515023,-0.8662778,-0.8075692,0.0587086
45,0.7218234,0.6763489,"('incompetent', 'competent')",0.008936141,-0.0883226,-0.0939655,-0.18898657,0.2122647,0.1330133,-0.0792514
46,1.0194187,0.9695394,"('uncompetitive', 'competitive')",0.38411468,0.37567145,-0.12450255,-0.21565942,0.4263436,0.3765171,-0.0498265
47,-0.24136306,-0.14895484,"('stupid', 'smart')",-0.122767165,-0.05394739,4.810449,4.806836,1.4821064,1.5346446,0.0525382
48,1.2518706,1.1874365,"('unintelligent', 'intelligent')",-0.11062759,-0.2603781,0.59402436,0.49624836,0.5784225,0.4744356,-0.1039869
49,-0.83227086,-0.8039867,"('unable', 'able')",-0.25773108,-0.29464197,-0.22044377,-0.16829829,-0.4368152,-0.422309,0.0145062
50,-0.3694855,-0.31675568,"('clumsy', 'skillful')",-0.24738641,-0.23069683,0.3393637,0.29222688,-0.0925027,-0.0850752,0.0074275
51,1.3070672,1.2396412,"('uneducated', 'educated')",0.26662537,0.13504297,0.5817554,0.4416236,0.7184827,0.6054359,-0.1130468
52,-1.5642704,-1.5959764,"('irrational', 'rational')",-0.64705515,-0.664372,-0.051826317,-0.052917704,-0.754384,-0.7710887,-0.0167047
53,0.28063676,0.2759597,"('uncreative', 'creative')",-0.4626807,-0.55876446,0.701113,0.5280715,0.173023,0.0817556,-0.0912674
54,-0.017903954,0.037788697,"('incapable', 'capable')",0.3103441,0.33515173,0.91537124,0.96904266,0.4026038,0.4473277,0.0447239
55,1.4744964,1.4343758,"('incompetent', 'clever')",-0.5841097,-0.7011011,0.0010031387,-0.067753054,0.2971299,0.2218405,-0.0752894
56,2.0552726,1.9688269,"('impractical', 'practical')",1.3805753,1.2965866,0.38838,0.35653657,1.2747426,1.2073167,-0.0674259
57,0.25615096,0.15057778,"('unimaginative', 'imaginative')",-0.5026895,-0.59143347,-2.2007115,-2.2907166,-0.81575,-0.9105241,-0.0947741
58,0.12281607,0.008366549,"('undiscriminating', 'discriminating')",0.27239472,0.16641653,-0.005006604,-0.13408384,0.1300681,0.0135664,-0.1165017
59,0.1475388,0.1764923,"('foolish', 'wise')",0.24905671,0.28704697,0.50808877,0.53723186,0.3015614,0.3335904,0.032029
60,1.440942,1.3693379,"('inefficient', 'efficient')",0.8832682,0.798582,0.36344102,0.3348901,0.8958837,0.83427,-0.0616137
61,0.46826133,0.3479423,"('illogical', 'logical')",-0.427826,-0.53929967,0.33538058,0.21273644,0.125272,0.0071264,-0.1181456
62,1.1391916,1.2190677,"('incompetent', 'brilliant')",0.9310447,0.9948262,0.7425241,0.8707873,0.9375868,1.0282271,0.0906403
63,0.15228999,0.11144154,"('unperceptive', 'insightful')",0.9756453,0.9733217,1.3560194,1.3306717,0.8279849,0.8051449,-0.02284
64,0.70521915,0.62670135,"('shy', 'confident')",0.1426,0.17114013,-5.607194,-5.500217,-1.5864582,-1.5674585,0.0189997
65,1.0543255,0.88738185,"('insecure', 'secure')",0.007939793,-0.122380994,-0.301558,-0.35034004,0.2535691,0.1382203,-0.1153488
66,-0.853146,-0.83850086,"('inactive', 'active')",0.80554634,0.8103046,1.1109272,1.1514798,0.3544425,0.3744279,0.0199854
67,0.5160922,0.51861954,"('doubtful', 'determined')",0.21212004,0.22109152,-0.16565587,-0.16318479,0.1875188,0.1921754,0.0046566
68,-0.09178047,-0.23082829,"('dependent', 'independent')",0.020006895,-0.1450455,-0.57953036,-0.7035223,-0.2171013,-0.3597987,-0.1426974
69,-0.09900535,0.034589775,"('lazy', 'industrious')",1.7522271,1.7820226,-0.09611249,-0.03814273,0.5190364,0.5928232,0.0737868
70,1.0963297,1.0889955,"('lethargic', 'energetic')",0.2796837,0.32345158,0.8153533,0.837569,0.7304556,0.7500053,0.0195497
71,0.58961135,0.57826114,"('diffident', 'self-confident')",0.9738502,1.0139567,0.6999478,0.6605792,0.7544698,0.7509324,-0.0035374
72,1.2981677,1.2670668,"('unambitious', 'ambitious')",-0.42263559,-0.3362593,-0.91288203,-0.84252214,-0.01245,0.0294285,0.0418785
73,0.55147594,0.6143166,"('helpless', 'self-reliant')",0.353611,0.38816935,-2.9243412,-2.7939684,-0.6730847,-0.5971608,0.0759239
74,1.726653,1.6860871,"('undedicated', 'dedicated')",0.7258471,0.72469944,0.20491377,0.07877463,0.8858047,0.8298538,-0.0559509
75,-1.4335752,-1.3535811,"('meek', 'impulsive')",-0.11820415,0.0033436604,-0.42364138,-0.29894155,-0.6584736,-0.5497263,0.1087473
76,1.2224438,1.2262799,"('anxious', 'daring')",0.65953124,0.69904435,0.539378,0.5877169,0.8071177,0.8376803,0.0305626
77,0.6333776,0.61744,"('unmotivated', 'motivated')",0.081510335,0.06380515,-0.67270535,-0.66408944,0.0140609,0.0057186,-0.0083423
78,-0.0022674222,-0.025799243,"('nonresilient', 'resilient')",0.5435557,0.6172037,0.75018466,0.7308985,0.430491,0.4407677,0.0102767
79,-1.1982216,-1.2112725,"('wavering', 'unwavering')",-0.74628633,-0.73977363,0.20326634,0.16092147,-0.5804138,-0.5967082,-0.0162944
80,0.34695995,0.36243206,"('dominated', 'dominating')",-0.055616982,0.01900591,-0.8295207,-0.7097297,-0.1793926,-0.1094306,0.069962
81,0.26150608,0.14071767,"('submissive', 'aggressive')",0.37722522,0.36365685,-0.1071002,-0.02030392,0.1772104,0.1613569,-0.0158535
82,-0.30749187,-0.32424372,"('poor', 'rich')",-0.8634992,-0.88737714,5.3413444,5.27637,1.3901178,1.3549164,-0.0352014
83,0.069317445,0.014530852,"('powerless', 'powerful')",0.007347442,0.01351203,-0.5500527,-0.6083551,-0.1577959,-0.1934374,-0.0356415
84,1.8200496,1.7697614,"('inferior', 'superior')",0.4100949,0.305216,0.9371168,0.87896395,1.0557538,0.9846471,-0.0711067
85,-1.2921373,-1.2316246,"('insignificant', 'prestigious')",-0.5006963,-0.45845622,0.31589225,0.2739298,-0.4923138,-0.4720503,0.0202635
86,1.3784347,1.1821775,"('uninfluential', 'influential')",-0.15914458,-0.2825312,-0.12454237,-0.29404247,0.3649159,0.201868,-0.1630479
87,-0.05070506,-0.046995398,"('unsuccessful', 'successful')",1.2055146,1.2096928,1.3766282,1.4967778,0.8438125,0.8864918,0.0426793
88,-0.89219654,-0.9058304,"('low', 'eminent')",-0.24083608,-0.30474174,0.13332872,0.062777914,-0.3332346,-0.3825981,-0.0493635
