,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,female-male
70,0.7267256,0.672569,"('lethargic', 'energetic')",-0.18591467,-0.084912084,-1.1275052,-1.1144562,-0.7038032,-0.6265996,0.08828585,0.38488898,-0.2404423,-0.153702,0.0867403
71,1.6103802,1.8096948,"('diffident', 'self-confident')",1.008571,1.0714142,-0.40273526,-0.39658728,0.7320232,0.6683349,0.6749726,0.5342091,0.7246424,0.7374131,0.0127707
72,0.464042,0.47962454,"('unambitious', 'ambitious')",-0.00860795,0.05767093,-0.41508538,-0.42327994,-0.21029451,-0.13290884,0.35260245,0.524997,0.0365313,0.1012207,0.0646894
73,0.46419966,0.6477045,"('helpless', 'self-reliant')",-0.008302644,0.025044128,0.5152715,0.56067336,0.029015735,0.08574348,-3.8169472,-3.6627517,-0.5633526,-0.4687172,0.0946354
74,0.0004983619,0.0037584454,"('undedicated', 'dedicated')",-0.77076286,-0.7652023,-1.0894989,-0.9316082,-0.890641,-0.8123185,-0.39815056,-0.32760778,-0.629711,-0.5665957,0.0631153
75,-0.77512395,-0.8567838,"('meek', 'impulsive')",0.25987414,0.079198584,1.2344157,1.2148726,0.35035068,0.2901606,-0.62440026,-0.61163926,0.0890232,0.0231617,-0.0658615
76,-0.22583945,-0.24294606,"('anxious', 'daring')",-0.8334919,-0.72402424,-0.22200468,-0.008711167,-0.7616037,-0.64231783,0.19646391,0.39832014,-0.3692951,-0.2439358,0.1253593
77,-1.2849036,-1.378137,"('unmotivated', 'motivated')",-0.63391113,-0.64400697,-1.2991093,-1.3045326,-0.44467866,-0.4347335,-1.1749582,-1.0441502,-0.9675122,-0.961112,0.0064002
78,-0.36943123,-0.4647717,"('nonresilient', 'resilient')",0.11166946,-0.09231456,-0.6133317,-0.587701,-0.43132603,-0.58830446,-0.18324412,-0.2533942,-0.2971327,-0.3972972,-0.1001645
79,-0.5390206,-0.48726618,"('wavering', 'unwavering')",-0.09321916,-0.36704764,0.74388605,0.7067114,0.5327617,0.4307611,-0.1230409,-0.32840258,0.1042734,-0.0090488,-0.1133222
80,0.96242756,0.70263946,"('dominated', 'dominating')",0.0735921,0.047081403,-0.62686384,-0.6833309,-0.8294015,-0.8795316,-0.5875668,-0.5482999,-0.2015625,-0.2722883,-0.0707258
81,-0.14763878,-0.37458193,"('submissive', 'aggressive')",-0.6462717,-0.6901129,-1.5291065,-1.6256242,-1.5318661,-1.5562688,-0.63167083,-0.32583654,-0.8973108,-0.9144849,-0.0171741
82,0.30160815,0.26224756,"('poor', 'rich')",-0.5648217,-0.6311073,-0.6153427,-0.5802458,-0.14136724,-0.12891191,6.369279,6.383141,1.0698711,1.0610247,-0.0088464
83,0.04622888,-0.11714864,"('powerless', 'powerful')",0.32810795,0.23456445,-0.81998545,-0.87218934,-0.20407572,-0.31992555,-0.55522335,-0.4780565,-0.2409895,-0.3105511,-0.0695616
84,0.332223,0.29180643,"('inferior', 'superior')",0.22009514,0.15856847,-0.012843732,-0.16691175,-0.14854282,-0.22933853,0.106150255,0.0098384395,0.0994164,0.0127926,-0.0866238
85,-0.33815852,-0.027836513,"('insignificant', 'prestigious')",0.13207155,0.04926114,1.0708342,1.0306413,1.5901911,1.5790509,-0.63300484,-0.93555146,0.3643867,0.3391131,-0.0252736
86,0.18437132,0.030555487,"('uninfluential', 'influential')",-0.41667047,-0.76109135,-1.9283898,-2.092054,-0.87226987,-1.0816505,0.027865479,-0.02759731,-0.6010187,-0.7863676,-0.1853489
87,-0.3168036,-0.30263448,"('unsuccessful', 'successful')",-0.69725704,-0.8006751,-1.4908384,-1.5423326,-1.2253543,-1.2285694,-0.12543207,-0.11091515,-0.771137,-0.7970254,-0.0258884
88,0.61119556,0.663491,"('low', 'eminent')",-0.25247332,-0.33817235,-1.0086871,-1.0099651,-0.5412481,-0.5339268,0.09962475,-0.0019843378,-0.2183177,-0.2441115,-0.0257938
