,trane_male,trane_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
45,-0.5703116,-0.49969578,"('incompetent', 'competent')",-0.6083751,-0.5823445,0.48782858,0.44574684,-0.230286,-0.2120978,0.0181882
46,0.26590472,0.27599058,"('uncompetitive', 'competitive')",0.46219054,0.48155388,-1.0718354,-1.0672598,-0.11458,-0.1032384,0.0113416
47,0.08120949,0.2500981,"('stupid', 'smart')",0.8186722,0.88829106,4.036178,4.1969104,1.6453533,1.7784332,0.1330799
48,0.20763765,0.13568531,"('unintelligent', 'intelligent')",1.0429693,1.0021559,-0.36923516,-0.3620677,0.2937906,0.2585912,-0.0351994
49,0.072559066,0.1671682,"('unable', 'able')",0.68061537,0.79256713,-0.39131907,-0.30698723,0.1206185,0.2175827,0.0969642
50,0.027650261,0.06914802,"('clumsy', 'skillful')",0.3662672,0.3861621,-0.4239021,-0.52496654,-0.0099949,-0.0232188,-0.0132239
51,-0.45296693,-0.56999236,"('uneducated', 'educated')",0.14987786,0.008202465,0.23755695,0.13414535,-0.021844,-0.1425482,-0.1207042
52,-0.37793833,-0.45147952,"('irrational', 'rational')",-0.17790347,-0.34041303,0.31159186,0.14367828,-0.0814166,-0.2160714,-0.1346548
53,-1.5516475,-1.5237051,"('uncreative', 'creative')",0.3242018,0.2617828,0.8919599,0.7330987,-0.1118286,-0.1762746,-0.064446
54,-0.85019433,-0.9098572,"('incapable', 'capable')",0.14221562,-0.013005059,0.6736522,0.58032566,-0.0114422,-0.1141789,-0.1027367
55,0.6738145,0.665331,"('incompetent', 'clever')",0.5215826,0.49811116,-0.43367693,-0.37308213,0.2539067,0.2634533,0.0095466
56,0.9279066,0.86934173,"('impractical', 'practical')",0.51870394,0.4822808,0.46596453,0.51121694,0.637525,0.6209465,-0.0165785
57,-0.6828365,-0.70881295,"('unimaginative', 'imaginative')",0.5754695,0.47159344,-0.9761987,-1.1101578,-0.3611886,-0.4491258,-0.0879372
58,-0.29182157,-0.31536448,"('undiscriminating', 'discriminating')",-0.11595373,-0.17154008,0.475165,0.45963094,0.0224632,-0.0090912,-0.0315544
59,-0.43618956,-0.33898345,"('foolish', 'wise')",0.16374058,0.16266268,0.12014251,0.07231868,-0.0507688,-0.0346674,0.0161014
60,0.9738857,1.0178524,"('inefficient', 'efficient')",0.6554699,0.7856227,-0.54535836,-0.39811745,0.3613324,0.4684526,0.1071202
61,-0.22020395,-0.28517556,"('illogical', 'logical')",0.3843069,0.2880065,0.5801417,0.44833952,0.2480816,0.1503902,-0.0976914
62,0.6875521,0.75346196,"('incompetent', 'brilliant')",0.9544308,1.0458828,0.18513969,0.27914232,0.6090409,0.6928291,0.0837882
63,-0.20166731,-0.16417506,"('unperceptive', 'insightful')",0.2937355,0.35666868,0.44656727,0.49415165,0.1795452,0.2288818,0.0493366
64,0.3847908,0.34583348,"('shy', 'confident')",-0.17706497,-0.15108456,-4.144833,-4.1663055,-1.3123691,-1.3238522,-0.0114831
65,0.9959114,0.94991785,"('insecure', 'secure')",-0.31240582,-0.33595666,-0.16378519,-0.09804362,0.1732401,0.1719725,-0.0012676
66,-1.100376,-1.0804458,"('inactive', 'active')",-0.569593,-0.61795616,1.087501,0.9896403,-0.194156,-0.2362539,-0.0420979
67,0.49917594,0.4476987,"('doubtful', 'determined')",0.38008294,0.4154079,-0.3831072,-0.30939326,0.1653839,0.1845711,0.0191872
68,-0.60141754,-0.67538285,"('dependent', 'independent')",-0.33920276,-0.44246802,-1.0780543,-1.13937,-0.6728915,-0.7524069,-0.0795154
69,-0.23079973,-0.16378304,"('lazy', 'industrious')",0.6705108,0.7739025,0.5882368,0.5424604,0.3426493,0.3841933,0.041544
70,-0.34890816,-0.2925521,"('lethargic', 'energetic')",-0.24023661,-0.22429428,-0.41519213,-0.36441886,-0.3347789,-0.2937551,0.0410238
71,-0.37102318,-0.36566198,"('diffident', 'self-confident')",0.7238264,0.7228078,0.22452185,0.15879145,0.1924417,0.1719791,-0.0204626
72,-0.4387526,-0.4301767,"('unambitious', 'ambitious')",-0.43048745,-0.38682833,0.49816728,0.53765553,-0.1236909,-0.0931165,0.0305744
73,0.5593399,0.5361623,"('helpless', 'self-reliant')",0.8475045,0.7542223,-1.7950134,-1.8834031,-0.1293897,-0.1976728,-0.0682831
74,-0.265958,-0.23364559,"('undedicated', 'dedicated')",0.3501052,0.39125812,0.6475002,0.5704507,0.2438825,0.2426877,-0.0011948
75,-0.5733271,-0.55157894,"('meek', 'impulsive')",0.19161652,0.13973758,-0.60081106,-0.5491166,-0.3275072,-0.3203193,0.0071879
76,1.0245556,1.0444791,"('anxious', 'daring')",0.12751725,0.17104992,-0.4338272,-0.38607743,0.2394152,0.2764839,0.0370687
77,-0.26546562,-0.3076003,"('unmotivated', 'motivated')",0.52652365,0.5110731,-1.2015923,-1.1526875,-0.3135114,-0.3164049,-0.0028935
78,-0.6822019,-0.61115545,"('nonresilient', 'resilient')",0.6288146,0.7730445,-0.021597747,-0.009672692,-0.024995,0.0507388,0.0757338
79,-0.985427,-0.9976778,"('wavering', 'unwavering')",-1.1765963,-1.2770896,-0.16100597,-0.2456838,-0.7743431,-0.8401504,-0.0658073
80,0.6763362,0.69241834,"('dominated', 'dominating')",0.40631613,0.5885152,0.38862687,0.49594688,0.4904264,0.5922935,0.1018671
81,0.51510185,0.40530306,"('submissive', 'aggressive')",1.1287622,1.0639998,-0.8535859,-0.6914,0.2634261,0.259301,-0.0041251
82,-0.8714666,-0.8767089,"('poor', 'rich')",0.15700106,0.03841029,3.8930635,3.9760432,1.0595326,1.0459149,-0.0136177
83,-0.022668902,-0.047134317,"('powerless', 'powerful')",0.014307972,0.055835165,-0.6793364,-0.6188456,-0.2292325,-0.2033816,0.0258509
84,0.59873766,0.5418861,"('inferior', 'superior')",0.039610095,0.041889615,0.42518198,0.4388223,0.3545099,0.340866,-0.0136439
85,-0.78455174,-0.7985805,"('insignificant', 'prestigious')",0.34493297,0.30367392,0.60183805,0.4506492,0.0540731,-0.0147525,-0.0688256
86,-1.3649137,-1.4179102,"('uninfluential', 'influential')",-0.361816,-0.4896695,0.022830818,-0.03758028,-0.5679663,-0.6483866,-0.0804203
87,-0.16509926,-0.22368029,"('unsuccessful', 'successful')",0.84347,0.82207847,1.4975518,1.4868207,0.7253075,0.695073,-0.0302345
88,-0.55666304,-0.72347116,"('low', 'eminent')",0.6900046,0.51135474,0.3645249,0.21034464,0.1659555,-0.0005906,-0.1665461
