,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
26,-0.22859335,-0.2039941,"('hardhearted', 'benevolent')",1.1905302,1.2180635,1.7286528,1.6967626,0.8968632,0.9036106,0.0067474
27,-0.5905947,-0.5536007,"('hardhearted', 'softhearted')",-0.53453827,-0.5729502,1.5438235,1.3941296,0.1395635,0.0891929,-0.0503706
28,-1.0251383,-1.1106435,"('disloyal', 'loyal')",0.32162118,0.17422752,0.9080385,0.81526405,0.0681738,-0.040384,-0.1085578
29,-0.1791496,-0.2543754,"('unfair', 'fair')",-0.5460422,-0.59546626,-0.6529535,-0.8045334,-0.4593818,-0.5514584,-0.0920766
30,0.84260106,0.8228537,"('intolerant', 'tolerant')",0.80278736,0.800601,1.3306371,1.2988949,0.9920085,0.9741165,-0.017892
31,-1.3839422,-1.264386,"('evil', 'good')",-0.90026426,-0.8901382,-0.59445643,-0.6435697,-0.9595543,-0.932698,0.0268563
32,-0.31338227,-0.33559275,"('unkind', 'kind')",0.19549224,0.1966584,1.002407,0.9661254,0.294839,0.2757304,-0.0191086
33,-0.11532007,-0.15045053,"('wrong', 'right')",0.8511657,0.81827897,-0.5216096,-0.61314917,0.071412,0.0182264,-0.0531856
34,-0.03391256,0.06862935,"('mean', 'honorable')",0.54810476,0.58712596,5.8274875,5.847968,2.1138932,2.1679077,0.0540145
35,0.30028272,0.24436985,"('corrupt', 'incorrupt')",-1.154671,-1.2067126,0.2674491,0.065660305,-0.1956464,-0.2988941,-0.1032477
36,-0.8110266,-0.77215314,"('hostile', 'amicable')",-0.22547817,-0.33364642,0.47307292,0.25917128,-0.1878106,-0.2822094,-0.0943988
37,0.5077659,0.5147698,"('fake', 'genuine')",-0.9325605,-0.90415835,0.29917625,0.2819297,-0.0418728,-0.0358196,0.0060532
38,-0.8434876,-0.82779384,"('untruthful', 'truthful')",0.5961902,0.5931186,0.17610537,0.2140094,-0.0237307,-0.0068886,0.0168421
39,0.06505229,0.052312113,"('exploitative', 'cooperative')",0.9841354,1.073808,0.14320461,0.12888643,0.3974641,0.4183355,0.0208714
40,-0.28023228,-0.27347142,"('stingy', 'generous')",1.049849,1.0397674,-1.2679491,-1.4100504,-0.1661108,-0.2145848,-0.048474
41,-0.3308518,-0.3004871,"('unforgiving', 'forgiving')",1.1419324,1.0870997,0.060403816,-0.0010481481,0.2904948,0.2618548,-0.02864
42,1.3750974,1.4357394,"('unreliable', 'reliable')",0.40306273,0.45560426,-2.785966,-2.714321,-0.3359353,-0.2743258,0.0616095
43,-0.6920188,-0.6532186,"('irresponsible', 'responsible')",1.0441707,1.0826507,0.49372068,0.5102995,0.2819575,0.3132438,0.0312863
44,1.7376813,1.7315764,"('prejudiced', 'unprejudiced')",-0.3174289,-0.23996985,-1.3761661,-1.3790865,0.0146954,0.0375067,0.0228113
45,-0.7766902,-0.70911103,"('incompetent', 'competent')",-0.43142,-0.4825147,-0.5234824,-0.4883062,-0.5771976,-0.5599773,0.0172203
46,-1.0739977,-1.0792786,"('uncompetitive', 'competitive')",0.7958533,0.82461554,-0.7203327,-0.69276404,-0.3328257,-0.315809,0.0170167
47,0.12976046,0.21324152,"('stupid', 'smart')",1.1948277,1.2342473,5.2919135,5.3498626,2.2055006,2.2657838,0.0602832
48,-1.30151,-1.3347733,"('unintelligent', 'intelligent')",-0.7308482,-0.7400001,0.17260416,0.177552,-0.619918,-0.6324071,-0.0124891
49,-0.0612479,-0.019816436,"('unable', 'able')",-0.8765949,-0.80954933,-0.15644565,-0.06271845,-0.3647628,-0.2973614,0.0674014
50,0.41276395,0.4968748,"('clumsy', 'skillful')",0.034527455,0.057878178,0.050792366,0.025312267,0.1660279,0.1933551,0.0273272
51,-0.22374552,-0.2995069,"('uneducated', 'educated')",-0.13504255,-0.20148669,0.5541415,0.5229094,0.0651178,0.0073053,-0.0578125
52,-0.80692285,-0.8783018,"('irrational', 'rational')",-0.12848297,-0.28169155,0.2713672,0.12566704,-0.2213462,-0.3447754,-0.1234292
53,-1.8782039,-1.8642148,"('uncreative', 'creative')",1.1752167,1.0783721,0.8764276,0.755558,0.0578135,-0.0100949,-0.0679084
54,-0.77171284,-0.77322775,"('incapable', 'capable')",0.7405878,0.7329162,1.2501417,1.2719446,0.4063389,0.4105444,0.0042055
55,-0.9886368,-0.9665515,"('incompetent', 'clever')",-0.29639158,-0.2723802,-0.32979232,-0.26862487,-0.5382736,-0.5025189,0.0357547
56,0.6811677,0.65225476,"('impractical', 'practical')",0.8084725,0.83828086,-0.24624556,-0.17143872,0.4144649,0.439699,0.0252341
57,-1.39627,-1.3752645,"('unimaginative', 'imaginative')",-0.14422707,-0.14670826,-2.473164,-2.4481516,-1.3378871,-1.3233747,0.0145124
58,-0.9128413,-0.9038491,"('undiscriminating', 'discriminating')",1.111283,1.0517207,0.15771385,0.09039913,0.1187185,0.0794236,-0.0392949
59,-0.23923087,-0.22138357,"('foolish', 'wise')",0.5551499,0.5262994,0.79134053,0.7370486,0.3690865,0.3473215,-0.021765
60,0.27781144,0.24883986,"('inefficient', 'efficient')",0.5371256,0.55254537,-0.43750012,-0.31328958,0.1258123,0.1626985,0.0368862
61,-0.611811,-0.6756335,"('illogical', 'logical')",1.3520942,1.2702855,0.35263717,0.27020085,0.3643068,0.2882843,-0.0760225
62,-0.24926338,-0.20987876,"('incompetent', 'brilliant')",0.76330584,0.8659046,-0.09351141,0.09616444,0.140177,0.2507301,0.1105531
63,-0.9836775,-0.89349085,"('unperceptive', 'insightful')",1.2693158,1.2965723,0.91905826,1.0269675,0.4015656,0.476683,0.0751174
64,0.62302715,0.5532226,"('shy', 'confident')",0.56830084,0.56008154,-6.5011907,-6.4150186,-1.7699542,-1.7672381,0.0027161
65,0.07390241,-0.020486586,"('insecure', 'secure')",-0.026056558,-0.02393537,-0.6263497,-0.6146359,-0.1928346,-0.219686,-0.0268514
66,0.4017831,0.43347442,"('inactive', 'active')",0.66578466,0.6638642,1.305005,1.2529995,0.7908576,0.7834461,-0.0074115
67,0.7448257,0.6907784,"('doubtful', 'determined')",0.18634546,0.2121577,-0.48352388,-0.41127837,0.1492158,0.1638859,0.0146701
68,-0.11496465,-0.17074135,"('dependent', 'independent')",-1.8614051,-1.912207,-0.59267807,-0.63705957,-0.8563493,-0.9066693,-0.05032
69,1.0672536,1.1187148,"('lazy', 'industrious')",0.69335425,0.6589421,-0.25804853,-0.28581473,0.5008531,0.4972807,-0.0035724
70,-0.022960212,0.036780816,"('lethargic', 'energetic')",0.07688984,0.14925049,0.34405446,0.43783668,0.1326614,0.207956,0.0752946
71,-1.0788457,-1.0422788,"('diffident', 'self-confident')",1.7720159,1.7640033,0.6543621,0.63761014,0.4491774,0.4531116,0.0039342
72,-0.8829354,-0.9114014,"('unambitious', 'ambitious')",-0.05675429,-0.048769966,-1.1935506,-1.153549,-0.7110801,-0.7045735,0.0065066
73,1.328844,1.3191608,"('helpless', 'self-reliant')",0.6088402,0.54292965,-2.7374783,-2.7586756,-0.266598,-0.2988617,-0.0322637
74,-0.386669,-0.35624057,"('undedicated', 'dedicated')",0.755044,0.7436587,0.37011915,0.35912746,0.2461647,0.2488485,0.0026838
75,-0.09465566,-0.071176715,"('meek', 'impulsive')",-0.7658152,-0.7199664,-0.318024,-0.26702583,-0.3928316,-0.352723,0.0401086
76,0.7687217,0.7643785,"('anxious', 'daring')",0.15530145,0.24562679,0.044271685,0.10600065,0.322765,0.372002,0.049237
77,-1.2770865,-1.2992395,"('unmotivated', 'motivated')",0.7095896,0.6433892,-1.4642963,-1.3444086,-0.6772644,-0.666753,0.0105114
78,-1.4446256,-1.3175222,"('nonresilient', 'resilient')",0.8994983,0.91751516,0.10962077,0.18468377,-0.1451689,-0.0717744,0.0733945
79,-0.15214007,-0.11285591,"('wavering', 'unwavering')",-0.7318334,-0.7539381,0.41387302,0.4350762,-0.1567002,-0.1439059,0.0127943
80,0.7904978,0.70770067,"('dominated', 'dominating')",0.095851466,0.1600489,-1.0948135,-0.98394954,-0.0694881,-0.0387333,0.0307548
81,0.6013774,0.4996716,"('submissive', 'aggressive')",0.9021707,0.96183115,-0.54308546,-0.4112593,0.3201542,0.3500812,0.029927
82,-0.16105683,-0.08233832,"('poor', 'rich')",-0.43710196,-0.4360538,5.69898,5.7198863,1.7002737,1.7338314,0.0335577
83,-0.25377294,-0.29034755,"('powerless', 'powerful')",0.49567783,0.5239353,-1.1603817,-1.1710813,-0.3061589,-0.3124979,-0.006339
84,0.22490604,0.12679458,"('inferior', 'superior')",0.30206168,0.257471,1.0300561,0.9002699,0.5190079,0.4281785,-0.0908294
85,-0.74294156,-0.6807467,"('insignificant', 'prestigious')",0.9658865,0.9129648,1.2157195,1.1458321,0.4795548,0.4593501,-0.0202047
86,-2.0669901,-2.0724669,"('uninfluential', 'influential')",-0.15430868,-0.2318805,-0.095900334,-0.18756628,-0.7723997,-0.8306379,-0.0582382
87,0.33627874,0.34150618,"('unsuccessful', 'successful')",1.3347269,1.3277483,0.8921358,1.0250525,0.8543805,0.8981024,0.0437219
88,-0.072473794,-0.11516415,"('low', 'eminent')",-0.7229613,-0.77839184,0.52729195,0.5603058,-0.089381,-0.1110834,-0.0217024
