,monsanto_male,monsanto_female,tuple,co_male,co_female,average_male,average_female,female-male
18,-0.8126898,-0.7974123,"('disagreeable', 'welcoming')",-1.0418888,-1.0651326,-0.9272893,-0.9312724,-0.0039831
19,-0.7370887,-0.9020369,"('inhospitable', 'hospitable')",-0.43218997,-0.3887782,-0.5846393,-0.6454076,-0.0607683
20,0.16422519,0.14485742,"('rough', 'thoughtful')",0.49208057,0.4768863,0.3281529,0.3108719,-0.017281
21,-0.3523784,-0.433717,"('immoral', 'moral')",-0.51258,-0.44555765,-0.4324792,-0.4396373,-0.0071581
22,-1.3870571,-1.4169079,"('untrustworthy', 'trustworthy')",-0.99501383,-0.9181041,-1.1910355,-1.167506,0.0235295
23,-0.624805,-0.6733833,"('insincere', 'sincere')",6.388515,6.358404,2.881855,2.8425105,-0.0393445
24,-0.41206622,-0.49879962,"('dishonest', 'honest')",0.8970869,0.9306202,0.2425103,0.2159103,-0.0266
25,0.13383418,0.12957616,"('egoistic', 'altruistic')",0.9805703,0.8983299,0.5572022,0.513953,-0.0432492
26,0.6249531,0.43981785,"('hardhearted', 'benevolent')",1.0778446,0.99235475,0.8513988,0.7160863,-0.1353125
27,-0.9374041,-0.90793496,"('hardhearted', 'softhearted')",0.6706544,0.62342024,-0.1333748,-0.1422574,-0.0088826
28,-0.8647866,-0.9851701,"('disloyal', 'loyal')",0.7076552,0.5374558,-0.0785657,-0.2238572,-0.1452915
29,-0.4175674,-0.43908122,"('unfair', 'fair')",-0.63395584,-0.7347283,-0.5257616,-0.5869048,-0.0611432
30,-0.5345833,-0.6123284,"('intolerant', 'tolerant')",0.8681953,0.8967852,0.166806,0.1422284,-0.0245776
31,-0.31076106,-0.2993987,"('evil', 'good')",-1.3159795,-1.3262014,-0.8133703,-0.8128,0.0005703
32,-0.17139857,-0.21768266,"('unkind', 'kind')",0.9272351,0.80800915,0.3779183,0.2951632,-0.0827551
33,0.74743605,0.610412,"('wrong', 'right')",-0.6947854,-0.6950416,0.0263253,-0.0423148,-0.0686401
34,-0.22906807,-0.14835483,"('mean', 'honorable')",5.520695,5.696023,2.6458135,2.773834,0.1280205
35,0.2820228,0.22049412,"('corrupt', 'incorrupt')",-0.81639755,-0.86524314,-0.2671874,-0.3223745,-0.0551871
36,-0.44596508,-0.5776373,"('hostile', 'amicable')",-0.31069645,-0.44337544,-0.3783308,-0.5105064,-0.1321756
37,-0.5213622,-0.6058822,"('fake', 'genuine')",-0.11454959,-0.089161456,-0.3179559,-0.3475218,-0.0295659
38,-0.15730564,-0.1583053,"('untruthful', 'truthful')",0.26431838,0.35531813,0.0535064,0.0985064,0.045
39,-0.074943535,-0.020810835,"('exploitative', 'cooperative')",0.24361381,0.32653785,0.0843351,0.1528635,0.0685284
40,-0.107020296,-0.14553857,"('stingy', 'generous')",-2.6377795,-2.7283854,-1.3723999,-1.436962,-0.0645621
41,-0.10342235,-0.15118295,"('unforgiving', 'forgiving')",0.15587626,0.15229973,0.026227,0.0005584,-0.0256686
42,-0.018905599,-0.13705793,"('unreliable', 'reliable')",-3.29747,-3.2709174,-1.6581879,-1.7039877,-0.0457998
43,-0.64091873,-0.6869474,"('irresponsible', 'responsible')",0.50489867,0.6030701,-0.06801,-0.0419387,0.0260713
44,0.16725017,0.28381225,"('prejudiced', 'unprejudiced')",-1.3258128,-1.3010906,-0.5792813,-0.5086392,0.0706421
45,-1.0589926,-1.0682592,"('incompetent', 'competent')",-0.3313594,-0.3783089,-0.695176,-0.7232841,-0.0281081
46,-1.2098949,-1.2052263,"('uncompetitive', 'competitive')",-0.80807024,-0.8189323,-1.0089825,-1.0120792,-0.0030967
47,-0.36291528,-0.25663477,"('stupid', 'smart')",5.621835,5.7965145,2.6294599,2.7699399,0.14048
48,0.49650693,0.45674267,"('unintelligent', 'intelligent')",0.27086687,0.28087643,0.3836869,0.3688096,-0.0148773
49,-0.27028683,-0.16288052,"('unable', 'able')",-0.5776671,-0.45548734,-0.423977,-0.3091839,0.1147931
50,-0.37513396,-0.37341797,"('clumsy', 'skillful')",-0.43632573,-0.41574854,-0.4057298,-0.3945833,0.0111465
51,-0.1936242,-0.27134022,"('uneducated', 'educated')",0.74970305,0.6087316,0.2780394,0.1686957,-0.1093437
52,0.17120436,0.06755876,"('irrational', 'rational')",-0.23305076,-0.2638182,-0.0309232,-0.0981297,-0.0672065
53,-0.87290204,-1.1682869,"('uncreative', 'creative')",0.32685447,0.27081925,-0.2730238,-0.4487338,-0.17571
54,-0.5915967,-0.65413,"('incapable', 'capable')",0.77333975,0.77293575,0.0908715,0.0594029,-0.0314686
55,-0.71175134,-0.727617,"('incompetent', 'clever')",0.43594652,0.38839534,-0.1379024,-0.1696108,-0.0317084
56,0.047413006,-0.05456271,"('impractical', 'practical')",0.025118984,0.07196292,0.036266,0.0087001,-0.0275659
57,-1.349286,-1.4821268,"('unimaginative', 'imaginative')",-3.6319203,-3.6127508,-2.4906032,-2.5474389,-0.0568357
58,-0.69110703,-0.895128,"('undiscriminating', 'discriminating')",0.04043556,-0.019837815,-0.3253357,-0.4574829,-0.1321472
59,0.54019225,0.5074456,"('foolish', 'wise')",-0.21917781,-0.13628659,0.1605072,0.1855795,0.0250723
60,-0.7348643,-0.6095923,"('inefficient', 'efficient')",0.2794268,0.47185713,-0.2277187,-0.0688676,0.1588511
61,-0.50724715,-0.57353944,"('illogical', 'logical')",-0.035776496,-0.108311154,-0.2715118,-0.3409253,-0.0694135
62,-0.074695125,0.070375964,"('incompetent', 'brilliant')",0.21820319,0.4197372,0.071754,0.2450566,0.1733026
63,-0.57879466,-0.5753279,"('unperceptive', 'insightful')",0.04416534,0.17068614,-0.2673147,-0.2023209,0.0649938
64,-0.22345456,-0.21999447,"('shy', 'confident')",-6.3798695,-6.293474,-3.301662,-3.2567344,0.0449276
65,-1.1929655,-1.1789219,"('insecure', 'secure')",0.2326262,0.21942145,-0.4801697,-0.4797502,0.0004195
66,-0.12302363,-0.23690556,"('inactive', 'active')",0.27797225,0.21557312,0.0774743,-0.0106662,-0.0881405
67,0.25595632,0.18993944,"('doubtful', 'determined')",-0.07434178,-0.09246348,0.0908073,0.048738,-0.0420693
68,-0.6543714,-0.72580975,"('dependent', 'independent')",-1.2910722,-1.2852142,-0.9727218,-1.005512,-0.0327902
69,1.2026765,1.2189602,"('lazy', 'industrious')",-1.1554968,-1.026464,0.0235898,0.0962481,0.0726583
70,-1.3532844,-1.3675166,"('lethargic', 'energetic')",0.22712602,0.26297846,-0.5630792,-0.5522691,0.0108101
71,0.065999195,0.07970679,"('diffident', 'self-confident')",0.15822667,0.14932312,0.1121129,0.114515,0.0024021
72,-0.23728627,-0.2818752,"('unambitious', 'ambitious')",-0.486235,-0.35077935,-0.3617606,-0.3163273,0.0454333
73,0.7128274,0.5864837,"('helpless', 'self-reliant')",-3.9023418,-3.8238394,-1.5947572,-1.6186779,-0.0239207
74,-0.03572832,-0.12525687,"('undedicated', 'dedicated')",-0.26987955,-0.30372992,-0.1528039,-0.2144934,-0.0616895
75,0.39502847,0.44207048,"('meek', 'impulsive')",-0.59483266,-0.4628275,-0.0999021,-0.0103785,0.0895236
76,-0.37836018,-0.3715817,"('anxious', 'daring')",0.08091083,0.084558934,-0.1487247,-0.1435114,0.0052133
77,-0.8273937,-0.7969226,"('unmotivated', 'motivated')",-1.00725,-0.91477525,-0.9173218,-0.8558489,0.0614729
78,-0.07279311,0.06521585,"('nonresilient', 'resilient')",-0.15651865,-0.093673706,-0.1146559,-0.0142289,0.100427
79,0.4624106,0.39283258,"('wavering', 'unwavering')",-0.60158074,-0.5475392,-0.0695851,-0.0773533,-0.0077682
80,0.026282512,0.14171425,"('dominated', 'dominating')",-0.58778423,-0.60570437,-0.2807509,-0.2319951,0.0487558
81,-0.33791083,-0.2935727,"('submissive', 'aggressive')",-0.33258966,-0.26888222,-0.3352503,-0.2812275,0.0540228
82,-0.3166799,-0.3888224,"('poor', 'rich')",6.308135,6.299947,2.9957275,2.9555621,-0.0401654
83,0.3457688,0.236168,"('powerless', 'powerful')",-1.0795705,-1.161054,-0.3669009,-0.462443,-0.0955421
84,0.74401003,0.6521446,"('inferior', 'superior')",0.6221853,0.5350241,0.6830977,0.5935844,-0.0895133
85,1.3403364,1.2677103,"('insignificant', 'prestigious')",-0.47452947,-0.5203379,0.4329035,0.3736862,-0.0592173
86,-0.7184373,-0.97021437,"('uninfluential', 'influential')",-0.36296293,-0.48282656,-0.5407001,-0.7265205,-0.1858204
87,0.19560933,0.29033113,"('unsuccessful', 'successful')",0.20089713,0.20970955,0.1982532,0.2500203,0.0517671
88,0.346906,0.21326678,"('low', 'eminent')",-0.23386507,-0.34092024,0.0565205,-0.0638267,-0.1203472
