,st_male,st_female,tuple,jude_male,jude_female,medical_male,medical_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.018638868,-0.11974609,"('incapable', 'capable')",0.46411288,0.439917,-0.051843204,-0.04759507,1.1954236,1.2537647,0.3972636,0.3815852,-0.0156784
55,-1.3458335,-1.1179293,"('incompetent', 'clever')",-2.7001565,-2.464876,-0.096540794,0.031538703,-0.10961562,-0.019207284,-1.0630367,-0.8926184,0.1704183
56,0.124539606,0.110308975,"('impractical', 'practical')",-0.7620064,-0.7163602,1.7088698,1.8083,0.06023024,0.0944488,0.2829083,0.3241744,0.0412661
57,0.39108145,0.014996234,"('unimaginative', 'imaginative')",-2.2891479,-2.308845,0.077978715,0.1319489,-2.7815194,-2.7727146,-1.1504018,-1.2336535,-0.0832517
58,0.063963234,-0.08834356,"('undiscriminating', 'discriminating')",-0.39937472,-0.3667558,-0.76076674,-0.7223632,-0.1303492,-0.19294304,-0.3066319,-0.3426014,-0.0359695
59,0.79440427,0.61860144,"('foolish', 'wise')",2.9939663,2.8320603,0.6781304,0.5613594,0.5308524,0.49630696,1.2493384,1.127082,-0.1222564
60,-1.2349745,-1.0041468,"('inefficient', 'efficient')",-1.866875,-1.6559353,0.80713695,1.015389,0.21260706,0.40000346,-0.5205263,-0.3111724,0.2093539
61,-1.2431573,-1.3809166,"('illogical', 'logical')",-0.64147884,-0.7142365,0.56952465,0.4692815,0.4150572,0.25873986,-0.2250136,-0.341783,-0.1167694
62,-0.046619732,0.118737034,"('incompetent', 'brilliant')",-1.3238382,-1.1251177,1.1586012,1.3331423,0.21737978,0.4337983,0.0013807,0.19014,0.1887593
63,0.053660035,0.03941717,"('unperceptive', 'insightful')",-0.31870154,-0.21234937,0.6584191,0.8073251,0.8578482,1.0128458,0.3128065,0.4118097,0.0990032
64,-0.04009173,-0.09713906,"('shy', 'confident')",-0.9403743,-1.0192201,-0.21986064,-0.16614723,-7.0979495,-6.984702,-2.074569,-2.066802,0.007767
65,0.06864722,-0.06331761,"('insecure', 'secure')",-2.135603,-2.215388,-0.13561283,-0.1664707,-0.107650444,-0.07083499,-0.5775548,-0.6290028,-0.051448
66,-0.19716863,-0.30233192,"('inactive', 'active')",0.6782188,0.6488366,-0.5824858,-0.6213599,1.0749953,0.977462,0.2433899,0.1756517,-0.0677382
67,-0.3791968,-0.32969183,"('doubtful', 'determined')",-0.3998113,-0.45641965,0.023191832,-0.020282242,-0.25944462,-0.29137585,-0.2538152,-0.2744424,-0.0206272
68,-0.60138243,-0.56298363,"('dependent', 'independent')",-0.363108,-0.38515884,-0.71582377,-0.71150196,-0.51663303,-0.5066749,-0.5492368,-0.5415798,0.007657
69,-0.08024518,0.016386986,"('lazy', 'industrious')",1.4046885,1.3481855,0.446081,0.47951308,-0.5918268,-0.5794934,0.2946744,0.316148,0.0214736
70,-0.062001497,-0.050892647,"('lethargic', 'energetic')",-0.97513276,-0.9022046,-0.16991307,0.01132131,0.6355778,0.7466646,-0.1428674,-0.0487778,0.0940896
71,-0.23447484,-0.26821947,"('diffident', 'self-confident')",1.3265634,1.2658714,1.7448967,1.7755246,0.7735439,0.7007373,0.9026322,0.8684785,-0.0341537
72,-0.41337994,-0.53162956,"('unambitious', 'ambitious')",-0.14212102,-0.079374105,0.38451537,0.33827806,-0.5355945,-0.5163549,-0.176645,-0.1972701,-0.0206251
73,1.6088493,1.5048431,"('helpless', 'self-reliant')",1.7967334,1.6920247,-0.024288297,-0.13126485,-3.5687037,-3.4996378,-0.0468524,-0.1085087,-0.0616563
74,-0.31194633,-0.07267642,"('undedicated', 'dedicated')",0.406607,0.49955466,0.63534397,0.734438,-0.11133367,-0.13046815,0.1546678,0.257712,0.1030442
75,0.94543016,0.68157125,"('meek', 'impulsive')",0.7827558,0.72402555,-0.06492026,-0.09749114,-0.40878984,-0.411707,0.3136189,0.2240996,-0.0895193
76,0.7997611,1.0288683,"('anxious', 'daring')",-1.1771832,-1.0708458,-0.32848078,-0.19442928,0.32982188,0.4250923,-0.0940202,0.0471714,0.1411916
77,-1.3085477,-1.2620927,"('unmotivated', 'motivated')",-0.9550805,-0.7996748,0.32470253,0.43260685,-1.1635034,-0.9747385,-0.7756073,-0.6509748,0.1246325
78,-0.48818016,-0.35109845,"('nonresilient', 'resilient')",-0.6767305,-0.59534526,1.5409595,1.6844853,0.24108186,0.35298473,0.1542827,0.2727566,0.1184739
79,1.6842535,1.5039328,"('wavering', 'unwavering')",2.8393695,2.6690207,-0.82829285,-0.8729554,0.32382703,0.32006902,1.0047894,0.9050168,-0.0997726
80,0.12686008,-0.08250177,"('dominated', 'dominating')",-1.6670973,-1.6897824,-0.0744144,-0.06862816,-1.1773727,-1.1072191,-0.698006,-0.7370329,-0.0390269
81,-0.91535515,-1.2140838,"('submissive', 'aggressive')",-2.853383,-2.9156518,0.64470655,0.6561181,-0.8127336,-0.66839725,-0.9841914,-1.0355036,-0.0513122
82,-0.18824205,-0.27392116,"('poor', 'rich')",-1.3033192,-1.2680767,0.30924526,0.34913963,6.790235,6.7834287,1.4019797,1.3976426,-0.0043371
83,-0.96291924,-0.9903588,"('powerless', 'powerful')",-1.2361321,-1.2385076,0.18174534,0.24189796,-1.3703418,-1.3906173,-0.846912,-0.8443965,0.0025155
84,-0.4061278,-0.57022303,"('inferior', 'superior')",-0.7230341,-0.82452905,0.84244937,0.75294405,0.67836213,0.6193495,0.0979124,-0.0056146,-0.103527
85,0.4273066,0.31148478,"('insignificant', 'prestigious')",3.130684,2.964026,0.20703381,0.10870612,0.29175657,0.23527071,1.0141952,0.9048719,-0.1093233
86,-1.3202101,-1.372244,"('uninfluential', 'influential')",-1.3193207,-1.3402486,0.6424645,0.6913984,-0.07501469,-0.08779298,-0.5180202,-0.5272217,-0.0092015
87,-0.13591465,-0.35479236,"('unsuccessful', 'successful')",0.28213578,0.16196305,0.70673203,0.6404882,0.7815575,0.8106773,0.4086277,0.314584,-0.0940437
88,-0.8492695,-0.9642903,"('low', 'eminent')",-0.9199589,-1.063054,-0.35933074,-0.40259004,0.32876527,0.36937544,-0.4499485,-0.5151397,-0.0651912
