,macerich_male,macerich_female,tuple,co_male,co_female,average_male,average_female,female-male
41,0.019004187,0.11348079,"('unforgiving', 'forgiving')",0.56634766,0.58529675,0.2926759,0.3493888,0.0567129
42,0.7234459,0.6995151,"('unreliable', 'reliable')",-2.6913068,-2.6260917,-0.9839305,-0.9632883,0.0206422
43,0.3391679,0.3278574,"('irresponsible', 'responsible')",0.7595706,0.78560954,0.5493692,0.5567335,0.0073643
44,-0.27130157,-0.22840592,"('prejudiced', 'unprejudiced')",-1.343943,-1.2884922,-0.8076223,-0.7584491,0.0491732
45,0.48252988,0.3941267,"('incompetent', 'competent')",0.034972925,-0.12235214,0.2587514,0.1358873,-0.1228641
46,0.58970386,0.52922773,"('uncompetitive', 'competitive')",-0.20893446,-0.17150202,0.1903847,0.1788629,-0.0115218
47,0.27113497,0.33040696,"('stupid', 'smart')",4.8317595,4.871333,2.5514472,2.6008701,0.0494229
48,0.014185343,0.08215627,"('unintelligent', 'intelligent')",-0.047555376,-0.038643546,-0.016685,0.0217564,0.0384414
49,0.12179904,0.31459343,"('unable', 'able')",-0.41906324,-0.3337921,-0.1486321,-0.0095993,0.1390328
50,0.40468758,0.30698982,"('clumsy', 'skillful')",-0.20520616,-0.20227215,0.0997407,0.0523588,-0.0473819
51,0.421152,0.26194876,"('uneducated', 'educated')",0.5743518,0.33765218,0.4977519,0.2998005,-0.1979514
52,-0.72451204,-0.71165055,"('irrational', 'rational')",-0.19187859,-0.18372045,-0.4581953,-0.4476855,0.0105098
53,-0.7050039,-0.8072106,"('uncreative', 'creative')",0.39529666,0.46713954,-0.1548536,-0.1700355,-0.0151819
54,-0.18695591,-0.22184159,"('incapable', 'capable')",0.8178954,0.73624194,0.3154697,0.2572002,-0.0582695
55,0.83370644,0.7913091,"('incompetent', 'clever')",0.5887944,0.5771852,0.7112504,0.6842471,-0.0270033
56,1.2309632,1.066305,"('impractical', 'practical')",0.527126,0.4904048,0.8790447,0.7783549,-0.1006898
57,-0.33208594,-0.48697892,"('unimaginative', 'imaginative')",-2.8922205,-2.8700902,-1.6121532,-1.6785346,-0.0663814
58,0.25607806,0.2380014,"('undiscriminating', 'discriminating')",0.41591397,0.46493763,0.335996,0.3514695,0.0154735
59,0.25666448,0.33948192,"('foolish', 'wise')",-0.036398,0.012628198,0.1101332,0.1760551,0.0659219
60,1.0965055,1.0990742,"('inefficient', 'efficient')",0.21743485,0.3310359,0.6569702,0.7150551,0.0580849
61,-0.10895504,-0.2056631,"('illogical', 'logical')",0.009030238,-0.18917838,-0.0499624,-0.1974207,-0.1474583
62,1.5330065,1.599431,"('incompetent', 'brilliant')",0.41796345,0.499868,0.975485,1.0496495,0.0741645
63,-0.1588927,-0.12341641,"('unperceptive', 'insightful')",0.28851753,0.3760056,0.0648124,0.1262946,0.0614822
64,0.5378756,0.48118407,"('shy', 'confident')",-5.283374,-5.209175,-2.3727491,-2.3639956,0.0087535
65,-0.06437145,-0.16988744,"('insecure', 'secure')",0.38809067,0.25626767,0.1618596,0.0431901,-0.1186695
66,-0.47641078,-0.556769,"('inactive', 'active')",-0.070801355,-0.16602343,-0.2736061,-0.3613962,-0.0877901
67,0.91662204,0.8528317,"('doubtful', 'determined')",-0.1828335,-0.28282207,0.3668943,0.2850048,-0.0818895
68,-0.61839193,-0.53466773,"('dependent', 'independent')",-1.4070714,-1.3362743,-1.0127317,-0.935471,0.0772607
69,0.41599557,0.61033297,"('lazy', 'industrious')",-1.4578515,-1.2169054,-0.520928,-0.3032862,0.2176418
70,0.41076094,0.35840848,"('lethargic', 'energetic')",0.449883,0.4054674,0.430322,0.3819379,-0.0483841
71,-0.07625665,-0.12444532,"('diffident', 'self-confident')",0.21846126,0.14282796,0.0711023,0.0091913,-0.061911
72,-0.64777243,-0.5769186,"('unambitious', 'ambitious')",-0.44303122,-0.43556356,-0.5454018,-0.5062411,0.0391607
73,1.057352,0.9876416,"('helpless', 'self-reliant')",-2.9409337,-2.827897,-0.9417909,-0.9201277,0.0216632
74,1.0614402,0.88522106,"('undedicated', 'dedicated')",0.37197435,0.23487361,0.7167073,0.5600473,-0.15666
75,-0.1770756,-0.022158302,"('meek', 'impulsive')",-0.7761055,-0.5820259,-0.4765906,-0.3020921,0.1744985
76,0.4411838,0.42444357,"('anxious', 'daring')",0.17746206,0.15900294,0.3093229,0.2917233,-0.0175996
77,-0.013068236,0.013653578,"('unmotivated', 'motivated')",-0.83803344,-0.8013241,-0.4255508,-0.3938353,0.0317155
78,-0.49879795,-0.4749889,"('nonresilient', 'resilient')",0.012874629,0.10263865,-0.2429617,-0.1861751,0.0567866
79,-0.9713904,-1.0362501,"('wavering', 'unwavering')",-0.5953517,-0.6455422,-0.7833711,-0.8408961,-0.057525
80,0.7028729,0.559424,"('dominated', 'dominating')",-0.20460093,-0.45938268,0.249136,0.0500207,-0.1991153
81,1.2583313,1.2072328,"('submissive', 'aggressive')",-0.37548447,-0.5243848,0.4414234,0.341424,-0.0999994
82,-0.23236772,-0.17607147,"('poor', 'rich')",5.6522,5.5893483,2.7099164,2.7066383,-0.0032781
83,0.659266,0.5435301,"('powerless', 'powerful')",-0.90122414,-1.0278412,-0.1209791,-0.2421556,-0.1211765
84,0.8899255,0.8071977,"('inferior', 'superior')",0.55641305,0.5454654,0.7231693,0.6763315,-0.0468378
85,0.27814853,0.38048193,"('insignificant', 'prestigious')",-0.78082156,-0.66568035,-0.2513365,-0.1425992,0.1087373
86,-0.3271432,-0.5524895,"('uninfluential', 'influential')",-0.1483604,-0.3412792,-0.2377518,-0.4468844,-0.2091326
87,1.2064757,0.9719777,"('unsuccessful', 'successful')",0.75837433,0.38842458,0.982425,0.6802012,-0.3022238
88,0.40569463,0.2700642,"('low', 'eminent')",-0.09556977,-0.27951115,0.1550624,-0.0047235,-0.1597859
