,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
38,-0.8575211,-0.86545366,"('untruthful', 'truthful')",0.0018488895,0.0966368,-0.4278361,-0.3844084,0.0434277
39,0.74156636,0.8065263,"('exploitative', 'cooperative')",0.5346685,0.51990575,0.6381174,0.663216,0.0250986
40,-0.050640076,-0.028183628,"('stingy', 'generous')",-1.5511276,-1.586403,-0.8008838,-0.8072933,-0.0064095
41,-0.41654584,-0.41822666,"('unforgiving', 'forgiving')",0.49633193,0.5353344,0.039893,0.0585539,0.0186609
42,0.2840673,0.31827292,"('unreliable', 'reliable')",-2.5827003,-2.5894392,-1.1493164,-1.1355832,0.0137332
43,-0.5188612,-0.50852865,"('irresponsible', 'responsible')",0.7433642,0.80175817,0.1122515,0.1466148,0.0343633
44,0.58614963,0.6375107,"('prejudiced', 'unprejudiced')",-1.5538677,-1.5630695,-0.483859,-0.4627794,0.0210796
45,-0.010451804,0.0017571021,"('incompetent', 'competent')",0.3869538,0.45301542,0.188251,0.2273863,0.0391353
46,-0.30447808,-0.36088818,"('uncompetitive', 'competitive')",-0.9350546,-0.8966811,-0.6197664,-0.6287847,-0.0090183
47,0.03311173,0.14364752,"('stupid', 'smart')",4.952723,5.052997,2.4929173,2.5983224,0.1054051
48,-0.37276977,-0.41447705,"('unintelligent', 'intelligent')",-0.2925653,-0.28252846,-0.3326675,-0.3485028,-0.0158353
49,-0.10489701,-0.080505304,"('unable', 'able')",-0.35702434,-0.25527284,-0.2309607,-0.1678891,0.0630716
50,0.3628583,0.25861254,"('clumsy', 'skillful')",-0.2952352,-0.4959543,0.0338116,-0.1186709,-0.1524825
51,0.6311154,0.430611,"('uneducated', 'educated')",0.65472126,0.4903426,0.6429183,0.4604768,-0.1824415
52,-0.68587065,-0.78463,"('irrational', 'rational')",0.34091285,0.1544119,-0.1724789,-0.315109,-0.1426301
53,-1.2416717,-1.3090625,"('uncreative', 'creative')",0.95164436,0.7937695,-0.1450137,-0.2576465,-0.1126328
54,-0.3238974,-0.4603745,"('incapable', 'capable')",0.99204814,0.80548054,0.3340754,0.172553,-0.1615224
55,0.24010909,0.29680023,"('incompetent', 'clever')",-0.23057698,-0.097937696,0.0047661,0.0994313,0.0946652
56,0.740178,0.7170773,"('impractical', 'practical')",0.5371144,0.6059622,0.6386462,0.6615198,0.0228736
57,-0.3455818,-0.3881232,"('unimaginative', 'imaginative')",-1.4356606,-1.4263726,-0.8906212,-0.9072479,-0.0166267
58,-0.27062792,-0.30932006,"('undiscriminating', 'discriminating')",0.6419242,0.7017467,0.1856481,0.1962133,0.0105652
59,-0.18609288,-0.1817467,"('foolish', 'wise')",0.08842969,-0.032570444,-0.0488316,-0.1071586,-0.058327
60,0.7647172,0.8833444,"('inefficient', 'efficient')",-0.60981506,-0.33237433,0.0774511,0.275485,0.1980339
61,-0.06338978,-0.14788643,"('illogical', 'logical')",0.6973368,0.50911456,0.3169735,0.1806141,-0.1363594
62,0.7509538,0.8336507,"('incompetent', 'brilliant')",0.21766488,0.3705322,0.4843093,0.6020914,0.1177821
63,-0.48711607,-0.5234242,"('unperceptive', 'insightful')",0.72511274,0.8201691,0.1189983,0.1483724,0.0293741
64,0.39691114,0.4743247,"('shy', 'confident')",-5.481205,-5.39537,-2.5421469,-2.4605227,0.0816242
65,0.6440246,0.6059443,"('insecure', 'secure')",0.14981388,0.19281958,0.3969193,0.3993819,0.0024626
66,-0.83309627,-0.81568325,"('inactive', 'active')",0.6456329,0.5232942,-0.0937317,-0.1461945,-0.0524628
67,0.7700129,0.759752,"('doubtful', 'determined')",-0.4891342,-0.51922435,0.1404394,0.1202638,-0.0201756
68,-0.55403036,-0.605361,"('dependent', 'independent')",-1.1121166,-1.1392896,-0.8330735,-0.8723253,-0.0392518
69,0.6401439,0.72711456,"('lazy', 'industrious')",-0.31731826,-0.32230487,0.1614128,0.2024048,0.040992
70,0.007161907,-0.011962294,"('lethargic', 'energetic')",0.10132733,0.18544734,0.0542446,0.0867425,0.0324979
71,-0.7969848,-0.7618395,"('diffident', 'self-confident')",0.27986392,0.1754165,-0.2585604,-0.2932115,-0.0346511
72,-0.22455078,-0.18845792,"('unambitious', 'ambitious')",0.4899124,0.532016,0.1326808,0.171779,0.0390982
73,0.7258494,0.7046306,"('helpless', 'self-reliant')",-2.594063,-2.59526,-0.9341068,-0.9453146,-0.0112078
74,0.52012455,0.48732784,"('undedicated', 'dedicated')",0.6619005,0.61285865,0.5910125,0.5500932,-0.0409193
75,0.12343853,0.09429843,"('meek', 'impulsive')",-0.86424977,-0.8027077,-0.3704056,-0.3542046,0.016201
76,0.08471337,0.1038551,"('anxious', 'daring')",-0.35251096,-0.30184522,-0.1338988,-0.0989951,0.0349037
77,-0.11230456,-0.066333055,"('unmotivated', 'motivated')",-1.1994531,-1.0153564,-0.6558788,-0.5408447,0.1150341
78,-0.79711473,-0.82305276,"('nonresilient', 'resilient')",0.10230027,0.13028827,-0.3474072,-0.3463823,0.0010249
79,-0.9141591,-0.98110217,"('wavering', 'unwavering')",-0.25426885,-0.2982707,-0.584214,-0.6396865,-0.0554725
80,0.5916049,0.57189435,"('dominated', 'dominating')",0.094686955,0.20645022,0.3431459,0.3891723,0.0460264
81,0.84784466,0.7854386,"('submissive', 'aggressive')",-0.8460355,-0.7444291,0.0009046,0.0205047,0.0196001
82,-0.15366966,-0.26726744,"('poor', 'rich')",5.2111144,5.149942,2.5287223,2.4413373,-0.087385
83,-0.23018013,-0.23313244,"('powerless', 'powerful')",-0.9348633,-0.832248,-0.5825217,-0.5326902,0.0498315
84,0.040716186,0.027535953,"('inferior', 'superior')",0.43859506,0.39063594,0.2396556,0.2090859,-0.0305697
85,-0.17027664,-0.20312718,"('insignificant', 'prestigious')",0.44927555,0.27380478,0.1394995,0.0353388,-0.1041607
86,-0.77268577,-0.8516807,"('uninfluential', 'influential')",0.16293725,0.13827324,-0.3048742,-0.3567037,-0.0518295
87,1.061471,0.97831076,"('unsuccessful', 'successful')",1.5221267,1.4509461,1.2917988,1.2146285,-0.0771703
88,-0.33166778,-0.52365726,"('low', 'eminent')",0.4897166,0.30665907,0.0790244,-0.1084991,-0.1875235
