,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
78,-0.68057656,-0.50459635,"('nonresilient', 'resilient')",0.29124448,0.40088305,-0.194666,-0.0518567,0.1428093
79,-1.2887117,-1.2616367,"('wavering', 'unwavering')",-0.09422776,-0.15522245,-0.6914697,-0.7084296,-0.0169599
80,0.13955286,0.14693911,"('dominated', 'dominating')",-1.1368335,-0.9756125,-0.4986404,-0.4143367,0.0843037
81,0.40905094,0.18990651,"('submissive', 'aggressive')",-0.055074573,0.06880503,0.1769882,0.1293558,-0.0476324
82,-0.12779942,-0.16440412,"('poor', 'rich')",6.3012466,6.302009,3.0867236,3.0688026,-0.017921
83,-0.28405774,-0.37936625,"('powerless', 'powerful')",-0.68398046,-0.71663433,-0.4840191,-0.5480003,-0.0639812
84,0.642068,0.5516462,"('inferior', 'superior')",1.1092356,1.0676372,0.8756518,0.8096417,-0.0660101
85,-0.48875573,-0.43773144,"('insignificant', 'prestigious')",0.36066186,0.20006798,-0.0640469,-0.1188317,-0.0547848
86,-1.47524,-1.5924976,"('uninfluential', 'influential')",-0.18379717,-0.23692007,-0.8295186,-0.9147089,-0.0851903
87,-0.52115047,-0.5203165,"('unsuccessful', 'successful')",0.6831683,0.8000679,0.0810089,0.1398757,0.0588668
88,-0.7147101,-0.79359955,"('low', 'eminent')",0.31421924,0.26368514,-0.2002454,-0.2649572,-0.0647118
