,smucker_male,smucker_female,tuple,j_male,j_female,m_male,m_female,co_male,co_female,average_male,average_female,female-male
33,0.40290377,0.39969707,"('wrong', 'right')",-0.3069117,-0.23850909,-0.49356604,-0.43024102,-0.35459447,-0.48276147,-0.1880421,-0.1879536,8.85e-05
34,-0.32100624,-0.25341618,"('mean', 'honorable')",0.0018088203,0.033302076,-0.3925118,-0.31698292,5.5968575,5.6627936,1.221287,1.2814242,0.0601372
35,1.0847746,1.067219,"('corrupt', 'incorrupt')",-0.5531471,-0.5370296,-0.34809265,-0.35513344,-0.5386621,-0.69180083,-0.0887818,-0.1291862,-0.0404044
36,-0.44507077,-0.41507825,"('hostile', 'amicable')",-0.56005883,-0.5816555,0.48945257,0.4705513,0.5745647,0.4220066,0.0147219,-0.026044,-0.0407659
37,0.32628512,0.29686928,"('fake', 'genuine')",0.6757841,0.62888545,-0.67537475,-0.57803077,0.31028727,0.28100523,0.1592454,0.1571823,-0.0020631
38,-0.34327823,-0.4023985,"('untruthful', 'truthful')",-0.2570636,-0.28998342,-0.5098121,-0.6347304,0.31045166,0.21983613,-0.1999256,-0.2768191,-0.0768935
39,0.35044792,0.40563706,"('exploitative', 'cooperative')",0.39291653,0.52609503,-0.61343926,-0.5033344,0.21288592,0.31115717,0.0857028,0.1848887,0.0991859
40,-0.7785572,-0.78728217,"('stingy', 'generous')",-0.54161,-0.5715724,-0.8293476,-0.79457814,-2.0233874,-2.083622,-1.0432255,-1.0592637,-0.0160382
41,-0.2993166,-0.35501242,"('unforgiving', 'forgiving')",-0.1257329,-0.113765515,-0.3541875,-0.2752764,0.40583974,0.40085012,-0.0933493,-0.0858011,0.0075482
42,0.73071384,0.8032998,"('unreliable', 'reliable')",0.12724122,0.23008275,-0.24941069,-0.107933484,-3.5899057,-3.5138817,-0.7453403,-0.6471081,0.0982322
43,-0.91693515,-0.9473384,"('irresponsible', 'responsible')",0.43467867,0.4518059,-0.6627848,-0.6435235,0.6098519,0.6885865,-0.1337973,-0.1126174,0.0211799
44,0.71525854,0.7636663,"('prejudiced', 'unprejudiced')",-2.049539,-1.8822607,-2.5959616,-2.494015,-2.2842286,-2.1928506,-1.5536177,-1.451365,0.1022527
45,0.11187927,0.038538396,"('incompetent', 'competent')",1.8295681,1.915461,0.8930653,0.9833448,0.51321536,0.5572929,0.836932,0.8736593,0.0367273
46,-0.24662574,-0.37193522,"('uncompetitive', 'competitive')",1.6560044,1.6331518,-0.06360288,-0.08156334,-0.5446535,-0.48421076,0.2002806,0.1738606,-0.02642
47,-0.3074835,-0.28458577,"('stupid', 'smart')",0.7462842,0.7383077,0.6026059,0.6108643,5.4061937,5.44516,1.6119001,1.6274365,0.0155364
48,-1.444433,-1.4848315,"('unintelligent', 'intelligent')",-1.3394889,-1.440618,-1.4919338,-1.5231173,-0.49746615,-0.463091,-1.1933304,-1.2279143,-0.0345839
49,-0.5490937,-0.50286806,"('unable', 'able')",-0.87594783,-0.76695186,-0.7189089,-0.64327794,-0.6874086,-0.6173779,-0.7078398,-0.6326189,0.0752209
50,0.09317789,0.039979257,"('clumsy', 'skillful')",0.46871343,0.41463527,1.5173097,1.4306331,0.45012534,0.30102283,0.6323316,0.5465676,-0.085764
51,0.32912666,0.21118829,"('uneducated', 'educated')",2.1084464,2.056134,1.3881104,1.3228023,-0.11449744,-0.16549255,0.9277965,0.856158,-0.0716385
52,-0.3631846,-0.420659,"('irrational', 'rational')",0.2192855,0.13794836,0.8823422,0.8042349,0.7225959,0.52459854,0.3652598,0.2615307,-0.1037291
53,-1.197312,-1.2376767,"('uncreative', 'creative')",0.17303018,0.06635046,-0.11054831,-0.28958824,1.0964483,0.91188616,-0.0095955,-0.1372571,-0.1276616
54,-0.90694165,-0.9207056,"('incapable', 'capable')",-0.9947924,-1.0056423,-0.93083185,-0.9380091,0.8576769,0.7418275,-0.4937223,-0.5306324,-0.0369101
55,-0.059692405,-0.09214048,"('incompetent', 'clever')",0.7783182,0.7781199,-0.041757964,-0.067273945,0.16084756,0.26619768,0.2094289,0.2212258,0.0117969
56,0.35080928,0.32960337,"('impractical', 'practical')",0.629773,0.66953236,0.02315363,0.076605305,-0.75310725,-0.66219234,0.0626572,0.1033872,0.04073
57,-0.5884137,-0.65987074,"('unimaginative', 'imaginative')",0.69036245,0.6028619,0.42937705,0.37334234,-3.1604075,-3.1685927,-0.6572704,-0.7130648,-0.0557944
58,-0.27047703,-0.30554885,"('undiscriminating', 'discriminating')",1.0379047,0.9984321,1.3744359,1.3472011,0.5508546,0.5982048,0.6731796,0.6595723,-0.0136073
59,-0.19432065,-0.15724932,"('foolish', 'wise')",0.72562426,0.7693948,1.2561582,1.2620846,0.49828616,0.38580573,0.571437,0.565009,-0.006428
60,-0.063540295,-0.061307542,"('inefficient', 'efficient')",0.6596048,0.6707965,-0.8429205,-0.8416421,-0.56707937,-0.36052573,-0.2034838,-0.1481697,0.0553141
61,-0.49881867,-0.62645274,"('illogical', 'logical')",1.4914701,1.4221112,0.89432544,0.81040335,0.93293905,0.7863529,0.704979,0.5981036,-0.1068754
62,0.048586845,0.037529666,"('incompetent', 'brilliant')",1.2160679,1.3142185,-0.1019569,-0.0026797839,0.034088682,0.1718021,0.2991967,0.3802176,0.0810209
63,-0.865922,-0.870024,"('unperceptive', 'insightful')",1.327257,1.328708,0.8807276,0.8957794,0.5679684,0.6349507,0.4775078,0.4973535,0.0198457
64,0.32815316,0.33962283,"('shy', 'confident')",0.5337709,0.59755564,0.06786838,0.09660415,-6.890688,-6.7275877,-1.4902239,-1.4234513,0.0667726
65,-0.5991671,-0.66563296,"('insecure', 'secure')",-0.28363663,-0.35978565,-0.66298765,-0.7121045,-0.37591416,-0.23177055,-0.4804264,-0.4923234,-0.011897
66,-0.09906132,-0.07084879,"('inactive', 'active')",-0.3221054,-0.30779332,1.0716115,1.0142473,1.0013038,0.9186287,0.4129372,0.3885585,-0.0243787
67,0.47393918,0.5340675,"('doubtful', 'determined')",-0.32703608,-0.21374112,-0.4947675,-0.42949748,-0.30445585,-0.3187459,-0.1630801,-0.1069793,0.0561008
68,-0.43065944,-0.4241589,"('dependent', 'independent')",-0.5423048,-0.48354858,-0.5991024,-0.5812224,-1.4611007,-1.4782366,-0.7582918,-0.7417916,0.0165002
69,0.6422545,0.71559083,"('lazy', 'industrious')",0.09433382,0.14019784,0.7936367,0.9156078,-0.75915104,-0.84941435,0.1927685,0.2304955,0.037727
70,0.195847,0.18928339,"('lethargic', 'energetic')",1.1098125,1.1405762,0.24583763,0.33358988,0.65659744,0.7742506,0.5520236,0.6094251,0.0574015
71,-0.07725646,-0.093026504,"('diffident', 'self-confident')",0.46478,0.52344,-0.806512,-0.72718126,0.38987076,0.33571947,-0.0072794,0.0097379,0.0170173
72,-1.094666,-1.0863323,"('unambitious', 'ambitious')",-0.5834557,-0.623385,-1.013168,-1.0580074,-0.6448707,-0.63427216,-0.8340401,-0.8504992,-0.0164591
73,0.9446932,0.98893464,"('helpless', 'self-reliant')",0.2355017,0.28228658,0.3130879,0.39807537,-3.9287283,-3.8651366,-0.6088614,-0.54896,0.0599014
74,0.2063068,0.10764934,"('undedicated', 'dedicated')",1.8354571,1.8103138,1.3616933,1.3510972,0.35382098,0.37308598,0.9393196,0.9105366,-0.028783
75,0.88554776,0.9260032,"('meek', 'impulsive')",-0.71618116,-0.6527392,-0.12659991,-0.09582302,-0.52943057,-0.4790397,-0.121666,-0.0753997,0.0462663
76,0.30564466,0.31971607,"('anxious', 'daring')",0.19352306,0.174645,-0.3328893,-0.34454778,-0.47049484,-0.3617972,-0.0760541,-0.052996,0.0230581
77,-0.56496847,-0.5136829,"('unmotivated', 'motivated')",-0.03009693,0.10578935,-0.13296175,-0.016856715,-0.5466696,-0.43923336,-0.3186742,-0.2159959,0.1026783
78,-0.34327704,-0.35326552,"('nonresilient', 'resilient')",0.3177172,0.31380573,0.6492214,0.5988381,0.6339432,0.63930285,0.3144012,0.2996703,-0.0147309
79,-0.6573306,-0.64940506,"('wavering', 'unwavering')",0.101056404,0.18769488,0.9376266,0.97158104,0.24869892,0.21977589,0.1575128,0.1824117,0.0248989
80,0.80824757,0.7693604,"('dominated', 'dominating')",0.46974075,0.4932538,0.12258934,0.13916507,-1.0017575,-0.8328664,0.099705,0.1422282,0.0425232
81,-0.08038737,-0.0831623,"('submissive', 'aggressive')",0.31913385,0.2652585,-0.35878894,-0.33264813,-1.3260261,-1.1150665,-0.3615171,-0.3164046,0.0451125
82,-0.7713056,-0.83237046,"('poor', 'rich')",0.008731149,-0.10772831,-0.051902927,-0.19358982,6.285388,6.210322,1.3677276,1.2691584,-0.0985692
83,-0.27069443,-0.29505888,"('powerless', 'powerful')",-0.7593642,-0.7928131,-0.806894,-0.8433737,-1.4232888,-1.4364038,-0.8150604,-0.8419124,-0.026852
84,-0.046721134,-0.09727194,"('inferior', 'superior')",-0.4106509,-0.3902469,0.17982666,0.19252007,0.50521374,0.5040824,0.0569171,0.0522709,-0.0046462
85,-0.49131843,-0.44535074,"('insignificant', 'prestigious')",-0.8761491,-0.87275547,0.52065605,0.53739876,0.5973363,0.40992385,-0.0623688,-0.0926959,-0.0303271
86,-1.5257084,-1.6284497,"('uninfluential', 'influential')",0.21390067,0.10239338,-0.821944,-0.85817707,-0.21568337,-0.2619921,-0.5873588,-0.6615564,-0.0741976
87,0.7957173,0.69794506,"('unsuccessful', 'successful')",2.5952568,2.6098087,2.6061788,2.6302717,0.8177733,0.82814133,1.7037315,1.6915417,-0.0121898
88,-1.4393038,-1.5046498,"('low', 'eminent')",-0.8859805,-1.1334002,-1.0234925,-1.1308514,-0.4857819,-0.5170708,-0.9586397,-1.071493,-0.1128533
