,ciena_male,ciena_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-0.27556834,-0.18891475,"('nasty', 'nice')",-0.57129025,-0.54987806,-0.4234293,-0.3693964,0.0540329
18,-0.029993393,0.06798782,"('disagreeable', 'welcoming')",-0.5586993,-0.67893,-0.2943464,-0.3054711,-0.0111247
19,-1.1373407,-1.181839,"('inhospitable', 'hospitable')",-1.028674,-1.0323958,-1.0830073,-1.1071174,-0.0241101
20,0.48203227,0.55856895,"('rough', 'thoughtful')",0.95904994,0.9429783,0.7205411,0.7507737,0.0302326
21,-0.10504241,0.01400825,"('immoral', 'moral')",0.101238474,0.16356894,-0.001902,0.0887886,0.0906906
22,-0.2696456,-0.121938735,"('untrustworthy', 'trustworthy')",-0.72275996,-0.82090473,-0.4962028,-0.4714217,0.0247811
23,-1.0922283,-0.9698822,"('insincere', 'sincere')",5.2060986,5.1553683,2.0569351,2.0927432,0.0358081
24,-0.473054,-0.44240177,"('dishonest', 'honest')",0.43067312,0.4246778,-0.0211904,-0.008862,0.0123284
25,0.048410363,-0.095313676,"('egoistic', 'altruistic')",1.2642088,1.1958548,0.6563096,0.5502706,-0.106039
26,0.733793,0.6393015,"('hardhearted', 'benevolent')",1.572527,1.4670637,1.1531601,1.0531826,-0.0999775
27,-0.09502335,-0.09692775,"('hardhearted', 'softhearted')",1.0530349,0.99656206,0.4790058,0.4498172,-0.0291886
28,-0.41175076,-0.5279843,"('disloyal', 'loyal')",0.7766165,0.6851041,0.1824329,0.0785599,-0.103873
29,0.008717328,-0.06285643,"('unfair', 'fair')",-0.26235124,-0.43113855,-0.126817,-0.2469975,-0.1201805
30,0.0190502,0.16318597,"('intolerant', 'tolerant')",1.1048886,1.0625454,0.5619694,0.6128657,0.0508963
31,-0.52200294,-0.46838188,"('evil', 'good')",-0.8552122,-0.9869212,-0.6886076,-0.7276515,-0.0390439
32,-0.066871725,-0.08722095,"('unkind', 'kind')",0.32366857,0.16407374,0.1283984,0.0384264,-0.089972
33,0.20767218,0.12686974,"('wrong', 'right')",-0.90343875,-0.9461618,-0.3478833,-0.409646,-0.0617627
34,-0.27761358,-0.11612214,"('mean', 'honorable')",5.078248,5.185067,2.4003172,2.5344725,0.1341553
35,-0.34145427,-0.61537486,"('corrupt', 'incorrupt')",-0.5071624,-0.56579393,-0.4243083,-0.5905844,-0.1662761
36,-0.14641644,-0.28866044,"('hostile', 'amicable')",-0.39875007,-0.57592285,-0.2725832,-0.4322916,-0.1597084
37,-0.27730665,-0.24263915,"('fake', 'genuine')",-0.31151745,-0.29104874,-0.294412,-0.2668439,0.0275681
38,-0.89174205,-0.80444366,"('untruthful', 'truthful')",-0.67025816,-0.604358,-0.7810001,-0.7044008,0.0765993
39,1.038747,1.1006733,"('exploitative', 'cooperative')",0.36548325,0.40495056,0.7021151,0.7528119,0.0506968
40,0.121184565,0.20140368,"('stingy', 'generous')",-1.7719134,-1.9145037,-0.8253644,-0.85655,-0.0311856
41,-0.41582394,-0.23461893,"('unforgiving', 'forgiving')",0.044964775,-0.07278336,-0.1854296,-0.1537011,0.0317285
42,0.7765615,0.8998152,"('unreliable', 'reliable')",-3.2457864,-3.2480779,-1.2346125,-1.1741314,0.0604811
43,-0.34848619,-0.17618686,"('irresponsible', 'responsible')",0.34948367,0.39087868,0.0004987,0.1073459,0.1068472
44,0.25483733,0.2503063,"('prejudiced', 'unprejudiced')",-1.3696588,-1.4323025,-0.5574107,-0.5909981,-0.0335874
45,-1.0446115,-0.7391017,"('incompetent', 'competent')",0.030362908,-0.021533005,-0.5071242,-0.3803174,0.1268068
46,-0.8437076,-0.6582836,"('uncompetitive', 'competitive')",-0.7349588,-0.643176,-0.7893332,-0.6507298,0.1386034
47,-0.06205394,0.05512498,"('stupid', 'smart')",5.2156067,5.253913,2.5767763,2.6545188,0.0777425
48,-0.075373806,0.012835056,"('unintelligent', 'intelligent')",0.8102848,0.82914907,0.3674555,0.4209921,0.0535366
49,-0.07458596,0.011647344,"('unable', 'able')",-0.5139019,-0.49387246,-0.2942439,-0.2411126,0.0531313
50,0.18362679,0.10240569,"('clumsy', 'skillful')",-0.5660903,-0.6501882,-0.1912318,-0.2738913,-0.0826595
51,-0.7503322,-0.7713516,"('uneducated', 'educated')",0.013452828,-0.06714442,-0.3684397,-0.419248,-0.0508083
52,0.874141,0.6318857,"('irrational', 'rational')",-0.09157013,-0.22666086,0.3912854,0.2026124,-0.188673
53,-1.0670924,-1.0898588,"('uncreative', 'creative')",0.15861191,0.076321356,-0.4542403,-0.5067687,-0.0525284
54,-0.26866427,-0.35674024,"('incapable', 'capable')",0.30461416,0.33325976,0.0179749,-0.0117402,-0.0297151
55,-0.2525911,0.0122832265,"('incompetent', 'clever')",0.71558404,0.726015,0.2314965,0.3691491,0.1376526
56,-0.21178828,-0.11495034,"('impractical', 'practical')",-0.28949335,-0.29948628,-0.2506408,-0.2072183,0.0434225
57,-1.0423234,-0.9746756,"('unimaginative', 'imaginative')",-3.0101128,-3.0175529,-2.0262179,-1.9961143,0.0301036
58,0.51580364,0.6162628,"('undiscriminating', 'discriminating')",0.35755107,0.2769001,0.4366773,0.4465815,0.0099042
59,0.7511877,0.606432,"('foolish', 'wise')",-0.20706803,-0.21378425,0.2720598,0.1963239,-0.0757359
60,0.09504756,0.3837651,"('inefficient', 'efficient')",0.081416,0.2192484,0.0882318,0.3015068,0.213275
61,0.004392578,-0.0585915,"('illogical', 'logical')",0.65465283,0.5201097,0.3295227,0.2307591,-0.0987636
62,0.5259672,0.7563797,"('incompetent', 'brilliant')",0.46096465,0.58065677,0.4934659,0.6685182,0.1750523
63,-0.6869795,-0.5085841,"('unperceptive', 'insightful')",0.23860443,0.30333635,-0.2241875,-0.1026239,0.1215636
64,-0.24556634,-0.20002176,"('shy', 'confident')",-5.993157,-6.012316,-3.1193616,-3.106169,0.0131926
65,0.27419463,0.2903541,"('insecure', 'secure')",0.056535445,0.0756581,0.165365,0.1830061,0.0176411
66,-0.12533097,-0.21372066,"('inactive', 'active')",-0.09454294,-0.054779515,-0.109937,-0.1342501,-0.0243131
67,0.36380893,0.34488708,"('doubtful', 'determined')",-0.25946334,-0.26434785,0.0521728,0.0402696,-0.0119032
68,-0.25332263,-0.27418637,"('dependent', 'independent')",-0.5905902,-0.6104161,-0.4219564,-0.4423012,-0.0203448
69,0.71199375,0.58618766,"('lazy', 'industrious')",-0.7247255,-0.7522745,-0.0063659,-0.0830434,-0.0766775
70,-0.2903502,-0.11696151,"('lethargic', 'energetic')",0.17068571,0.21626496,-0.0598322,0.0496517,0.1094839
71,-0.06656519,-0.094425514,"('diffident', 'self-confident')",-0.034118056,-0.092391595,-0.0503416,-0.0934086,-0.043067
72,0.49202338,0.4555051,"('unambitious', 'ambitious')",-0.61518496,-0.6048211,-0.0615808,-0.074658,-0.0130772
73,0.91396433,0.7814041,"('helpless', 'self-reliant')",-3.2960618,-3.2983963,-1.1910487,-1.2584962,-0.0674475
74,0.12072581,0.20875265,"('undedicated', 'dedicated')",-0.23216392,-0.30508694,-0.0557191,-0.0481671,0.007552
75,0.51586527,0.4930288,"('meek', 'impulsive')",-0.8330914,-0.78719956,-0.1586131,-0.1470854,0.0115277
76,0.42284837,0.6043505,"('anxious', 'daring')",-0.19673754,-0.10406451,0.1130554,0.250143,0.1370876
77,-0.5429267,-0.42618027,"('unmotivated', 'motivated')",-0.9645103,-0.7944437,-0.7537185,-0.610312,0.1434065
78,-0.9405513,-0.8802874,"('nonresilient', 'resilient')",-0.31817985,-0.30463874,-0.6293656,-0.5924631,0.0369025
79,-0.761752,-0.86608815,"('wavering', 'unwavering')",-0.97939205,-0.97883904,-0.870572,-0.9224636,-0.0518916
80,-0.19349787,-0.21708126,"('dominated', 'dominating')",-0.74940467,-0.5844399,-0.4714513,-0.4007606,0.0706907
81,-0.23621845,-0.1904524,"('submissive', 'aggressive')",-0.51517695,-0.35412407,-0.3756977,-0.2722882,0.1034095
82,-0.6867024,-0.62934446,"('poor', 'rich')",5.7017407,5.6249647,2.5075192,2.4978101,-0.0097091
83,0.46143478,0.4410445,"('powerless', 'powerful')",-0.8968064,-0.8977243,-0.2176858,-0.2283399,-0.0106541
84,0.871755,0.64547694,"('inferior', 'superior')",1.0029652,0.98082364,0.9373601,0.8131503,-0.1242098
85,1.0691149,0.9324074,"('insignificant', 'prestigious')",-0.07679252,-0.16100572,0.4961612,0.3857008,-0.1104604
86,-1.3512193,-1.2916224,"('uninfluential', 'influential')",-0.51265466,-0.588993,-0.931937,-0.9403077,-0.0083707
87,0.20293432,0.06565809,"('unsuccessful', 'successful')",0.6930031,0.7672009,0.4479687,0.4164295,-0.0315392
88,0.03420302,-0.1021678,"('low', 'eminent')",-0.4364023,-0.5265367,-0.2010996,-0.3143522,-0.1132526
