,novell_male,novell_female,tuple,inc_male,inc_female,average_male,average_female,female-male
79,-0.7777564,-0.8273109,"('wavering', 'unwavering')",-0.04046416,-0.016142394,-0.4091103,-0.4217266,-0.0126163
80,-0.13477091,-0.11798902,"('dominated', 'dominating')",-1.4871622,-1.4299642,-0.8109666,-0.7739766,0.03699
81,0.53795284,0.54896635,"('submissive', 'aggressive')",-1.1438975,-1.0615162,-0.3029723,-0.2562749,0.0466974
82,0.07463873,0.13261208,"('poor', 'rich')",5.655251,5.694122,2.8649449,2.913367,0.0484221
83,0.65865964,0.65188056,"('powerless', 'powerful')",-0.607652,-0.6693139,0.0255038,-0.0087167,-0.0342205
84,0.552576,0.4156775,"('inferior', 'superior')",0.9735146,0.93584436,0.7630453,0.6757609,-0.0872844
85,0.38316506,0.3564419,"('insignificant', 'prestigious')",1.0033392,0.99984425,0.6932521,0.6781431,-0.015109
86,-0.082111485,-0.24344379,"('uninfluential', 'influential')",-0.1167738,-0.29102945,-0.0994426,-0.2672366,-0.167794
87,0.22175625,0.1718414,"('unsuccessful', 'successful')",0.88769877,0.92218065,0.5547275,0.547011,-0.0077165
88,-0.3729856,-0.4171867,"('low', 'eminent')",0.12210016,0.130975,-0.1254427,-0.1431059,-0.0176632
