,lorillard_male,lorillard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
59,0.75950074,0.70652175,"('foolish', 'wise')",0.3906161,0.3708216,0.5750584,0.5386717,-0.0363867
60,-0.61250556,-0.372861,"('inefficient', 'efficient')",-0.13880514,0.039139755,-0.3756554,-0.1668606,0.2087948
61,0.156316,-0.014559956,"('illogical', 'logical')",0.52927315,0.35887545,0.3427946,0.1721577,-0.1706369
62,0.063769154,0.24998593,"('incompetent', 'brilliant')",0.18084633,0.34466368,0.1223077,0.2973248,0.1750171
63,-0.20753819,-0.15698753,"('unperceptive', 'insightful')",0.7007781,0.8204429,0.24662,0.3317277,0.0851077
64,0.02058686,0.09709877,"('shy', 'confident')",-6.7354026,-6.782007,-3.3574078,-3.3424542,0.0149536
65,-0.7280379,-0.6441673,"('insecure', 'secure')",-0.4871458,-0.42656216,-0.6075919,-0.5353647,0.0722272
66,0.019995928,-0.074238405,"('inactive', 'active')",0.84863454,0.8222409,0.4343152,0.3740012,-0.060314
67,0.92696816,0.9489368,"('doubtful', 'determined')",-0.36454034,-0.32134417,0.2812139,0.3137963,0.0325824
68,-0.10344889,-0.14193608,"('dependent', 'independent')",-0.35043624,-0.37892303,-0.2269426,-0.2604296,-0.033487
69,1.5077646,1.4587314,"('lazy', 'industrious')",-0.42025033,-0.43138796,0.5437571,0.5136718,-0.0300853
70,-0.7791438,-0.53571737,"('lethargic', 'energetic')",0.46543422,0.55851305,-0.1568548,0.0113978,0.1682526
71,-0.12328881,-0.23558952,"('diffident', 'self-confident')",0.50462073,0.51298845,0.190666,0.1386995,-0.0519665
72,0.071260765,0.023591032,"('unambitious', 'ambitious')",-0.48499033,-0.51215273,-0.2068648,-0.2442808,-0.037416
73,1.0030534,1.0234824,"('helpless', 'self-reliant')",-2.7916288,-2.768583,-0.8942877,-0.8725503,0.0217374
74,0.4332895,0.3725254,"('undedicated', 'dedicated')",0.21226975,0.12017274,0.3227796,0.2463491,-0.0764305
75,0.21778594,0.1716646,"('meek', 'impulsive')",-0.32952678,-0.28103727,-0.0558704,-0.0546863,0.0011841
76,-0.34575617,-0.16279969,"('anxious', 'daring')",0.31268653,0.45337793,-0.0165348,0.1452891,0.1618239
77,-0.79441285,-0.78550386,"('unmotivated', 'motivated')",-1.2627193,-1.1494035,-1.0285661,-0.9674537,0.0611124
78,-0.28614244,-0.28292108,"('nonresilient', 'resilient')",0.3430507,0.37292427,0.0284541,0.0450016,0.0165475
79,-0.18610285,-0.3014979,"('wavering', 'unwavering')",-0.042723045,0.0077507626,-0.1144129,-0.1468736,-0.0324607
80,-0.2582765,-0.14949717,"('dominated', 'dominating')",-1.2994801,-1.2051822,-0.7788783,-0.6773397,0.1015386
81,-0.5803303,-0.46987206,"('submissive', 'aggressive')",-0.89938325,-0.79266393,-0.7398568,-0.631268,0.1085888
82,-0.3213087,-0.3098132,"('poor', 'rich')",5.903488,6.049114,2.7910898,2.8696506,0.0785608
83,0.11866074,0.021373175,"('powerless', 'powerful')",-0.9272426,-1.007291,-0.4042909,-0.4929589,-0.088668
84,0.5911768,0.5244608,"('inferior', 'superior')",1.1233685,1.0749294,0.8572726,0.7996951,-0.0575775
85,0.81036955,0.60339946,"('insignificant', 'prestigious')",0.6228808,0.5785344,0.7166252,0.5909669,-0.1256583
86,-0.8766854,-1.03784,"('uninfluential', 'influential')",-0.05440341,-0.22674371,-0.4655444,-0.6322919,-0.1667475
87,0.05193134,-0.009840451,"('unsuccessful', 'successful')",0.88382626,0.9601058,0.4678788,0.4751327,0.0072539
88,-0.6144944,-0.6713234,"('low', 'eminent')",0.19065815,0.17979679,-0.2119181,-0.2457633,-0.0338452
