,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
45,-0.25222835,-0.0803502,"('incompetent', 'competent')",-0.13923955,-0.17121656,-0.1957339,-0.1257834,0.0699505
46,-0.102059096,0.05232711,"('uncompetitive', 'competitive')",-1.1752048,-1.1249164,-0.6386319,-0.5362946,0.1023373
47,0.55915207,0.6328055,"('stupid', 'smart')",5.462902,5.6256375,3.0110271,3.1292214,0.1181943
48,-0.28631037,-0.20333031,"('unintelligent', 'intelligent')",0.4095913,0.4558985,0.0616405,0.1262841,0.0646436
49,-0.29233772,0.0107149035,"('unable', 'able')",-0.27515975,-0.12677899,-0.2837487,-0.058032,0.2257167
50,-0.12194425,0.016329259,"('clumsy', 'skillful')",0.09503636,0.08719986,-0.0134539,0.0517646,0.0652185
51,-0.25216472,-0.3719819,"('uneducated', 'educated')",-0.326168,-0.34295806,-0.2891664,-0.35747,-0.0683036
52,-0.15161024,-0.3935465,"('irrational', 'rational')",0.87768424,0.68753356,0.363037,0.1469935,-0.2160435
53,-1.2760038,-1.3059226,"('uncreative', 'creative')",0.7108166,0.6936475,-0.2825936,-0.3061376,-0.023544
54,-0.04233446,-0.2602063,"('incapable', 'capable')",1.3415089,1.4059982,0.6495872,0.5728959,-0.0766913
55,0.22174752,0.4517213,"('incompetent', 'clever')",-0.3211488,-0.25813898,-0.0497006,0.0967912,0.1464918
56,0.6803459,0.6561207,"('impractical', 'practical')",-0.24854386,-0.23724338,0.215901,0.2094387,-0.0064623
57,-0.7716431,-0.7474592,"('unimaginative', 'imaginative')",-2.8019822,-2.8395495,-1.7868127,-1.7935044,-0.0066917
58,-0.032859743,0.05010436,"('undiscriminating', 'discriminating')",0.107016005,0.063769996,0.0370781,0.0569372,0.0198591
59,0.5056691,0.43019098,"('foolish', 'wise')",0.66450536,0.63709897,0.5850872,0.533645,-0.0514422
60,0.3138242,0.52316624,"('inefficient', 'efficient')",-0.7156841,-0.5276121,-0.20093,-0.0022229,0.1987071
61,-0.3157986,-0.4358798,"('illogical', 'logical')",0.30468556,0.14757356,-0.0055565,-0.1441531,-0.1385966
62,0.51978153,0.7447455,"('incompetent', 'brilliant')",-0.13425505,0.032556266,0.1927632,0.3886509,0.1958877
63,-0.073205315,0.091722734,"('unperceptive', 'insightful')",0.206219,0.32833531,0.0665068,0.210029,0.1435222
64,-0.045381766,-0.08092667,"('shy', 'confident')",-6.9945426,-7.082341,-3.5199621,-3.581634,-0.0616719
65,0.48706704,0.45960397,"('insecure', 'secure')",-0.9631778,-0.92567545,-0.2380554,-0.2330357,0.0050197
66,-1.5145342,-1.6329246,"('inactive', 'active')",0.47593608,0.42220068,-0.5192991,-0.6053619,-0.0860628
67,0.37026888,0.27124637,"('doubtful', 'determined')",-0.378283,-0.3312334,-0.0040071,-0.0299935,-0.0259864
68,-0.021005958,-0.06406018,"('dependent', 'independent')",-0.9212546,-0.91343063,-0.4711303,-0.4887454,-0.0176151
69,-0.55676115,-0.52749676,"('lazy', 'industrious')",-0.052418366,-0.0934598,-0.3045897,-0.3104783,-0.0058886
70,0.26424956,0.38587725,"('lethargic', 'energetic')",0.11523962,0.21475944,0.1897446,0.3003184,0.1105738
71,-0.5569506,-0.6836125,"('diffident', 'self-confident')",0.63135314,0.6346589,0.0372013,-0.0244768,-0.0616781
72,-0.18356866,-0.15145159,"('unambitious', 'ambitious')",-1.1088066,-1.0786213,-0.6461877,-0.6150364,0.0311513
73,0.63089496,0.6032734,"('helpless', 'self-reliant')",-2.8358045,-2.8328855,-1.1024548,-1.1148061,-0.0123513
74,0.21961066,0.35326874,"('undedicated', 'dedicated')",-0.1137798,-0.11286018,0.0529154,0.1202043,0.0672889
75,-0.49639302,-0.5642259,"('meek', 'impulsive')",-0.34466934,-0.28816518,-0.4205312,-0.4261956,-0.0056644
76,0.62221825,0.82945645,"('anxious', 'daring')",-0.171268,-0.0071991757,0.2254751,0.4111286,0.1856535
77,-1.0527587,-0.9299764,"('unmotivated', 'motivated')",-1.425669,-1.3136562,-1.2392138,-1.1218163,0.1173975
78,-0.8902499,-0.6520087,"('nonresilient', 'resilient')",-0.02325971,0.04077562,-0.4567548,-0.3056166,0.1511382
79,-0.8405577,-0.93852276,"('wavering', 'unwavering')",-0.04771083,-0.057054207,-0.4441343,-0.4977885,-0.0536542
80,0.24598767,0.22861381,"('dominated', 'dominating')",-1.7460407,-1.7031986,-0.7500265,-0.7372923,0.0127342
81,0.78858465,0.53483576,"('submissive', 'aggressive')",-1.2174673,-1.1016034,-0.2144413,-0.2833838,-0.0689425
82,0.23323406,0.15808585,"('poor', 'rich')",6.0838904,6.1722608,3.1585622,3.1651733,0.0066111
83,-0.73628753,-0.75354445,"('powerless', 'powerful')",-1.2385782,-1.268419,-0.9874328,-1.0109818,-0.023549
84,0.20897806,0.07584141,"('inferior', 'superior')",0.8189524,0.7865151,0.5139652,0.4311783,-0.0827869
85,-0.17556463,-0.2195636,"('insignificant', 'prestigious')",1.0901686,1.079643,0.457302,0.4300397,-0.0272623
86,-1.394175,-1.439882,"('uninfluential', 'influential')",-0.6344977,-0.7444989,-1.0143363,-1.0921905,-0.0778542
87,0.25406477,0.081208,"('unsuccessful', 'successful')",0.44836754,0.5341003,0.3512161,0.3076541,-0.043562
88,0.12825565,-0.04925832,"('low', 'eminent')",0.37179798,0.30508003,0.2500268,0.1279109,-0.1221159
