,vontier_male,vontier_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,0.25875306,0.27018028,"('disloyal', 'loyal')",1.2534313,1.2447141,0.7560922,0.7574472,0.001355
29,-0.05996538,-0.050384723,"('unfair', 'fair')",-0.5512399,-0.6183758,-0.3056026,-0.3343802,-0.0287776
30,0.58518183,0.45812997,"('intolerant', 'tolerant')",0.77895766,0.71407753,0.6820698,0.5861037,-0.0959661
31,-1.1117667,-0.91966724,"('evil', 'good')",-0.8390451,-0.82806545,-0.9754059,-0.8738663,0.1015396
32,-0.38045684,-0.49352935,"('unkind', 'kind')",0.3397418,0.14679714,-0.0203575,-0.1733661,-0.1530086
33,-0.2142441,-0.23698065,"('wrong', 'right')",-0.72738326,-0.676919,-0.4708137,-0.4569498,0.0138639
34,-0.57168776,-0.5860529,"('mean', 'honorable')",5.8966537,6.0000577,2.662483,2.7070024,0.0445194
35,-0.2921029,-0.10515162,"('corrupt', 'incorrupt')",-0.4548689,-0.34849277,-0.3734859,-0.2268222,0.1466637
36,-0.8409628,-0.61445874,"('hostile', 'amicable')",0.18528996,0.20502114,-0.3278364,-0.2047188,0.1231176
37,0.07950769,0.0011250637,"('fake', 'genuine')",-0.22148323,-0.18472739,-0.0709878,-0.0918012,-0.0208134
38,-0.43156156,-0.4645514,"('untruthful', 'truthful')",0.039017938,0.17330113,-0.1962718,-0.1456251,0.0506467
39,0.3247252,0.23188262,"('exploitative', 'cooperative')",-0.1730641,-0.19182046,0.0758306,0.0200311,-0.0557995
40,0.10050747,0.09438462,"('stingy', 'generous')",-2.3963249,-2.432367,-1.1479087,-1.1689912,-0.0210825
41,0.7616572,0.7060131,"('unforgiving', 'forgiving')",-0.15919632,-0.28015822,0.3012304,0.2129274,-0.088303
42,0.37909418,0.35746643,"('unreliable', 'reliable')",-3.7620718,-3.7497845,-1.6914889,-1.696159,-0.0046701
43,-0.25993693,-0.4322326,"('irresponsible', 'responsible')",-0.076302126,-0.116625056,-0.1681195,-0.2744288,-0.1063093
44,-0.034636438,-0.06830884,"('prejudiced', 'unprejudiced')",-1.6048145,-1.6035798,-0.8197255,-0.8359443,-0.0162188
45,-0.7485257,-0.86113924,"('incompetent', 'competent')",-0.17708804,-0.2655794,-0.4628069,-0.5633593,-0.1005524
46,-0.43379316,-0.6054959,"('uncompetitive', 'competitive')",-1.0240151,-1.1215255,-0.7289041,-0.8635107,-0.1346066
47,-0.5044607,-0.6075225,"('stupid', 'smart')",5.3220844,5.420082,2.4088118,2.4062798,-0.002532
48,0.037064113,0.075121775,"('unintelligent', 'intelligent')",1.1130977,1.0435014,0.5750809,0.5593116,-0.0157693
49,0.5823485,0.8165297,"('unable', 'able')",0.48462042,0.588246,0.5334845,0.7023878,0.1689033
50,0.29323006,0.42852083,"('clumsy', 'skillful')",0.46609545,0.45947456,0.3796628,0.4439977,0.0643349
51,-0.28412735,-0.51235497,"('uneducated', 'educated')",-0.057230935,-0.16698804,-0.1706792,-0.3396715,-0.1689923
52,-0.26533332,-0.12655038,"('irrational', 'rational')",0.50296503,0.59297407,0.1188159,0.2332118,0.1143959
53,-1.1039336,-1.0231827,"('uncreative', 'creative')",0.27097303,0.2132589,-0.4164803,-0.4049619,0.0115184
54,-0.51166964,-0.3515472,"('incapable', 'capable')",1.0239067,1.2078226,0.2561185,0.4281377,0.1720192
55,0.13518636,-0.113367766,"('incompetent', 'clever')",-0.027407251,-0.17029849,0.0538896,-0.1418331,-0.1957227
56,0.2906265,0.09846595,"('impractical', 'practical')",-0.49710354,-0.57702667,-0.1032385,-0.2392804,-0.1360419
57,-1.1563461,-1.2184448,"('unimaginative', 'imaginative')",-3.5519118,-3.6282768,-2.3541288,-2.4233608,-0.069232
58,-0.3792809,-0.32562226,"('undiscriminating', 'discriminating')",-0.020543247,-0.062986076,-0.1999121,-0.1943042,0.0056079
59,0.7472412,0.9558097,"('foolish', 'wise')",0.5362859,0.7111269,0.6417636,0.8334683,0.1917047
60,0.78528315,0.53189903,"('inefficient', 'efficient')",0.0007013194,-0.08624862,0.3929922,0.2228252,-0.170167
61,-0.9524487,-1.0480525,"('illogical', 'logical')",0.13861267,-0.053108737,-0.406918,-0.5505806,-0.1436626
62,0.28622633,0.3162075,"('incompetent', 'brilliant')",0.6587942,0.76847565,0.4725103,0.5423416,0.0698313
63,-0.61990434,-0.6220483,"('unperceptive', 'insightful')",0.4642486,0.48411864,-0.0778279,-0.0689648,0.0088631
64,0.069371335,-0.0395723,"('shy', 'confident')",-6.5594068,-6.564003,-3.2450178,-3.3017876,-0.0567698
65,-0.0903002,-0.35697818,"('insecure', 'secure')",-0.49287936,-0.5663004,-0.2915898,-0.4616393,-0.1700495
66,-1.858659,-1.7765974,"('inactive', 'active')",0.035514608,0.09990691,-0.9115722,-0.8383452,0.073227
67,0.9964981,0.9611457,"('doubtful', 'determined')",-0.5377609,-0.5739967,0.2293686,0.1935745,-0.0357941
68,-0.08033353,-0.11357481,"('dependent', 'independent')",-0.48369324,-0.5220899,-0.2820134,-0.3178324,-0.035819
69,-0.21369056,0.028760657,"('lazy', 'industrious')",-0.35921714,-0.2800196,-0.2864538,-0.1256295,0.1608243
70,-0.4319934,-0.5247134,"('lethargic', 'energetic')",-0.33850616,-0.37488458,-0.3852498,-0.449799,-0.0645492
71,-0.52969444,-0.43459675,"('diffident', 'self-confident')",0.39664033,0.41200125,-0.0665271,-0.0112977,0.0552294
72,-0.05140226,-0.08778471,"('unambitious', 'ambitious')",-0.44233316,-0.39438444,-0.2468677,-0.2410846,0.0057831
73,0.9405898,0.9881059,"('helpless', 'self-reliant')",-2.951102,-2.8615339,-1.0052562,-0.936714,0.0685422
74,-0.23719913,-0.2203791,"('undedicated', 'dedicated')",-0.7735647,-0.9146064,-0.5053819,-0.5674927,-0.0621108
75,-0.04330294,0.03631585,"('meek', 'impulsive')",-0.717912,-0.5399751,-0.3806075,-0.2518296,0.1287779
76,0.10140668,-0.04784399,"('anxious', 'daring')",-0.45129243,-0.45359805,-0.1749429,-0.250721,-0.0757781
77,-0.35722885,-0.3392049,"('unmotivated', 'motivated')",-0.78807604,-0.71539384,-0.5726525,-0.5272994,0.0453531
78,-0.32455912,-0.23270716,"('nonresilient', 'resilient')",0.60127646,0.64275235,0.1383587,0.2050226,0.0666639
79,-1.4499009,-1.3303752,"('wavering', 'unwavering')",-0.21448526,-0.07288223,-0.8321931,-0.7016287,0.1305644
80,-0.1999189,-0.2931353,"('dominated', 'dominating')",-1.4333252,-1.3515329,-0.816622,-0.8223341,-0.0057121
81,0.41762516,0.1425079,"('submissive', 'aggressive')",-0.8697737,-0.87058204,-0.2260743,-0.3640371,-0.1379628
82,-0.07001327,-0.20276235,"('poor', 'rich')",6.4424996,6.421018,3.1862433,3.109128,-0.0771153
83,-0.5155334,-0.5606894,"('powerless', 'powerful')",-1.0403872,-1.0385087,-0.7779603,-0.7995991,-0.0216388
84,0.8991642,0.92300135,"('inferior', 'superior')",1.3428627,1.3529004,1.1210134,1.1379509,0.0169375
85,-0.7822401,-0.55167913,"('insignificant', 'prestigious')",-0.123202406,-0.041097663,-0.4527212,-0.2963884,0.1563328
86,-1.291599,-1.4388397,"('uninfluential', 'influential')",-0.6434916,-0.78881454,-0.9675453,-1.1138271,-0.1462818
87,-0.5652801,-0.57411915,"('unsuccessful', 'successful')",1.0382267,1.1170605,0.2364733,0.2714707,0.0349974
88,-1.343169,-1.3154402,"('low', 'eminent')",-0.4248432,-0.47583455,-0.8840061,-0.8956374,-0.0116313
