,netapp_male,netapp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,0.50058335,0.3233384,"('hardhearted', 'benevolent')",1.7131225,1.6552241,1.1068529,0.9892812,-0.1175717
27,-0.54332453,-0.48456708,"('hardhearted', 'softhearted')",1.366832,1.2885181,0.4117537,0.4019755,-0.0097782
28,-0.27531374,-0.32335988,"('disloyal', 'loyal')",1.1548755,1.0029856,0.4397809,0.3398129,-0.099968
29,-0.7538926,-0.7971407,"('unfair', 'fair')",-0.5777953,-0.7603521,-0.665844,-0.7787464,-0.1129024
30,1.1680856,1.2281649,"('intolerant', 'tolerant')",1.4806836,1.462883,1.3243846,1.345524,0.0211394
31,-0.592662,-0.7595064,"('evil', 'good')",-0.61058336,-0.72970206,-0.6016227,-0.7446042,-0.1429815
32,0.28135514,0.33765242,"('unkind', 'kind')",0.9540185,0.82586443,0.6176868,0.5817584,-0.0359284
33,0.40742156,0.26952225,"('wrong', 'right')",-0.41570842,-0.49786574,-0.0041434,-0.1141717,-0.1100283
34,-0.21944296,-0.06691527,"('mean', 'honorable')",5.9863048,6.116587,2.883431,3.0248361,0.1414051
35,0.08997586,-0.13391744,"('corrupt', 'incorrupt')",0.15921763,0.067729324,0.1245967,-0.0330941,-0.1576908
36,-0.27340677,-0.5689651,"('hostile', 'amicable')",0.58275944,0.41411468,0.1546763,-0.0774252,-0.2321015
37,-0.5234509,-0.36782402,"('fake', 'genuine')",0.30471435,0.31828597,-0.1093683,-0.024769,0.0845993
38,0.043495867,0.06670524,"('untruthful', 'truthful')",0.0026478618,0.030000374,0.0230719,0.0483528,0.0252809
39,1.7245045,1.7358354,"('exploitative', 'cooperative')",0.13970932,0.09035175,0.9321069,0.9130936,-0.0190133
40,0.026955888,0.09626143,"('stingy', 'generous')",-1.456311,-1.4851187,-0.7146776,-0.6944287,0.0202489
41,0.007336434,0.01797028,"('unforgiving', 'forgiving')",0.09083875,0.039228708,0.0490876,0.0285995,-0.0204881
42,-0.020733647,0.24833669,"('unreliable', 'reliable')",-3.063762,-2.9864912,-1.5422478,-1.3690772,0.1731706
43,-0.34807763,-0.14324063,"('irresponsible', 'responsible')",0.4913051,0.479201,0.0716137,0.1679802,0.0963665
44,0.021299176,0.072871424,"('prejudiced', 'unprejudiced')",-1.5658222,-1.5836363,-0.7722616,-0.7553824,0.0168792
45,-0.8489744,-0.6110891,"('incompetent', 'competent')",-0.23291323,-0.23947579,-0.5409438,-0.4252824,0.1156614
46,-0.6394975,-0.4037038,"('uncompetitive', 'competitive')",-1.0556393,-0.9830119,-0.8475684,-0.6933578,0.1542106
47,0.065429434,0.21907443,"('stupid', 'smart')",5.687707,5.7589836,2.8765681,2.9890289,0.1124608
48,0.0067195594,0.0049184784,"('unintelligent', 'intelligent')",0.67471266,0.6492168,0.3407161,0.3270676,-0.0136485
49,-0.059717167,0.021462439,"('unable', 'able')",-0.25418875,-0.14447512,-0.156953,-0.0615063,0.0954467
50,0.41947323,0.49398696,"('clumsy', 'skillful')",0.079064906,0.09016995,0.2492691,0.2920785,0.0428094
51,-0.46879643,-0.50301826,"('uneducated', 'educated')",0.66472477,0.59326684,0.0979642,0.0451243,-0.0528399
52,0.22980772,-0.09186896,"('irrational', 'rational')",0.21309464,0.04341767,0.2214512,-0.0242256,-0.2456768
53,-0.40435565,-0.5265706,"('uncreative', 'creative')",1.2949803,1.2340982,0.4453123,0.3537638,-0.0915485
54,0.47339103,0.27171138,"('incapable', 'capable')",1.2973758,1.2217859,0.8853834,0.7467486,-0.1386348
55,-0.6175774,-0.3929743,"('incompetent', 'clever')",-0.15761745,-0.16936749,-0.3875974,-0.2811709,0.1064265
56,0.59013563,0.7364851,"('impractical', 'practical')",0.122931115,0.1342746,0.3565334,0.4353799,0.0788465
57,-0.7950925,-0.7999511,"('unimaginative', 'imaginative')",-2.5982525,-2.6713002,-1.6966726,-1.7356256,-0.038953
58,0.22424239,0.23638181,"('undiscriminating', 'discriminating')",0.26173124,0.22361074,0.2429868,0.2299963,-0.0129905
59,0.6738064,0.54186213,"('foolish', 'wise')",0.60388595,0.58717024,0.6388462,0.5645162,-0.07433
60,0.86364347,1.1080124,"('inefficient', 'efficient')",-0.11980416,0.03536055,0.3719197,0.5716865,0.1997668
61,0.40348303,0.28663975,"('illogical', 'logical')",0.24375266,0.10698171,0.3236178,0.1968107,-0.1268071
62,0.5924361,0.8787595,"('incompetent', 'brilliant')",0.13093711,0.2545378,0.3616866,0.5666487,0.2049621
63,0.01491667,0.218957,"('unperceptive', 'insightful')",0.81718016,0.9273802,0.4160484,0.5731686,0.1571202
64,-0.20790042,-0.13326369,"('shy', 'confident')",-7.026051,-6.99135,-3.6169758,-3.5623069,0.0546689
65,0.0040636584,0.099736124,"('insecure', 'secure')",-0.70540303,-0.69945353,-0.3506697,-0.2998587,0.050811
66,-1.2841804,-1.2989701,"('inactive', 'active')",0.6737028,0.6884967,-0.3052388,-0.3052367,2.1e-06
67,0.4599861,0.46650824,"('doubtful', 'determined')",-0.46142754,-0.4025495,-0.0007207,0.0319794,0.0327001
68,-0.6869137,-0.6569713,"('dependent', 'independent')",-0.54808134,-0.5339316,-0.6174976,-0.5954515,0.0220461
69,0.25934422,0.25901586,"('lazy', 'industrious')",-0.2806977,-0.22678304,-0.0106767,0.0161164,0.0267931
70,-0.25070947,0.04596651,"('lethargic', 'energetic')",0.6075093,0.6753014,0.1783999,0.3606339,0.182234
71,1.3481009,1.2848142,"('diffident', 'self-confident')",0.66772926,0.6154345,1.007915,0.9501244,-0.0577906
72,-0.51639056,-0.4920795,"('unambitious', 'ambitious')",-0.8997812,-0.8859662,-0.7080859,-0.6890228,0.0190631
73,1.2861338,1.2895968,"('helpless', 'self-reliant')",-3.0212955,-2.958136,-0.8675809,-0.8342696,0.0333113
74,0.16798481,0.3175437,"('undedicated', 'dedicated')",0.11894931,0.09186188,0.1434671,0.2047028,0.0612357
75,0.13527298,0.06360669,"('meek', 'impulsive')",-0.30551052,-0.24259824,-0.0851188,-0.0894958,-0.004377
76,-0.2944849,0.024997499,"('anxious', 'daring')",0.029349364,0.13558829,-0.1325678,0.0802929,0.2128607
77,-0.48606813,-0.49142703,"('unmotivated', 'motivated')",-1.0947555,-1.0155703,-0.7904118,-0.7534987,0.0369131
78,-0.8828914,-0.7923865,"('nonresilient', 'resilient')",-0.11878803,-0.010464875,-0.5008397,-0.4014257,0.099414
79,0.11899702,-0.023502251,"('wavering', 'unwavering')",0.28723755,0.24751188,0.2031173,0.1120048,-0.0911125
80,-0.5021445,-0.3281056,"('dominated', 'dominating')",-1.7262738,-1.6313815,-1.1142092,-0.9797435,0.1344657
81,0.012649041,0.13439584,"('submissive', 'aggressive')",-0.7635689,-0.68775,-0.3754599,-0.2766771,0.0987828
82,-0.68067515,-0.5692446,"('poor', 'rich')",6.2500105,6.3196225,2.7846677,2.8751888,0.0905211
83,0.4787444,0.31350696,"('powerless', 'powerful')",-0.8875163,-1.016392,-0.204386,-0.3514425,-0.1470565
84,0.695274,0.57453316,"('inferior', 'superior')",0.91336685,0.9012724,0.8043205,0.7379028,-0.0664177
85,0.57570904,0.40431786,"('insignificant', 'prestigious')",1.1116439,1.0278474,0.8436764,0.7160826,-0.1275938
86,-0.75600296,-0.87285507,"('uninfluential', 'influential')",-0.01635626,-0.12475445,-0.3861796,-0.4988047,-0.1126251
87,-0.10830198,-0.1311398,"('unsuccessful', 'successful')",0.4635613,0.5309808,0.1776296,0.1999205,0.0222909
88,0.07952183,0.026220512,"('low', 'eminent')",0.4383962,0.36490557,0.258959,0.195563,-0.063396
