,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
76,0.5172756,0.488768,"('anxious', 'daring')",0.24426964,0.21826304,0.16531001,0.057385746,0.3089517,0.2548056,-0.0541461
77,-0.3188025,-0.3270723,"('unmotivated', 'motivated')",-0.9549848,-1.0249623,-0.7304263,-0.80554134,-0.6680712,-0.7191919,-0.0511207
78,-0.55192393,-0.50786936,"('nonresilient', 'resilient')",-1.4320288,-1.268905,-0.5957823,-0.52842456,-0.8599117,-0.7683996,0.0915121
79,0.72424644,0.72984326,"('wavering', 'unwavering')",1.0028741,1.0577011,1.3470875,1.290219,1.0247361,1.0259211,0.001185
80,0.6215238,0.43078065,"('dominated', 'dominating')",-0.47421375,-0.68728924,-0.001584541,-0.069245115,0.0485752,-0.1085846,-0.1571598
81,0.42210177,0.20039412,"('submissive', 'aggressive')",-0.83249736,-1.2499735,0.44305784,0.232688,0.0108874,-0.2722971,-0.2831845
82,-0.6840484,-0.7150545,"('poor', 'rich')",-0.11813243,-0.108996496,-0.91942614,-1.0081201,-0.573869,-0.6107237,-0.0368547
83,0.2662729,0.2065142,"('powerless', 'powerful')",-0.4762903,-0.5582609,0.44411758,0.4083804,0.0780334,0.0188779,-0.0591555
84,0.21188179,0.084647045,"('inferior', 'superior')",0.08100128,-0.10745689,-0.088888004,-0.19034876,0.0679984,-0.0710529,-0.1390513
85,1.706273,1.8486383,"('insignificant', 'prestigious')",2.7767174,2.9828148,1.6055381,1.6617703,2.0295095,2.1644079,0.1348984
86,-1.0790579,-1.1717772,"('uninfluential', 'influential')",-1.7550726,-1.8802825,-0.9415869,-1.0608379,-1.2585725,-1.3709658,-0.1123933
87,1.2265229,1.1012173,"('unsuccessful', 'successful')",1.244894,1.1349859,0.9462022,0.850127,1.1392064,1.0287767,-0.1104297
88,0.99381787,0.7619646,"('low', 'eminent')",0.95616335,0.5559844,0.68125576,0.2888126,0.877079,0.5355872,-0.3414918
