,west_male,west_female,tuple,pharmaceutical_male,pharmaceutical_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
32,0.6436677,0.53708756,"('unkind', 'kind')",1.2740979,1.2480209,0.7909163,0.75281787,1.4440416,1.3530499,1.0381809,0.972744,-0.0654369
33,0.84858525,0.7596985,"('wrong', 'right')",1.6714653,1.6634508,1.189454,1.1582028,-0.08769077,-0.16818494,0.9054534,0.8532918,-0.0521616
34,0.54483706,0.6978156,"('mean', 'honorable')",-0.47357875,-0.3403867,-0.07473408,0.028507225,5.8667145,5.955911,1.4658097,1.5854619,0.1196522
35,-1.2223586,-1.2920389,"('corrupt', 'incorrupt')",-0.5007018,-0.5053665,-0.70829886,-0.8137069,0.07988644,-0.060731977,-0.5878682,-0.6679611,-0.0800929
36,-1.7067186,-1.67178,"('hostile', 'amicable')",-1.0576952,-1.0109652,-0.99285316,-1.1000289,0.44686925,0.33023003,-0.8275994,-0.863136,-0.0355366
37,0.69710946,0.72427344,"('fake', 'genuine')",-0.10906854,-0.049810544,-0.066120826,-0.018459462,0.36551118,0.36922964,0.2218578,0.2563083,0.0344505
38,0.35585576,0.4261838,"('untruthful', 'truthful')",0.3853392,0.44579995,-0.22636354,-0.2002784,0.014185116,0.06848462,0.1322541,0.1850475,0.0527934
39,2.0571103,2.0759168,"('exploitative', 'cooperative')",0.5044061,0.5035937,0.6521272,0.6419747,0.27395165,0.26052836,0.8718988,0.8705034,-0.0013954
40,-0.1324611,-0.13573457,"('stingy', 'generous')",0.48546138,0.5024051,0.5770626,0.6144423,-1.1815603,-1.2921195,-0.0628743,-0.0777517,-0.0148774
41,0.5093075,0.52600807,"('unforgiving', 'forgiving')",0.41820616,0.4239414,1.02801,1.0396242,0.45682853,0.3582443,0.6030881,0.5869545,-0.0161336
42,1.259771,1.2898577,"('unreliable', 'reliable')",0.84773,0.90917003,1.042063,1.1968654,-2.5323656,-2.4829924,0.1542996,0.2282252,0.0739256
43,1.2339606,1.2642888,"('irresponsible', 'responsible')",0.9885415,1.0069075,-0.2141935,-0.17320234,0.5581868,0.56985426,0.6416239,0.6669621,0.0253382
44,-1.0635579,-1.108034,"('prejudiced', 'unprejudiced')",-1.0042096,-0.95934194,-0.061473846,-0.058654845,-1.5760667,-1.5484226,-0.926327,-0.9186133,0.0077137
45,0.843794,0.8726105,"('incompetent', 'competent')",-0.06618625,-0.0041491073,0.83277476,0.92826694,-0.47315937,-0.5221122,0.2843058,0.3186541,0.0343483
46,1.3351507,1.3164988,"('uncompetitive', 'competitive')",-0.6614696,-0.61309457,0.4538123,0.5697447,-0.41835606,-0.46289766,0.1772843,0.2025628,0.0252785
47,0.3986898,0.4306373,"('stupid', 'smart')",1.2618815,1.2963768,0.9102861,0.9847634,5.4909873,5.5473785,2.0154612,2.0647891,0.0493279
48,0.20071411,0.18824795,"('unintelligent', 'intelligent')",0.4498451,0.44267577,-1.0434068,-1.042865,0.22491385,0.1775882,-0.0419835,-0.0585883,-0.0166048
49,-0.47176045,-0.38836297,"('unable', 'able')",0.18184093,0.26036334,0.18477775,0.28623638,-0.22851513,-0.13829014,-0.0834142,0.0049867,0.0884009
50,0.16545153,0.23616964,"('clumsy', 'skillful')",0.12662551,0.12945624,0.7383387,0.82013106,0.1304346,0.05096386,0.2902126,0.3091802,0.0189676
51,1.2689195,1.2022564,"('uneducated', 'educated')",-0.1279921,-0.17924555,0.31093466,0.2812723,0.34663698,0.2493967,0.4496247,0.38842,-0.0612047
52,-0.7423289,-0.85010606,"('irrational', 'rational')",0.14318794,0.06502474,0.069916874,-0.08655995,0.10860272,-0.0039109588,-0.1051553,-0.2188881,-0.1137328
53,0.3188864,0.38003993,"('uncreative', 'creative')",0.25812295,0.22689661,-0.6897763,-0.7323184,0.84927773,0.80817235,0.1841277,0.1706976,-0.0134301
54,-0.25133878,-0.1997424,"('incapable', 'capable')",0.36038235,0.34981316,0.5277735,0.5412853,1.0830029,1.1727697,0.429955,0.4660314,0.0360764
55,1.1256866,1.113985,"('incompetent', 'clever')",-0.14157939,-0.16010751,-0.23841077,-0.14699239,-0.21401756,-0.24255733,0.1329197,0.1410819,0.0081622
56,1.769379,1.7693772,"('impractical', 'practical')",1.7939328,1.8327016,0.12670802,0.18757424,-0.28462905,-0.26487404,0.8513477,0.8811948,0.0298471
57,0.43409327,0.4152569,"('unimaginative', 'imaginative')",-0.012112867,-0.0010650735,-1.089484,-1.0496984,-2.293131,-2.2969294,-0.7401587,-0.733109,0.0070497
58,0.44095552,0.5182194,"('undiscriminating', 'discriminating')",-0.89938295,-0.85999846,-0.25264823,-0.255867,0.0631721,0.03898314,-0.1619759,-0.1396657,0.0223102
59,-0.06505352,-0.1187755,"('foolish', 'wise')",0.9011155,0.8748684,0.30933017,0.24994358,0.43936735,0.39597672,0.3961899,0.3505033,-0.0456866
60,1.3172926,1.3682168,"('inefficient', 'efficient')",0.33209902,0.36805505,0.33160076,0.3907982,-0.5994381,-0.50695604,0.3453886,0.4050285,0.0596399
61,0.60425127,0.49197343,"('illogical', 'logical')",-0.42332372,-0.47932038,0.24428417,0.12251035,0.2535624,0.10597357,0.1696935,0.0602842,-0.1094093
62,1.2239827,1.2977028,"('incompetent', 'brilliant')",0.22638226,0.27234417,0.17174794,0.29308388,-0.51244074,-0.3805318,0.277418,0.3706498,0.0932318
63,1.050193,1.1208136,"('unperceptive', 'insightful')",-0.2073789,-0.17923672,1.210811,1.304341,0.78601927,0.846653,0.7099111,0.7731427,0.0632316
64,-0.11054441,-0.24502045,"('shy', 'confident')",0.062218912,0.021456651,0.46018225,0.45592183,-6.26307,-6.228908,-1.4628034,-1.4991375,-0.0363341
65,1.0918033,1.0156708,"('insecure', 'secure')",-0.9008826,-1.0103309,-0.37814173,-0.43474787,-0.46421593,-0.49473822,-0.1628592,-0.2310366,-0.0681774
66,0.510148,0.52964115,"('inactive', 'active')",-0.4469568,-0.40812838,0.69630563,0.6833422,1.5299882,1.4708592,0.5723712,0.5689285,-0.0034427
67,0.091123864,0.069411054,"('doubtful', 'determined')",0.43218964,0.4113695,0.7378349,0.776725,-0.69560385,-0.63402,0.1413862,0.1558714,0.0144852
68,0.120040394,0.13094875,"('dependent', 'independent')",-1.4311283,-1.4487509,-0.64427775,-0.6740246,-0.6115212,-0.6784229,-0.6417217,-0.6675624,-0.0258407
69,-0.5976174,-0.61303985,"('lazy', 'industrious')",1.0654572,1.1052227,1.4956517,1.4779679,-0.3174513,-0.34806642,0.4115101,0.4055211,-0.005989
70,1.1013609,1.1385758,"('lethargic', 'energetic')",-0.71034586,-0.7058261,0.46333945,0.55270714,0.5688205,0.6369005,0.3557937,0.4055893,0.0497956
71,0.70234096,0.70765364,"('diffident', 'self-confident')",1.7998358,1.843911,0.9048622,0.94790924,0.7008752,0.66528046,1.0269785,1.0411886,0.0142101
72,0.8057372,0.80261713,"('unambitious', 'ambitious')",0.3692212,0.33352467,-1.0228523,-1.0085597,-1.0328965,-0.98092324,-0.2201976,-0.2133353,0.0068623
73,0.5820024,0.61379784,"('helpless', 'self-reliant')",0.2588045,0.2597843,-0.12969261,-0.11525282,-2.9973404,-2.9861073,-0.5715566,-0.5569445,0.0146121
74,1.0283144,1.076647,"('undedicated', 'dedicated')",0.7082231,0.7736317,0.49436432,0.5647775,0.36161762,0.3904863,0.6481298,0.7013856,0.0532558
75,-0.76972955,-0.6984783,"('meek', 'impulsive')",-1.0327146,-1.0231335,-0.67499024,-0.6454213,-0.4276334,-0.34463975,-0.726267,-0.6779182,0.0483488
76,1.247571,1.2927014,"('anxious', 'daring')",-0.9431942,-0.9429961,0.38361913,0.44918886,-0.12737252,-0.07081273,0.1401559,0.1820204,0.0418645
77,0.062169027,0.08183232,"('unmotivated', 'motivated')",0.1610602,0.16326779,-0.23164484,-0.2053985,-1.3703274,-1.2603238,-0.3446857,-0.3051555,0.0395302
78,-0.57582104,-0.52349925,"('nonresilient', 'resilient')",1.0217011,1.0944186,1.0117015,1.1464951,0.3564648,0.39973208,0.4535116,0.5292866,0.075775
79,-0.777605,-0.74002886,"('wavering', 'unwavering')",0.118400335,0.14884064,-0.52130264,-0.5256482,0.19911447,0.26343894,-0.2453482,-0.2133493,0.0319989
80,1.1146094,1.1063775,"('dominated', 'dominating')",-0.60112447,-0.6290131,1.1448562,1.2011067,-1.0532001,-1.0132611,0.1512853,0.1663025,0.0150172
81,0.65122324,0.5846856,"('submissive', 'aggressive')",0.2687541,0.14382988,0.5937672,0.6156909,-0.8652768,-0.7998891,0.1621169,0.1360793,-0.0260376
82,0.36997384,0.4059137,"('poor', 'rich')",-0.28024372,-0.28302556,-0.53863525,-0.47227165,5.740451,5.7562346,1.3228865,1.3517128,0.0288263
83,-0.4690404,-0.4693196,"('powerless', 'powerful')",0.410774,0.44992745,-0.124629274,-0.05568727,-1.1004683,-1.1194862,-0.320841,-0.2986414,0.0221996
84,-0.15511625,-0.25764734,"('inferior', 'superior')",0.5780923,0.53083146,0.5327271,0.4911398,0.73709375,0.64570946,0.4231992,0.3525084,-0.0706908
85,-1.2672265,-1.2085489,"('insignificant', 'prestigious')",1.4208733,1.4771317,0.80235547,0.76537913,0.932744,0.92552036,0.4721866,0.4898706,0.017684
86,0.49753234,0.4256211,"('uninfluential', 'influential')",0.48031887,0.455065,-0.41665268,-0.3908031,0.08716144,-0.033552874,0.16209,0.1140825,-0.0480075
87,0.76903176,0.6845262,"('unsuccessful', 'successful')",0.46314642,0.44323093,1.6693262,1.6969194,0.65460175,0.72715807,0.8890266,0.8879586,-0.001068
88,-0.4686445,-0.50487053,"('low', 'eminent')",0.3137215,0.28528243,0.2946875,0.2320884,0.1530866,0.19378442,0.0732128,0.0515712,-0.0216416
