,haunt_male,haunt_female,tuple,average_male,average_female,female-male
79,-0.5571952,-0.44575563,"('wavering', 'unwavering')",-0.5571952,-0.4457556,0.1114396
80,0.023624696,-0.15667245,"('dominated', 'dominating')",0.0236247,-0.1566724,-0.1802971
81,0.4082963,0.5069629,"('submissive', 'aggressive')",0.4082963,0.5069629,0.0986666
82,6.358091,6.681544,"('poor', 'rich')",6.3580909,6.6815438,0.3234529
83,-0.19585887,-0.21491078,"('powerless', 'powerful')",-0.1958589,-0.2149108,-0.0190519
84,0.2863007,0.30475774,"('inferior', 'superior')",0.2863007,0.3047577,0.018457
85,-1.4081509,-1.520256,"('insignificant', 'prestigious')",-1.4081509,-1.520256,-0.1121051
86,0.36231107,0.4399993,"('uninfluential', 'influential')",0.3623111,0.4399993,0.0776882
87,-0.12862366,-0.05697581,"('unsuccessful', 'successful')",-0.1286237,-0.0569758,0.0716479
88,0.17616072,0.24741082,"('low', 'eminent')",0.1761607,0.2474108,0.0712501
