,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,female-male
36,0.6346674,0.55808425,"('hostile', 'amicable')",0.6608617,0.5766835,-0.40812093,-0.4645825,0.2958027,0.2233951,-0.0724076
37,-0.4272558,-0.4176827,"('fake', 'genuine')",-0.54457784,-0.547703,-0.36768743,-0.27706304,-0.446507,-0.4141496,0.0323574
38,-0.28868976,-0.3472013,"('untruthful', 'truthful')",-0.9953508,-1.0279409,0.06224225,0.12766477,-0.4072661,-0.4158258,-0.0085597
39,-0.30813834,-0.2314742,"('exploitative', 'cooperative')",-0.13760331,-0.11657163,0.15119861,0.2189101,-0.098181,-0.0430452,0.0551358
40,-0.069443956,-0.1299208,"('stingy', 'generous')",-0.7177602,-0.7514399,-2.0306795,-2.1347625,-0.9392945,-1.0053744,-0.0660799
41,-0.7340414,-0.8433919,"('unforgiving', 'forgiving')",-1.6975831,-1.830451,-0.3418748,-0.49752423,-0.9244998,-1.0571224,-0.1326226
42,-0.26119113,-0.2923594,"('unreliable', 'reliable')",-0.37288678,-0.4086578,-3.1353114,-3.0475247,-1.2564631,-1.2495139,0.0069492
43,-1.2811987,-1.267293,"('irresponsible', 'responsible')",-2.4521782,-2.494227,-0.008714322,-0.07756707,-1.2473638,-1.2796957,-0.0323319
44,0.34460244,0.40794528,"('prejudiced', 'unprejudiced')",0.7854067,0.8811368,-1.4933418,-1.3839949,-0.1211109,-0.0316376,0.0894733
45,-1.4069668,-1.4880878,"('incompetent', 'competent')",-1.6841408,-1.8633565,-0.30250645,-0.5234824,-1.1312047,-1.2916422,-0.1604375
46,-1.532146,-1.5902194,"('uncompetitive', 'competitive')",-1.6080014,-1.8184667,-0.93746173,-1.1081171,-1.359203,-1.5056011,-0.1463981
47,-0.46902648,-0.394807,"('stupid', 'smart')",-0.23959877,-0.21114656,5.1273327,5.0343943,1.4729025,1.4761469,0.0032444
48,-0.9010827,-0.98126984,"('unintelligent', 'intelligent')",-1.657285,-1.780537,0.76401424,0.5931913,-0.5981178,-0.7228719,-0.1247541
49,-0.4539858,-0.45125252,"('unable', 'able')",-0.39167964,-0.40060604,-0.41112143,-0.3531607,-0.4189289,-0.4016731,0.0172558
50,-0.20047386,-0.24997863,"('clumsy', 'skillful')",0.9675643,0.92951274,0.16842398,0.15031002,0.3118382,0.2766147,-0.0352235
51,-0.57326186,-0.66894144,"('uneducated', 'educated')",-0.9878263,-1.0941545,0.7011544,0.5181775,-0.2866446,-0.4149728,-0.1283282
52,-0.44556463,-0.6122002,"('irrational', 'rational')",0.16566515,0.15628941,0.050490927,0.057273947,-0.0764695,-0.1328789,-0.0564094
53,-0.9041925,-1.0081269,"('uncreative', 'creative')",-1.40593,-1.5654728,0.26190487,0.07465626,-0.6827392,-0.8329812,-0.150242
54,-0.7828473,-0.8520274,"('incapable', 'capable')",0.13503164,0.07066659,0.5398643,0.57273656,-0.0359838,-0.0695414,-0.0335576
55,-1.718058,-1.7435311,"('incompetent', 'clever')",-2.7694345,-2.9090889,0.16577823,-0.04156581,-1.4405715,-1.5647286,-0.1241571
56,-0.16232756,-0.25713098,"('impractical', 'practical')",-0.4179478,-0.52518207,-0.4321587,-0.52527976,-0.337478,-0.4358643,-0.0983863
57,-1.7836928,-1.855159,"('unimaginative', 'imaginative')",-2.3265455,-2.4742925,-3.2126458,-3.3321157,-2.4409612,-2.5538557,-0.1128945
58,-0.74168813,-0.76274437,"('undiscriminating', 'discriminating')",-0.5415589,-0.64954644,-0.09919246,-0.0824261,-0.4608132,-0.498239,-0.0374258
59,0.9118854,0.86112064,"('foolish', 'wise')",1.2127192,1.2706763,0.08858062,0.1932864,0.7377284,0.7750278,0.0372994
60,-1.2276231,-1.2156761,"('inefficient', 'efficient')",-2.0667696,-2.1453326,-0.09845492,-0.17093989,-1.1309492,-1.1773162,-0.046367
61,-0.28433254,-0.44916382,"('illogical', 'logical')",0.1314371,0.004390465,0.5017868,0.2781397,0.1162971,-0.0555445,-0.1718416
62,-0.7737666,-0.7394762,"('incompetent', 'brilliant')",-1.2497905,-1.2683223,0.554649,0.54628265,-0.4896361,-0.487172,0.0024641
63,-1.5344641,-1.6104846,"('unperceptive', 'insightful')",-1.8940821,-2.0396845,0.4210784,0.3572523,-1.0024892,-1.0976389,-0.0951497
64,0.21955281,0.11262938,"('shy', 'confident')",0.21337858,0.17470992,-5.7051516,-5.6254044,-1.7574067,-1.779355,-0.0219483
65,-1.4910669,-1.5960066,"('insecure', 'secure')",-1.580415,-1.6616476,-0.20755938,-0.30669126,-1.0930138,-1.1881151,-0.0951013
66,0.49813458,0.4790914,"('inactive', 'active')",1.1398835,1.1975737,0.5572344,0.6085377,0.7317508,0.7617342,0.0299834
67,0.33400857,0.30116814,"('doubtful', 'determined')",1.0092518,1.020453,-0.42563364,-0.3914717,0.3058756,0.3100498,0.0041742
68,-0.1671193,-0.26616028,"('dependent', 'independent')",-0.40633717,-0.5056545,-0.7150534,-0.73717153,-0.4295033,-0.5029955,-0.0734922
69,1.0940744,1.0653772,"('lazy', 'industrious')",3.1721847,3.223519,-0.5846191,-0.36852798,1.2272134,1.3067896,0.0795762
70,-1.7646717,-1.8143301,"('lethargic', 'energetic')",-2.122101,-2.2125647,-0.1850351,-0.295696,-1.3572693,-1.4408635,-0.0835942
71,0.07985875,0.08122304,"('diffident', 'self-confident')",0.8626322,0.85972244,0.4512383,0.44372466,0.4645764,0.4615567,-0.0030197
72,0.5291445,0.5645659,"('unambitious', 'ambitious')",-1.4470899,-1.3949637,-0.7179377,-0.69774467,-0.5452944,-0.5093808,0.0359136
73,1.2584516,1.2891355,"('helpless', 'self-reliant')",0.8283391,0.9122763,-3.3072155,-3.0821493,-0.4068083,-0.2935792,0.1132291
74,-0.29149735,-0.3350064,"('undedicated', 'dedicated')",-0.8520739,-0.95939815,-0.63282377,-0.7383769,-0.5921317,-0.6775938,-0.0854621
75,0.17560154,0.2755729,"('meek', 'impulsive')",0.13213398,0.2280503,-0.4985201,-0.31744274,-0.0635949,0.0620601,0.125655
76,-0.95850694,-0.92366946,"('anxious', 'daring')",-0.71055156,-0.7654474,-0.34221134,-0.34845352,-0.6704233,-0.6791902,-0.0087669
77,-0.9763172,-1.0304786,"('unmotivated', 'motivated')",-0.28904235,-0.47790182,-0.8153596,-0.79387593,-0.6935731,-0.7674188,-0.0738457
78,-1.0490654,-1.0202767,"('nonresilient', 'resilient')",-0.3655539,-0.5410759,0.13124713,0.12563166,-0.4277907,-0.4785736,-0.0507829
79,0.13350324,0.04760867,"('wavering', 'unwavering')",1.0985997,1.0220138,-0.7052754,-0.58918035,0.1756092,0.1601473,-0.0154619
80,0.21659693,0.26010033,"('dominated', 'dominating')",-0.6750808,-0.61001545,-0.6585544,-0.54092336,-0.3723461,-0.2969462,0.0753999
81,-0.95138454,-0.9840665,"('submissive', 'aggressive')",-0.98348093,-0.99329615,-0.5810233,-0.6844697,-0.8386296,-0.8872774,-0.0486478
82,-0.78964436,-0.85171664,"('poor', 'rich')",-1.6149808,-1.7261974,5.861215,5.5659494,1.1521966,0.9960118,-0.1561848
83,-0.0919519,-0.05924654,"('powerless', 'powerful')",0.30144042,0.32151434,-0.66723347,-0.6418416,-0.1525817,-0.1265246,0.0260571
84,0.58119947,0.5140625,"('inferior', 'superior')",1.3353696,1.3004646,0.95767355,1.0102582,0.9580808,0.9415951,-0.0164857
85,0.31011742,0.2457002,"('insignificant', 'prestigious')",1.6921449,1.6833266,0.0755007,0.15881315,0.6925877,0.6959467,0.003359
86,-1.2022578,-1.3630441,"('uninfluential', 'influential')",-2.4531238,-2.6320667,-0.6575336,-0.93722194,-1.4376384,-1.644111,-0.2064726
87,-0.068892136,-0.12681268,"('unsuccessful', 'successful')",0.9393212,0.9448273,0.85320866,0.8680446,0.5745459,0.5620197,-0.0125262
88,-0.17330027,-0.27938116,"('low', 'eminent')",-0.14931683,-0.19797881,-0.27526644,-0.4202065,-0.1992945,-0.2991888,-0.0998943
