,sigma_male,sigma_female,tuple,aldrich_male,aldrich_female,corp_male,corp_female,average_male,average_female,female-male
16,-0.9426726,-1.0424876,"('unpopular', 'popular')",-0.2295108,-0.20286232,0.12678742,0.09636076,-0.3484653,-0.3829964,-0.0345311
17,-0.17686789,-0.2773615,"('nasty', 'nice')",-0.7125405,-0.69900924,-0.9098367,-0.8685554,-0.5997484,-0.6149754,-0.015227
18,0.7514851,0.93639594,"('disagreeable', 'welcoming')",0.6797004,0.9060565,-0.49146155,-0.5608137,0.3132413,0.427213,0.1139717
19,-0.8663134,-0.95753944,"('inhospitable', 'hospitable')",0.33827978,0.23611932,-0.7608862,-0.7088308,-0.4296399,-0.4767503,-0.0471104
20,1.8773801,1.8637899,"('rough', 'thoughtful')",0.18667287,0.2700688,1.1702718,1.0506278,1.0781083,1.0614955,-0.0166128
21,0.8161071,0.816097,"('immoral', 'moral')",-1.1684791,-1.3527474,-0.59537494,-0.5465502,-0.3159156,-0.3610669,-0.0451513
22,0.3520284,0.55488145,"('untrustworthy', 'trustworthy')",-0.41894498,-0.23566048,-0.51806265,-0.52554196,-0.1949931,-0.0687737,0.1262194
23,1.3577158,1.3165729,"('insincere', 'sincere')",-1.6578326,-1.800753,5.0212092,5.073452,1.5736974,1.5297573,-0.0439401
24,-0.11438331,-0.14743173,"('dishonest', 'honest')",-1.4051899,-1.3490012,0.08137563,0.1617548,-0.4793992,-0.4448927,0.0345065
25,0.043422878,0.30461043,"('egoistic', 'altruistic')",0.6655713,0.75149274,1.4371581,1.3887736,0.7153841,0.8149589,0.0995748
26,0.7916826,0.88335186,"('hardhearted', 'benevolent')",0.5898297,0.30723163,1.6996331,1.2662175,1.0270484,0.8189336,-0.2081148
27,0.4646314,0.5162688,"('hardhearted', 'softhearted')",-0.66140443,-0.43854272,0.9103194,0.74233234,0.2378488,0.2733528,0.035504
28,0.28742912,0.3197515,"('disloyal', 'loyal')",-1.0054504,-1.1346315,0.8106293,0.7809804,0.0308693,-0.0112999,-0.0421692
29,-0.38414472,-0.22714697,"('unfair', 'fair')",0.12456843,0.26044017,-0.22315888,-0.29223502,-0.1609117,-0.0863139,0.0745978
30,0.04264552,-0.06413152,"('intolerant', 'tolerant')",-0.71012914,-0.9294619,0.47600985,0.32132268,-0.0638246,-0.2240902,-0.1602656
31,-1.4726328,-1.3757195,"('evil', 'good')",0.70227575,0.6888655,-0.8193887,-0.9528237,-0.5299153,-0.5465593,-0.016644
32,0.47738293,0.46658987,"('unkind', 'kind')",-1.4541409,-1.6791805,0.2820185,-0.02620765,-0.2315798,-0.4129328,-0.181353
33,0.052280344,0.09968177,"('wrong', 'right')",1.4881971,1.7053119,-0.46427852,-0.41940707,0.3587329,0.4618622,0.1031293
34,0.42199776,0.63748586,"('mean', 'honorable')",-0.25131753,-0.41140872,4.973228,5.2100077,1.714636,1.8120282,0.0973922
35,-1.5574467,-1.4575251,"('corrupt', 'incorrupt')",1.009516,1.2008173,-0.5263001,-0.4274153,-0.3580769,-0.228041,0.1300359
36,-1.3083079,-1.0292587,"('hostile', 'amicable')",1.0022709,1.0031824,-0.013494256,-0.16394652,-0.1065104,-0.0633409,0.0431695
37,1.0656708,0.9273382,"('fake', 'genuine')",-0.07060015,-0.102169245,0.10073993,0.11911913,0.3652702,0.3147627,-0.0505075
38,-0.5528082,-0.36037064,"('untruthful', 'truthful')",-0.24798164,-0.24130756,-0.52944505,-0.48457512,-0.4434116,-0.3620844,0.0813272
39,0.57181615,0.5970733,"('exploitative', 'cooperative')",-0.45684946,-0.37471074,0.034428127,0.06552331,0.0497983,0.095962,0.0461637
40,1.4275322,1.2998251,"('stingy', 'generous')",0.79993325,0.88355774,-1.3831259,-1.4029025,0.2814465,0.2601601,-0.0212864
41,0.114906944,-0.010777883,"('unforgiving', 'forgiving')",0.14946353,-0.082855105,0.073588714,-0.2257992,0.1126531,-0.1064774,-0.2191305
42,-0.031200683,0.3847567,"('unreliable', 'reliable')",-0.05048093,0.29443988,-3.4527674,-3.295473,-1.1781497,-0.8720922,0.3060575
43,0.9363298,0.97777474,"('irresponsible', 'responsible')",-1.2764986,-1.3594277,-0.009082194,-0.09193671,-0.116417,-0.1578632,-0.0414462
44,-1.4021907,-1.3088555,"('prejudiced', 'unprejudiced')",0.09208064,0.12025614,-1.6550333,-1.6773716,-0.9883811,-0.9553237,0.0330574
45,-0.042242177,-0.0094045885,"('incompetent', 'competent')",-0.531849,-0.8100686,-0.19648261,-0.46159905,-0.2568579,-0.4270241,-0.1701662
46,0.062259436,-0.1782093,"('uncompetitive', 'competitive')",-1.5617796,-1.6948677,-0.97662705,-1.0369176,-0.8253824,-0.9699982,-0.1446158
47,-0.39724672,-0.23640773,"('stupid', 'smart')",-0.60847217,-0.5577265,4.626534,4.688203,1.2069383,1.2980229,0.0910846
48,0.78532577,0.5558472,"('unintelligent', 'intelligent')",-1.0179987,-1.3509009,0.4840149,0.42219934,0.0837807,-0.1242848,-0.2080655
49,-0.04345625,0.12621835,"('unable', 'able')",0.08311233,0.17296787,-0.33954424,-0.18154679,-0.0999627,0.0392131,0.1391758
50,0.23126128,0.41673335,"('clumsy', 'skillful')",0.36318746,0.51254964,0.35740858,0.31650364,0.3172858,0.4152622,0.0979764
51,0.5068998,0.17511553,"('uneducated', 'educated')",-0.09200686,-0.43173993,0.3133902,0.11248789,0.242761,-0.0480455,-0.2908065
52,-0.8404822,-0.9168326,"('irrational', 'rational')",0.523027,0.5527752,0.308388,0.20320347,-0.0030224,-0.053618,-0.0505956
53,0.014965706,0.19804704,"('uncreative', 'creative')",-1.5235435,-1.4614443,0.10175659,-0.0060772714,-0.4689404,-0.4231582,0.0457822
54,0.041032188,0.13507983,"('incapable', 'capable')",-0.08161037,-0.10820826,0.53407305,0.630516,0.1644983,0.2191292,0.0546309
55,1.9946961,1.8537158,"('incompetent', 'clever')",-0.35325852,-0.56753695,0.49808955,0.4361381,0.7131758,0.5741057,-0.1390701
56,0.35103434,0.53831357,"('impractical', 'practical')",-0.9342778,-0.9639237,-1.2774339,-1.1623094,-0.6202257,-0.5293065,0.0909192
57,-0.60697776,-0.5024691,"('unimaginative', 'imaginative')",-0.74371356,-0.88304925,-3.0309076,-3.2618465,-1.460533,-1.5491215,-0.0885885
58,0.4039516,0.6358587,"('undiscriminating', 'discriminating')",0.5502369,0.6284918,0.43985888,0.41572872,0.4646825,0.5600264,0.0953439
59,-0.5881554,-0.3421688,"('foolish', 'wise')",1.0203575,1.2493037,0.023731926,0.13997263,0.151978,0.3490358,0.1970578
60,1.204371,1.2824017,"('inefficient', 'efficient')",-1.2528652,-1.3711567,-0.4982381,-0.49492648,-0.1822441,-0.1945605,-0.0123164
61,0.42898393,0.28063825,"('illogical', 'logical')",-1.013796,-1.1043167,0.22414155,-0.021552201,-0.1202235,-0.2817436,-0.1615201
62,1.6080981,1.596659,"('incompetent', 'brilliant')",-0.61883634,-0.6216885,0.102066375,0.25448945,0.363776,0.40982,0.046044
63,0.4406672,0.45673102,"('unperceptive', 'insightful')",-1.0853462,-1.1481239,0.30618358,0.22268508,-0.1128318,-0.1562359,-0.0434041
64,-0.25208235,-0.3278645,"('shy', 'confident')",-0.43372688,-0.51767045,-5.88968,-5.9567904,-2.1918297,-2.2674417,-0.075612
65,1.1977131,1.2240115,"('insecure', 'secure')",-0.89292645,-1.0284913,-0.020206619,0.077321306,0.09486,0.0909472,-0.0039128
66,-0.14781746,-0.16154027,"('inactive', 'active')",-0.02143659,0.03642402,0.3839287,0.37032375,0.0715582,0.0817358,0.0101776
67,0.63737965,0.3654701,"('doubtful', 'determined')",-0.07686384,-0.15125045,-0.68925434,-0.82329535,-0.0429128,-0.2030252,-0.1601124
68,-0.37363684,-0.3146612,"('dependent', 'independent')",0.15536597,0.24825744,-0.97646546,-0.87804997,-0.3982455,-0.3148179,0.0834276
69,-1.3179301,-1.0015188,"('lazy', 'industrious')",1.5989118,1.7968247,-0.49164045,-0.50940645,-0.0702196,0.0952998,0.1655194
70,0.9045418,0.970349,"('lethargic', 'energetic')",-0.7836416,-0.7403941,-0.122888,-0.1355325,-0.0006626,0.0314741,0.0321367
71,0.965753,1.0951625,"('diffident', 'self-confident')",0.10122943,0.098624036,0.09288141,0.2015277,0.3866213,0.4651047,0.0784834
72,1.2964073,1.3506511,"('unambitious', 'ambitious')",-0.92537045,-0.8256848,-0.4101548,-0.31710556,-0.0130393,0.0692869,0.0823262
73,0.17403618,0.41278365,"('helpless', 'self-reliant')",1.0943031,1.3801022,-2.5679386,-2.3486633,-0.4331998,-0.1852592,0.2479406
74,1.0788329,1.2432349,"('undedicated', 'dedicated')",-0.2481836,-0.16827367,-0.28744712,-0.5470769,0.1810674,0.1759614,-0.005106
75,-1.0858874,-1.122194,"('meek', 'impulsive')",1.0196166,0.9322637,-0.5970845,-0.5672826,-0.2211185,-0.2524043,-0.0312858
76,0.42210492,0.48114508,"('anxious', 'daring')",-1.351604,-1.1918094,-0.49745065,-0.3351896,-0.4756499,-0.348618,0.1270319
77,0.12782323,0.20872729,"('unmotivated', 'motivated')",-1.0685828,-1.2375939,-0.92165184,-0.74538493,-0.6208038,-0.5914172,0.0293866
78,1.128805,1.2572575,"('nonresilient', 'resilient')",-0.39808667,-0.33064735,0.67821026,0.7928778,0.4696429,0.5731626,0.1035197
79,-1.4772004,-1.4874057,"('wavering', 'unwavering')",0.55599976,0.4826402,-0.36734486,-0.30082366,-0.4295152,-0.4351964,-0.0056812
80,0.58922035,0.31692952,"('dominated', 'dominating')",-0.009729774,-0.005740448,-0.39056063,-0.19965315,0.0629766,0.0371786,-0.025798
81,0.6190749,0.2492638,"('submissive', 'aggressive')",-0.8139573,-1.3036549,-1.0459306,-1.0333096,-0.4136043,-0.6959003,-0.282296
82,-0.37198317,-0.4251242,"('poor', 'rich')",-1.2124536,-1.3735281,5.3265033,5.3743963,1.2473555,1.1919147,-0.0554408
83,0.8282944,0.8006212,"('powerless', 'powerful')",0.31463805,0.30193296,-0.7408537,-0.6488448,0.1340262,0.1512365,0.0172103
84,0.7960664,0.69809365,"('inferior', 'superior')",0.5236842,0.5360188,0.9838337,1.1072146,0.7678614,0.7804424,0.012581
85,-0.4455378,-0.37929648,"('insignificant', 'prestigious')",1.3980848,1.4069657,-0.26750252,-0.42289782,0.2283481,0.2015905,-0.0267576
86,1.1160307,0.7377235,"('uninfluential', 'influential')",-1.2480503,-1.5694079,-0.48968124,-0.80882597,-0.2072336,-0.5468368,-0.3396032
87,0.5595674,0.10584739,"('unsuccessful', 'successful')",-0.15829763,-0.3842306,1.2145451,1.4409797,0.538605,0.3875322,-0.1510728
88,-0.18628873,-0.2990981,"('low', 'eminent')",-0.71566755,-0.9530465,-0.66690886,-0.7521886,-0.522955,-0.6681111,-0.1451561
